ISO2,ISO_3,country,region,date,first_date,count,day_count,days_aggregated,p_cli,p_cli_CI,p_cli_weight,p_cli_weight_CI,p_cliWHO,p_cliWHO_CI,p_cliWHO_weight,p_cliWHO_weight_CI,p_cli_local,p_cli_local_CI,test_recent,positive_recent,B0.1,B0.2,p_cli_smooth,p_cli_CI_smooth,p_cli_weight_smooth,p_cli_weight_CI_smooth,p_cliWHO_smooth,p_cliWHO_CI_smooth,p_cliWHO_weight_smooth,p_cliWHO_weight_CI_smooth,p_cli_local_smooth,p_cli_local_CI_smooth,p_cli_smooth_slope,p_cli_weight_smooth_slope,p_cliWHO_smooth_slope,p_cliWHO_weight_smooth_slope,p_cli_local_smooth_slope,p_cases_infected,p_cases_infected_smooth,p_cases_active
CC,CCK,Cocos (Keeling) Islands,Cocos (Keeling) Islands (Cocos,2021-06-17,2021-01-21,100,1,81,0.13,0.0659142619332497,0.112109546632856,0.000286181164799973,0.11,0.0613252654740242,0.0736911845268779,0.000236987654627252,0.0311250217353504,0.00448812670431292,17,2,5,14,0.137805397574973,0.0674013404481284,0.117681680397236,0.00029582030408687,0.112478052676607,0.0618040899586129,0.0780651994140205,0.000246263291719221,0.0312960120430213,0.00448906847424014,-0.000432538544599223,-0.000409375012275233,6.40356679262761e-05,-0.000331931668005187,7.86182994003809e-05,0.263157894736842,0.278424051086021,0.137805397574973
CC,CCK,Cocos (Keeling) Islands,Cocos (Keeling) Islands (Cocos,2021-06-21,2021-01-21,102,2,82,0.127450980392157,0.0647164241726019,0.110986639467606,0.000283493824644375,0.107843137254902,0.060195617252644,0.0729530818263829,0.000234707402438427,0.030375021211607,0.00438167400318738,17,2,5,16,0.133801523590879,0.0665199493654811,0.11468377116497,0.000290481070788718,0.110993723805859,0.0613997766253558,0.0757305780046829,0.000241171977253724,0.0311647757774778,0.00446957811372881,-0.00111347627287297,-0.000879128313004231,-0.000250560188817163,-0.000697592544730811,3.09847052633843e-05,0.238095238095238,0.265939808979924,0.133801523590879
CC,CCK,Cocos (Keeling) Islands,Cocos (Keeling) Islands (Cocos,2021-06-27,2021-01-23,100,2,81,0.13,0.0659142619332497,0.110903270559207,0.000283294157240687,0.11,0.0613252654740242,0.072898282268297,0.000234538030930029,0.0307454482995534,0.00443426179584838,18,3,6,17,0.129160660069293,0.065532905780687,0.110142461277723,0.000281731968845476,0.108944946775648,0.0608833829621468,0.0723068303390773,0.000233063855685495,0.0312429237507271,0.00445475511897799,-0.00187281508532592,-0.00159821139784155,-0.000636706761430355,-0.00123754060568866,2.40074672410839e-05,0.260869565217391,0.261527999483268,0.129160660069293
CC,CCK,Cocos (Keeling) Islands,Cocos (Keeling) Islands (Cocos,2021-06-29,2021-01-24,100,1,81,0.13,0.0659142619332497,0.110985979312729,0.000283492243663293,0.11,0.0613252654740242,0.0729526478972812,0.000234706061315583,0.0307454482995534,0.00443426179584838,17,3,6,18,0.128464296973442,0.0653835298456723,0.109219502414354,0.000279938758724733,0.108463815572566,0.0607635231933048,0.0715971657581089,0.00023137781711542,0.0313764962448067,0.00445914814661043,-0.00194855950733741,-0.00170535017803886,-0.000740849416842652,-0.0013174572734296,3.14648886860901e-05,0.25,0.263859434230526,0.128464296973442
CC,CCK,Cocos (Keeling) Islands,Cocos (Keeling) Islands (Cocos,2021-07-01,2021-01-26,101,3,80,0.128712871287129,0.0653099035773333,0.109624609851809,0.000280229203262172,0.108910891089109,0.06075522417196,0.0720578005701179,0.000231938984556633,0.0320719497709146,0.00449846234890939,17,3,7,19,0.127881077396949,0.0652527362306075,0.108435161284608,0.000278471084204433,0.107962192215101,0.0606345020957692,0.0709726689831476,0.000229957260972057,0.0315098021526224,0.00446418474198218,-0.00198083654582206,-0.00177947499819818,-0.000829626145679425,-0.0013749969290761,4.35022810514705e-05,0.269230769230769,0.266537462107691,0.127881077396949
CC,CCK,Cocos (Keeling) Islands,Cocos (Keeling) Islands (Cocos,2021-07-04,2021-01-26,102,1,81,0.127450980392157,0.0647164241726019,0.10707920784594,0.000274113468538855,0.107843137254902,0.060195617252644,0.0703846719691803,0.00022675768561849,0.0316901408450704,0.0044457858087813,17,3,7,20,0.126996312897415,0.0650494925538894,0.107286197981822,0.00027645642889952,0.107113330894517,0.0604134278510935,0.070015785397496,0.000227922363795559,0.0316739994879282,0.00446956522374127,-0.00204048437247315,-0.0019036415048969,-0.000959645491929511,-0.00147941951976644,6.47852647718596e-05,0.259259259259259,0.270448021558457,0.126996312897415
CC,CCK,Cocos (Keeling) Islands,Cocos (Keeling) Islands (Cocos,2021-07-05,2021-01-27,100,1,81,0.13,0.0659142619332497,0.108547634382362,0.00027764393535431,0.11,0.0613252654740242,0.0713498894204108,0.000229747951941867,0.0320719497709146,0.00449846234890939,17,3,8,20,0.126696272447269,0.0649802388587479,0.10688019986364,0.000275777607158756,0.106817560622566,0.0603362356634352,0.0696680701342247,0.00022721570827777,0.0317174910258868,0.00447040610087213,-0.00185152085461733,-0.00180024675559931,-0.000943415342340145,-0.00139952154663262,7.02464971442512e-05,0.285714285714286,0.271669533701546,0.126696272447269
CC,CCK,Cocos (Keeling) Islands,Cocos (Keeling) Islands (Cocos,2021-07-06,2021-01-28,100,1,81,0.12,0.0636912907284269,0.101571213111142,0.000268642424042228,0.1,0.0587989195362016,0.0646433964280542,0.000218674498940255,0.0320719497709146,0.00449846234890939,17,3,8,20,0.126410610288408,0.0649138796100218,0.106457725459405,0.000275082196896337,0.106534911867452,0.0602620532650975,0.0693031021563063,0.00022648445070689,0.0317568431426958,0.00447072029644682,-0.00123181888374505,-0.00137100761759415,-0.000743135323067754,-0.00107124597472944,9.86778942029994e-05,0.285714285714286,0.272830351274803,0.126410610288408
CC,CCK,Cocos (Keeling) Islands,Cocos (Keeling) Islands (Cocos,2021-07-13,2021-01-28,101,1,82,0.118811881188119,0.063103239748985,0.101168507291041,0.0002676372822453,0.099009900990099,0.0582487656296876,0.064387100661022,0.000217837344830513,0.0316901408450704,0.0044457858087813,18,3,8,21,0.127313635775934,0.0650679804571122,0.10435317627268,0.000271051681956557,0.107457744249204,0.0604469964622008,0.0676323869689528,0.000222578638889928,0.0323717398770973,0.00448547306613421,-0.00030783738222651,-0.00096488083417381,-0.000247867087740631,-0.00077907389502075,0.000188136021061695,0.275862068965517,0.275873632977684,0.127313635775934
CC,CCK,Cocos (Keeling) Islands,Cocos (Keeling) Islands (Cocos,2021-07-17,2021-01-30,100,2,81,0.13,0.0659142619332497,0.103257281014724,0.000270518430989595,0.11,0.0613252654740242,0.0663540909525402,0.000221272549063981,0.0313547954393025,0.00442296625452232,18,3,9,22,0.130432987064931,0.0657384824540711,0.105386671582457,0.000271377550877701,0.110578540088897,0.0612074060070483,0.068887760212691,0.000223743076049746,0.0334077509930633,0.00454391910758685,0.000328115015248214,-0.000638805138649515,0.000352454086055103,-0.000451567590902972,0.000338542458042762,0.290322580645161,0.271187310010564,0.130432987064931
CC,CCK,Cocos (Keeling) Islands,Cocos (Keeling) Islands (Cocos,2021-07-18,2021-01-30,101,1,82,0.128712871287129,0.0653099035773333,0.102538547001252,0.000268743090081494,0.108910891089109,0.06075522417196,0.0658922257781723,0.000219786699360415,0.0309859154929577,0.00437176354831071,18,3,9,23,0.131196227694777,0.0659078559680963,0.105824789901651,0.000271687614263997,0.111338622347825,0.0613973934990317,0.0693743745421195,0.000224313173266811,0.0337178819614975,0.00456358060961701,0.00055252504963794,-0.00043506189715959,0.000562738355454,-0.000266382406838024,0.000368013301479185,0.28125,0.269516441449938,0.131196227694777
CC,CCK,Cocos (Keeling) Islands,Cocos (Keeling) Islands (Cocos,2021-07-20,2021-01-30,102,1,83,0.127450980392157,0.0647164241726019,0.102310260493985,0.000268178876103351,0.107843137254902,0.060195617252644,0.0657455267413818,0.000219314596989416,0.030789387487717,0.00433290628695924,18,3,9,24,0.132572716847548,0.0662212367445329,0.106803105580566,0.000272431052503411,0.112704132675083,0.0617458667404987,0.0704466842832783,0.000225605082840007,0.0343474738657111,0.00460518760168305,0.000929400658355501,-8.05154002093319e-05,0.000931800296761052,7.18164809637156e-05,0.000445579062963815,0.272727272727273,0.265780867086214,0.132572716847548
CC,CCK,Cocos (Keeling) Islands,Cocos (Keeling) Islands (Cocos,2021-07-22,2021-01-31,101,2,83,0.138613861386139,0.0673891028251096,0.110725744855973,0.000274790274619323,0.118811881188119,0.063103239748985,0.0749179876099502,0.00023053791599948,0.0387738193869097,0.00487070179243682,18,3,9,26,0.133722415673911,0.0664952914751757,0.107863471947949,0.000273243360334531,0.113836614424612,0.062046126008006,0.0716051642496269,0.000226998163537072,0.0349301842241924,0.00464549896259604,0.001171023871107,0.000163878680718173,0.00116984230034111,0.0003228490192337,0.000535448866384281,0.257142857142857,0.261631138980089,0.133722415673911
CC,CCK,Cocos (Keeling) Islands,Cocos (Keeling) Islands (Cocos,2021-07-23,2021-02-01,100,1,83,0.14,0.0680082084760048,0.110822768452958,0.000275016056064658,0.12,0.0636912907284269,0.0749836346069175,0.000230731737993808,0.0375586854460094,0.00482526971918812,18,3,9,27,0.134215433709479,0.0666179949526729,0.108409757178899,0.000273640516082361,0.114318879301572,0.0621787767965522,0.0722063032388152,0.00022769973639888,0.0351772953661469,0.00466322191386168,0.00130080390351169,0.000325338619915748,0.00129732790568663,0.000483866847084816,0.000570075370575176,0.25,0.259450822494555,0.134215433709479
CC,CCK,Cocos (Keeling) Islands,Cocos (Keeling) Islands (Cocos,2021-07-24,2021-02-03,100,1,83,0.14,0.0680082084760048,0.112200097716344,0.000278218285175512,0.12,0.0636912907284269,0.0759155473867631,0.000233481621680038,0.0380111997284914,0.00488225734033714,17,3,9,27,0.134663024168565,0.0667325835857679,0.108958803287241,0.000274009762305511,0.11475459189436,0.0623015749624186,0.0728170604821855,0.000228384910608485,0.0353792901189749,0.00467815477852558,0.00122489806543851,0.000767604502426839,0.00121614127419255,0.000864112252205444,0.000501258373646273,0.25,0.257243259406193,0.134663024168565
CC,CCK,Cocos (Keeling) Islands,Cocos (Keeling) Islands (Cocos,2021-07-29,2021-02-04,100,1,83,0.13,0.0659142619332497,0.110823075594109,0.000276564389555293,0.11,0.0613252654740242,0.0745793468500563,0.00023145467121533,0.0363142711691838,0.00477624119850115,16,2,9,28,0.136681402719962,0.0672526110039644,0.111500337243666,0.000274926880702209,0.11671380037502,0.0628553474603116,0.0758223021340008,0.00023104694353475,0.0354722314305941,0.00469057335757543,0.00104140260917187,0.00101894427686827,0.00102254338102057,0.00115575698688496,0.000344080072921798,0.243243243243243,0.247566734372317,0.136681402719962
CC,CCK,Cocos (Keeling) Islands,Cocos (Keeling) Islands (Cocos,2021-07-30,2021-02-10,100,1,83,0.13,0.0659142619332497,0.111523121544387,0.000278201809988902,0.11,0.0613252654740242,0.0750504488245942,0.000232857428700857,0.0358819584171697,0.00472043963090432,16,2,9,29,0.137123030036511,0.067357649840822,0.111933234808004,0.000274898090890429,0.117147086464815,0.0629691688557521,0.0763753872275319,0.000231379355211079,0.0353301403395661,0.00468144298705484,0.000987800390289104,0.00101807415105898,0.000968077352831701,0.00116683544756875,0.000268709729678096,0.236842105263158,0.246191478015436,0.137123030036511
CC,CCK,Cocos (Keeling) Islands,Cocos (Keeling) Islands (Cocos,2021-08-02,2021-02-12,100,1,83,0.14,0.0680082084760048,0.1149101336721,0.000282217565550817,0.12,0.0636912907284269,0.078343825199732,0.000237792442019569,0.0383970489604292,0.00487670057516986,17,3,10,29,0.13853237148113,0.0676734390337536,0.11310603306663,0.000274613930840053,0.11854090117158,0.0633167003521697,0.0779161252501085,0.000232127013741176,0.0347986256389589,0.00464523554245939,0.000993275772263621,0.00105048791434407,0.000972794749416181,0.00124490682780503,7.51919622079741e-05,0.256410256410256,0.243146590723082,0.13853237148113
CC,CCK,Cocos (Keeling) Islands,Cocos (Keeling) Islands (Cocos,2021-08-03,2021-02-13,100,2,83,0.14,0.0680082084760048,0.109426771241433,0.000269581713964288,0.12,0.0636912907284269,0.0746053595479485,0.000226904089648681,0.0328638497652582,0.0045246219743943,17,3,10,30,0.1390021147583,0.0677743638268646,0.11347302215309,0.000274509584673494,0.119007931427516,0.0634290242567924,0.0783998012085209,0.000232341432204634,0.0346205335170317,0.00463272902370903,0.00087994984739818,0.000934925034190269,0.000861886167150661,0.00113243949314899,-5.16084511934569e-05,0.25,0.242379474313707,0.1390021147583
CC,CCK,Cocos (Keeling) Islands,Cocos (Keeling) Islands (Cocos,2021-08-04,2021-02-15,100,1,83,0.14,0.0680082084760048,0.107053679808558,0.000264086562294529,0.12,0.0636912907284269,0.0729874251285993,0.000222177288024865,0.0328638497652582,0.0045246219743943,16,3,10,31,0.139458520716328,0.06787109335554,0.113836293230841,0.000274420831924464,0.119462433379889,0.0635370632157377,0.0788742324501392,0.000232557651110803,0.0344517135101188,0.00462075756558409,0.000873847834474861,0.000904422675323558,0.000857259013052736,0.00111132153522066,-0.000120930309338014,0.24390243902439,0.241681945039147,0.139458520716328
CC,CCK,Cocos (Keeling) Islands,Cocos (Keeling) Islands (Cocos,2021-08-05,2021-02-16,100,1,83,0.14,0.0680082084760048,0.107191706474295,0.000264406617292054,0.12,0.0636912907284269,0.0730815294223448,0.000222452454269016,0.0324772162386081,0.0044722848058301,16,3,10,32,0.139896855919034,0.0679630307795925,0.114199793122821,0.000274354768760415,0.119899452028336,0.0636400188899133,0.0793427973676305,0.000232783394654354,0.0342944949731792,0.0046095208377153,0.000872305291744877,0.000873498305929978,0.00085747668899597,0.00108762281424084,-0.000180799190965961,0.238095238095238,0.2410287896062,0.139896855919034
CC,CCK,Cocos (Keeling) Islands,Cocos (Keeling) Islands (Cocos,2021-08-06,2021-03-02,100,4,80,0.15,0.0699847125905723,0.136320612525709,0.000288868209163937,0.13,0.0659142619332497,0.103227002206063,0.000256141899773754,0.0328086164043082,0.00449427477474903,14,3,10,36,0.14031202769987,0.0680493737362784,0.114564980554209,0.000274314863790967,0.120313739333032,0.0637368966136976,0.0798065785676373,0.000233022185458605,0.0341494576633556,0.00459908975821067,0.000605104163318067,0.000510773885090528,0.000599989826335352,0.00066404607227275,-0.00022046229453974,0.217391304347826,0.240405266745888,0.14031202769987
