ISO2,ISO_3,country,region,date,first_date,count,day_count,days_aggregated,p_cli,p_cli_CI,p_cli_weight,p_cli_weight_CI,p_cliWHO,p_cliWHO_CI,p_cliWHO_weight,p_cliWHO_weight_CI,p_cli_local,p_cli_local_CI,test_recent,positive_recent,B0.1,B0.2,p_cli_smooth,p_cli_CI_smooth,p_cli_weight_smooth,p_cli_weight_CI_smooth,p_cliWHO_smooth,p_cliWHO_CI_smooth,p_cliWHO_weight_smooth,p_cliWHO_weight_CI_smooth,p_cli_local_smooth,p_cli_local_CI_smooth,p_cases_infected,p_cases_infected_smooth,p_cases_active
HN,HND,Honduras,Atlántida,2020-05-04,2020-05-02,106,60,3,0.00943396226415094,0.0184028015418055,0.00384842239958854,0.00013208693037941,0,0,0,0,0.0124072109292486,0.00360250800729244,0,0,,,0.00445878175717678,0.00707068135337608,0.00290383808357998,7.10482074969724e-05,0.000654917719259665,0.00127562716172656,0.000686017222048803,1.80094379952033e-05,0.00374362426638914,0.00172314108727124,,,0.00445878175717678
HN,HND,Honduras,Atlántida,2020-05-05,2020-05-03,131,38,3,0.0152671755725191,0.0209966979415278,0.00774974745669605,0.000182208522153165,0,0,0,0,0.00758534150789009,0.00253998034590539,0,0,,,0.00437550320731525,0.00693979274851783,0.00290198822834782,7.0563306126391e-05,0.000702983854014366,0.00136871892157728,0.00073180375147168,1.92386353365474e-05,0.00369402209560028,0.0017143356125958,,,0.00437550320731525
HN,HND,Honduras,Atlántida,2020-05-06,2020-05-04,139,41,3,0.0143884892086331,0.0197970815489537,0.0081315884709148,0.000191149403665772,0,0,0,0,0.00588722654484571,0.00217419078402427,1,0,,,0.0042997032150762,0.00682117314804954,0.00290472454574663,7.01938819645387e-05,0.000753358250807161,0.00146614058736056,0.000778880427319506,2.05076803542584e-05,0.0036486753959778,0.00170653274448327,,,0.0042997032150762
HN,HND,Honduras,Atlántida,2020-05-07,2020-05-05,133,54,3,0.0075187969924812,0.0146810661384107,0.00427670257481929,0.000138503818168251,0,0,0,0,0.00197769076466219,0.00129078926973389,1,0,,,0.00423177237676345,0.00671536781327871,0.0029119124018394,6.99397840153067e-05,0.000806033597000253,0.00156784084745583,0.000827061122002453,2.18123962393065e-05,0.00360791757776798,0.00169979796759715,,,0.00423177237676345
HN,HND,Honduras,Atlántida,2020-05-08,2020-05-06,137,42,3,0,0,0,0,0,0,0,0,0.0017191690960789,0.00119027704761109,1,0,,,0.00417225455686743,0.00662321353524604,0.00292353137402527,6.98030049684874e-05,0.000860996018282184,0.00167374935233411,0.000876137149967131,2.31480092636281e-05,0.00357209248107748,0.0016941949172848,,,0.00417225455686743
HN,HND,Honduras,Atlántida,2020-05-09,2020-05-07,141,45,3,0,0,0,0,0,0,0,0,0.00167004997904807,0.00115629757797866,0,0,,,0.00412176164677104,0.00654567053633668,0.00293967187903693,6.97874949273124e-05,0.000918226652751963,0.00178377922661751,0.000925880328821527,2.45092043946773e-05,0.00354153679583913,0.00168979349736708,,,0.00412176164677104
HN,HND,Honduras,Atlántida,2020-05-10,2020-05-08,125,38,3,0,0,0,0,0,0,0,0,0.00164984776155959,0.00122119322753346,0,0,,,0.00408070761879243,0.00648330301642847,0.00296020200696152,6.98923698246193e-05,0.000977703389513843,0.00189783001014311,0.000976047107399934,2.58902035733271e-05,0.00351653663865198,0.00168664820925652,,,0.00408070761879243
HN,HND,Honduras,Atlántida,2020-05-11,2020-05-09,114,31,3,0,0,0,0,0,0,0,0,0.00179457124941569,0.00132821915891965,0,0,,,0.00404976155606398,0.00643716202422127,0.00298527228998625,7.0121936906209e-05,0.00103940258951246,0.00201579073522742,0.00102638371916798,2.72848656629738e-05,0.00349740797312688,0.00168481657416829,,,0.00404976155606398
HN,HND,Honduras,Atlántida,2020-05-12,2020-05-10,109,40,3,0,0,0,0,0,0,0,0,0.00160876374128484,0.0012862195766192,0,0,,,0.00402946064398682,0.00640802893249075,0.00301491221509271,7.04774444874647e-05,0.00110330054112303,0.00213754273150411,0.00107663223574198,2.86868052684847e-05,0.00348446582552238,0.0016843571678942,,,0.00402946064398682
HN,HND,Honduras,Atlántida,2020-05-13,2020-05-10,131,22,4,0,0,0,0,0,0,0,0,0.00312337591501357,0.00163353722781306,0,0,,,0.0040203250614558,0.00639663924365398,0.00304917176698241,7.09597919909652e-05,0.00116937433930719,0.00226296163507436,0.001126537298628,3.00895255602198e-05,0.00347795857481605,0.0016853148692618,,,0.0040203250614558
HN,HND,Honduras,Atlántida,2020-05-14,2020-05-12,115,53,3,0,0,0,0,0,0,0,0,0.00355793256405893,0.00186040634745338,0,0,,,0.00402285364075973,0.00640367446433985,0.00308813397192824,7.15696462156726e-05,0.00123760182271974,0.0023919179787829,0.00117585320335653,3.14865580567624e-05,0.00347820143432742,0.00168775266632054,,,0.00402285364075973
HN,HND,Honduras,Atlántida,2020-05-15,2020-05-14,113,60,2,0,0,0,0,0,0,0,0,0.00129318029351067,0.00113276852817647,0,0,,,0.00403782678631345,0.00643017645264442,0.00313301813968172,7.2316726657116e-05,0.0013079601676318,0.00252427567208374,0.00122435090768009,3.28716002180612e-05,0.00348546889850763,0.00169171464079264,,,0.00403782678631345
HN,HND,Honduras,Atlántida,2020-05-16,2020-05-15,116,56,2,0,0,0,0,0,0,0,0,0.00176363036580507,0.00130533905860013,0,0,,,0.00406548134446109,0.00647641361173782,0.00318331832650151,7.31958054015727e-05,0.00138042273176447,0.00265988766130717,0.00127182444585231,3.42386399329171e-05,0.00349994073031853,0.00169723332880683,,,0.00406548134446109
HN,HND,Honduras,Atlántida,2020-05-17,2020-05-15,154,38,3,0,0,0,0,0,0,0,0,0.00170800566039007,0.0011149231576093,0,0,,,0.00410661151252598,0.00654312662507511,0.00323979637536263,7.42099001136989e-05,0.00145511465320776,0.0027989018465081,0.00131831565435681,3.55860833258796e-05,0.0035217439847898,0.00170433756796642,,,0.00410661151252598
HN,HND,Honduras,Atlántida,2020-05-18,2020-05-16,144,50,3,0,0,0,0,0,0,0,0,0.00304436194097304,0.00153828449401372,0,0,,,0.00416122042723535,0.00663051718177221,0.00330186096844732,7.53574176443747e-05,0.00153203214953282,0.002941039618376,0.00136360968059694,3.6906974518785e-05,0.00355094825944963,0.00171304067660174,,,0.00416122042723535
HN,HND,Honduras,Atlántida,2020-05-19,2020-05-17,124,36,3,0.00806451612903226,0.0157422976270391,0.00859374131772769,0.000222409494788527,0.00806451612903226,0.0157422976270391,0.00859374131772769,0.000222409494788527,0.00353538806048483,0.00178595491953197,0,0,,,0.00422996957988554,0.00673909631109721,0.00337091961623414,7.6644803431432e-05,0.00161118708729477,0.00308613396386454,0.00140772645048956,3.81977093714603e-05,0.00358781664256662,0.00172338705359415,,,0.00422996957988554
HN,HND,Honduras,Atlántida,2020-05-20,2020-05-18,130,44,3,0.0153846153846154,0.0211569492946931,0.0188395925939155,0.000346335367810175,0.00769230769230769,0.0150185469901632,0.00960487525550094,0.000248451254765268,0.00475770052170671,0.00203001832401286,0,0,,,0.00431308758901452,0.00686900927737908,0.0034476523631037,7.80749292195029e-05,0.00169245428316622,0.00323385945590905,0.00145059795229598,3.94539834047616e-05,0.00363229411153656,0.00173536705695012,,,0.00431308758901452
HN,HND,Honduras,Atlántida,2020-05-21,2020-05-19,124,44,3,0.0161290322580645,0.0221722862313382,0.0158692077492311,0.000292170918328308,0.00806451612903226,0.0157422976270391,0.00809050196150315,0.000209438592529948,0.00362304230991833,0.00183015429327753,0,0,,,0.00441078055096238,0.00702037903245296,0.00353287553461396,7.96523787312317e-05,0.00177568340126837,0.00338390664196865,0.00149212439740573,4.06725125004601e-05,0.0036843289975213,0.00174898038831665,,,0.00441078055096238
HN,HND,Honduras,Atlántida,2020-05-22,2020-05-20,123,35,3,0.00813008130081301,0.0158697592791709,0.00655912669257281,0.00017329910164638,0,0,0,0,0.00219194059750059,0.00143047120646081,0,0,,,0.00452319515316967,0.00719320652844901,0.00362763632131158,8.13827033048418e-05,0.0018606980428323,0.00353589999060453,0.00153240876253092,4.18512415706744e-05,0.00374391503432327,0.00176422848223281,,,0.00452319515316967
HN,HND,Honduras,Atlántida,2020-05-23,2020-05-21,126,47,3,0,0,0,0,0,0,0,0,0.00479112698907233,0.00209472923953907,1,1,,,0.00465028267721056,0.00738725711516384,0.00373299263328163,8.32718450117318e-05,0.00194717074458201,0.00368925998528302,0.00157141198468051,4.29873598930878e-05,0.00381069055228928,0.00178107382964617,,,0.00465028267721056
HN,HND,Honduras,Atlántida,2020-05-24,2020-05-22,115,33,3,0,0,0,0,0,0,0,0,0.00620726540885123,0.0024756582580234,1,1,,,0.00479229280986611,0.00760232754641862,0.00385041910622536,8.53273418017577e-05,0.0020349972302401,0.00384348121616221,0.00160942158081634,4.40803853824494e-05,0.0038847919741327,0.00179952019713082,,,0.00479229280986611
HN,HND,Honduras,Atlántida,2020-05-25,2020-05-23,128,48,3,0,0,0,0,0,0,0,0,0.00626268742143026,0.00235484726141821,1,1,,,0.00494892405414983,0.00783775060941688,0.00398123901115537,8.75553932435816e-05,0.00212382875430676,0.00399779201543684,0.00164658579791272,4.51285584951303e-05,0.00396567673538853,0.00181949412784849,,,0.00494892405414983
HN,HND,Honduras,Atlántida,2020-05-26,2020-05-24,130,49,3,0,0,0,0,0,0,0,0,0.0031965800380217,0.00167176187156031,0,0,,,0.00511979256571839,0.00809265192908761,0.00412675555871019,8.99604868080883e-05,0.00221323128326879,0.00415125760038032,0.00168303476156013,4.61291288503398e-05,0.00405310350158931,0.00184094199533476,,,0.00511979256571839
HN,HND,Honduras,Atlántida,2020-05-27,2020-05-26,105,56,2,0,0,0,0,0,0,0,0,0.00255371720097156,0.00166626624351941,0,0,,,0.00530461295353633,0.00836612288640146,0.00428859544323081,9.25495435928693e-05,0.0023027468830313,0.00430289501380841,0.0017189824397203,4.70807627058421e-05,0.00414686608301811,0.00186381859531706,,,0.00530461295353633
HN,HND,Honduras,Atlántida,2020-05-28,2020-05-27,102,46,2,0,0,0,0,0,0,0,0,0.00115746038151846,0.00113363369253149,0,0,,,0.0055023540538342,0.00865662289953617,0.00446782975402166,9.53232235175772e-05,0.00239172045423316,0.00445132886501308,0.00175450493237849,4.79785003944178e-05,0.00424633402694458,0.00188802753361777,,,0.0055023540538342
HN,HND,Honduras,Atlántida,2020-05-29,2020-05-28,109,63,2,0,0,0,0,0,0,0,0,0.00108243980123486,0.00106019724682951,0,0,,,0.00571259485714265,0.00896285201667022,0.00466624733247596,9.82872121034577e-05,0.00247976895743055,0.00459569817088673,0.00178998217950243,4.88238506069043e-05,0.00435127824362104,0.00191350177488799,,,0.00571259485714265
HN,HND,Honduras,Atlántida,2020-05-30,2020-05-29,112,49,2,0.00892857142857143,0.0174213797031353,0.00499508117918952,0.000181476223228222,0,0,0,0,0.00234850778303635,0.00153252747175132,0,0,,,0.0059343547062788,0.0092829740396116,0.00488526409186431,0.00010144214574225,0.00256622751498412,0.00473456424886721,0.00182557790101439,4.96129596665999e-05,0.00446127581613528,0.00194014749967619,,,0.0059343547062788
HN,HND,Honduras,Atlántida,2020-05-31,2020-05-29,153,41,3,0.0065359477124183,0.0127682900213672,0.00354767850899843,0.00012898436996279,0,0,0,0,0.00286528182679816,0.00144792719670257,0,0,,,0.00616697229445151,0.00961514528501666,0.00512643915421859,0.000104787825080063,0.00265090397641609,0.00486686764756418,0.00186179982733118,5.03458076171232e-05,0.00457618407522774,0.00196788721020015,,,0.00616697229445151
HN,HND,Honduras,Atlántida,2020-06-01,2020-05-30,134,44,3,0.0149253731343284,0.020530184718213,0.00758729664426074,0.000194227989236502,0.00746268656716418,0.0145719178412448,0.00381057381512975,0.000137907624556947,0.00283534604651818,0.00153909675938509,0,0,,,0.0064091188754664,0.00995706689685858,0.00539085469780581,0.000108319334058908,0.00273306187778575,0.00499126640532785,0.00189876568614896,5.10195673017778e-05,0.00469580171050905,0.00199663221038181,,,0.0064091188754664
HN,HND,Honduras,Atlántida,2020-06-02,2020-05-31,133,48,3,0.0075187969924812,0.0146810661384107,0.0037076786470289,0.000134190698203239,0.0075187969924812,0.0146810661384107,0.0037076786470289,0.000134190698203239,0.00351589469273278,0.00171972556047805,0,0,,,0.00665998380742568,0.0103066137279187,0.00567982522279064,0.000112032153235669,0.00281247125758004,0.00510685887399522,0.00193698914755283,5.16357503955667e-05,0.00482002151283864,0.00202631053964631,,,0.00665998380742568
HN,HND,Honduras,Atlántida,2020-06-03,2020-06-01,141,49,3,0.00709219858156028,0.0138510736925787,0.00350662989299555,0.000126927016762694,0.00709219858156028,0.0138510736925787,0.00350662989299555,0.000126927016762694,0.00336412945419755,0.0016456181025637,1,0,,,0.00691825823843622,0.010661358804419,0.00599457831742288,0.000115919022419191,0.00288861752097267,0.0052126919599046,0.00197670073109647,5.2194012682056e-05,0.00494874106901125,0.00205684506906538,,,0.00691825823843622
HN,HND,Honduras,Atlántida,2020-06-04,2020-06-02,122,25,3,0,0,0,0,0,0,0,0,0.0105606101616275,0.00313976737408563,1,0,,,0.00718348456742876,0.0110191482323862,0.00633646947147467,0.000119971929754902,0.00296206271606899,0.00530867991860748,0.00201901674007641,5.270342999546e-05,0.0050823684196372,0.0020881909716545,,,0.00718348456742876
HN,HND,Honduras,Atlántida,2020-06-05,2020-06-02,145,23,4,0,0,0,0,0,0,0,0,0.00885008879742023,0.00263348691393148,1,0,,,0.00745505722255991,0.0113779344149994,0.00670652151895394,0.000124182003463186,0.00303322576168091,0.00539494546031249,0.00206464128257027,5.31721659855117e-05,0.00522138369129079,0.00212033577033887,,,0.00745505722255991
HN,HND,Honduras,Atlántida,2020-06-06,2020-06-03,141,44,4,0,0,0,0,0,0,0,0,0.00762414120869771,0.00248099487651814,2,0,,,0.00773256726599594,0.0117358635792639,0.00710594942277709,0.000128540439975654,0.00310298026072729,0.00547220690159012,0.0021148202654026,5.36145524013876e-05,0.00536653094218516,0.0021532937827215,,,0.00773256726599594
HN,HND,Honduras,Atlántida,2020-06-07,2020-06-04,120,28,4,0,0,0,0,0,0,0,0,0.0088414410655486,0.0028753549548258,1,0,,,0.0080161051713531,0.012091422690781,0.00753564776573782,0.000133038240820124,0.00317240015766742,0.00554167532692725,0.00217075836276062,5.40486258619374e-05,0.00551898143251558,0.00218711925147225,,,0.0080161051713531
HN,HND,Honduras,Atlántida,2020-06-08,2020-06-06,112,40,3,0.0178571428571429,0.0245263204027614,0.0149672356880266,0.000258376716710898,0.00892857142857143,0.0174213797031353,0.00612101336908513,0.000165972316886692,0.00421273868588702,0.00205985146018536,1,0,,,0.00830607514787661,0.0124435229543754,0.00799662750231792,0.000137667837909126,0.00324287060025238,0.00560518165256139,0.00223368013398508,5.4496261525731e-05,0.00568001176640269,0.00222189789161814,,,0.00830607514787661
HN,HND,Honduras,Atlántida,2020-06-09,2020-06-06,143,31,4,0.013986013986014,0.0192472456407752,0.0113497253608434,0.000196287723339855,0.00699300699300699,0.0136580345505899,0.00464159328530802,0.000125951226756229,0.00452795240798244,0.00188778764283176,1,0,,,0.00860338611543161,0.0127916343715258,0.00848989607965361,0.000142424132847764,0.0033162121943323,0.0056649960654187,0.00230522974274338,5.49828966300291e-05,0.00585125864038851,0.00225776914938681,,,0.00860338611543161
HN,HND,Honduras,Atlántida,2020-06-10,2020-06-08,109,38,3,0.0275229357798165,0.0307129762630489,0.0191592894361274,0.000278607306840913,0.018348623853211,0.0251950503612202,0.0110897175293945,0.000212834608942768,0.00676524875771787,0.00264294307994702,0,0,,,0.00890946798771134,0.0131357327754006,0.00901640395427955,0.000147303209896636,0.00339504409477781,0.00572459006011385,0.00238756815738991,5.55449833743273e-05,0.00603480999891325,0.00229491576680777,,,0.00890946798771134
HN,HND,Honduras,Atlántida,2020-06-11,2020-06-09,107,38,3,0.00934579439252336,0.0182316240644272,0.00603946105130196,0.000164916621295993,0.00934579439252336,0.0182316240644272,0.00603946105130196,0.000164916621295993,0.00579003176698269,0.0024692123856422,0,0,,,0.00922635878973846,0.0134764985805464,0.00957700955978398,0.000152304636164414,0.00348235297505196,0.00578810757686663,0.00248298338237258,5.62238469750021e-05,0.00623293029641546,0.00233356072653568,,,0.00922635878973846
HN,HND,Honduras,Atlántida,2020-06-12,2020-06-10,110,34,3,0.00909090909090909,0.0177366792474103,0.00611892406587768,0.000167079800062748,0.00909090909090909,0.0177366792474103,0.00611892406587768,0.000167079800062748,0.00509441851406865,0.00228484552934637,0,0,,,0.00955650929129669,0.0138151660518972,0.0101725469328489,0.000157431325574415,0.00358103602150581,0.00585959329865817,0.00259379107227801,5.70598831970473e-05,0.00644822104378306,0.00237396346192668,,,0.00955650929129669
HN,HND,Honduras,Atlántida,2020-06-13,2020-06-11,122,50,3,0.00819672131147541,0.0159993017797116,0.00415914028130298,0.000140892590446834,0,0,0,0,0.00449628840512942,0.00207246612503597,0,0,,,0.00990267698773804,0.0141536047519029,0.0108032453811828,0.000162687103533272,0.00369434489004248,0.00594379408920503,0.00272222730686632,5.8097348142691e-05,0.00668368880601227,0.00241645100337001,,,0.00990267698773804
HN,HND,Honduras,Atlántida,2020-06-14,2020-06-12,114,30,3,0.0175438596491228,0.0240998768411264,0.0202764307610574,0.000308842855101512,0,0,0,0,0.00611086469606225,0.00248975040942147,0,0,,,0.0102681473492295,0.0144942937152329,0.0114692094387515,0.000168078913196425,0.00382569406281289,0.00604570550288475,0.0028706867414981,5.93828080844736e-05,0.00694219666726883,0.00246135067552458,,,0.0102681473492295
HN,HND,Honduras,Atlántida,2020-06-15,2020-06-13,103,23,3,0.0194174757281553,0.0266482036524112,0.0195580100491698,0.000298009348458162,0,0,0,0,0.00619942795252693,0.00264325877116566,0,0,,,0.0106563231659043,0.0148400837331053,0.0121701019756394,0.000173614528341286,0.00397833920523521,0.00617028083439872,0.00304141074887953,6.09618216452738e-05,0.00722692065541491,0.00250901497706926,,,0.0106563231659043
HN,HND,Honduras,Atlántida,2020-06-16,2020-06-13,140,37,4,0.0142857142857143,0.0196566985974023,0.014769051942631,0.000225587957586267,0,0,0,0,0.00795115706936489,0.00255178505252168,1,0,,,0.0110707934016268,0.0151942534104504,0.0129048617033198,0.000179301197329533,0.00415554617015596,0.00632245800121416,0.00323632051958261,6.28769408339933e-05,0.00754107336507218,0.00255981605461469,,,0.0110707934016268
