ISO2,ISO_3,country,region,date,first_date,day_count,days_aggregated,count,weight,infected,not_infected,pos_RF,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,reach,positive_recent,test_recent,pos_RF_symp,pos_XGB,pos_XGB_symp,p_infected,p_infected_low,p_infected_high,p_rf,p_rf_low,p_rf_high,p_rf_symp,p_rf_symp_low,p_rf_symp_high,p_xgb,p_xgb_low,p_xgb_high,p_xgb_symp,p_xgb_symp_low,p_xgb_symp_high,p_cli,p_cli_low,p_cli_high,p_cli_weight,p_cli_weight_low,p_cli_weight_high,p_cliWHO,p_cliWHO_low,p_cliWHO_high,p_cliWHO_weight,p_cliWHO_weight_low,p_cliWHO_weight_high,p_cli_local,p_cli_local_low,p_cli_local_high,TPR,TPR_low,TPR_high
UG,UGA,Uganda,Central,2020-06-12,2020-05-20,2,24,100,2267327.8422096,0,0,0,2,21767.1938203823,1,2657.88137109102,49,2866.43015521064,0,0,,,,,,,0,0,0,,,,,,,,,,0.0197183098591549,0.0124870460148915,0.0269495737034183,0.0104235713306067,0.0103867563933434,0.01046038626787,0.00985915492957747,0.00472023024666716,0.0149980796124878,0.00127276930083271,0.00125984552507854,0.00128569307658688,0.0201619515004093,0.0188050219677405,0.0215188810330781,,,
UG,UGA,Uganda,Central,2020-06-13,2020-05-20,2,25,102,2364434.1151335,0,0,0,2,21767.1938203823,1,2657.88137109102,49,2926.77605321508,0,0,,,,,,,0,0,0,,,,,,,,,,0.0197044334975369,0.0124782073640787,0.0269306596309952,0.0102560743429134,0.0102198479215904,0.0102923007642365,0.00985221674876847,0.00471689048792648,0.0149875430096105,0.0012523170952348,0.00123960086220069,0.00126503332826892,0.0196281814245862,0.018288969514209,0.0209673933349634,,,
UG,UGA,Uganda,Central,2020-06-14,2020-05-20,1,26,103,2370714.06473638,0,0,0,2,21767.1938203823,1,2657.88137109102,49,2956.9490022173,0,0,,,,,,,0,0,0,,,,,,,,,,0.019690576652602,0.012469381216805,0.0269117720883989,0.0100735571050186,0.0100379720889431,0.010109142121094,0.00984528832630098,0.00471355545180604,0.0149770212007959,0.00123003084324905,0.00121754076911957,0.00124252091737854,0.0192055201314461,0.0178800347903856,0.0205310054725065,,,
UG,UGA,Uganda,Central,2020-06-15,2020-05-22,6,25,101,2256650.61181193,0,0,0,2,25689.1037517401,0,0,53,2896.60310421286,0,0,,,,,,,0,0,0,,,,,,,,,,0.0197044334975369,0.0124782073640787,0.0269306596309952,0.010127710483363,0.0100921631578819,0.0101632578088441,0.0091484869809993,0.00419820454977861,0.01409876941222,0.0011337209716497,0.00112177370726224,0.00114566823603717,0.018882820073879,0.0175668545076411,0.0201987856401168,,,
UG,UGA,Uganda,Central,2020-06-16,2020-05-22,2,26,103,2290655.83543632,0,0,0,2,25689.1037517401,0,0,53,2956.9490022173,0,0,,,,,,,0,0,0,,,,,,,,,,0.0197461212976023,0.0125047609335635,0.0269874816616411,0.0101867565127579,0.0101512280101414,0.0102222850153743,0.00846262341325811,0.00369483440451336,0.0132304124220029,0.00103940614375634,0.00102800498142233,0.00105080730609035,0.01858604782743,0.0172778635448535,0.0198942321100064,,,
UG,UGA,Uganda,Central,2020-06-17,2020-05-23,3,26,101,2341765.31678149,0,0,0,1,6579.79130244876,0,0,29,2896.60310421286,0,0,,,,,,,0,0,0,,,,,,,,,,0.0190274841437632,0.01191901639185,0.0261359518956764,0.00962237076746726,0.00958795462412593,0.00965678691080859,0.00775193798449612,0.00318870999355256,0.0123151659754397,0.000945961782849509,0.000935123710826251,0.000956799854872766,0.0176954298963476,0.0164179237210065,0.0189729360716887,,,
UG,UGA,Uganda,Central,2020-06-19,2020-05-23,1,27,102,2386009.24349364,0,0,0,1,6579.79130244876,0,0,29,2926.77605321508,0,0,,,,,,,0,0,0,,,,,,,,,,0.018322762508809,0.0113446698807075,0.0253008551369105,0.00906507966978393,0.00903178641206789,0.00909837292749998,0.00704721634954193,0.00269480439595206,0.0113996283031318,0.000853758887968605,0.000843499296642241,0.000864018479294968,0.0167914303602799,0.015545492010929,0.0180373687096307,,,
UG,UGA,Uganda,Central,2020-06-20,2020-05-24,3,27,100,2395431.31047396,0,0,0,1,6579.79130244876,0,0,26,2866.43015521064,0,0,,,,,,,0,0,0,,,,,,,,,,0.0176429075511644,0.0107882945930603,0.0244975205092686,0.00847036648852815,0.00843837537518973,0.00850235760186656,0.0063514467184192,0.00221510988083333,0.0104877835560051,0.000758809448097106,0.000749197156577942,0.000768421739616271,0.0158229190735976,0.0146115082094639,0.0170343299377312,,,
UG,UGA,Uganda,Central,2020-06-21,2020-05-25,3,27,102,2449763.63510084,0,0,0,1,6579.79130244876,0,0,26,2926.77605321508,0,0,,,,,,,0,0,0,,,,,,,,,,0.0169491525423729,0.0102259150981244,0.0236723899866214,0.00788118402274736,0.00785052463877526,0.00791184340671946,0.00564971751412429,0.00174580989694118,0.00955362513130741,0.000665428032734455,0.000656486914259763,0.000674369151209148,0.0148390886797937,0.0136644874861663,0.0160136898734212,,,
UG,UGA,Uganda,Central,2020-06-22,2020-05-26,3,27,101,2400071.44983576,0,0,0,1,6579.79130244876,0,0,26,2896.60310421286,0,0,,,,,,,0,0,0,,,,,,,,,,0.0162314749470713,0.00965203964757046,0.0228109102465721,0.00730744527408208,0.00727811135663345,0.00733677919153072,0.00494001411432604,0.00128951798755994,0.00859051024109214,0.000574509541507306,0.000566256695694942,0.000582762387319671,0.0142985920722516,0.0131452647956033,0.0154519193488999,,,
UG,UGA,Uganda,Central,2020-06-24,2020-05-26,4,28,105,2477289.90361402,0,0,0,1,6579.79130244876,0,0,26,3017.29490022173,0,0,,,,,,,0,0,0,,,,,,,,,,0.0154820548909219,0.00906291010002899,0.0219011996818148,0.00675962344664674,0.00673156587930629,0.00678768101398719,0.00422237860661506,0.000850974439683304,0.00759378277354682,0.000486758809049065,0.000479205925913323,0.000494311692184808,0.0137275671463706,0.012598431543516,0.0148567027492252,,,
UG,UGA,Uganda,Central,2020-06-25,2020-05-27,4,28,101,2455703.85842604,0,0,0,1,6579.79130244876,0,0,27,2926.77605321508,0,0,,,,,,,0,0,0,,,,,,,,,,0.0147679324894515,0.00849851181907694,0.021037353159826,0.00624285094458258,0.00621599438999144,0.00626970749917371,0.00351617440225035,0.000439591489026546,0.00659275731547416,0.00040220436255912,0.000395367533616099,0.000409041191502142,0.0132030178326475,0.0120957802343933,0.0143102554309017,,,
UG,UGA,Uganda,Central,2020-06-26,2020-05-27,1,29,102,2549158.4461262,0,0,0,1,6579.79130244876,0,0,27,2956.9490022173,0,0,,,,,,,0,0,0,,,,,,,,,,0.0140548137737175,0.00793857299155178,0.0201710545558832,0.00572363052482206,0.00569804115523536,0.00574921989440875,0.0028109627547435,6.0144268307629e-05,0.00556178124117937,0.000318448983688115,0.000312396675916788,0.000324501291459443,0.0126698859581188,0.0115857416135445,0.0137540303026931,,,
UG,UGA,Uganda,Central,2020-06-27,2020-05-28,3,29,100,2666105.50484951,0,0,0,2,18934.716096006,1,12354.9247935572,26,2926.77605321508,0,0,,,,,,,0,0,0,,,,,,,,,,0.0140548137737175,0.00793857299155178,0.0201710545558832,0.00559093528088721,0.00556575014316133,0.00561612041861309,0.0028109627547435,6.0144268307629e-05,0.00556178124117937,0.000603739714311416,0.000595442863273295,0.000612036565349538,0.0120894792044387,0.0110309279543976,0.0131480304544797,,,
UG,UGA,Uganda,Central,2020-06-28,2020-05-29,4,29,101,2985738.66644718,0,0,0,2,18934.716096006,1,12354.9247935572,26,2956.9490022173,0,0,,,,,,,0,0,0,,,,,,,,,,0.0140449438202247,0.00793296755876586,0.0201569200816836,0.00539177368363848,0.00536729843785098,0.00541624892942597,0.00280898876404494,6.00993113790515e-05,0.00555787821671084,0.000873104271567649,0.000863232875155751,0.000882975667979547,0.0115023169761732,0.0104706245291864,0.0125340094231599,,,
UG,UGA,Uganda,Central,2020-06-29,2020-05-29,1,30,102,2991064.51918858,0,0,0,2,18934.716096006,1,12354.9247935572,26,2987.12195121951,0,0,,,,,,,0,0,0,,,,,,,,,,0.0140449438202247,0.00793296755876586,0.0201569200816836,0.00521439461860808,0.00519053954510696,0.0052382496921092,0.00280898876404494,6.00993113790515e-05,0.00555787821671084,0.00113441046773264,0.00112326103673447,0.00114555989873081,0.0109257554293449,0.00992069808443666,0.0119308127742532,,,
UG,UGA,Uganda,Central,2020-06-30,2020-05-29,3,31,105,3087702.55222192,0,0,0,2,18934.716096006,1,12354.9247935572,26,3077.64079822616,0,0,,,,,,,0,0,0,,,,,,,,,,0.0140252454417952,0.00792178040746072,0.0201287104761297,0.00503049966857115,0.00500730313317313,0.00505369620396917,0.00280504908835905,6.00095981213708e-05,0.00555008857859672,0.00138302258027342,0.0013708375451416,0.00139520761540524,0.0103357296500293,0.00935932828443332,0.0113121310156253,,,
UG,UGA,Uganda,Central,2020-07-22,2020-06-10,5,39,103,3529227.72538899,0,0,0,3,23218.3417967132,2,16638.5504942645,16,614.157692307692,0,6,,,,,,,0,0,0,,,,,,,,,,0.0147058823529412,0.00846260719407503,0.0209491575118073,0.00479074029128495,0.00476849324451059,0.00481298733805932,0.00420168067226891,0.000846768129793191,0.00755659321474462,0.00178508368029031,0.00177148317113414,0.00179868418944647,0.00999131784655389,0.00900341197399094,0.0109792237191168,0,0,0
UG,UGA,Uganda,Central,2020-07-23,2020-06-10,1,40,104,3562923.10749563,0,0,0,3,23218.3417967132,2,16638.5504942645,16,620.238461538462,0,6,,,,,,,0,0,0,,,,,,,,,,0.0153953813855843,0.00901189205314215,0.0217788707180265,0.00456695968485021,0.00454560007377187,0.00458831929592856,0.00559832050384885,0.00172982781605214,0.00946681319164555,0.00216042888512348,0.00214572019241584,0.00217513757783111,0.00961825044192892,0.00861830995100682,0.010618190932851,0,0,0
UG,UGA,Uganda,Central,2020-07-24,2020-06-11,3,40,102,3549317.8051247,0,0,0,3,23218.3417967132,2,16638.5504942645,18,614.157692307692,0,6,,,,,,,0,0,0,,,,,,,,,,0.0167832167832168,0.0101252393927704,0.0234411941736631,0.0048486758790384,0.00482700954836728,0.00487034220970952,0.00699300699300699,0.00267395723889316,0.0113120567471208,0.0025157420120273,0.00250011718191208,0.00253136684214252,0.00993744741925761,0.00888796042140223,0.010986934417113,0,0,0
UG,UGA,Uganda,Central,2020-07-25,2020-06-12,3,40,100,3376652.60203615,0,0,0,3,23218.3417967132,2,16638.5504942645,17,601.996153846154,0,6,,,,,,,0,0,0,,,,,,,,,,0.0182072829131653,0.0112727620252719,0.0251418038010586,0.00514107625850449,0.0051190441399567,0.00516310837705229,0.00840336134453782,0.00366881873360371,0.0131379039554719,0.00286524034619626,0.00284877367006848,0.00288170702232404,0.0102845066297861,0.00917893015481892,0.0113900831047532,0,0,0
UG,UGA,Uganda,Central,2020-07-26,2020-06-13,2,40,100,3398190.30214727,0,0,0,4,31160.2838442586,3,24580.4925418099,17,595.915384615385,0,7,,,,,,,0,0,0,,,,,,,,,,0.0203081232492997,0.0129922927278237,0.0276239537707758,0.00560939213421546,0.00558666363130495,0.00563212063712597,0.0105042016806723,0.00521643248723336,0.0157919708741112,0.00338857490297547,0.00337088986898973,0.00340625993696122,0.0107673948187716,0.00959403030117712,0.0119407593363661,0,0,0
UG,UGA,Uganda,Central,2020-07-27,2020-06-15,6,39,103,3611052.92056486,0,0,0,4,31160.2838442586,3,24580.4925418099,17,614.157692307692,0,8,,,,,,,0,0,0,,,,,,,,,,0.0223932820153954,0.0147219118348607,0.0300646521959301,0.00603308540554332,0.00600984229869262,0.00605632851239402,0.0125962211336599,0.00681393595141061,0.0183785063159092,0.00387275126992935,0.00385410870388288,0.00389139383597581,0.0113475761344612,0.0100935897545058,0.0126015625144166,0,0,0
UG,UGA,Uganda,Central,2020-07-28,2020-06-16,4,39,101,3728164.57120949,0,0,0,3,24580.4925418099,3,24580.4925418099,8,601.996153846154,0,8,,,,,,,0,0,0,,,,,,,,,,0.0237928621413576,0.015891057102052,0.0316946671806632,0.00626025369994644,0.00623694003299563,0.00628356736689725,0.0146955913226032,0.00845665256421232,0.0209345300809941,0.00431482252448459,0.00429544845823113,0.00433419659073805,0.011667669572613,0.0103395110805817,0.0129958280646442,0,0,0
UG,UGA,Uganda,Central,2020-07-29,2020-06-17,3,39,102,3734882.96959585,0,0,0,3,24580.4925418099,3,24580.4925418099,9,608.076923076923,0,8,,,,,,,0,0,0,,,,,,,,,,0.0252454417952314,0.0171035101261151,0.0333873734643478,0.00648419292129436,0.00646080078391645,0.00650758505867227,0.0168302945301543,0.0101538010317998,0.0235067880285087,0.00473834550077991,0.00471833137846908,0.00475835962309074,0.0121570323797668,0.0107315394104784,0.0135825253490551,0,0,0
UG,UGA,Uganda,Central,2020-07-30,2020-06-20,4,38,102,3796691.68125677,0,0,0,3,24580.4925418099,3,24580.4925418099,10,608.076923076923,0,8,,,,,,,0,0,0,,,,,,,,,,0.0266292922214436,0.0182760504314013,0.0349825340114859,0.00668402333327742,0.00666062029513327,0.00670742637142158,0.0189208128941836,0.0118518120867565,0.0259898137016108,0.00512974882259304,0.0051092305486434,0.00515026709654269,0.0127059131295082,0.0111683698169727,0.0142434564420437,0,0,0
UG,UGA,Uganda,Central,2020-07-31,2020-06-21,3,38,102,3848899.62866542,0,0,0,3,24580.4925418099,3,24580.4925418099,13,608.076923076923,0,10,,,,,,,0,0,0,,,,,,,,,,0.028030833917309,0.019466760976616,0.0365949068580021,0.00687858902242,0.00685517464640388,0.00690200339843611,0.0210231254379818,0.013579732231117,0.0284665186448466,0.00550397931512087,0.00548302026210457,0.00552493836813718,0.0135844419799963,0.0118950251792729,0.0152738587807198,0,0,0
UG,UGA,Uganda,Central,2020-08-01,2020-06-24,4,37,100,3967473.142497,0,0,0,3,24580.4925418099,3,24580.4925418099,13,595.915384615385,0,10,,,,,,,0,0,0,,,,,,,,,,0.0287316047652418,0.0200642679271759,0.0373989416033076,0.00681135427832133,0.0067883642500096,0.00683434430663305,0.0224246671338472,0.0147426685226782,0.0301066657450163,0.00560695012993514,0.00558607884029611,0.00562782141957418,0.014772857318762,0.0128860098834801,0.0166597047540439,0,0,0
UG,UGA,Uganda,Central,2020-08-02,2020-06-24,3,38,103,4134188.00171796,0,0,0,3,24580.4925418099,3,24580.4925418099,13,614.157692307692,0,11,,,,,,,0,0,0,,,,,,,,,,0.0293911826452064,0.0206340359757412,0.0381483293146717,0.0067680936817075,0.00674543932751223,0.00679074803590277,0.0237928621413576,0.015891057102052,0.0316946671806632,0.00572194774448745,0.0057011067209269,0.005742788768048,0.0163901473845323,0.0142372648840788,0.0185430298849858,0,0,0
UG,UGA,Uganda,Central,2020-08-03,2020-06-25,3,38,102,4191928.37919472,0,0,0,3,24580.4925418099,3,24580.4925418099,24,608.076923076923,0,11,,,,,,,0,0,0,,,,,,,,,,0.0300909727081875,0.0212333823621968,0.0389485630541783,0.00671991990552322,0.00669761042412325,0.0067422293869232,0.0251924422673198,0.0170673826472451,0.0333175018873945,0.00582587958820348,0.00580509776994332,0.00584666140646364,0.0197584537259061,0.0171556721068112,0.022361235345001,0,0,0
UG,UGA,Uganda,Central,2020-08-04,2020-06-26,2,38,100,4332767.32752143,0,0,0,3,24580.4925418099,3,24580.4925418099,23,595.915384615385,0,11,,,,,,,0,0,0,,,,,,,,,,0.0308988764044944,0.0219111676956872,0.0398865851133016,0.00666834982577474,0.00664638932151428,0.00669031033003521,0.026685393258427,0.0183147945803009,0.035055991936553,0.0059201128687533,0.00589941328459691,0.00594081245290969,0.0251737595679741,0.021843693193926,0.0285038259420223,0,0,0
UG,UGA,Uganda,Central,2020-08-05,2020-06-27,2,38,101,4370549.16226997,0,0,0,3,24580.4925418099,3,24580.4925418099,23,595.915384615385,0,11,,,,,,,0,0,0,,,,,,,,,,0.0309423347398031,0.0219421868984148,0.0399424825811914,0.00658910014021124,0.00656744164417507,0.0066107586362474,0.0274261603375527,0.0189374426564746,0.0359148780186309,0.00597535579412424,0.00595472427331027,0.00599598731493822,0.0260531082591436,0.0226632687570693,0.029442947761218,0,0,0
UG,UGA,Uganda,Central,2020-08-06,2020-06-28,2,38,100,4205616.93598559,0,0,0,2,12225.5677482527,2,12225.5677482527,23,589.834615384615,0,10,,,,,,,0,0,0,,,,,,,,,,0.0303244005641749,0.0213991725148881,0.0392496286134617,0.00630838925541514,0.00628732006822337,0.00632945844260691,0.0275035260930889,0.0189912013920157,0.0360158507941621,0.00582321093702481,0.00580296323228505,0.00584345864176457,0.0269750044366784,0.0235211487235559,0.0304288601498008,0,0,0
UG,UGA,Uganda,Central,2020-08-07,2020-06-28,1,39,101,4218860.29766754,0,0,0,2,12225.5677482527,2,12225.5677482527,26,595.915384615385,0,10,,,,,,,0,0,0,,,,,,,,,,0.0296400846859562,0.020809909701338,0.0384702596705745,0.00603130185907984,0.00601082370276285,0.00605178001539683,0.0275229357798165,0.0190046887999295,0.0360411827597035,0.00567185464133025,0.00565199248573005,0.00569171679693046,0.0279818883852818,0.0244621831991885,0.0315015935713751,0,0,0
UG,UGA,Uganda,Central,2020-08-08,2020-06-30,4,38,100,3932849.16707708,0,0,0,2,12225.5677482527,2,12225.5677482527,28,589.834615384615,0,12,,,,,,,0,0,0,,,,,,,,,,0.0289343683839097,0.0202067758729074,0.037661960894912,0.00577266085435535,0.00575272469011134,0.00579259701859936,0.0275229357798165,0.0190046887999295,0.0360411827597035,0.00553543206424147,0.00551590750897148,0.00555495661951147,0.0293284193845234,0.0257249201881481,0.0329319185808986,0,0,0
UG,UGA,Uganda,Central,2020-08-09,2020-06-30,1,39,101,4007506.74430574,0,0,0,2,12225.5677482527,2,12225.5677482527,28,595.915384615385,0,12,,,,,,,0,0,0,,,,,,,,,,0.0275035260930889,0.0189912013920157,0.0360158507941621,0.00537231277304869,0.00535318125355221,0.00539144429254516,0.0267983074753173,0.0183927777901422,0.0352038371604925,0.00525498710582888,0.00523606452972705,0.0052739096819307,0.0306345433247248,0.0269541569142848,0.0343149297351648,0,0,0
UG,UGA,Uganda,Central,2020-08-10,2020-06-30,1,40,102,4043132.52534378,0,0,0,2,12225.5677482527,2,12225.5677482527,30,601.996153846154,0,12,,,,,,,0,0,0,,,,,,,,,,0.0261115031757234,0.017808528355339,0.0344144779961078,0.00499619062677307,0.00497780815871709,0.00501457309482905,0.0261115031757234,0.017808528355339,0.0344144779961078,0.00499619062677307,0.00497780815871709,0.00501457309482905,0.0322246781762643,0.0284503530685595,0.0359990032839692,0,0,0
UG,UGA,Uganda,Central,2020-08-11,2020-07-01,3,40,102,3989083.28911632,0,0,0,2,12225.5677482527,2,12225.5677482527,30,601.996153846154,0,13,,,,,,,0,0,0,,,,,,,,,,0.0253878702397743,0.017200602052345,0.0335751384272037,0.00475561534268459,0.00473772000366905,0.00477351068170013,0.0253878702397743,0.017200602052345,0.0335751384272037,0.00475561534268459,0.00473772000366905,0.00477351068170013,0.0348407037108688,0.0309214741857275,0.0387599332360102,0,0,0
UG,UGA,Uganda,Central,2020-08-12,2020-07-02,1,40,100,3965407.30771646,0,0,0,2,12225.5677482527,2,12225.5677482527,30,589.834615384616,0,12,,,,,,,0,0,0,,,,,,,,,,0.0247175141242938,0.0166305768890668,0.0328044513595208,0.00451964971118084,0.00450223723532845,0.00453706218703323,0.0247175141242938,0.0166305768890668,0.0328044513595208,0.00451964971118084,0.00450223723532845,0.00453706218703323,0.0374189881656262,0.033358353181893,0.0414796231493595,0,0,0
UG,UGA,Uganda,Central,2020-08-13,2020-07-04,3,39,100,4122488.71543296,0,0,0,2,12225.5677482527,2,12225.5677482527,30,583.753846153846,0,12,,,,,,,0,0,0,,,,,,,,,,0.024045261669024,0.0160606650861616,0.0320298582518865,0.00427846303362383,0.00426156768648374,0.00429535838076393,0.024045261669024,0.0160606650861616,0.0320298582518865,0.00427846303362383,0.00426156768648374,0.00429535838076393,0.0399180677522322,0.0357233908274998,0.0441127446769646,0,0,0
UG,UGA,Uganda,Central,2020-08-14,2020-07-04,3,40,103,4431209.73012514,0,0,0,2,12225.5677482527,2,12225.5677482527,30,601.996153846154,0,12,,,,,,,0,0,0,,,,,,,,,,0.023321554770318,0.0154579002930682,0.0311852092475679,0.00402210778576348,0.00400580688762614,0.00403840868390081,0.023321554770318,0.0154579002930682,0.0311852092475679,0.00402210778576348,0.00400580688762614,0.00403840868390081,0.0419803346558565,0.0376817286502485,0.0462789406614645,0,0,0
UG,UGA,Uganda,Central,2020-08-15,2020-07-06,3,39,101,4526795.18378718,0,0,0,3,45868.9724816278,3,45868.9724816278,30,589.834615384615,0,12,,,,,,,0,0,0,,,,,,,,,,0.0233050847457627,0.0154469174403258,0.0311632520511996,0.00434771152383203,0.00433084766712053,0.00436457538054353,0.0233050847457627,0.0154469174403258,0.0311632520511996,0.00434771152383203,0.00433084766712053,0.00436457538054353,0.0440456034035909,0.0396456778011613,0.0484455290060204,0,0,0
UG,UGA,Uganda,Central,2020-08-18,2020-07-06,1,40,102,4621615.50506984,0,0,0,3,45868.9724816278,3,45868.9724816278,30,595.915384615385,0,12,,,,,,,0,0,0,,,,,,,,,,0.023321554770318,0.0154579002930682,0.0311852092475679,0.00467283614140592,0.00465542836672024,0.00469024391609159,0.023321554770318,0.0154579002930682,0.0311852092475679,0.00467283614140592,0.00465542836672024,0.00469024391609159,0.0461811509856054,0.0416759369412059,0.0506863650300049,0,0,0
UG,UGA,Uganda,Central,2020-08-21,2020-07-10,3,38,100,4652208.8375243,0,0,0,3,45868.9724816278,3,45868.9724816278,32,583.753846153846,0,12,,,,,,,0,0,0,,,,,,,,,,0.0233545647558386,0.0154799129184969,0.0312292165931803,0.00499491011578359,0.00497698516691035,0.00501283506465682,0.0233545647558386,0.0154799129184969,0.0312292165931803,0.00499491011578359,0.00497698516691035,0.00501283506465682,0.0472786986281404,0.0427162260480232,0.0518411712082576,0,0,0
UG,UGA,Uganda,Central,2020-08-22,2020-07-10,2,39,102,4691536.27097059,0,0,0,3,45868.9724816278,3,45868.9724816278,32,595.915384615385,0,13,,,,,,,0,0,0,,,,,,,,,,0.023321554770318,0.0154579002930682,0.0311852092475679,0.00532105319415279,0.00530261091713967,0.00533949547116591,0.023321554770318,0.0154579002930682,0.0311852092475679,0.00532105319415279,0.00530261091713967,0.00533949547116591,0.0483614169173345,0.0437496207730974,0.0529732130615716,0,0,0
UG,UGA,Uganda,Central,2020-08-23,2020-07-12,2,38,100,4735250.49252119,0,0,0,3,45868.9724816278,3,45868.9724816278,32,583.753846153846,0,14,,,,,,,0,0,0,,,,,,,,,,0.0233380480905233,0.0154688987746638,0.0312071974063828,0.00564274822582413,0.00562381737727954,0.00566167907436872,0.0233380480905233,0.0154688987746638,0.0312071974063828,0.00564274822582413,0.00562381737727954,0.00566167907436872,0.0495165808258788,0.0448494486427792,0.0541837130089783,0,0,0
UG,UGA,Uganda,Central,2020-08-24,2020-07-13,2,38,101,4778943.68240276,0,0,0,3,45868.9724816278,3,45868.9724816278,32,589.834615384615,0,14,,,,,,,0,0,0,,,,,,,,,,0.0240282685512368,0.016049245329188,0.0320072917732855,0.00614356879452468,0.00612391413481904,0.00616322345423033,0.0240282685512368,0.016049245329188,0.0320072917732855,0.00614356879452468,0.00612391413481904,0.00616322345423033,0.0506008855154965,0.0458856219406984,0.0553161490902947,0,0,0
UG,UGA,Uganda,Central,2020-08-25,2020-07-14,1,38,100,4768993.43118354,0,0,0,3,45868.9724816278,3,45868.9724816278,32,589.834615384615,0,14,,,,,,,0,0,0,,,,,,,,,,0.0247524752475248,0.0166542447819055,0.032850705713144,0.00663753150962837,0.00661719895812968,0.00665786406112706,0.0247524752475248,0.0166542447819055,0.032850705713144,0.00663753150962837,0.00661719895812968,0.00665786406112706,0.0513613826951649,0.046610980310267,0.0561117850800629,0,0,0
