ISO2,ISO_3,country,region,date,first_date,count,day_count,days_aggregated,p_cli,p_cli_CI,p_cli_weight,p_cli_weight_CI,p_cliWHO,p_cliWHO_CI,p_cliWHO_weight,p_cliWHO_weight_CI,p_cli_local,p_cli_local_CI,test_recent,positive_recent,B0.1,B0.2,p_cli_smooth,p_cli_CI_smooth,p_cli_weight_smooth,p_cli_weight_CI_smooth,p_cliWHO_smooth,p_cliWHO_CI_smooth,p_cliWHO_weight_smooth,p_cliWHO_weight_CI_smooth,p_cli_local_smooth,p_cli_local_CI_smooth,p_cases_infected,p_cases_infected_smooth,p_cases_active
VG,VGB,British Virgin Islands,Other Islands,2021-06-20,2020-12-15,100,1,75,0.02,0.0274394957835608,0.0418933294014712,0.000241806550067352,0.01,0.0195013954179879,0.00671720492035461,9.85869533833452e-05,0.0216419217307226,0.0032762037773194,15,1,2,6,0.0199684070356659,0.0273965889250909,0.0413092636774461,0.000238507330464863,0.00998420351783294,0.019470744111768,0.00662355542504632,9.72170201765157e-05,0.0215159512175675,0.00325733422782788,0.25,0.209954077718511,0.0199684070356659
VG,VGB,British Virgin Islands,Other Islands,2021-06-21,2020-12-15,101,1,76,0.0198019801980198,0.0271705622473482,0.0411668129281286,0.000237703199268259,0.0099009900990099,0.0193092777830645,0.0066007147750456,9.68829335111684e-05,0.0213931640096799,0.00323895795351194,15,1,2,7,0.0199694542417909,0.0273980111507649,0.041291153910199,0.0002384049275826,0.00998472712089546,0.0194717601049263,0.00662065169265271,9.71745368692751e-05,0.0215111522141229,0.00325661202219379,0.222222222222222,0.209148096910253,0.0199694542417909
VG,VGB,British Virgin Islands,Other Islands,2021-06-22,2020-12-23,100,1,76,0.02,0.0274394957835608,0.0413814054152666,0.000238915547838737,0.01,0.0195013954179879,0.00663512268033908,9.73862738484477e-05,0.0216419217307226,0.0032762037773194,16,1,2,8,0.0199704714342836,0.027399392614494,0.0412707416980225,0.000238289499717357,0.00998523571714182,0.0194727469790369,0.00661737878467365,9.71266519531029e-05,0.0215059493224013,0.00325582931959449,0.2,0.208284501650914,0.0199704714342836
VG,VGB,British Virgin Islands,Other Islands,2021-06-25,2020-12-25,100,1,76,0.02,0.0274394957835608,0.0411889401136029,0.00023782822062147,0.01,0.0195013954179879,0.00660426266300926,9.69348350432842e-05,0.0216419217307226,0.0032762037773194,16,1,2,9,0.0199732538464425,0.0274031714483964,0.0411903887445798,0.000237835058341465,0.00998662692322123,0.0194754464587758,0.00660449493748505,9.69381486950489e-05,0.0214876239641526,0.00325306665581472,0.181818181818182,0.205268303098818,0.0199732538464425
VG,VGB,British Virgin Islands,Other Islands,2021-06-30,2020-12-29,100,1,76,0.02,0.0274394957835608,0.041479107066201,0.000239467424230714,0.01,0.0195013954179879,0.00665078822947922,9.76154334845925e-05,0.0216419217307226,0.0032762037773194,17,1,3,9,0.0199763492540867,0.0274073753659615,0.0409610426394569,0.000236537676177743,0.00998817462704336,0.0194784496048743,0.00656772142705258,9.64000975623257e-05,0.021446861934924,0.0032468755606946,0.25,0.198334923545612,0.0199763492540867
VG,VGB,British Virgin Islands,Other Islands,2021-07-01,2021-01-01,100,2,76,0.02,0.0274394957835608,0.0415049912506836,0.000239613623591949,0.01,0.0195013954179879,0.00665493851721835,9.76761443403497e-05,0.0213931640096799,0.00323895795351194,18,1,3,11,0.0199770879367172,0.02740804125944,0.0408956220970801,0.000236167189087099,0.00998876629564857,0.0194790878404097,0.00655733464317214,9.62471350764527e-05,0.0214371581755546,0.00324538910199204,0.214285714285714,0.196597197942127,0.0199770879367172
VG,VGB,British Virgin Islands,Other Islands,2021-07-02,2021-01-06,100,2,75,0.02,0.0274394957835608,0.0412740745556998,0.000238309213028524,0.01,0.0195013954179879,0.00661791317733971,9.713452467599e-05,0.0213931640096799,0.00323895795351194,17,1,3,13,0.0199774358554873,0.0274083757320909,0.0408224944938346,0.000235753290626203,0.00998903123706875,0.0194793932935783,0.00654565137800326,9.60757835264922e-05,0.0214270046043671,0.00324382818855983,0.1875,0.194732726534708,0.0199774358554873
VG,VGB,British Virgin Islands,Other Islands,2021-07-03,2021-01-08,100,1,75,0.02,0.0274394957835608,0.041124438256211,0.000237463768777255,0.01,0.0195013954179879,0.00659392039133893,9.67835389494995e-05,0.0213931640096799,0.00323895795351194,18,1,3,14,0.0199777213808471,0.0274085733630092,0.0407412356555798,0.000235293308405591,0.00998929932350428,0.0194796260983698,0.00653268022256834,9.5885434124897e-05,0.0214164628570016,0.00324220004441736,0.176470588235294,0.192743133910082,0.0199777213808471
VG,VGB,British Virgin Islands,Other Islands,2021-07-10,2021-01-11,100,2,74,0.02,0.0274394957835608,0.0403555383218476,0.000233117339489846,0.01,0.0195013954179879,0.00647063445307248,9.49798789563852e-05,0.0211500598732062,0.00320254932543723,19,2,3,15,0.0199860122078769,0.0274112783850212,0.0399503036644335,0.000230808449700782,0.00999908320958856,0.0194856807365617,0.00640832250115889,9.40421917348178e-05,0.0213413073281271,0.00323018097458892,0.166666666666667,0.176318030515388,0.0199860122078769
VG,VGB,British Virgin Islands,Other Islands,2021-07-17,2021-01-11,101,1,75,0.0198019801980198,0.0271705622473482,0.0396042106005064,0.000228866768352857,0.0099009900990099,0.0193092777830645,0.00635016605538969,9.32172220051201e-05,0.0211500598732062,0.00320254932543723,19,2,3,15,0.0200459610221248,0.0274436870060923,0.0389785461374807,0.000225258395925771,0.010061359468585,0.019532448170954,0.00626625123195997,9.1830915241135e-05,0.0212960327398251,0.0032215087223067,0.166666666666667,0.161477638674268,0.0200459610221248
VG,VGB,British Virgin Islands,Other Islands,2021-07-19,2021-01-12,100,1,75,0.02,0.0274394957835608,0.0398339199640052,0.000230166693367351,0.01,0.0195013954179879,0.00638699781091714,9.37561558403791e-05,0.0211500598732062,0.00320254932543723,20,2,3,16,0.0200888914147437,0.0274687989543796,0.0387193606237836,0.00022375809411134,0.0101047019832398,0.0195663817669299,0.0062339046136174,9.12687332655318e-05,0.0212923705196684,0.00322014322604165,0.157894736842105,0.158639128084079,0.0200888914147437
