ISO2,ISO_3,country,region,date,first_date,day_count,days_aggregated,count,weight,infected,not_infected,pos_RF,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,reach,positive_recent,test_recent,p_infected,p_infected_low,p_infected_high,p_rf,p_rf_low,p_rf_high,p_cli,p_cli_low,p_cli_high,p_cli_weight,p_cli_weight_low,p_cli_weight_high,p_cliWHO,p_cliWHO_low,p_cliWHO_high,p_cliWHO_weight,p_cliWHO_weight_low,p_cliWHO_weight_high,p_cli_local,p_cli_local_low,p_cli_local_high,TPR,TPR_low,TPR_high
LV,LVA,Latvia,Riga,2020-08-17,2020-06-14,4,53,100,1260487.54860742,0,0,1,0,0,0,0,15,1494.8717948718,0,6,,,,,,,,,,,,,,,,,,,,,,,,
LV,LVA,Latvia,Riga,2020-08-18,2020-06-15,2,53,100,1333448.38026147,0,0,1,0,0,0,0,15,1494.8717948718,0,6,,,,,,,,,,,,,,,,,,,,,,,,
LV,LVA,Latvia,Riga,2020-08-19,2020-06-19,2,52,100,1335515.64312981,0,0,1,0,0,0,0,15,1494.8717948718,0,6,,,,,,,,,,,,,,,,,,,,,,,,
LV,LVA,Latvia,Riga,2020-08-20,2020-06-22,2,52,100,1345040.51730966,0,0,1,0,0,0,0,15,1494.8717948718,0,6,,,,,,,,,,,,,,,,,,,,,,,,
LV,LVA,Latvia,Riga,2020-08-21,2020-06-28,5,49,101,1351980.52911125,0,0,1,0,0,0,0,15,1509.82051282051,0,6,,,,,,,,,,,,,,,,,,,,,,,,
LV,LVA,Latvia,Riga,2020-08-22,2020-06-29,2,49,101,1360044.50827197,0,0,1,0,0,0,0,16,1509.82051282051,0,6,,,,,,,,,,,,,,,,,,,,,,,,
LV,LVA,Latvia,Riga,2020-08-23,2020-06-30,2,49,101,1363554.70080908,0,0,1,0,0,0,0,16,1509.82051282051,0,6,,,,,,,,,,,,,,,,,,,,,,,,
LV,LVA,Latvia,Riga,2020-08-26,2020-07-03,3,48,100,1353440.59078995,0,0,1,0,0,0,0,16,1494.8717948718,0,6,,,,,,,,,,,,,,,,,,,,,,,,
LV,LVA,Latvia,Riga,2020-08-28,2020-07-05,2,47,100,1309389.06449148,0,0,1,0,0,0,0,17,1494.8717948718,0,6,,,,,,,,,,,,,,,,,,,,,,,,
LV,LVA,Latvia,Riga,2020-08-29,2020-07-05,3,48,103,1344796.63895565,0,0,2,0,0,0,0,17,1539.71794871795,1,8,,,,,,,,,,,,,,,,,,,,,,,,
LV,LVA,Latvia,Riga,2020-08-31,2020-07-06,2,48,101,1339774.12357401,0,0,2,0,0,0,0,17,1509.82051282051,1,8,,,,,,,,,,,,,,,,,,,,,,,,
LV,LVA,Latvia,Riga,2020-09-01,2020-07-06,1,49,102,1344249.48811369,0,0,2,0,0,0,0,17,1524.76923076923,1,8,,,,,,,,,,,,,,,,,,,,,,,,
LV,LVA,Latvia,Riga,2020-09-03,2020-07-09,1,49,100,1224286.6663993,0,0,2,0,0,0,0,17,1494.8717948718,1,8,,,,,,,,,,,,,,,,,,,,,,,,
LV,LVA,Latvia,Riga,2020-09-06,2020-07-09,1,50,101,1376126.51296058,0,0,2,0,0,0,0,17,1509.82051282051,1,9,,,,0.0134751773049645,0.00745707193427925,0.0194932826756498,0,0,0,0,0,0,0,0,0,0,0,0,0.0106747928907704,0.00928744356637301,0.0120621422151678,0.0526315789473684,0.00772924246774331,0.0975339154269935
LV,LVA,Latvia,Riga,2020-09-07,2020-07-10,2,50,100,1353279.96662742,0,0,1,0,0,0,0,14,1494.8717948718,1,9,,,,0.0134751773049645,0.00745707193427925,0.0194932826756498,0,0,0,0,0,0,0,0,0,0,0,0,0.0106273493668114,0.00924305328303116,0.0120116454505917,0.0612244897959184,0.0137589399287452,0.108690039663092
LV,LVA,Latvia,Riga,2020-09-08,2020-07-10,1,51,101,1382099.2059319,0,0,1,0,0,0,0,14,1509.82051282051,1,9,,,,0.0134656272147413,0.00745175787044347,0.0194794965590392,0,0,0,0,0,0,0,0,0,0,0,0,0.0105724076813763,0.00919214556000607,0.0119526698027465,0.0693069306930693,0.0197757161717865,0.118838145214352
LV,LVA,Latvia,Riga,2020-09-09,2020-07-11,2,51,100,1311436.43866165,0,0,1,1,12565.3026400695,1,12565.3026400695,14,1494.8717948718,1,9,,,,0.0134656272147413,0.00745175787044347,0.0194794965590392,0.000708717221828491,0,0.00209728513913895,0.000669810141103198,0.000658102542158036,0.00068151774004836,0.000708717221828491,0,0.00209728513913895,0.000669810141103198,0.000658102542158036,0.00068151774004836,0.0105249977814598,0.00914780090143361,0.011902194661486,0.0769230769230769,0.0257102567512638,0.12813589709489
LV,LVA,Latvia,Riga,2020-09-10,2020-07-11,1,52,101,1337192.61901253,0,0,1,1,12565.3026400695,1,12565.3026400695,14,1509.82051282051,1,9,,,,0.0134560906515581,0.00744645137495179,0.0194657299281644,0.00141643059490085,0,0.00337807642811753,0.00134018093703628,0.00132362251906409,0.00135673935500847,0.00141643059490085,0,0.00337807642811753,0.00134018093703628,0.00132362251906409,0.00135673935500847,0.0104701674935252,0.00909701101772309,0.0118433239693274,0.0841121495327103,0.0315217201057158,0.136702578959705
LV,LVA,Latvia,Riga,2020-09-11,2020-07-11,1,53,102,1342325.85118803,0,0,1,1,12565.3026400695,1,12565.3026400695,14,1524.76923076923,1,9,,,,0.013446567586695,0.00744115243164754,0.0194519827417424,0.00212314225053079,0,0.00452310793428142,0.00201130696881938,0.0019910235034062,0.00203159043423256,0.00212314225053079,0,0.00452310793428142,0.00201130696881938,0.0019910235034062,0.00203159043423256,0.0104154148139246,0.00904630027398441,0.0117845293538648,0.0909090909090909,0.0371862385179398,0.144631943300242
LV,LVA,Latvia,Riga,2020-09-12,2020-07-11,1,54,103,1468117.77157438,0,0,1,1,12565.3026400695,1,12565.3026400695,17,1539.71794871795,1,9,,,,0.0134275618374558,0.00743057713720419,0.0194245465377075,0.00282685512367491,6.05063507193482e-05,0.00559320389663048,0.00266636736747384,0.00264308796457812,0.00268964677036956,0.00282685512367491,6.05063507193482e-05,0.00559320389663048,0.00266636736747384,0.00264308796457812,0.00268964677036956,0.0104479692585566,0.00907770869922222,0.011818229817891,0.0973451327433628,0.0426905158709421,0.151999749615784
LV,LVA,Latvia,Riga,2020-09-14,2020-07-12,3,54,101,1438973.14908029,0,0,1,1,12565.3026400695,1,12565.3026400695,12,1509.82051282051,1,11,,,,0.0134275618374558,0.00743057713720419,0.0194245465377075,0.00353356890459364,0.000441793131756566,0.00662534467743071,0.00331967730028085,0.00329376234742522,0.00334559225313648,0.00353356890459364,0.000441793131756566,0.00662534467743071,0.00331967730028085,0.00329376234742522,0.00334559225313648,0.0102588657425646,0.00890093262396598,0.0116167988611633,0.101694915254237,0.0471607542855601,0.156229076222914
LV,LVA,Latvia,Riga,2020-09-16,2020-07-13,1,54,100,1421959.2729838,0,0,1,1,12565.3026400695,1,12565.3026400695,9,1494.8717948718,1,10,,,,0.0134275618374558,0.00743057713720419,0.0194245465377075,0.00424028268551237,0.000854613249439737,0.007625952121585,0.00396924233812856,0.00394096555641648,0.00399751911984063,0.00424028268551237,0.000854613249439737,0.007625952121585,0.00396924233812856,0.00394096555641648,0.00399751911984063,0.00992793458957869,0.00859185984605323,0.0112640093331042,0.10655737704918,0.0518062239544099,0.161308530143951
LV,LVA,Latvia,Riga,2020-09-17,2020-07-14,2,54,101,1429888.97661015,0,0,1,1,12565.3026400695,1,12565.3026400695,9,1509.82051282051,1,10,,,,0.0134180790960452,0.00742530075398084,0.0194108574381096,0.00494350282485876,0.00129043506800492,0.0085965705817126,0.00460158977394996,0.00457124953722026,0.00463193001067967,0.00494350282485876,0.00129043506800492,0.0085965705817126,0.00460158977394996,0.00457124953722026,0.00463193001067967,0.00954298339971509,0.00823327566856967,0.0108526911308605,0.111111111111111,0.0562372774419447,0.165984944780278
LV,LVA,Latvia,Riga,2020-09-18,2020-07-15,1,54,100,1394912.78140919,0,0,1,1,12565.3026400695,1,12565.3026400695,9,1494.8717948718,1,11,,,,0.0127388535031847,0.00689151542176208,0.0185861915846073,0.0056617126680821,0.00174954009678007,0.00957388523938411,0.00524520738253222,0.00521286758438884,0.0052775471806756,0.0056617126680821,0.00174954009678007,0.00957388523938411,0.00524520738253222,0.00521286758438884,0.0052775471806756,0.00918450215409715,0.00789803340172449,0.0104709709064698,0.108527131782946,0.0548515866835559,0.162202676882336
LV,LVA,Latvia,Riga,2020-09-20,2020-07-16,1,54,100,1397692.23780608,0,0,1,1,12565.3026400695,1,12565.3026400695,9,1494.8717948718,1,11,,,,0.0120396600566572,0.00635103106334043,0.017728289049974,0.00637393767705382,0.00222300073279814,0.0105248746213095,0.00588307883558497,0.00584889161761848,0.00591726605355147,0.00637393767705382,0.00222300073279814,0.0105248746213095,0.00588307883558497,0.00584889161761848,0.00591726605355147,0.00881199617102123,0.00755120274030839,0.0100727896017341,0.106060606060606,0.0535324427391002,0.158588769382112
LV,LVA,Latvia,Riga,2020-09-21,2020-07-18,3,53,100,1378276.28814731,0,0,1,1,12565.3026400695,1,12565.3026400695,9,1494.8717948718,1,11,,,,0.0113475177304965,0.00581897335004931,0.0168760621109436,0.00709219858156028,0.00271210449082153,0.011472292672299,0.00652520366597706,0.00648924247115532,0.00656116486079879,0.00709219858156028,0.00271210449082153,0.011472292672299,0.00652520366597706,0.00648924247115532,0.00656116486079879,0.00844494726469836,0.00720958751317689,0.00968030701621984,0.103703703703704,0.0522751701072827,0.155132237300125
LV,LVA,Latvia,Riga,2020-09-22,2020-07-18,1,54,101,1397220.37207796,0,0,1,1,12565.3026400695,1,12565.3026400695,9,1509.82051282051,1,11,,,,0.0106307583274274,0.0052796233096936,0.0159818933451611,0.00779588944011339,0.00320689078088127,0.0123848880993455,0.0071138381722574,0.00707646852639249,0.00715120781812232,0.00779588944011339,0.00320689078088127,0.0123848880993455,0.0071138381722574,0.00707646852639249,0.00715120781812232,0.00805968298580255,0.00685302452782085,0.00926634144378425,0.101449275362319,0.0510755207968341,0.151823029927804
LV,LVA,Latvia,Riga,2020-09-23,2020-07-20,2,53,100,1408363.75273349,0,0,1,1,12565.3026400695,1,12565.3026400695,10,1494.8717948718,1,11,,,,0.0099290780141844,0.00475388980077231,0.0151042662275965,0.00851063829787234,0.00371591409969128,0.0133053624960534,0.00774769583182228,0.00770874160293358,0.00778665006071098,0.00851063829787234,0.00371591409969128,0.0133053624960534,0.00774769583182228,0.00770874160293358,0.00778665006071098,0.00773329440531367,0.00655070756339965,0.00891588124722768,0.1,0.0503058429805395,0.149694157019461
LV,LVA,Latvia,Riga,2020-09-25,2020-07-21,1,53,100,1420835.7770517,0,0,1,1,12565.3026400695,1,12565.3026400695,10,1494.8717948718,1,11,,,,0.0099290780141844,0.00475388980077231,0.0151042662275965,0.00921985815602837,0.00423113617904954,0.0142085801330072,0.00836430288707274,0.00832391084915169,0.0084046949249938,0.00921985815602837,0.00423113617904954,0.0142085801330072,0.00836430288707274,0.00832391084915169,0.0084046949249938,0.00754352030947775,0.00637542217974644,0.00871161843920905,0.0985915492957746,0.0495589883172974,0.147624110274252
LV,LVA,Latvia,Riga,2020-09-26,2020-07-21,2,54,102,1444268.04062052,0,0,1,1,12565.3026400695,1,12565.3026400695,10,1524.76923076923,1,11,,,,0.00992204110559887,0.00475050225899513,0.0150935799522026,0.00992204110559887,0.00475050225899513,0.0150935799522026,0.00897912698031921,0.00893735614976059,0.00902089781087783,0.00992204110559887,0.00475050225899513,0.0150935799522026,0.00897912698031921,0.00893735614976059,0.00902089781087783,0.00734853448705527,0.00619592716894568,0.00850114180516485,0.0972222222222222,0.0488339576168069,0.145610486827638
LV,LVA,Latvia,Riga,2020-09-27,2020-07-21,1,55,103,1465313.24368709,0,0,1,1,12565.3026400695,1,12565.3026400695,10,1539.71794871795,1,11,,,,0.0099009900990099,0.00474036853827611,0.0150616116597437,0.0099009900990099,0.00474036853827611,0.0150616116597437,0.00890915202104914,0.00886770525029058,0.00895059879180769,0.0099009900990099,0.00474036853827611,0.0150616116597437,0.00890915202104914,0.00886770525029058,0.00895059879180769,0.00714370628437506,0.0060083650688332,0.00827904749991692,0.0958904109589041,0.0481298091182165,0.143651012799592
LV,LVA,Latvia,Riga,2020-09-28,2020-07-25,3,54,101,1500747.74324959,0,0,1,1,12565.3026400695,1,12565.3026400695,10,1509.82051282051,1,10,,,,0.0099009900990099,0.00474036853827611,0.0150616116597437,0.0099009900990099,0.00474036853827611,0.0150616116597437,0.00883596174872361,0.00879485395279241,0.0088770695446548,0.0099009900990099,0.00474036853827611,0.0150616116597437,0.00883596174872361,0.00879485395279241,0.0088770695446548,0.00695446903180883,0.00583415962693788,0.00807477843667979,0.0952380952380952,0.0477852860904824,0.142690904385708
LV,LVA,Latvia,Riga,2020-09-29,2020-07-26,1,54,100,1495353.79698835,0,0,1,1,12565.3026400695,1,12565.3026400695,10,1494.8717948718,1,10,,,,0.00991501416430595,0.00474711954151392,0.015082908787098,0.00991501416430595,0.00474711954151392,0.015082908787098,0.00876856297235373,0.00872776735069247,0.00880935859401499,0.00991501416430595,0.00474711954151392,0.015082908787098,0.00876856297235373,0.00872776735069247,0.00880935859401499,0.00677481426051632,0.00566818709487051,0.00788144142616213,0.0945945945945946,0.047445654426111,0.141743534763078
LV,LVA,Latvia,Riga,2020-09-30,2020-07-27,1,54,100,1525148.12509263,0,0,1,1,12565.3026400695,1,12565.3026400695,10,1494.8717948718,1,10,,,,0.0099361249112846,0.00475728217717296,0.0151149676453962,0.0099361249112846,0.00475728217717296,0.0151149676453962,0.00874370709479876,0.00870302660473712,0.00878438758486039,0.0099361249112846,0.00475728217717296,0.0151149676453962,0.00874370709479876,0.00870302660473712,0.00878438758486039,0.00645689861914401,0.00537522569090467,0.00753857154738336,0.0939597315436242,0.0471108108031508,0.140808652284098
