ISO2,ISO_3,country,region,date,first_date,day_count,days_aggregated,count,weight,infected,not_infected,pos_RF,pos_RF_symp,pos_XGB,pos_XGB_symp,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,reach,positive_recent,test_recent,p_infected,p_infected_low,p_infected_high,p_rf,p_rf_low,p_rf_high,p_rf_symp,p_rf_symp_low,p_rf_symp_high,p_xgb,p_xgb_low,p_xgb_high,p_xgb_symp,p_xgb_symp_low,p_xgb_symp_high,p_cli,p_cli_low,p_cli_high,p_cli_weight,p_cli_weight_low,p_cli_weight_high,p_cliWHO,p_cliWHO_low,p_cliWHO_high,p_cliWHO_weight,p_cliWHO_weight_low,p_cliWHO_weight_high,p_cli_local,p_cli_local_low,p_cli_local_high,TPR,TPR_low,TPR_high
YE,YEM,Yemen,Abyan,2020-06-25,2020-04-30,2,46,101,3351674.91182607,0,0,0,0,0,0,0,0,0,0,315,5009.16090993304,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YE,YEM,Yemen,Abyan,2020-06-26,2020-05-02,1,46,100,3307437.60382126,0,0,0,0,0,0,0,0,0,0,315,4950.2296051103,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YE,YEM,Yemen,Abyan,2020-06-27,2020-05-03,2,46,100,3184093.96238937,0,0,0,0,0,0,0,0,0,0,325,5009.16090993304,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YE,YEM,Yemen,Abyan,2020-06-28,2020-05-05,2,45,100,3177937.73378114,0,0,0,0,0,0,1,16897.0749119593,0,0,325,5009.16090993304,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YE,YEM,Yemen,Abyan,2020-09-17,2020-06-10,1,57,100,4603940.51014904,0,0,1,1,1,1,3,154171.506417645,1,59359.0324590781,142,5689.64677612276,1,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YE,YEM,Yemen,Abyan,2020-09-18,2020-06-12,1,57,100,4533685.0386782,0,0,1,1,1,1,3,154171.506417645,1,59359.0324590781,140,5689.64677612276,1,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YE,YEM,Yemen,Abyan,2020-09-19,2020-06-13,2,57,100,4649020.98731139,0,0,2,1,1,1,4,203246.096452209,2,108433.622493642,139,5689.64677612276,1,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YE,YEM,Yemen,Abyan,2020-09-20,2020-06-14,1,57,100,4633872.8256067,0,0,2,1,1,1,4,203246.096452209,2,108433.622493642,139,5689.64677612276,1,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YE,YEM,Yemen,Abyan,2020-09-22,2020-06-15,2,57,101,4749736.3131157,0,0,2,1,1,1,4,203246.096452209,2,108433.622493642,139,5750.82577371548,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YE,YEM,Yemen,Abyan,2020-09-25,2020-06-17,4,56,101,4968046.5994296,0,0,2,1,1,1,4,203246.096452209,2,108433.622493642,142,5750.82577371548,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YE,YEM,Yemen,Abyan,2020-09-27,2020-06-18,2,56,100,4902964.34716713,0,0,2,1,1,1,4,203246.096452209,2,108433.622493642,137,5689.64677612276,1,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YE,YEM,Yemen,Abyan,2021-02-24,2020-12-10,3,53,101,7272278.96025155,0,0,1,1,3,4,5,361579.882986223,4,250741.258120816,92,2151.97853462984,1,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YE,YEM,Yemen,Abyan,2021-02-25,2020-12-15,2,52,100,7245505.72238383,0,0,1,1,3,5,4,260080.323410194,3,149241.698544787,91,2127.79900053288,1,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YE,YEM,Yemen,Abyan,2021-02-26,2020-12-15,1,53,101,7329876.71728272,0,0,1,1,3,5,4,260080.323410194,3,149241.698544787,91,2151.97853462984,1,8,,,,0.0106761565836299,0.00530229304071156,0.0160500201265482,0.00711743772241993,0.00272181197642116,0.0115130634684187,0.0113879003558719,0.00583979475304882,0.016936005958695,0.0149466192170819,0.00860191621987568,0.021291322214288,0.0284697508896797,0.0197735427465427,0.0371659590328168,0.0327375752477587,0.0326952522512891,0.0327798982442283,0.0156583629893238,0.00916669896092103,0.0221500270177267,0.0178193129944172,0.017787848397825,0.0178507775910093,0.0381558869060373,0.036698314496761,0.0396134593153137,0.149253731343284,0.0639293172376587,0.234578145448908
