ISO2,ISO_3,country,region,date,first_date,day_count,days_aggregated,count,weight,infected,not_infected,pos_RF,pos_RF_symp,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,reach,positive_recent,test_recent,p_infected,p_infected_low,p_infected_high,p_rf,p_rf_low,p_rf_high,p_rf_symp,p_rf_symp_low,p_rf_symp_high,p_cli,p_cli_low,p_cli_high,p_cli_weight,p_cli_weight_low,p_cli_weight_high,p_cliWHO,p_cliWHO_low,p_cliWHO_high,p_cliWHO_weight,p_cliWHO_weight_low,p_cliWHO_weight_high,p_cli_local,p_cli_local_low,p_cli_local_high,TPR,TPR_low,TPR_high
AX,ALA,Aland Islands,Mariehamn,2020-07-28,2020-06-12,4,42,100,485348.993377643,0,0,1,1,1,18863.1178526791,1,18863.1178526791,8,2703.58555460017,0,5,,,,0.00141242937853107,0,0.00336853775828313,0.00141242937853107,0,0.00336853775828313,0.00635593220338983,0.00221668356660899,0.0104951808401707,0.00935036588324637,0.00927726425114235,0.0094234675153504,0.00141242937853107,0,0.00336853775828313,0.00566568923536751,0.00560867998681193,0.00572269848392308,0.00170479241507808,0.00120149725926599,0.00220808757089017,0,0,0
AX,ALA,Aland Islands,Mariehamn,2020-07-29,2020-06-14,4,41,101,490148.563836113,0,0,1,1,1,18863.1178526791,1,18863.1178526791,8,2730.62141014617,0,5,,,,0.00211714890613973,0,0.00451034699711746,0.00211714890613973,0,0.00451034699711746,0.0063514467184192,0.00221510988083333,0.0104877835560051,0.0115810846802745,0.0115000851885655,0.0116620841719836,0.00211714890613973,0,0.00451034699711746,0.00844331229513683,0.00837404115248139,0.00851258343779227,0.00174962918374596,0.00124986524438491,0.00224939312310702,0,0,0
AX,ALA,Aland Islands,Mariehamn,2020-07-31,2020-06-14,1,42,102,493567.358583133,0,0,1,1,1,18863.1178526791,1,18863.1178526791,8,2757.65726569218,0,5,,,,0.00282087447108604,6.03700619313018e-05,0.00558137888024077,0.00282087447108604,6.03700619313018e-05,0.00558137888024077,0.00634696755994358,0.00221353842782231,0.0104803966920649,0.0137839314786341,0.0136959445846389,0.0138719183726293,0.00282087447108604,6.03700619313018e-05,0.00558137888024077,0.0111858265744642,0.0111064601565615,0.0112651929923668,0.00179044645516431,0.00129461361528817,0.00228627929504045,0,0,0
AX,ALA,Aland Islands,Mariehamn,2020-08-02,2020-06-17,4,40,100,487063.054701732,0,0,1,1,1,18863.1178526791,1,18863.1178526791,8,2676.54969905417,0,5,,,,0.00352858151023289,0.000441161844163691,0.00661600117630208,0.00352858151023289,0.000441161844163691,0.00661600117630208,0.0063514467184192,0.00221510988083333,0.0104877835560051,0.0159872058061451,0.0158927703260048,0.0160816412862854,0.00352858151023289,0.000441161844163691,0.00661600117630208,0.0139182417302357,0.013830035921314,0.0140064475391575,0.00183339941910962,0.00134026108627121,0.00232653775194803,0,0,0
AX,ALA,Aland Islands,Mariehamn,2020-08-03,2020-06-18,2,40,101,494199.407564957,0,0,1,1,1,18863.1178526791,1,18863.1178526791,8,2703.58555460017,0,5,,,,0.00423728813559322,0.000854004621743638,0.0076205716494428,0.00423728813559322,0.000854004621743638,0.0076205716494428,0.00635593220338983,0.00221668356660899,0.0104951808401707,0.0181873998537202,0.0180869708783108,0.0182878288291297,0.00423728813559322,0.000854004621743638,0.0076205716494428,0.0166413055274793,0.0165451644241384,0.0167374466308203,0.0018729083355264,0.00138283223728236,0.00236298443377044,0,0,0
AX,ALA,Aland Islands,Mariehamn,2020-08-04,2020-06-20,2,40,100,492232.135797662,0,0,1,1,1,18863.1178526791,1,18863.1178526791,9,2676.54969905417,0,5,,,,0.0049469964664311,0.00129135345374578,0.00860263947911641,0.0049469964664311,0.00129135345374578,0.00860263947911641,0.00636042402826855,0.00221825948991112,0.010502588566626,0.0203638641767007,0.0202579260637864,0.0204698022896149,0.0049469964664311,0.00129135345374578,0.00860263947911641,0.0193372544930058,0.0192339671790647,0.0194405418069468,0.00207239960811355,0.00156519741503739,0.00257960180118971,0,0,0
AX,ALA,Aland Islands,Mariehamn,2020-08-05,2020-06-21,1,40,100,493996.049984742,0,0,1,1,1,18863.1178526791,1,18863.1178526791,9,2676.54969905417,0,5,,,,0.00565770862800566,0.00174829492700173,0.00956712232900959,0.00565770862800566,0.00174829492700173,0.00956712232900959,0.00636492220650637,0.00221983765551511,0.0105100067574976,0.022550076378852,0.022438876147765,0.022661276609939,0.00565770862800566,0.00174829492700173,0.00956712232900959,0.0220382004238729,0.0219282407527213,0.0221481600950245,0.00225959422935585,0.00173825419057706,0.00278093426813464,0,0,0
AX,ALA,Aland Islands,Mariehamn,2020-08-06,2020-06-21,2,41,102,498892.032869215,0,0,1,1,1,18863.1178526791,1,18863.1178526791,9,2730.62141014617,0,5,,,,0.00636942675159236,0.0022214180682099,0.0105174354349748,0.00636942675159236,0.0022214180682099,0.0105174354349748,0.00636942675159236,0.0022214180682099,0.0105174354349748,0.0247222239392201,0.0246060866199515,0.0248383612584888,0.00636942675159236,0.0022214180682099,0.0105174354349748,0.0247222239392201,0.0246060866199515,0.0248383612584888,0.00243412491690109,0.00190138314393688,0.00296686668986529,0,0,0
AX,ALA,Aland Islands,Mariehamn,2020-08-07,2020-06-22,2,41,101,497529.675053456,0,0,1,1,1,18863.1178526791,1,18863.1178526791,9,2703.58555460017,0,5,,,,0.00708215297450425,0.00270824085698726,0.0114560650920212,0.00708215297450425,0.00270824085698726,0.0114560650920212,0.00708215297450425,0.00270824085698726,0.0114560650920212,0.0273587727324603,0.0272370100237549,0.0274805354411656,0.00708215297450425,0.00270824085698726,0.0114560650920212,0.0273587727324603,0.0272370100237549,0.0274805354411656,0.00259909080667173,0.00205676148224749,0.00314142013109598,0,0,0
AX,ALA,Aland Islands,Mariehamn,2020-08-08,2020-06-23,2,41,100,485405.184780401,0,0,1,1,1,18863.1178526791,1,18863.1178526791,9,2676.54969905417,0,4,,,,0.00779588944011339,0.00320689078088127,0.0123848880993455,0.00779588944011339,0.00320689078088127,0.0123848880993455,0.00779588944011339,0.00320689078088127,0.0123848880993455,0.0300311602106351,0.0299038990113465,0.0301584214099237,0.00779588944011339,0.00320689078088127,0.0123848880993455,0.0300311602106351,0.0299038990113465,0.0301584214099237,0.00275544979954296,0.00220501508810628,0.00330588451097964,0,0,0
AX,ALA,Aland Islands,Mariehamn,2020-08-09,2020-06-24,2,41,100,485107.918297575,0,0,1,1,1,18863.1178526791,1,18863.1178526791,9,2676.54969905417,0,4,,,,0.00851063829787234,0.00371591409969128,0.0133053624960534,0.00851063829787234,0.00371591409969128,0.0133053624960534,0.00851063829787234,0.00371591409969128,0.0133053624960534,0.0327387024960448,0.0326060595687328,0.0328713454233568,0.00851063829787234,0.00371591409969128,0.0133053624960534,0.0327387024960448,0.0326060595687327,0.0328713454233568,0.00290323571351121,0.00234607257972089,0.00346039884730153,0,0,0
AX,ALA,Aland Islands,Mariehamn,2020-08-10,2020-06-24,1,42,101,495245.967152063,0,0,1,1,1,18863.1178526791,1,18863.1178526791,9,2703.58555460017,0,4,,,,0.00923295454545455,0.00423717933372244,0.0142287297571867,0.00923295454545455,0.00423717933372244,0.0142287297571867,0.00923295454545455,0.00423717933372244,0.0142287297571867,0.0354512221283067,0.0353134177599529,0.0355890264966606,0.00923295454545455,0.00423717933372244,0.0142287297571867,0.0354512221283067,0.0353134177599529,0.0355890264966606,0.00304372996778565,0.00248089217080038,0.00360656776477092,0,0,0
AX,ALA,Aland Islands,Mariehamn,2020-08-11,2020-06-25,1,42,100,483633.767536006,0,0,1,1,1,18863.1178526791,1,18863.1178526791,9,2676.54969905417,0,4,,,,0.00994318181818182,0.00476067939855412,0.0151256842378095,0.00994318181818182,0.00476067939855412,0.0151256842378095,0.00994318181818182,0.00476067939855412,0.0151256842378095,0.0381537366224398,0.038011022404288,0.0382964508405916,0.00994318181818182,0.00476067939855412,0.0151256842378095,0.0381537366224398,0.038011022404288,0.0382964508405916,0.0031749285583063,0.00260777468606117,0.00374208243055143,0,0,0
AX,ALA,Aland Islands,Mariehamn,2020-08-13,2020-06-26,4,42,102,495629.133145057,0,0,1,1,1,18863.1178526791,1,18863.1178526791,9,2730.62141014617,0,3,,,,0.0099290780141844,0.00475388980077231,0.0151042662275965,0.0099290780141844,0.00475388980077231,0.0151042662275965,0.0099290780141844,0.00475388980077231,0.0151042662275965,0.0383954171292722,0.038251816948546,0.0385390173099984,0.0099290780141844,0.00475388980077231,0.0151042662275965,0.0383954171292722,0.038251816948546,0.0385390173099984,0.00319909795726696,0.00262999983124084,0.00376819608329308,0,0,0
AX,ALA,Aland Islands,Mariehamn,2020-08-14,2020-06-26,2,43,104,501113.732561083,0,0,1,1,1,18863.1178526791,1,18863.1178526791,12,2784.69312123818,0,3,,,,0.0099009900990099,0.00474036853827611,0.0150616116597437,0.0099009900990099,0.00474036853827611,0.0150616116597437,0.0099009900990099,0.00474036853827611,0.0150616116597437,0.0383076140454308,0.0381643357104106,0.038450892380451,0.0099009900990099,0.00474036853827611,0.0150616116597437,0.0383076140454308,0.0381643357104106,0.038450892380451,0.00329778153568727,0.00272061960298867,0.00387494346838587,0,0,0
AX,ALA,Aland Islands,Mariehamn,2020-08-15,2020-06-27,1,43,100,489267.720636395,0,0,1,1,1,18863.1178526791,1,18863.1178526791,12,2676.54969905417,0,2,,,,0.00990799716914367,0.00474374163803053,0.0150722527002568,0.00990799716914367,0.00474374163803053,0.0150722527002568,0.00990799716914367,0.00474374163803053,0.0150722527002568,0.0383125093846743,0.0381692131047956,0.0384558056645529,0.00990799716914367,0.00474374163803053,0.0150722527002568,0.0383125093846743,0.0381692131047956,0.0384558056645529,0.00340817241703616,0.00282104352256411,0.00399530131150821,0,0,0
AX,ALA,Aland Islands,Mariehamn,2020-08-16,2020-06-27,2,44,102,513553.28889805,0,0,1,1,1,18863.1178526791,1,18863.1178526791,12,2730.62141014617,0,2,,,,0.00990799716914367,0.00474374163803053,0.0150722527002568,0.00990799716914367,0.00474374163803053,0.0150722527002568,0.00990799716914367,0.00474374163803053,0.0150722527002568,0.0382017433430913,0.038058853121623,0.0383446335645597,0.00990799716914367,0.00474374163803053,0.0150722527002568,0.0382017433430913,0.038058853121623,0.0383446335645597,0.00351636387038435,0.00291980794284177,0.00411291979792693,0,0,0
AX,ALA,Aland Islands,Mariehamn,2020-08-17,2020-06-28,3,44,101,606489.817736455,0,0,2,2,2,115749.965104842,1,18863.1178526791,14,2703.58555460017,0,2,,,,0.0106082036775106,0.00526836098065718,0.015948046374364,0.0106082036775106,0.00526836098065718,0.015948046374364,0.0106082036775106,0.00526836098065718,0.015948046374364,0.0513303913561805,0.0511672949818912,0.0514934877304698,0.0099009900990099,0.00474036853827611,0.0150616116597437,0.0375529778959696,0.0374124669581952,0.0376934888337439,0.00367237182920951,0.00306299150870712,0.0042817521497119,0,0,0
AX,ALA,Aland Islands,Mariehamn,2020-08-19,2020-06-28,1,45,102,610927.534451781,0,0,2,2,2,115749.965104842,1,18863.1178526791,14,2730.62141014617,0,2,,,,0.0113074204946996,0.00579829989218542,0.0168165410972139,0.0113074204946996,0.00579829989218542,0.0168165410972139,0.0113074204946996,0.00579829989218542,0.0168165410972139,0.0640447349280231,0.0638652640544062,0.06422420580164,0.00989399293286219,0.00473700023201101,0.0150509856337134,0.0369398188418078,0.0368015581235176,0.037078079560098,0.00382815707860023,0.00320625648608233,0.00445005767111813,0,0,0
AX,ALA,Aland Islands,Mariehamn,2020-08-20,2020-06-29,2,45,101,601670.394900788,0,0,2,2,2,115749.965104842,1,18863.1178526791,15,2703.58555460017,0,2,,,,0.0120056497175141,0.00633299266009747,0.0176783067749308,0.0120056497175141,0.00633299266009747,0.0176783067749308,0.0120056497175141,0.00633299266009747,0.0176783067749308,0.0764272341761415,0.076233954846196,0.0766205135060871,0.00988700564971752,0.00473363670902466,0.0150403745904104,0.0363828648556583,0.0362466493696117,0.036519080341705,0.00398372009511022,0.00334958519988846,0.00461785499033199,0,0,0
AX,ALA,Aland Islands,Mariehamn,2020-08-21,2020-06-30,3,45,102,608817.709008808,0,0,2,2,2,115749.965104842,1,18863.1178526791,16,2730.62141014617,0,2,,,,0.0126939351198872,0.00686708274639192,0.0185207874933824,0.0126939351198872,0.00686708274639192,0.0185207874933824,0.0126939351198872,0.00686708274639192,0.0185207874933824,0.0883773159713055,0.088172437851864,0.0885821940907469,0.00987306064880113,0.00472692397219064,0.0150191973254116,0.0358162867918744,0.0356821531276652,0.0359504204560836,0.00416245797526667,0.00351477324734543,0.00481014270318792,0,0,0
AX,ALA,Aland Islands,Mariehamn,2020-08-22,2020-06-30,1,46,103,611025.761241637,0,0,2,2,2,115749.965104842,1,18863.1178526791,16,2757.65726569218,0,3,,,,0.0133897110641297,0.00740951646875347,0.0193699056595059,0.0133897110641297,0.00740951646875347,0.0193699056595059,0.0133897110641297,0.00740951646875347,0.0193699056595059,0.0999968105531458,0.0997819012716379,0.100211719834654,0.0098661028893587,0.0047235747380663,0.0150086310406511,0.0352797484200497,0.0351475873606344,0.0354119094794651,0.00434377681224505,0.00368243142639927,0.00500512219809082,0,0,0
AX,ALA,Aland Islands,Mariehamn,2020-08-23,2020-07-01,1,46,100,598960.52320268,0,0,2,2,2,115749.965104842,1,18863.1178526791,16,2676.54969905417,0,2,,,,0.0141043723554302,0.00796671939943712,0.0202420253114233,0.0141043723554302,0.00796671939943712,0.0202420253114233,0.0141043723554302,0.00796671939943712,0.0202420253114233,0.111430291329339,0.111206385824308,0.11165419683437,0.00987306064880113,0.00472692397219064,0.0150191973254116,0.0348080829021939,0.0346776568716565,0.0349385089327313,0.00453128336548018,0.00385563785139888,0.00520692887956148,0,0,0
AX,ALA,Aland Islands,Mariehamn,2020-08-24,2020-07-01,1,47,101,603117.721305004,0,0,2,2,2,115749.965104842,1,18863.1178526791,16,2703.58555460017,0,2,,,,0.0147991543340381,0.00851657862377758,0.0210817300442985,0.0147991543340381,0.00851657862377758,0.0210817300442985,0.0147991543340381,0.00851657862377758,0.0210817300442985,0.122303085395353,0.122071737722741,0.122534433067965,0.0098661028893587,0.0047235747380663,0.0150086310406511,0.0342762748296438,0.0341478061084824,0.0344047435508051,0.00471233969328402,0.00402363590038232,0.00540104348618572,0,0,0
AX,ALA,Aland Islands,Mariehamn,2020-08-25,2020-07-02,2,47,100,605252.953012028,0,0,2,2,2,115749.965104842,1,18863.1178526791,16,2676.54969905417,0,2,,,,0.0155038759689922,0.00907575499602193,0.0219319969419626,0.0155038759689922,0.00907575499602193,0.0219319969419626,0.0155038759689922,0.00907575499602193,0.0219319969419626,0.132807344411765,0.132569560253293,0.133045128570237,0.0098661028893587,0.0047235747380663,0.0150086310406511,0.0337499772005387,0.0336234465979035,0.033876507803174,0.00489662113380351,0.00419464520199789,0.00559859706560912,0,0,0
AX,ALA,Aland Islands,Mariehamn,2020-08-26,2020-07-05,2,47,100,614976.197055731,0,0,2,2,2,115749.965104842,1,18863.1178526791,15,2676.54969905417,0,2,,,,0.0162200282087447,0.00964519459877408,0.0227948618187153,0.0162200282087447,0.00964519459877408,0.0227948618187153,0.0162200282087447,0.00964519459877408,0.0227948618187153,0.143001370869592,0.142757939404606,0.143244802334579,0.00987306064880113,0.00472692397219064,0.0150191973254116,0.0332413328612909,0.0331166763981935,0.0333659893243883,0.00505817678007089,0.0043445184755441,0.00577183508459769,0,0,0
AX,ALA,Aland Islands,Mariehamn,2020-08-27,2020-07-05,2,48,102,641026.03307025,0,0,3,2,2,115749.965104842,1,18863.1178526791,27,2730.62141014617,1,3,,,,0.0176056338028169,0.0107653726544602,0.0244458949511736,0.0169014084507042,0.0101969469007293,0.0236058700006792,0.0169014084507042,0.0101969469007293,0.0236058700006792,0.152181957366926,0.151934620145421,0.15242929458843,0.00985915492957747,0.00472023024666716,0.0149980796124878,0.0325955615177781,0.0324732859075534,0.0327178371280028,0.00552451117915816,0.00477938582359379,0.00626963653472253,0.03125,0,0.091534265027531
AX,ALA,Aland Islands,Mariehamn,2020-08-28,2020-07-05,1,49,103,646366.02885163,0,0,3,2,2,115749.965104842,1,18863.1178526791,27,2757.65726569218,1,3,,,,0.0190007037297678,0.0119021439657091,0.0260992634938264,0.0175932441942294,0.0107577536382812,0.0244287347501777,0.0175932441942294,0.0107577536382812,0.0244287347501777,0.161142493598891,0.160891650163062,0.161393337034719,0.00985221674876847,0.00471689048792648,0.0149875430096105,0.0320001886234879,0.031880109500117,0.0321202677468588,0.00599377770900725,0.0052181097515646,0.0067694456664499,0.0625,0,0.146368475486742
AX,ALA,Aland Islands,Mariehamn,2020-08-31,2020-07-05,1,50,104,651013.108559003,0,0,3,2,2,115749.965104842,1,18863.1178526791,27,2784.69312123818,1,3,,,,0.0204081632653061,0.0130566695428944,0.0277596569877179,0.0182969739619986,0.0113286111896701,0.0252653367343271,0.0182969739619986,0.0113286111896701,0.0252653367343271,0.169798487978634,0.169544622639477,0.170052353317791,0.00985221674876847,0.00471689048792648,0.0149875430096105,0.03142930752785,0.0313113358358054,0.0315472792198946,0.00638810518986299,0.00558748709019222,0.00718872328953375,0.09375,0,0.194741017975272
AX,ALA,Aland Islands,Mariehamn,2020-09-01,2020-07-07,3,49,100,648573.603066744,0,0,3,2,2,115749.965104842,1,18863.1178526791,27,2676.54969905417,1,3,,,,0.0218156228008445,0.0142203177496502,0.0294109278520387,0.0190007037297678,0.0119021439657091,0.0260992634938264,0.0190007037297678,0.0119021439657091,0.0260992634938264,0.177955322814041,0.177699128493643,0.178211517134439,0.00985221674876847,0.00471689048792648,0.0149875430096105,0.0308445133584741,0.0307287017786106,0.0309603249383377,0.00678243267071873,0.00595763784937644,0.00760722749206101,0.121212121212121,0.00985803053091998,0.232566211893322
AX,ALA,Aland Islands,Mariehamn,2020-09-02,2020-07-07,1,50,101,653445.238453556,0,0,3,2,2,115749.965104842,1,18863.1178526791,27,2703.58555460017,1,3,,,,0.0232394366197183,0.0154031416535198,0.0310757315859168,0.0197183098591549,0.0124870460148915,0.0269495737034183,0.0197183098591549,0.0124870460148915,0.0269495737034183,0.186228722200045,0.185970066841058,0.186487377559032,0.00985915492957747,0.00472023024666716,0.0149980796124878,0.0303486427078529,0.0302346638208699,0.0304626215948359,0.0071818645329056,0.00633299914189826,0.00803072992391294,0.147058823529412,0.0280131225646447,0.266104524494179
AX,ALA,Aland Islands,Mariehamn,2020-09-03,2020-07-08,2,50,100,637784.525636443,0,0,3,2,2,115749.965104842,1,18863.1178526791,23,2676.54969905417,1,3,,,,0.0239605355884426,0.0160037282385722,0.0319173429383129,0.0197322057787174,0.0124958971958318,0.026968514361603,0.0197322057787174,0.0124958971958318,0.026968514361603,0.185561368262267,0.185303534142609,0.185819202381925,0.0098661028893587,0.0047235747380663,0.0150086310406511,0.0302398878070081,0.0301263109966118,0.0303534646174045,0.00742390946092789,0.00656065643685418,0.00828716248500161,0.171428571428571,0.0465693424915521,0.296287800365591
