ISO2,ISO_3,country,region,date,first_date,count,day_count,days_aggregated,p_cli,p_cli_CI,p_cli_weight,p_cli_weight_CI,p_cliWHO,p_cliWHO_CI,p_cliWHO_weight,p_cliWHO_weight_CI,p_cli_local,p_cli_local_CI,test_recent,positive_recent,B0.1,B0.2,p_cli_smooth,p_cli_CI_smooth,p_cli_weight_smooth,p_cli_weight_CI_smooth,p_cliWHO_smooth,p_cliWHO_CI_smooth,p_cliWHO_weight_smooth,p_cliWHO_weight_CI_smooth,p_cli_local_smooth,p_cli_local_CI_smooth,p_cases_infected,p_cases_infected_smooth,p_cases_active
FJ,FJI,Fiji,Central,2021-07-22,2020-12-17,100,2,78,0.06,0.046546565661405,0.0919245215100586,0.000296483461450436,0.03,0.0334344809563718,0.0778013523238294,0.000274871443244999,0.0679025381528896,0.0133236522090076,15,0,4,21,0.0599912927192237,0.04654213405788,0.0988925812150192,0.000317708083909074,0.029999728420818,0.0334334525536955,0.0837042058784065,0.000294752554858821,0.0651709337854677,0.0130888342926122,0.16,0.19922737449792,0.0599912927192237
FJ,FJI,Fiji,Central,2021-07-26,2020-12-20,100,1,78,0.06,0.046546565661405,0.0987649984253333,0.000317343937932493,0.03,0.0334344809563718,0.0835908668712625,0.000294397264219615,0.0679025381528896,0.0133236522090076,15,0,5,21,0.0599773319884051,0.0465353711801849,0.0996261956423835,0.000319951758328831,0.0300002478239356,0.0334325575158328,0.0843348073656446,0.000296870159844343,0.063962523422855,0.0129786560980722,0.192307692307692,0.202893055681803,0.0599773319884051
FJ,FJI,Fiji,Central,2021-07-29,2020-12-21,100,1,78,0.06,0.046546565661405,0.0997465657496037,0.000320323252602591,0.03,0.0334344809563718,0.0844216274123088,0.000297188307718149,0.0679025381528896,0.0133236522090076,15,0,6,21,0.0599553606344515,0.0465249950003285,0.100145341921961,0.000321553993326955,0.0300019114539177,0.0334317873984972,0.084790403694727,0.000298397686227168,0.0628781569783437,0.0128790847948731,0.222222222222222,0.205639054715252,0.0599553606344515
FJ,FJI,Fiji,Central,2021-07-30,2020-12-25,100,2,77,0.06,0.046546565661405,0.101173809961844,0.000324649011119903,0.03,0.0334344809563718,0.0856295915984098,0.000301241769790532,0.068674157904627,0.0134694786536763,15,0,6,22,0.0599445428276853,0.046519955963079,0.100303751404128,0.000322048114561118,0.0300029665196114,0.0334315824062703,0.0849327166195664,0.000298874091256163,0.0624897735770157,0.0128432757189912,0.214285714285714,0.206544059198184,0.0599445428276853
FJ,FJI,Fiji,Central,2021-08-07,2020-12-27,100,1,77,0.06,0.046546565661405,0.101193449092178,0.00032470848218639,0.03,0.0334344809563718,0.0856462133971789,0.000301297506078454,0.0561208172123834,0.012258109181922,15,0,6,23,0.0597399555924336,0.0464281367648004,0.101012207823023,0.000324471552743426,0.0300362738544467,0.0334371808155581,0.0857024298124729,0.00030142276896136,0.0592562765915211,0.0125417991676713,0.206896551724138,0.213334087611688,0.0597399555924336
FJ,FJI,Fiji,Central,2021-08-09,2020-12-28,100,1,77,0.06,0.046546565661405,0.10482346449649,0.000335676528125956,0.03,0.0334344809563718,0.0887185177483191,0.000311580870495151,0.0561208172123834,0.012258109181922,15,0,6,24,0.0596391451754543,0.0463841459468576,0.100965361642063,0.000324472639142859,0.0300581582236941,0.033443681511582,0.085752270784398,0.000301570002155781,0.058518836677804,0.0124719075130419,0.2,0.214855749297035,0.0596391451754543
FJ,FJI,Fiji,Central,2021-08-10,2021-01-02,100,1,77,0.06,0.046546565661405,0.105102870764382,0.000336518741624348,0.03,0.0334344809563718,0.0889549963846241,0.000312370849099213,0.0561208172123834,0.012258109181922,15,0,7,24,0.0595788501843868,0.0463580788808111,0.100901453514596,0.000324366146600811,0.0300724541862648,0.033448368493667,0.0857529252898315,0.000301559640279374,0.0581749154179725,0.0124390888177574,0.225806451612903,0.215585954304179,0.0595788501843868
FJ,FJI,Fiji,Central,2021-08-14,2021-01-10,100,1,77,0.06,0.046546565661405,0.106347723750871,0.000340267603271498,0.03,0.0334344809563718,0.0900085917061142,0.000315887796977511,0.0561208172123834,0.012258109181922,15,0,7,25,0.059265619183459,0.0462248094171503,0.100375615069992,0.000323240943107235,0.0301584732614818,0.0334803113883162,0.085603929404279,0.000300988669446636,0.0569983060156044,0.0123252338233577,0.21875,0.218302588605493,0.059265619183459
FJ,FJI,Fiji,Central,2021-08-16,2021-01-21,100,3,75,0.06,0.046546565661405,0.0957522944753218,0.000308177563803641,0.03,0.0334344809563718,0.0810410310101469,0.000285813839640175,0.0561208172123834,0.012258109181922,16,0,8,27,0.0590650216096725,0.0461409129790295,0.0999618365790764,0.000322298146644356,0.0302224012425096,0.0335063463538357,0.0854519337557064,0.000300428694539936,0.0565378933307473,0.0122796543733755,0.228571428571429,0.219542643590767,0.0590650216096725
FJ,FJI,Fiji,Central,2021-08-21,2021-01-24,100,1,75,0.06,0.046546565661405,0.103552865093441,0.000331842939340245,0.03,0.0334344809563718,0.0876431316576964,0.000307985660492558,0.0561208172123834,0.012258109181922,16,0,8,28,0.0584524911167452,0.0458898109920956,0.0985941609341636,0.000319147754255119,0.0304547518609081,0.0336084532166098,0.0849348453941775,0.000298521140142636,0.0557407247597072,0.0121977342271098,0.222222222222222,0.222328835914421,0.0584524911167452
