ISO2,ISO_3,country,region,date,first_date,day_count,days_aggregated,count,weight,infected,not_infected,pos_RF,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,reach,positive_recent,test_recent,p_infected,p_infected_low,p_infected_high,p_rf,p_rf_low,p_rf_high,p_cli,p_cli_low,p_cli_high,p_cli_weight,p_cli_weight_low,p_cli_weight_high,p_cliWHO,p_cliWHO_low,p_cliWHO_high,p_cliWHO_weight,p_cliWHO_weight_low,p_cliWHO_weight_high,p_cli_local,p_cli_local_low,p_cli_local_high,TPR,TPR_low,TPR_high
GR,GRC,Greece,Anatoliki Makedonia Thraki,2020-05-03,2020-05-01,61,3,102,1550866.25107571,0,0,0,0,0,0,0,4,4340.07081598856,0,0,,,,,,,,,,,,,,,,,,,,,,,,
GR,GRC,Greece,Anatoliki Makedonia Thraki,2020-05-04,2020-05-03,74,2,135,919606.780335098,0,0,0,0,0,0,0,57,5744.2113741025,0,0,,,,,,,,,,,,,,,,,,,,,,,,
GR,GRC,Greece,Anatoliki Makedonia Thraki,2020-05-05,2020-05-04,58,2,132,888407.011238248,0,0,0,0,0,0,0,56,5616.56223245578,0,0,,,,,,,,,,,,,,,,,,,,,,,,
GR,GRC,Greece,Anatoliki Makedonia Thraki,2020-05-06,2020-05-05,52,2,110,859093.491331388,0,0,0,0,0,0,0,14,4680.46852704648,0,0,,,,,,,,,,,,,,,,,,,,,,,,
GR,GRC,Greece,Anatoliki Makedonia Thraki,2020-05-07,2020-05-06,57,2,109,826483.593229385,0,0,0,0,0,0,0,13,4637.91881316424,0,0,,,,,,,,,,,,,,,,,,,,,,,,
GR,GRC,Greece,Anatoliki Makedonia Thraki,2020-05-08,2020-05-07,59,2,116,798571.070803472,0,0,0,0,0,0,0,2,4808.11766869321,0,0,,,,,,,,,,,,,,,,,,,,,,,,
GR,GRC,Greece,Anatoliki Makedonia Thraki,2020-05-09,2020-05-08,54,2,113,885414.190001921,0,0,0,0,0,0,0,0,4637.91881316424,0,0,,,,,,,,,,,,,,,,,,,,,,,,
GR,GRC,Greece,Anatoliki Makedonia Thraki,2020-05-10,2020-05-09,65,2,119,1042593.04002126,0,0,0,0,0,0,0,7,5020.86623810441,0,0,,,,,,,,,,,,,,,,,,,,,,,,
GR,GRC,Greece,Anatoliki Makedonia Thraki,2020-05-11,2020-05-10,58,2,123,1074004.47591055,0,0,0,0,0,0,0,7,5233.61480751561,0,0,,,,,,,,,,,,,,,,,,,,,,,,
GR,GRC,Greece,Anatoliki Makedonia Thraki,2020-05-12,2020-05-11,56,2,114,909485.329926835,0,0,0,0,0,0,0,2,4808.11766869321,0,0,,,,,,,,,,,,,,,,,,,,,,,,
GR,GRC,Greece,Anatoliki Makedonia Thraki,2020-05-13,2020-05-12,50,2,106,797354.318711078,0,0,0,0,0,0,0,3,4425.17024375304,0,0,,,,,,,,,,,,,,,,,,,,,,,,
GR,GRC,Greece,Anatoliki Makedonia Thraki,2020-05-14,2020-05-13,68,2,118,838944.472419983,0,0,0,1,8656.37934431194,1,8656.37934431194,2,4935.76681033993,0,0,,,,,,,,,,,,,,,,,,,,,,,,
GR,GRC,Greece,Anatoliki Makedonia Thraki,2020-05-15,2020-05-14,46,2,114,885355.734155927,0,0,0,1,8656.37934431194,1,8656.37934431194,2,4765.56795481097,0,1,,,,,,,,,,,,,,,,,,,,,,,,
GR,GRC,Greece,Anatoliki Makedonia Thraki,2020-05-16,2020-05-15,84,2,130,901067.433275456,0,0,0,0,0,0,0,7,5488.91309080906,0,1,,,,0,0,0,0.0012187690432663,0,0.00290683609814305,0.00131383728602749,0.00129427943867371,0.00133339513338127,0.0012187690432663,0,0.00290683609814305,0.00131383728602749,0.00129427943867371,0.00133339513338127,0.0025454387920784,0.00216986007352191,0.00292101751063488,0,0,0
GR,GRC,Greece,Anatoliki Makedonia Thraki,2020-05-17,2020-05-16,58,2,142,957900.792139129,0,0,0,0,0,0,0,14,5956.95994351371,0,0,,,,0,0,0,0.00118976799524093,0,0.00283769081138571,0.00137574468334866,0.00135526591414846,0.00139622345254885,0.00118976799524093,0,0.00283769081138571,0.00137574468334866,0.00135526591414846,0.00139622345254885,0.00262859726024195,0.00225133433692583,0.00300586018355807,0,0,0
GR,GRC,Greece,Anatoliki Makedonia Thraki,2020-05-18,2020-05-17,64,2,122,1017757.13089018,0,0,0,0,0,0,0,10,5105.96566586889,0,1,,,,0,0,0,0.00119904076738609,0,0.00285979939753439,0.00136509768582878,0.0013447772951284,0.00138541807652916,0.00119904076738609,0,0.00285979939753439,0.00136509768582878,0.0013447772951284,0.00138541807652916,0.00198226151244176,0.00165305321716401,0.00231146980771951,0,0,0
GR,GRC,Greece,Anatoliki Makedonia Thraki,2020-05-19,2020-05-18,59,2,123,992115.831006114,0,0,0,0,0,0,0,8,5191.06509363337,0,2,,,,0,0,0,0.00120554550934298,0,0.00287530824274648,0.0013540253324948,0.00133386964943117,0.00137418101555843,0.00120554550934298,0,0.00287530824274648,0.0013540253324948,0.00133386964943117,0.00137418101555843,0.00130566225919425,0.00103757600942463,0.00157374850896388,0,0,0
GR,GRC,Greece,Anatoliki Makedonia Thraki,2020-05-20,2020-05-19,64,2,123,950650.327989064,0,0,0,0,0,0,0,12,5191.06509363337,0,1,,,,0,0,0,0.00119617224880383,0,0.00285296015129242,0.00134439859030098,0.00132438611206091,0.00136441106854105,0.00119617224880383,0,0.00285296015129242,0.00134439859030098,0.00132438611206091,0.00136441106854105,0.0012676793571086,0.00100447864598671,0.00153088006823049,0,0,0
GR,GRC,Greece,Anatoliki Makedonia Thraki,2020-05-21,2020-05-20,48,2,112,992379.846228961,0,0,0,1,5119.89086361656,1,5119.89086361656,14,4765.56795481097,0,0,,,,0,0,0,0.0017910447761194,0,0.00381594970668727,0.00171982120598462,0.00169733494075956,0.00174230747120969,0.0017910447761194,0,0.00381594970668727,0.00171982120598462,0.00169733494075956,0.00174230747120969,0.00127959640646987,0.00101540310056855,0.00154378971237118,0,0,0
GR,GRC,Greece,Anatoliki Makedonia Thraki,2020-05-22,2020-05-21,61,2,109,1051154.67906531,0,0,0,1,5119.89086361656,1,5119.89086361656,32,4552.81938539976,0,0,,,,0,0,0,0.00239808153477218,5.08243438738644e-05,0.0047453387256705,0.00207221513138089,0.00204777229138258,0.0020966579713792,0.00239808153477218,5.08243438738644e-05,0.0047453387256705,0.00207221513138089,0.00204777229138258,0.0020966579713792,0.00171234394648427,0.0014062347895193,0.00201845310344923,0,0,0
GR,GRC,Greece,Anatoliki Makedonia Thraki,2020-05-23,2020-05-22,76,2,137,993268.502462583,0,0,0,0,0,0,0,27,5701.66166022026,0,0,,,,0,0,0,0.00236406619385343,5.00639818113097e-05,0.00467806840589555,0.00205554124253191,0.00203129487704426,0.00207978760801956,0.00236406619385343,5.00639818113097e-05,0.00467806840589555,0.00205554124253191,0.00203129487704426,0.00207978760801956,0.00206625737908373,0.0017325815909606,0.00239993316720686,0,0,0
GR,GRC,Greece,Anatoliki Makedonia Thraki,2020-05-24,2020-05-23,58,2,134,939402.301382241,0,0,0,0,0,0,0,6,5659.11194633802,0,0,,,,0,0,0,0.00234329232571763,4.96001717576904e-05,0.00463698447967758,0.00207148856618761,0.00204705428750332,0.0020959228448719,0.00234329232571763,4.96001717576904e-05,0.00463698447967758,0.00207148856618761,0.00204705428750332,0.0020959228448719,0.00203395401135892,0.0017043665548068,0.00236354146791104,0,0,0
GR,GRC,Greece,Anatoliki Makedonia Thraki,2020-05-25,2020-05-24,60,2,118,845252.569707552,0,0,0,0,0,0,0,75,5020.86623810441,0,0,,,,0,0,0,0.00235017626321974,4.97538198115498e-05,0.00465059870662793,0.00210773808594141,0.00208287667698385,0.00213259949489898,0.00235017626321974,4.97538198115498e-05,0.00465059870662793,0.00210773808594141,0.00208287667698385,0.00213259949489898,0.00299013734983131,0.00259011701468359,0.00339015768497903,0,0,0
GR,GRC,Greece,Anatoliki Makedonia Thraki,2020-05-26,2020-05-25,71,2,131,934209.136045311,0,0,0,0,0,0,0,72,5531.4628046913,0,0,,,,0,0,0,0.00232693426410704,4.92352498428139e-05,0.00460463327837126,0.00210375915553407,0.00207894462979374,0.0021285736812744,0.00232693426410704,4.92352498428139e-05,0.00460463327837126,0.00210375915553407,0.00207894462979374,0.0021285736812744,0.00392851410771102,0.0034725165758144,0.00438451163960764,0,0,0
GR,GRC,Greece,Anatoliki Makedonia Thraki,2020-05-27,2020-05-26,68,2,139,1017380.09417477,0,0,0,0,0,0,0,4,5829.31080186699,0,0,,,,0,0,0,0.00228310502283105,4.82587851421447e-05,0.00451795126051996,0.00206900006257167,0.0020445951066453,0.00209340501849803,0.00228310502283105,4.82587851421447e-05,0.00451795126051996,0.00206900006257167,0.0020445951066453,0.00209340501849803,0.0038672329039645,0.0034191229384207,0.00431534286950831,0,0,0
GR,GRC,Greece,Anatoliki Makedonia Thraki,2020-05-28,2020-05-27,54,2,122,871254.871518407,0,0,0,0,0,0,0,14,5105.96566586889,0,0,,,,0,0,0,0.00170842824601367,0,0.00364000917601188,0.00141553298398301,0.00139536447947252,0.00143570148849349,0.00170842824601367,0,0.00364000917601188,0.00141553298398301,0.00139536447947252,0.00143570148849349,0.00402077790187355,0.00356442050948442,0.00447713529426267,0,0,0
GR,GRC,Greece,Anatoliki Makedonia Thraki,2020-05-29,2020-05-28,50,2,104,903954.373857085,0,0,0,0,0,0,0,11,4340.07081598856,0,0,,,,0,0,0,0.0011454753722795,0,0.00273208457910868,0.000766006496508712,0.000751175552532446,0.000780837440484977,0.0011454753722795,0,0.00273208457910868,0.000766006496508712,0.000751175552532446,0.000780837440484977,0.00416662092910889,0.00370075096804587,0.00463249089017191,0,0,0
