ISO2,ISO_3,country,region,date,first_date,count,day_count,days_aggregated,p_cli,p_cli_CI,p_cli_weight,p_cli_weight_CI,p_cliWHO,p_cliWHO_CI,p_cliWHO_weight,p_cliWHO_weight_CI,p_cli_local,p_cli_local_CI,test_recent,positive_recent,B0.1,B0.2,p_cli_smooth,p_cli_CI_smooth,p_cli_weight_smooth,p_cli_weight_CI_smooth,p_cliWHO_smooth,p_cliWHO_CI_smooth,p_cliWHO_weight_smooth,p_cliWHO_weight_CI_smooth,p_cli_local_smooth,p_cli_local_CI_smooth,p_cases_infected,p_cases_infected_smooth,p_cases_active
CZ,CZE,Czech Republic,Jihomoravský,2020-05-02,2020-05-01,133,68,2,0,0,0,0,0,0,0,0,0.00103666859498878,0.000908192277086479,3,0,,,0.000834532637547728,0.00163071713357128,0.000819114381179268,2.23822816007278e-05,0.000485415976431596,0.000948352702788906,0.000475797650303757,1.2775106295056e-05,0.00164320257517189,0.000960233714726747,,,0.000834532637547728
CZ,CZE,Czech Republic,Jihomoravský,2020-05-03,2020-05-03,197,197,1,0,0,0,0,0,0,0,0,0.00234978214864124,0.00111568188423311,3,0,,,0.00086475897413693,0.0016895689228844,0.000861072624203896,2.32698075181821e-05,0.000510818210972074,0.000997955676759201,0.00050690228203517,1.34582343618712e-05,0.00164702568894213,0.000961812818042226,,,0.00086475897413693
CZ,CZE,Czech Republic,Jihomoravský,2020-05-04,2020-05-04,192,192,1,0,0,0,0,0,0,0,0,0.00127005471846793,0.00082922675173429,1,0,,,0.0008958604028822,0.00175024516856259,0.000905359972987392,2.41924015647227e-05,0.000537600560046468,0.00105025216885187,0.000540225003403109,1.41810895163873e-05,0.00165094127660387,0.000963377030309894,,,0.0008958604028822
CZ,CZE,Czech Republic,Jihomoravský,2020-05-05,2020-05-05,195,195,1,0,0,0,0,0,0,0,0,0.000414667437995513,0.000469134459568754,5,0,,,0.000928129677280991,0.00181318052042577,0.000952263774741427,2.51544231420452e-05,0.00056596560325798,0.00110563790282084,0.000575958833625222,1.494761515511e-05,0.00165501303807852,0.000964940839754418,,,0.000928129677280991
CZ,CZE,Czech Republic,Jihomoravský,2020-05-06,2020-05-06,215,215,1,0,0,0,0,0,0,0,0,0.00268256423158235,0.00114579066350447,2,0,,,0.000961823122563451,0.00187886948607325,0.0010019987870536,2.61605552534454e-05,0.00059599723652159,0.00116427670210146,0.000614225073318329,1.57599209105517e-05,0.00165928642337421,0.00096652161525411,,,0.000961823122563451
CZ,CZE,Czech Republic,Jihomoravský,2020-05-07,2020-05-07,195,195,1,0,0,0,0,0,0,0,0,0.000701911027856988,0.000615024877328809,2,0,,,0.000996868158894007,0.00194704896043406,0.0010546352952696,2.72090487499075e-05,0.00062777311677443,0.00122632021996312,0.000655129621191032,1.66198464253626e-05,0.0016637933916573,0.000968115988666339,,,0.000996868158894007
CZ,CZE,Czech Republic,Jihomoravský,2020-05-08,2020-05-08,171,171,1,0,0,0,0,0,0,0,0,0.00256698890187699,0.00125618603056142,3,0,,,0.00103313031546414,0.00201763527575138,0.00110992532441455,2.82974233145136e-05,0.000661361463055941,0.00129190169178926,0.000698756858709221,1.75288491937627e-05,0.00166856691189888,0.00096974034154487,,,0.00103313031546414
CZ,CZE,Czech Republic,Jihomoravský,2020-05-09,2020-05-09,153,153,1,0,0,0,0,0,0,0,0,0.00195057380372889,0.00115156951751852,4,1,,,0.001070798664782,0.00209089903455357,0.00116802249171714,2.94276916835207e-05,0.000696817455951805,0.00136112890222822,0.000745162788673783,1.84878785132951e-05,0.00167366593918253,0.000971418488515859,,,0.001070798664782
CZ,CZE,Czech Republic,Jihomoravský,2020-05-10,2020-05-10,183,183,1,0.00546448087431694,0.0106808828192826,0.00441612409286306,0.000138711326205897,0,0,0,0,0.00088371749081011,0.000706795759007088,0,0,,,0.00111006344705495,0.00216719332642314,0.00122900013689502,3.06020238933582e-05,0.00073417930123409,0.00143407649571118,0.000794367547824859,1.94972378895784e-05,0.00167910345938424,0.000973156989992393,,,0.00111006344705495
CZ,CZE,Czech Republic,Jihomoravský,2020-05-11,2020-05-11,185,185,1,0.00540540540540541,0.0105657276042753,0.00423079057028696,0.000140062345812686,0.00540540540540541,0.0105657276042753,0.00423079057028696,0.000140062345812686,0.00278322981480684,0.00124972697864467,1,0,,,0.00115067578807352,0.00224601005735924,0.00129252422096349,3.1812821164144e-05,0.000773464058855966,0.00151077782786887,0.000846347484551535,2.05564395741939e-05,0.00168492848730914,0.000974986535031703,,,0.00115067578807352
CZ,CZE,Czech Republic,Jihomoravský,2020-05-12,2020-05-12,157,157,1,0,0,0,0,0,0,0,0,0.00190055909081277,0.00112207020778552,1,0,,,0.00119275099279834,0.00232754668041158,0.0013585148460967,3.30593729366303e-05,0.000814663375436741,0.00159121662765572,0.000901027070842819,2.16640563660216e-05,0.00169113209054137,0.000976917310774389,,,0.00119275099279834
CZ,CZE,Czech Republic,Jihomoravský,2020-05-13,2020-05-13,170,170,1,0,0,0,0,0,0,0,0,0.00208567848277505,0.00113258395101301,1,0,,,0.00123626778436778,0.00241172821035901,0.00142672733113409,3.43373721721144e-05,0.000857739293922716,0.00167531880949373,0.000958270997830583,2.28175772686775e-05,0.00169770624370369,0.000978965733369582,,,0.00123626778436778
CZ,CZE,Czech Republic,Jihomoravský,2020-05-14,2020-05-14,152,152,1,0,0,0,0,0,0,0,0,0.00107099536965729,0.000856500006739861,3,0,,,0.00128118354698034,0.00249843125450331,0.00149684524546396,3.56412739086349e-05,0.000902620344329237,0.00176294483385392,0.00101787687979954,2.40132749356748e-05,0.00170463342163577,0.000981151660227813,,,0.00128118354698034
CZ,CZE,Czech Republic,Jihomoravský,2020-05-15,2020-05-15,161,161,1,0,0,0,0,0,0,0,0,0.00153531931156567,0.00100228654975644,4,0,,,0.00132743398968177,0.00258748252679392,0.00156847917577125,3.69642700095567e-05,0.000949198139901442,0.00185388305468982,0.00107956905384793,2.52460938862793e-05,0.00171192667951202,0.000983513701416809,,,0.00132743398968177
CZ,CZE,Czech Republic,Jihomoravský,2020-05-16,2020-05-16,146,146,1,0,0,0,0,0,0,0,0,0.00223062483887242,0.00126066323288089,3,0,,,0.001374933947506,0.00267865965398977,0.00164116836747672,3.82983163146408e-05,0.000997324709121603,0.00194784450412185,0.00114299400186141,2.65095690586517e-05,0.00171943641191494,0.000986037824814157,,,0.001374933947506
CZ,CZE,Czech Republic,Jihomoravský,2020-05-17,2020-05-17,141,141,1,0,0,0,0,0,0,0,0,0.00154019334112619,0.00106645769542021,0,0,,,0.00142357943289532,0.00277169456239991,0.00171438565858899,3.96342200529101e-05,0.00104681078172882,0.00204445954090084,0.00120771792837474,2.77957842069456e-05,0.00172709359798874,0.000988739030470081,,,0.00142357943289532
CZ,CZE,Czech Republic,Jihomoravský,2020-05-18,2020-05-18,158,158,1,0,0,0,0,0,0,0,0,0.00276444958663675,0.00135268181089264,4,2,,,0.00147325095281344,0.00286627955675645,0.00178754596861931,4.09617924068226e-05,0.00109742521359418,0.00214327672415277,0.00127322699368346,2.90953787998509e-05,0.00173482573676758,0.000991639007559568,,,0.00147325095281344
CZ,CZE,Czech Republic,Jihomoravský,2020-05-19,2020-05-19,180,180,1,0,0,0,0,0,0,0,0,0.000449223057828473,0.000508220213063467,0,0,,,0.00152381798279873,0.00296207597162634,0.00186001839401521,4.227006706213e-05,0.00114889568028034,0.00224376416648072,0.00133893062035345,3.03976103528474e-05,0.001742452607842,0.000994715335480121,,,0.00152381798279873
CZ,CZE,Czech Republic,Jihomoravský,2020-05-20,2020-05-20,198,198,1,0,0,0,0,0,0,0,0,0.000687586313002764,0.000602477667365014,0,0,,,0.00157514434629519,0.00305872500418785,0.00193114170375024,4.35475806268127e-05,0.00120091069449585,0.00234531347473937,0.00140416816135739,3.16904765244455e-05,0.00174978126525536,0.000997958495958765,,,0.00157514434629519
CZ,CZE,Czech Republic,Jihomoravský,2020-05-21,2020-05-21,121,121,1,0.00826446280991736,0.0161309765023335,0.0101104055167407,0.000216292864026283,0.00826446280991736,0.0161309765023335,0.0101104055167407,0.000216292864026283,0.000891020941147384,0.000872795377539384,0,0,,,0.00162709409844731,0.00315586004775887,0.00200024274151476,4.47827052985987e-05,0.00125312291357757,0.00244724621274712,0.00146821904310568,3.29608979331989e-05,0.00175661249926377,0.00100134419106752,,,0.00162709409844731
CZ,CZE,Czech Republic,Jihomoravský,2020-05-22,2020-05-22,139,139,1,0,0,0,0,0,0,0,0,0.000775636934380097,0.000759815386264744,1,0,,,0.00167961848567909,0.00325327810595017,0.00206672197247796,4.59655591009035e-05,0.00130523471881156,0.00254898117118869,0.00153038131005571,3.4196499240663e-05,0.00176273122232412,0.00100484163884154,,,0.00167961848567909
CZ,CZE,Czech Republic,Jihomoravský,2020-05-23,2020-05-23,175,175,1,0,0,0,0,0,0,0,0,0.000309809005398947,0.00042929896960118,2,0,,,0.00173255257080878,0.00335054441238515,0.0021299019648525,4.70842914062936e-05,0.00135679508541654,0.00264963732569327,0.00158981508737017,3.53817993505505e-05,0.00176789085116564,0.00100840434453422,,,0.00173255257080878
