ISO2,ISO_3,country,region,date,first_date,count,day_count,days_aggregated,p_cli,p_cli_CI,p_cli_weight,p_cli_weight_CI,p_cliWHO,p_cliWHO_CI,p_cliWHO_weight,p_cliWHO_weight_CI,p_cli_local,p_cli_local_CI,test_recent,positive_recent,B0.1,B0.2,p_cli_smooth,p_cases_infected,p_cases_infected_smooth,p_cases_active
HR,HRV,Croatia,Medimurska,2021-03-16,2021-02-27,103,5,18,0.0194174757281553,0.0266482036524112,0.0256868936463735,0.000270916202217715,0.00970873786407767,0.018936178546626,0.00481183754973268,0.000118505359472049,0.012564658799044,0.00413636735447505,5,0,0,0,0.0111793376498564,,,0.0111793376498564
HR,HRV,Croatia,Medimurska,2021-03-17,2021-02-28,100,1,18,0.02,0.0274394957835608,0.0262421648616013,0.000276693693790555,0.01,0.0195013954179879,0.00491585459906928,0.000121060751788379,0.0129929994399205,0.00427645203267578,5,0,0,0,0.0113715146818064,,,0.0113715146818064
HR,HRV,Croatia,Medimurska,2021-03-18,2021-03-03,101,13,16,0.0099009900990099,0.0193092777830645,0.0229972062734391,0.000269425731470028,0,0,0,0,0.0149137037049522,0.00447657737260543,5,0,0,0,0.011566463870176,,,0.011566463870176
HR,HRV,Croatia,Medimurska,2021-03-19,2021-03-04,102,8,16,0.00980392156862745,0.0191209083686488,0.0236382552612762,0.00027684512649064,0,0,0,0,0.0183085028214641,0.00497855545481944,5,0,0,0,0.0117639843595356,,,0.0117639843595356
HR,HRV,Croatia,Medimurska,2021-03-20,2021-03-05,101,6,16,0.0099009900990099,0.0193092777830645,0.0236605009816807,0.000277102505761899,0,0,0,0,0.0201881596434077,0.00528122679787647,5,0,0,0,0.011963790641904,,,0.011963790641904
HR,HRV,Croatia,Medimurska,2021-03-21,2021-03-07,102,8,15,0.00980392156862745,0.0191209083686488,0.0250613457728377,0.000293298012803292,0,0,0,0,0.0203268257904534,0.0052694374142328,5,0,0,0,0.0121653050820582,,,0.0121653050820582
HR,HRV,Croatia,Medimurska,2021-03-22,2021-03-07,106,4,16,0.00943396226415094,0.0184028015418055,0.0231961706744843,0.000271729043151562,0,0,0,0,0.0236322518688402,0.00555015937038429,6,0,0,0,0.0123680362261469,,,0.0123680362261469
HR,HRV,Croatia,Medimurska,2021-03-23,2021-03-09,101,9,15,0.0099009900990099,0.0193092777830645,0.0246806143778258,0.000288898629648957,0,0,0,0,0.0240317152202404,0.00581648651313874,5,0,0,0,0.0125712953023074,,,0.0125712953023074
HR,HRV,Croatia,Medimurska,2021-03-24,2021-03-09,104,3,16,0.00961538461538462,0.0187549838461375,0.0236139461880021,0.000276563867742512,0,0,0,0,0.0234916766759654,0.00568735180704576,5,0,0,0,0.0127743426902217,,,0.0127743426902217
HR,HRV,Croatia,Medimurska,2021-03-25,2021-03-10,100,3,16,0.01,0.0195013954179879,0.0243926131653968,0.000285569588442607,0,0,0,0,0.0269031517814824,0.00621699138843802,5,1,0,0,0.0129763682780107,,,0.0129763682780107
