ISO2,ISO_3,country,region,date,first_date,day_count,days_aggregated,count,weight,infected,not_infected,pos_RF,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,reach,positive_recent,test_recent,p_infected,p_infected_low,p_infected_high,p_rf,p_rf_low,p_rf_high,p_cli,p_cli_low,p_cli_high,p_cli_weight,p_cli_weight_low,p_cli_weight_high,p_cliWHO,p_cliWHO_low,p_cliWHO_high,p_cliWHO_weight,p_cliWHO_weight_low,p_cliWHO_weight_high,p_cli_local,p_cli_local_low,p_cli_local_high,TPR,TPR_low,TPR_high
LK,LKA,Sri Lanka,Ampara,2020-05-17,2020-05-01,10,16,103,3828411.45889854,0,0,1,0,0,0,0,33,6677.11673395764,0,1,,,,,,,,,,,,,,,,,,,,,,,,
LK,LKA,Sri Lanka,Ampara,2020-05-18,2020-05-03,3,16,101,3677721.85387032,0,0,1,0,0,0,0,33,6544.89660061194,0,1,,,,,,,,,,,,,,,,,,,,,,,,
LK,LKA,Sri Lanka,Ampara,2020-05-19,2020-05-05,7,15,100,3518972.01177639,0,0,1,0,0,0,0,26,6412.67646726624,0,1,,,,,,,,,,,,,,,,,,,,,,,,
LK,LKA,Sri Lanka,Ampara,2020-05-20,2020-05-06,8,15,101,3598687.46314116,0,0,0,0,0,0,0,25,6412.67646726624,0,1,,,,,,,,,,,,,,,,,,,,,,,,
LK,LKA,Sri Lanka,Ampara,2020-05-21,2020-05-07,5,15,104,3524763.30738021,0,0,0,0,0,0,0,25,6611.00666728479,0,1,,,,,,,,,,,,,,,,,,,,,,,,
LK,LKA,Sri Lanka,Ampara,2020-05-22,2020-05-08,7,15,103,3542198.19787899,0,0,0,0,0,0,0,5,6611.00666728479,0,1,,,,,,,,,,,,,,,,,,,,,,,,
LK,LKA,Sri Lanka,Ampara,2020-05-23,2020-05-09,8,15,102,3466082.43576096,0,0,0,0,0,0,0,5,6544.89660061194,0,1,,,,,,,,,,,,,,,,,,,,,,,,
LK,LKA,Sri Lanka,Ampara,2020-05-24,2020-05-10,8,15,102,3546746.45761941,0,0,0,0,0,0,0,4,6544.89660061194,0,1,,,,,,,,,,,,,,,,,,,,,,,,
LK,LKA,Sri Lanka,Ampara,2020-05-25,2020-05-11,12,15,104,3771606.50155915,0,0,0,0,0,0,0,6,6677.11673395764,0,1,,,,,,,,,,,,,,,,,,,,,,,,
LK,LKA,Sri Lanka,Ampara,2020-05-26,2020-05-12,4,15,101,3550228.63524327,0,0,0,0,0,0,0,6,6478.78653393909,0,1,,,,,,,,,,,,,,,,,,,,,,,,
LK,LKA,Sri Lanka,Ampara,2020-05-27,2020-05-13,6,15,103,3508334.9617971,0,0,0,0,0,0,0,12,6611.00666728479,0,1,,,,,,,,,,,,,,,,,,,,,,,,
LK,LKA,Sri Lanka,Ampara,2020-05-28,2020-05-15,7,14,100,3338269.88946054,0,0,0,0,0,0,0,12,6412.67646726624,0,0,,,,,,,,,,,,,,,,,,,,,,,,
LK,LKA,Sri Lanka,Ampara,2020-05-29,2020-05-15,1,15,101,3396414.69760449,0,0,0,0,0,0,0,12,6478.78653393909,0,0,,,,,,,,,,,,,,,,,,,,,,,,
LK,LKA,Sri Lanka,Ampara,2020-05-30,2020-05-16,8,15,104,3461881.27809612,0,0,0,0,0,0,0,10,6677.11673395764,0,0,,,,0.00209937018894332,0,0.00447249258501795,0,0,0,0,0,0,0,0,0,0,0,0,0.00233383268145827,0.00202150998620032,0.00264615537671621,0,0,0
LK,LKA,Sri Lanka,Ampara,2020-05-31,2020-05-17,11,15,105,3305320.31766783,0,0,0,1,11933.8949564936,0,0,8,6743.22680063048,0,0,,,,0.00139762403913347,0,0.00333324248702678,0.000698812019566737,0,0.00206797976356562,0.000242523211312489,0.000238172526455604,0.000246873896169374,0,0,0,0,0,0,0.00205970367036385,0.00176636169538689,0.0023530456453408,0,0,0
LK,LKA,Sri Lanka,Ampara,2020-06-01,2020-05-18,6,15,101,3264026.43441262,0,0,0,1,11933.8949564936,0,0,10,6478.78653393909,0,0,,,,0.000698812019566737,0,0.00206797976356562,0.00139762403913347,0,0.00333324248702678,0.000489158883285551,0.000482954684745956,0.000495363081825147,0,0,0,0,0,0,0.00181035619215922,0.00153520930192315,0.00208550308239528,0,0,0
LK,LKA,Sri Lanka,Ampara,2020-06-02,2020-05-19,4,15,102,3260144.25877658,0,0,0,1,11933.8949564936,0,0,10,6544.89660061194,0,0,,,,0,0,0,0.00209351011863224,0,0.00446001525554181,0.000737651233074595,0.00073001310048563,0.00074528936566356,0,0,0,0,0,0,0.00163350857329415,0.00137231115635756,0.00189470599023074,0,0,0
LK,LKA,Sri Lanka,Ampara,2020-06-03,2020-05-19,4,16,106,3405820.48512989,0,0,0,1,11933.8949564936,0,0,10,6809.33686730333,0,0,,,,0,0,0,0.00278164116828929,5.94768734553091e-05,0.00550380546312327,0.000987458937035271,0.000978605100392459,0.000996312773678083,0,0,0,0,0,0,0.00146383445697134,0.00121708564404821,0.00171058326989446,0,0,0
LK,LKA,Sri Lanka,Ampara,2020-06-04,2020-05-20,3,16,102,3306371.61017063,0,0,0,1,11933.8949564936,0,0,10,6611.00666728479,0,0,,,,0,0,0,0.00348189415041783,0.000435253375414428,0.00652853492542123,0.00123992522444506,0.00122998266799985,0.00124986778089028,0,0,0,0,0,0,0.00130118618397452,0.00106853022618344,0.0015338421417656,0,0,0
LK,LKA,Sri Lanka,Ampara,2020-06-05,2020-05-20,1,17,103,3348396.42251973,0,0,0,1,11933.8949564936,0,0,10,6677.11673395764,0,0,,,,0,0,0,0.00417827298050139,0.000842011547442564,0.00751453441356022,0.00149392658043897,0.00148299240670194,0.00150486075417601,0,0,0,0,0,0,0.00135443135643838,0.00111715428488978,0.00159170842798698,0,0,0
LK,LKA,Sri Lanka,Ampara,2020-06-06,2020-05-21,7,17,102,3374339.43601178,0,0,0,1,11933.8949564936,0,0,12,6677.11673395764,0,0,,,,0,0,0,0.00487465181058496,0.00127233781362993,0.00847696580753999,0.00174625688575423,0.00173442547394449,0.00175808829756398,0,0,0,0,0,0,0.00142823333283899,0.00118476082370174,0.00167170584197623,0,0,0
LK,LKA,Sri Lanka,Ampara,2020-06-07,2020-05-22,3,17,100,3566122.53090909,0,0,0,1,11933.8949564936,0,0,12,6478.78653393909,0,0,,,,0,0,0,0.00557880055788006,0.00172375850193884,0.00943384261382127,0.00199491414305848,0.00198227252750894,0.00200755575860803,0,0,0,0,0,0,0.00151587724725736,0.00126496683194535,0.00176678766256937,0,0,0
LK,LKA,Sri Lanka,Ampara,2020-06-08,2020-05-22,4,18,104,3948572.49482366,0,0,0,1,11933.8949564936,0,0,12,6743.22680063048,0,0,,,,0,0,0,0.00627615062761506,0.00218869500177355,0.0103636062534566,0.00223601012295275,0.00222265267750494,0.00224936756840055,0,0,0,0,0,0,0.00157971262571585,0.00132367343201338,0.00183575181941832,0,0,0
