ISO2,ISO_3,country,region,date,first_date,count,day_count,days_aggregated,p_cli,p_cli_CI,p_cli_weight,p_cli_weight_CI,p_cliWHO,p_cliWHO_CI,p_cliWHO_weight,p_cliWHO_weight_CI,p_cli_local,p_cli_local_CI,test_recent,positive_recent,B0.1,B0.2,p_cli_smooth,p_cases_infected,p_cases_infected_smooth,p_cases_active
BG,BGR,Bulgaria,Blagoevgrad,2020-05-06,2020-05-02,100,29,5,0,0,0,0,0,0,0,0,0.00108227713936134,0.000865517413861372,0,0,,,0.00450140519183666,,,0.00450140519183666
BG,BGR,Bulgaria,Blagoevgrad,2020-05-07,2020-05-04,101,33,4,0,0,0,0,0,0,0,0,0.00124990255488532,0.000925344917978886,0,0,,,0.0045832622206025,,,0.0045832622206025
BG,BGR,Bulgaria,Blagoevgrad,2020-05-08,2020-05-05,106,27,4,0,0,0,0,0,0,0,0,0.00137298588553283,0.000950759831983674,1,0,,,0.00466054263052295,,,0.00466054263052295
BG,BGR,Bulgaria,Blagoevgrad,2020-05-09,2020-05-06,110,21,4,0,0,0,0,0,0,0,0,0.000982066293124177,0.000785416305867997,1,0,,,0.00473299458223159,,,0.00473299458223159
BG,BGR,Bulgaria,Blagoevgrad,2020-05-10,2020-05-07,102,21,4,0,0,0,0,0,0,0,0,0.000700086862425156,0.000685832320976054,1,0,,,0.00480042218690028,,,0.00480042218690028
BG,BGR,Bulgaria,Blagoevgrad,2020-05-11,2020-05-07,116,14,5,0,0,0,0,0,0,0,0,0.000775315494571719,0.000679318010931212,1,0,,,0.00486268994257053,,,0.00486268994257053
BG,BGR,Bulgaria,Blagoevgrad,2020-05-12,2020-05-08,106,23,5,0.00943396226415094,0.0184028015418055,0.00708039820470794,0.000155322244806658,0,0,0,0,0.00101983807362895,0.000815609206239131,1,0,,,0.00491972461333519,,,0.00491972461333519
BG,BGR,Bulgaria,Blagoevgrad,2020-05-13,2020-05-08,120,14,6,0.00833333333333333,0.0162648365258355,0.00601572951296983,0.000132037407859268,0,0,0,0,0.000898840336079756,0.000718885544486144,2,0,,,0.0049715138927968,,,0.0049715138927968
BG,BGR,Bulgaria,Blagoevgrad,2020-05-14,2020-05-09,114,21,6,0.0087719298245614,0.0171170940046306,0.00602351557910798,0.000132207784037171,0,0,0,0,0.000469306016183235,0.000530935363380222,1,0,,,0.00501810125390536,,,0.00501810125390536
BG,BGR,Bulgaria,Blagoevgrad,2020-05-15,2020-05-10,117,24,6,0.00854700854700855,0.0166800862899834,0.00609065810863048,0.000133676953989226,0,0,0,0,0.000914337583253545,0.000731274451305168,1,0,,,0.00505957651652475,,,0.00505957651652475
BG,BGR,Bulgaria,Blagoevgrad,2020-05-16,2020-05-12,105,23,5,0.0190476190476191,0.0261455482229834,0.013978802252198,0.000226242512340299,0,0,0,0,0.000841771108392152,0.000737520742576033,1,0,,,0.00509606187099913,,,0.00509606187099913
BG,BGR,Bulgaria,Blagoevgrad,2020-05-17,2020-05-13,108,26,5,0.00925925925925926,0.0180636016201853,0.00601252994634435,0.00014534582991196,0,0,0,0,0.000500297922912317,0.000565988357808797,1,0,,,0.00512769338367783,,,0.00512769338367783
BG,BGR,Bulgaria,Blagoevgrad,2020-05-18,2020-05-14,114,20,5,0.0087719298245614,0.0171170940046306,0.00611055843043107,0.000147708268916581,0,0,0,0,0.000789160414117643,0.000691443899441561,0,0,,,0.00515459837325165,,,0.00515459837325165
