ISO2,ISO_3,country,region,date,first_date,count,day_count,days_aggregated,p_cli,p_cli_CI,p_cli_weight,p_cli_weight_CI,p_cliWHO,p_cliWHO_CI,p_cliWHO_weight,p_cliWHO_weight_CI,p_cli_local,p_cli_local_CI,test_recent,positive_recent,B0.1,B0.2,p_cli_smooth,p_cli_CI_smooth,p_cli_weight_smooth,p_cli_weight_CI_smooth,p_cliWHO_smooth,p_cliWHO_CI_smooth,p_cliWHO_weight_smooth,p_cliWHO_weight_CI_smooth,p_cli_local_smooth,p_cli_local_CI_smooth,p_cases_infected,p_cases_infected_smooth,p_cases_active
ZM,ZMB,Zambia,Central,2021-09-14,2020-12-19,100,3,84,0.06,0.046546565661405,0.0490170312572295,0.000159033364437244,0.04,0.0384072934108425,0.0328878376877151,0.000131366448125063,0.0263495484345085,0.00406698880090345,16,1,4,34,0.0597864118379463,0.0464494806952513,0.0481155992611879,0.000156234756656689,0.0398002408475693,0.0382957017345687,0.0322708756236584,0.000129011512076221,0.026349552780384,0.00406227385321767,0.105263157894737,0.10170109388443,0.0597864118379463
ZM,ZMB,Zambia,Central,2021-09-16,2020-12-20,100,1,84,0.06,0.046546565661405,0.0497826127525598,0.000161452229015914,0.04,0.0384072934108425,0.0334015024142264,0.000133382783011668,0.0263495484345085,0.00406698880090345,17,1,4,35,0.059705705351967,0.0464147751189393,0.0478901619890054,0.0001555446772305,0.0397229684706389,0.0382542323412114,0.0321146493150175,0.000128426681872724,0.0263325497720854,0.00405957997633166,0.102564102564103,0.101413686559583,0.059705705351967
ZM,ZMB,Zambia,Central,2021-09-23,2020-12-24,100,1,84,0.06,0.046546565661405,0.0495675618415747,0.000160772977529647,0.04,0.0384072934108425,0.0332572146172368,0.000132816508018512,0.0266852114718908,0.00409210565850565,17,1,4,36,0.0591838844297193,0.0461980179874882,0.0468348185226637,0.00015236383261051,0.0392164381229536,0.0379887938716717,0.031372951903,0.000125709319126969,0.0262295094911997,0.00404414392981552,0.1,0.100287131536482,0.0591838844297193
ZM,ZMB,Zambia,Central,2021-09-24,2020-12-26,100,1,84,0.06,0.046546565661405,0.0457957642757935,0.000148833554562939,0.04,0.0384072934108425,0.0307265377697679,0.000122870465371243,0.0263495484345085,0.00406698880090345,17,1,4,36,0.0590703942881472,0.0461519639748545,0.046655081040526,0.00015183073754354,0.039105288486753,0.0379314470985042,0.0312448321262651,0.000125250075126944,0.0262091253620292,0.00404114801728291,0.1,0.100121921309182,0.0590703942881472
ZM,ZMB,Zambia,Central,2021-10-04,2020-12-26,101,1,85,0.0594059405940594,0.0461002688546413,0.0457334109530557,0.000148635766042129,0.0396039603960396,0.0380348662281565,0.0306847019852478,0.000122705818849883,0.0260567756741251,0.00402240466051832,17,1,4,36,0.0572667455440773,0.0454443874861235,0.0447560602329915,0.000146415785678883,0.0373168047092283,0.0370286285439382,0.0298460262845946,0.000120487522654812,0.0259546933322949,0.00400311348752289,0.1,0.0987873319193558,0.0572667455440773
ZM,ZMB,Zambia,Central,2021-10-05,2020-12-28,100,1,85,0.06,0.046546565661405,0.0458301744790533,0.000148942700076049,0.04,0.0384072934108425,0.0307496251977615,0.000122961323816256,0.0260567756741251,0.00402240466051832,17,1,4,37,0.0570180507535492,0.0453490055541824,0.0445764227054321,0.000145931969844245,0.0370682260725491,0.0369049121149641,0.0297078217310348,0.00012004872708915,0.0259267032685722,0.00399874293817348,0.0975609756097561,0.0987066169203138,0.0570180507535492
ZM,ZMB,Zambia,Central,2021-10-08,2020-12-30,100,1,85,0.06,0.046546565661405,0.0447618512633778,0.000145552189132972,0.04,0.0384072934108425,0.0300328367751666,0.000120139435392163,0.0260567756741251,0.00402240466051832,17,1,4,37,0.0562040955722949,0.0450388735635178,0.0440663755374857,0.00014459794034298,0.0362528005975187,0.0365007192858436,0.0293072205969523,0.0001188192330292,0.0258423333383409,0.00398518850261237,0.0975609756097561,0.0985406104059418,0.0562040955722949
ZM,ZMB,Zambia,Central,2021-10-09,2020-12-30,101,1,86,0.0594059405940594,0.0461002688546413,0.0432863757657376,0.000140863046651396,0.0396039603960396,0.0380348662281565,0.0290428706871768,0.000116238576660983,0.0257704374799039,0.00397878716200569,17,1,4,37,0.0559125885917723,0.0449284040667175,0.0439072644356094,0.000144195676490618,0.0359602238920955,0.0363561743620067,0.0291793856048016,0.000118441427638096,0.0258142715505122,0.00398053448064625,0.0975609756097561,0.0985122305032774,0.0559125885917723
ZM,ZMB,Zambia,Central,2021-10-11,2021-01-03,100,1,86,0.05,0.042716424707947,0.0413076478016758,0.000138017743338865,0.03,0.0334344809563718,0.0270083068982143,0.000112430283099948,0.0254903240290354,0.00393610521394727,17,1,4,37,0.0553059131024725,0.0446992567168863,0.0436075928087313,0.000143459469395961,0.0353506356219117,0.0360556188390194,0.0289342068741777,0.000117738722117107,0.025758618527981,0.00397105618423268,0.0975609756097561,0.0984985296339178,0.0553059131024725
ZM,ZMB,Zambia,Central,2021-10-17,2021-01-10,100,1,86,0.05,0.042716424707947,0.0408808255464696,0.000136622041104837,0.03,0.0334344809563718,0.0267292363852927,0.000111284523014716,0.0254903240290354,0.00393610521394727,17,1,4,37,0.0534261771620368,0.0439936189563312,0.0428852094308497,0.000141841275781134,0.0334579306706423,0.0351259052333126,0.0283110207077069,0.000116109578560118,0.0256019345426759,0.00394221410880302,0.0975609756097561,0.0988239387941547,0.0534261771620368
ZM,ZMB,Zambia,Central,2021-10-23,2021-01-11,100,1,86,0.05,0.042716424707947,0.0410441485559428,0.000137156180630343,0.03,0.0334344809563718,0.0268360223728312,0.000111722986322201,0.0252162345233468,0.00389432904379524,17,1,4,37,0.0518246922648483,0.0433955276575542,0.0424777605062313,0.000141134507025137,0.0318425965776271,0.0343349029687967,0.0279173421713112,0.000115276099639731,0.025479304279964,0.00391636583624565,0.0975609756097561,0.0996822984560871,0.0518246922648483
ZM,ZMB,Zambia,Central,2021-10-26,2021-01-23,100,1,86,0.05,0.042716424707947,0.0414210140165072,0.000138388341268889,0.03,0.0334344809563718,0.0270824294804721,0.000112734546559858,0.0249479767092687,0.00385343012869397,18,1,4,38,0.0512388258367371,0.0431772018689507,0.0423890999181783,0.0001410720396936,0.0312512363498698,0.0340456991948077,0.0278130180361626,0.000115132659772304,0.0254359494224043,0.00390591398539444,0.0952380952380952,0.100265550838424,0.0512388258367371
ZM,ZMB,Zambia,Central,2021-10-27,2021-01-30,100,1,86,0.05,0.042716424707947,0.0429199010882453,0.000143283994584625,0.03,0.0334344809563718,0.0280624514423526,0.000116755181993604,0.0255835939502692,0.00390093757282011,19,1,4,39,0.0510780750196495,0.0431173371980849,0.0423736227675216,0.000141083705396403,0.0310889420634465,0.0339663611043971,0.0277901977911997,0.000115116996157368,0.0254241551443906,0.00390285090769077,0.0930232558139535,0.100475667837431,0.0510780750196495
