ISO2,ISO_3,country,region,date,first_date,day_count,days_aggregated,count,weight,infected,not_infected,pos_RF,pos_RF_symp,pos_XGB,pos_XGB_symp,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,reach,positive_recent,test_recent,p_infected,p_infected_low,p_infected_high,p_rf,p_rf_low,p_rf_high,p_rf_symp,p_rf_symp_low,p_rf_symp_high,p_xgb,p_xgb_low,p_xgb_high,p_xgb_symp,p_xgb_symp_low,p_xgb_symp_high,p_cli,p_cli_low,p_cli_high,p_cli_weight,p_cli_weight_low,p_cli_weight_high,p_cliWHO,p_cliWHO_low,p_cliWHO_high,p_cliWHO_weight,p_cliWHO_weight_low,p_cliWHO_weight_high,p_cli_local,p_cli_local_low,p_cli_local_high,TPR,TPR_low,TPR_high
CR,CRI,Costa Rica,Alajuela,2020-05-02,2020-05-01,60,2,135,1452174.85445248,0,0,0,0,1,0,1,12952.2342023926,1,12952.2342023926,95,2060.67135499879,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CR,CRI,Costa Rica,Alajuela,2020-05-03,2020-05-03,165,1,165,650136.80116147,0,0,0,0,1,0,1,10967.6105740072,0,0,19,2525.4844425925,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CR,CRI,Costa Rica,Alajuela,2020-05-04,2020-05-04,215,1,215,614830.45022625,0,0,0,0,0,1,1,1995.87692142321,1,1995.87692142321,22,3315.66669150181,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CR,CRI,Costa Rica,Alajuela,2020-05-05,2020-05-05,207,1,207,738036.137024652,0,0,0,0,2,1,2,8968.06191843974,1,2565.98986732079,30,3129.74145646433,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CR,CRI,Costa Rica,Alajuela,2020-05-06,2020-05-06,207,1,207,667791.675315774,0,0,0,0,1,0,1,3024.68816060617,1,3024.68816060617,32,3145.23522605079,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CR,CRI,Costa Rica,Alajuela,2020-05-07,2020-05-07,191,1,191,645087.134211319,0,0,0,0,2,4,1,1543.52480982619,0,0,17,2959.3099910133,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CR,CRI,Costa Rica,Alajuela,2020-05-08,2020-05-08,216,1,216,665566.013379143,0,0,0,0,3,5,1,2320.35082439323,0,0,61,3300.17292191536,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CR,CRI,Costa Rica,Alajuela,2020-05-09,2020-05-09,212,1,212,661788.734204839,0,0,0,0,4,7,1,4362.82769594115,1,4362.82769594115,11,3253.69161315598,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CR,CRI,Costa Rica,Alajuela,2020-05-10,2020-05-10,230,1,230,651073.098882351,0,0,0,0,3,10,1,3285.44661251961,1,3285.44661251961,24,3548.07323529867,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CR,CRI,Costa Rica,Alajuela,2020-05-11,2020-05-11,251,1,251,667438.164477121,0,0,0,0,3,7,1,1872.82638545954,0,0,10,3873.44239661427,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CR,CRI,Costa Rica,Alajuela,2020-05-12,2020-05-12,234,1,234,703313.80106687,0,0,0,0,1,5,1,2366.91220885761,0,0,26,3579.06077447158,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CR,CRI,Costa Rica,Alajuela,2020-05-13,2020-05-13,196,1,196,701156.348962675,0,0,0,0,4,6,0,0,0,0,3,3021.28506935913,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CR,CRI,Costa Rica,Alajuela,2020-05-14,2020-05-14,189,1,189,619181.04545567,0,0,0,0,2,4,1,1696.03444300717,1,1696.03444300717,6,2897.33491266747,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
