ISO2,ISO_3,country,region,date,first_date,day_count,days_aggregated,count,weight,infected,not_infected,pos_RF,pos_RF_symp,pos_XGB,pos_XGB_symp,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,reach,positive_recent,test_recent,p_infected,p_infected_low,p_infected_high,p_rf,p_rf_low,p_rf_high,p_rf_symp,p_rf_symp_low,p_rf_symp_high,p_xgb,p_xgb_low,p_xgb_high,p_xgb_symp,p_xgb_symp_low,p_xgb_symp_high,p_cli,p_cli_low,p_cli_high,p_cli_weight,p_cli_weight_low,p_cli_weight_high,p_cliWHO,p_cliWHO_low,p_cliWHO_high,p_cliWHO_weight,p_cliWHO_weight_low,p_cliWHO_weight_high,p_cli_local,p_cli_local_low,p_cli_local_high,TPR,TPR_low,TPR_high
IL,ISR,Israel,Golan,2020-05-09,2020-05-01,10,9,103,814643.806830083,0,0,0,0,0,0,1,4898.00509161105,1,4898.00509161105,44,3723.7544798738,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IL,ISR,Israel,Golan,2020-05-10,2020-05-03,6,8,101,746427.740805763,0,0,0,0,0,0,1,4898.00509161105,1,4898.00509161105,39,3686.88562363743,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IL,ISR,Israel,Golan,2020-05-11,2020-05-03,8,9,109,806948.799150693,0,0,0,0,0,0,1,4898.00509161105,1,4898.00509161105,42,3981.83647352842,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IL,ISR,Israel,Golan,2020-05-12,2020-05-04,6,9,104,772435.740154033,0,0,0,0,0,0,1,4898.00509161105,1,4898.00509161105,39,3797.49219234655,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IL,ISR,Israel,Golan,2020-05-13,2020-05-05,15,9,103,829260.914310115,0,0,0,0,0,0,0,0,0,0,24,3760.62333611018,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IL,ISR,Israel,Golan,2020-05-14,2020-05-05,9,10,112,885280.008922845,0,0,0,0,0,0,0,0,0,0,24,4092.44304223754,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IL,ISR,Israel,Golan,2020-05-15,2020-05-05,9,11,121,931194.778758881,0,0,0,0,0,0,0,0,0,0,24,4387.39389212854,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IL,ISR,Israel,Golan,2020-05-16,2020-05-06,8,11,107,838356.990230424,0,0,0,0,0,0,0,0,0,0,26,3871.2299048193,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IL,ISR,Israel,Golan,2020-05-17,2020-05-07,11,11,103,803849.778285429,0,0,0,0,0,0,0,0,0,0,28,3760.62333611018,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IL,ISR,Israel,Golan,2020-05-18,2020-05-07,6,12,109,845997.359551255,0,0,0,0,0,0,0,0,0,0,31,3981.83647352842,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IL,ISR,Israel,Golan,2020-05-19,2020-05-08,8,12,106,738765.072564553,0,0,0,0,0,0,0,0,0,0,35,3871.2299048193,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IL,ISR,Israel,Golan,2020-05-20,2020-05-09,5,12,101,705767.430306098,0,0,0,0,0,0,0,0,0,0,27,3686.88562363743,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IL,ISR,Israel,Golan,2020-05-21,2020-05-10,9,12,100,703739.62921918,0,0,0,0,0,0,0,0,0,0,29,3650.01676740105,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
