ISO2,ISO_3,country,region,date,first_date,day_count,days_aggregated,count,weight,infected,not_infected,pos_RF,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,reach,positive_recent,test_recent,p_infected,p_infected_low,p_infected_high,p_rf,p_rf_low,p_rf_high,p_cli,p_cli_low,p_cli_high,p_cli_weight,p_cli_weight_low,p_cli_weight_high,p_cliWHO,p_cliWHO_low,p_cliWHO_high,p_cliWHO_weight,p_cliWHO_weight_low,p_cliWHO_weight_high,p_cli_local,p_cli_local_low,p_cli_local_high,TPR,TPR_low,TPR_high
SA,SAU,Saudi Arabia,Al Bahah,2020-05-12,2020-05-02,8,11,100,3048062.03174521,0,0,0,0,0,0,0,13,5323.47194870882,0,3,,,,,,,,,,,,,,,,,,,,,,,,
SA,SAU,Saudi Arabia,Al Bahah,2020-05-13,2020-05-03,8,11,105,3266480.38400173,0,0,0,0,0,0,0,13,5589.64554614427,0,3,,,,,,,,,,,,,,,,,,,,,,,,
SA,SAU,Saudi Arabia,Al Bahah,2020-05-14,2020-05-04,9,11,104,3562308.43258545,0,0,0,1,10669.5801913362,1,10669.5801913362,8,5536.41082665718,0,3,,,,,,,,,,,,,,,,,,,,,,,,
SA,SAU,Saudi Arabia,Al Bahah,2020-05-15,2020-05-06,13,10,103,3829277.61205247,0,0,0,1,10669.5801913362,1,10669.5801913362,11,5429.941387683,0,3,,,,,,,,,,,,,,,,,,,,,,,,
SA,SAU,Saudi Arabia,Al Bahah,2020-05-16,2020-05-07,12,10,102,4033701.27710344,0,0,0,1,10669.5801913362,1,10669.5801913362,6,5376.70666819591,0,4,,,,,,,,,,,,,,,,,,,,,,,,
SA,SAU,Saudi Arabia,Al Bahah,2020-05-17,2020-05-08,8,10,100,3718190.49068161,0,0,0,1,10669.5801913362,1,10669.5801913362,6,5270.23722922174,0,4,,,,,,,,,,,,,,,,,,,,,,,,
SA,SAU,Saudi Arabia,Al Bahah,2020-05-18,2020-05-08,7,11,107,4488909.78393786,0,0,0,1,10669.5801913362,1,10669.5801913362,6,5642.88026563135,0,4,,,,,,,,,,,,,,,,,,,,,,,,
SA,SAU,Saudi Arabia,Al Bahah,2020-05-19,2020-05-09,11,11,106,4665596.12557032,0,0,0,1,10669.5801913362,1,10669.5801913362,8,5589.64554614427,0,3,,,,,,,,,,,,,,,,,,,,,,,,
SA,SAU,Saudi Arabia,Al Bahah,2020-05-20,2020-05-11,11,10,101,4740475.76923803,0,0,0,1,10669.5801913362,1,10669.5801913362,6,5323.47194870882,0,3,,,,,,,,,,,,,,,,,,,,,,,,
SA,SAU,Saudi Arabia,Al Bahah,2020-05-21,2020-05-12,13,10,100,4862548.33726333,0,0,0,1,10669.5801913362,1,10669.5801913362,9,5270.23722922174,0,2,,,,,,,,,,,,,,,,,,,,,,,,
SA,SAU,Saudi Arabia,Al Bahah,2020-05-22,2020-05-13,13,10,105,5243256.32593692,0,0,0,1,10669.5801913362,1,10669.5801913362,10,5483.17610717009,0,1,,,,,,,,,,,,,,,,,,,,,,,,
SA,SAU,Saudi Arabia,Al Bahah,2020-05-23,2020-05-14,11,10,108,5335126.54348694,0,0,0,1,10669.5801913362,1,10669.5801913362,10,5642.88026563135,0,2,,,,,,,,,,,,,,,,,,,,,,,,
SA,SAU,Saudi Arabia,Al Bahah,2020-05-24,2020-05-15,9,10,108,5147750.49444767,0,0,0,0,0,0,0,11,5642.88026563135,0,2,,,,,,,,,,,,,,,,,,,,,,,,
SA,SAU,Saudi Arabia,Al Bahah,2020-05-25,2020-05-16,13,10,108,5057462.72791103,0,0,0,1,60302.7497946758,1,60302.7497946758,20,5642.88026563135,0,2,,,,0,0,0,0.00754975978037063,0.00310509253696822,0.011994427023773,0.00273771948853625,0.00272460699211514,0.00275083198495736,0.00754975978037063,0.00310509253696822,0.011994427023773,0.00273771948853625,0.00272460699211514,0.00275083198495736,0.0017846799180712,0.00148610023019213,0.00208325960595028,0,0,0
SA,SAU,Saudi Arabia,Al Bahah,2020-05-26,2020-05-17,9,10,105,5076442.91179349,0,0,0,1,60302.7497946758,1,60302.7497946758,20,5483.17610717009,0,1,,,,0,0,0,0.00820793433652531,0.00358304169080985,0.0128328269822408,0.00360638139465155,0.00359158233051457,0.00362118045878853,0.00820793433652531,0.00358304169080985,0.0128328269822408,0.00360638139465155,0.00359158233051457,0.00362118045878853,0.00187197340756017,0.00156650968134931,0.00217743713377103,0,0,0
SA,SAU,Saudi Arabia,Al Bahah,2020-05-27,2020-05-19,10,9,100,4598143.10722747,0,0,2,2,110675.439559858,2,110675.439559858,26,5217.00250973465,0,1,,,,0.00137268359643102,0,0.00327378489221284,0.00960878517501716,0.00459972848610351,0.0146178418639308,0.00525141384442017,0.00523375600373768,0.00526907168510266,0.00960878517501716,0.00459972848610351,0.0146178418639308,0.00525141384442017,0.00523375600373768,0.00526907168510266,0.00205090619256171,0.00173042816774812,0.0023713842173753,0,0,0
SA,SAU,Saudi Arabia,Al Bahah,2020-05-28,2020-05-19,9,10,109,5032387.26465676,0,0,2,2,110675.439559858,2,110675.439559858,26,5642.88026563135,0,1,,,,0.0027359781121751,5.84392081897367e-05,0.00541351701616047,0.0102599179206566,0.00509448260824216,0.0154253532330711,0.00665331103635158,0.00663367255443341,0.00667294951826974,0.0102599179206566,0.00509448260824216,0.0154253532330711,0.00665331103635158,0.00663367255443341,0.00667294951826974,0.00228286687614187,0.0019450250869857,0.00262070866529804,0,0,0
SA,SAU,Saudi Arabia,Al Bahah,2020-05-29,2020-05-20,11,10,109,5107160.52086072,0,0,2,3,296553.493838313,2,110675.439559858,29,5642.88026563135,0,2,,,,0.00408719346049046,0.000823507831459236,0.00735087908952169,0.0115803814713896,0.00610748573450654,0.0170532772082728,0.0107867268384237,0.0107620122435371,0.0108114414333102,0.0108991825613079,0.00558786452681493,0.0162105005958009,0.00801685731446453,0.00799552107332247,0.00803819355560659,0.00251070186868757,0.00215693373961726,0.00286446999775787,0,0,0
SA,SAU,Saudi Arabia,Al Bahah,2020-05-30,2020-05-21,6,10,104,4618394.28043757,0,0,2,3,296553.493838313,2,110675.439559858,29,5376.70666819591,0,2,,,,0.0054421768707483,0.00168128567991215,0.00920306806158445,0.0129251700680272,0.00715109274241054,0.0186992473936439,0.0149168697122524,0.0148879925039566,0.0149457469205483,0.0115646258503401,0.00609913267005893,0.0170301190306213,0.00942498054457841,0.00940196274345486,0.00944799834570195,0.00280990468205448,0.00243570640674028,0.00318410295736868,0,0,0
SA,SAU,Saudi Arabia,Al Bahah,2020-05-31,2020-05-22,9,10,100,4421275.30263867,0,0,2,3,296553.493838313,2,110675.439559858,26,5163.76779024756,0,2,,,,0.00680272108843537,0.00260079395641971,0.011004648220451,0.0142857142857143,0.00821952540016563,0.0203519031712629,0.0189434268143962,0.0189111186386883,0.018975734990104,0.0122448979591837,0.00662288749484408,0.0178669084235233,0.0107902761795554,0.0107657913769762,0.0108147609821346,0.00307433912894017,0.0026827097628964,0.00346596849498395,0,0,0
SA,SAU,Saudi Arabia,Al Bahah,2020-06-01,2020-05-22,11,11,111,5175082.65146412,0,0,2,3,296553.493838313,2,110675.439559858,28,5642.88026563135,0,2,,,,0.00814111261872456,0.00355371721544371,0.0127285080220054,0.0156037991858887,0.00927677506770428,0.0219308233040732,0.0228936453085265,0.0228583760072991,0.0229289146097539,0.0128900949796472,0.00713158448214358,0.0186486054771509,0.0121307565924835,0.0121049421863892,0.0121565709985779,0.00336093006468883,0.00295151231418029,0.00377034781519738,0,0,0
SA,SAU,Saudi Arabia,Al Bahah,2020-06-02,2020-05-23,11,11,109,4905097.44188414,0,0,2,3,296553.493838313,2,110675.439559858,27,5589.64554614427,0,2,,,,0.00947867298578199,0.00453711917498725,0.0144202267965767,0.016926201760325,0.0103476444789268,0.0235047590417232,0.0269386310786707,0.0269005179325499,0.0269767442247916,0.01354096140826,0.0076467986810249,0.0194351241354951,0.0135315021434893,0.0135043044835872,0.0135586998033915,0.00360844041828995,0.00318426766792539,0.00403261316865451,0,0,0
SA,SAU,Saudi Arabia,Al Bahah,2020-06-03,2020-05-25,11,10,100,4548244.07961098,0,0,3,3,296553.493838313,2,110675.439559858,28,5057.29835127338,0,1,,,,0.0115176151761518,0.00607421000637133,0.0169610203459322,0.0182926829268293,0.0114561701529815,0.025129195700677,0.0311490929171063,0.0311081412955002,0.0311900445387123,0.0142276422764228,0.00818593473368087,0.0202693498191647,0.0150157992553056,0.0149871305034576,0.0150444680071536,0.003908584003148,0.00346642187094375,0.00435074613535224,0,0,0
SA,SAU,Saudi Arabia,Al Bahah,2020-06-04,2020-05-25,8,11,108,4935778.66202576,0,0,3,3,296553.493838313,2,110675.439559858,32,5483.17610717009,0,1,,,,0.0134770889487871,0.00761053895786214,0.019343638939712,0.0195417789757412,0.0124992647128493,0.0265842932386332,0.0352473051834668,0.0352038580652706,0.0352907523016629,0.0148247978436658,0.0086761125347135,0.020973483152618,0.016445047194727,0.0164150827045597,0.0164750116848943,0.00419756007982338,0.00374004683722238,0.00465507332242439,0,0,0
SA,SAU,Saudi Arabia,Al Bahah,2020-06-05,2020-05-27,19,10,105,4664696.13196633,0,0,3,2,236250.744043638,1,50372.6897651826,19,5323.47194870882,0,1,,,,0.0154986522911051,0.00921392748620041,0.0217833770960098,0.0202156334231806,0.0130551874835251,0.0273760793628361,0.0388317258674782,0.0387860163993567,0.0388774353355996,0.0148247978436658,0.0086761125347135,0.020973483152618,0.0171622634204712,0.0171315349247088,0.0171929919162335,0.00432388503017787,0.00385908379184435,0.00478868626851139,0,0,0
SA,SAU,Saudi Arabia,Al Bahah,2020-06-06,2020-05-28,7,10,102,4638675.89860398,0,0,1,1,185878.054278455,0,0,13,5163.76779024756,0,1,,,,0.0162381596752368,0.00979462360420863,0.022681695746265,0.020297699594046,0.0131084866393331,0.0274869125487589,0.0418092468974021,0.0417616487181839,0.0418568450766204,0.0142083897158322,0.00817479877228189,0.0202419806593825,0.0171811527715726,0.017150250452836,0.0172120550903091,0.00439055344496328,0.00392072573224055,0.00486038115768602,0,0,0
SA,SAU,Saudi Arabia,Al Bahah,2020-06-07,2020-05-29,17,10,110,4762291.12878657,0,0,1,1,185878.054278455,0,0,16,5589.64554614427,0,2,,,,0.0168918918918919,0.0103265549597915,0.0234572288239923,0.0209459459459459,0.0136501856352006,0.0282417062566913,0.0447999255217657,0.0447505911340155,0.0448492599095159,0.0141891891891892,0.008163693067672,0.0202146853107064,0.0172792061509249,0.0172481290220429,0.0173102832798069,0.00445940093740462,0.00398575452671571,0.00493304734809354,0,0,0
SA,SAU,Saudi Arabia,Al Bahah,2020-06-08,2020-05-30,6,10,105,4534017.30135614,0,0,1,0,0,0,0,11,5323.47194870882,0,1,,,,0.017603249830738,0.0108967220448674,0.0243097776166085,0.02031144211239,0.0131174121716379,0.0275054720531421,0.0442500343587888,0.0442007984082998,0.0442992703092779,0.01354096140826,0.0076467986810249,0.0194351241354951,0.0165143628551142,0.0164838510222387,0.0165448746879896,0.00435932625896169,0.00389001409617361,0.00482863842174977,0,0,0
SA,SAU,Saudi Arabia,Al Bahah,2020-06-09,2020-05-31,8,10,107,5018540.64531696,0,0,1,0,0,0,0,15,5429.941387683,0,1,,,,0.0182555780933063,0.0114328035514124,0.0250783526352001,0.0196078431372549,0.0125417585813295,0.0266739276931803,0.043387717178163,0.0433389202543855,0.0434365141019405,0.0128465179175118,0.00710734832432468,0.018585687510699,0.0156280617525523,0.0155983537645883,0.0156577697405163,0.00429629716712333,0.00383021146047293,0.00476238287377374,0,0,0
SA,SAU,Saudi Arabia,Al Bahah,2020-06-10,2020-06-01,10,10,108,4742117.68307041,0,0,1,0,0,0,0,15,5429.941387683,0,2,,,,0.0174848688634835,0.0108230407925258,0.0241466969344412,0.0181573638197714,0.0113709560970283,0.0249437715425144,0.0416453085636153,0.0415975093397068,0.0416931077875238,0.0114324142568931,0.00602904352174142,0.0168357849920447,0.0139452129104442,0.0139171561344925,0.013973269686396,0.00413923242793507,0.00368235216984535,0.00459611268602479,0,0,0
SA,SAU,Saudi Arabia,Al Bahah,2020-06-11,2020-06-02,10,10,107,4386582.86214079,0,0,1,0,0,0,0,13,5376.70666819591,0,2,,,,0.0168350168350168,0.0102915961467439,0.0233784375232898,0.0168350168350168,0.0102915961467439,0.0233784375232898,0.0403846511079051,0.0403373216678729,0.0404319805479373,0.0101010101010101,0.0050151699341687,0.0151868502678515,0.0124153800966712,0.0123887580295159,0.0124420021638264,0.00398183428086492,0.00353290115309889,0.00443076740863094,0,0,0
SA,SAU,Saudi Arabia,Al Bahah,2020-06-12,2020-06-03,9,10,105,4300924.80472876,0,0,1,0,0,0,0,14,5217.00250973465,0,2,,,,0.0162052667116813,0.00977467553961856,0.022635857883744,0.0148548278190412,0.00869378127665373,0.0210158743614286,0.0363635234015898,0.0363182425449415,0.0364088042582381,0.0087778528021607,0.00402723373854178,0.0135284718657796,0.0108820506054857,0.010856954608556,0.0109071466024155,0.00380483971780764,0.00336471713320805,0.00424496230240723,0,0,0
SA,SAU,Saudi Arabia,Al Bahah,2020-06-13,2020-06-04,12,10,106,4346769.95406901,0,0,0,0,0,0,0,12,5323.47194870882,0,2,,,,0.0148347943358058,0.00868199413025322,0.0209875945413584,0.0128118678354686,0.00708807768053795,0.0185356579903993,0.0319787595331163,0.0319361115429956,0.032021407523237,0.0074173971679029,0.00305036277696846,0.0117844315588373,0.00923446030082343,0.00921127479769628,0.00925764580395057,0.00358121418707022,0.00315402209889379,0.00400840627524665,0,0,0
