ISO2,ISO_3,country,region,date,first_date,count,day_count,days_aggregated,p_cli,p_cli_CI,p_cli_weight,p_cli_weight_CI,p_cliWHO,p_cliWHO_CI,p_cliWHO_weight,p_cliWHO_weight_CI,p_cli_local,p_cli_local_CI,test_recent,positive_recent,B0.1,B0.2,p_cli_smooth,p_cases_infected,p_cases_infected_smooth,p_cases_active
IE,IRL,Ireland,Carlow,2020-05-08,2020-05-02,104,18,7,0,0,0,0,0,0,0,0,0.00262358464512566,0.00117813733301529,0,0,,,0.0051400797595287,,,0.0051400797595287
IE,IRL,Ireland,Carlow,2020-05-09,2020-05-03,113,16,7,0,0,0,0,0,0,0,0,0.00329907372160893,0.00126600630459975,1,0,,,0.0052017919284114,,,0.0052017919284114
IE,IRL,Ireland,Carlow,2020-05-10,2020-05-04,111,17,7,0,0,0,0,0,0,0,0,0.00387646982814317,0.00138446018698666,1,0,,,0.00525377850081632,,,0.00525377850081632
IE,IRL,Ireland,Carlow,2020-05-11,2020-05-05,107,10,7,0,0,0,0,0,0,0,0,0.00392741061755146,0.00142659565343638,1,0,,,0.00529503032543539,,,0.00529503032543539
IE,IRL,Ireland,Carlow,2020-05-12,2020-05-06,103,13,7,0,0,0,0,0,0,0,0,0.00278901129549575,0.00122060991701266,1,0,,,0.00532454209956259,,,0.00532454209956259
IE,IRL,Ireland,Carlow,2020-05-13,2020-05-07,100,10,7,0.01,0.0195013954179879,0.00876262104049747,0.000374278074616552,0.01,0.0195013954179879,0.00876262104049747,0.000374278074616552,0.00312989045383412,0.00130582559021084,1,0,,,0.00534123623902698,,,0.00534123623902698
IE,IRL,Ireland,Carlow,2020-05-14,2020-05-08,101,17,7,0.0099009900990099,0.0193092777830645,0.00800505195223043,0.000342050639190514,0.0099009900990099,0.0193092777830645,0.00800505195223043,0.000342050639190514,0.00323943661971831,0.00132174928380468,1,0,,,0.00534425290603206,,,0.00534425290603206
IE,IRL,Ireland,Carlow,2020-05-15,2020-05-08,112,11,8,0.00892857142857143,0.0174213797031353,0.00718410810351198,0.00030709923898632,0.00892857142857143,0.0174213797031353,0.00718410810351198,0.00030709923898632,0.0030729833546735,0.00122753634821632,1,0,,,0.00533301565938181,,,0.00533301565938181
IE,IRL,Ireland,Carlow,2020-05-16,2020-05-09,113,19,8,0.00884955752212389,0.0172678965081244,0.00714133865295398,0.000305277547575193,0.00884955752212389,0.0172678965081244,0.00714133865295398,0.000305277547575193,0.00380662352493338,0.00135956262086921,1,0,,,0.00530697581728326,,,0.00530697581728326
IE,IRL,Ireland,Carlow,2020-05-17,2020-05-11,101,21,7,0.0099009900990099,0.0193092777830645,0.00793819167977426,0.000339205174041436,0.0099009900990099,0.0193092777830645,0.00793819167977426,0.000339205174041436,0.00142267747901551,0.00088114097477148,0,0,,,0.00526579258074918,,,0.00526579258074918
