ISO2,ISO_3,country,region,date,first_date,count,day_count,days_aggregated,p_cli,p_cli_CI,p_cli_weight,p_cli_weight_CI,p_cliWHO,p_cliWHO_CI,p_cliWHO_weight,p_cliWHO_weight_CI,p_cli_local,p_cli_local_CI,test_recent,positive_recent,B0.1,B0.2,p_cli_smooth,p_cases_infected,p_cases_infected_smooth,p_cases_active
FI,FIN,Finland,Ahvenanmaa-Åland,2020-05-23,2020-05-03,101,10,19,0,0,0,0,0,0,0,0,0.00154929577464789,0.000914848959976437,2,0,,,0.00756651714007331,,,0.00756651714007331
FI,FIN,Finland,Ahvenanmaa-Åland,2020-05-24,2020-05-05,103,12,18,0,0,0,0,0,0,0,0,0.000966583816625242,0.000715696013297813,2,0,,,0.00753893999631244,,,0.00753893999631244
FI,FIN,Finland,Ahvenanmaa-Åland,2020-05-25,2020-05-06,101,5,18,0.0099009900990099,0.0193092777830645,0.00502826923330195,0.000234765032518286,0.0099009900990099,0.0193092777830645,0.00502826923330195,0.000234765032518286,0.00028169014084507,0.000390340454332305,3,0,,,0.00749772569758004,,,0.00749772569758004
FI,FIN,Finland,Ahvenanmaa-Åland,2020-05-26,2020-05-07,101,4,18,0.0099009900990099,0.0193092777830645,0.00502030551818632,0.000234394152388776,0.0099009900990099,0.0193092777830645,0.00502030551818632,0.000234394152388776,0.00028169014084507,0.000390340454332305,3,0,,,0.00744194502696734,,,0.00744194502696734
FI,FIN,Finland,Ahvenanmaa-Åland,2020-05-27,2020-05-10,100,3,17,0.01,0.0195013954179879,0.00502348038619802,0.000234542010302662,0.01,0.0195013954179879,0.00502348038619802,0.000234542010302662,0.000284535495803101,0.000394282726107941,3,0,,,0.00737071805931312,,,0.00737071805931312
FI,FIN,Finland,Ahvenanmaa-Åland,2020-05-28,2020-05-14,102,10,15,0.00980392156862745,0.0191209083686488,0.00517424674915218,0.000241562859272891,0.00980392156862745,0.0191209083686488,0.00517424674915218,0.000241562859272891,0.000278901129549575,0.000386476236452742,3,0,,,0.00728323921029807,,,0.00728323921029807
FI,FIN,Finland,Ahvenanmaa-Åland,2020-05-29,2020-05-15,102,6,15,0.00980392156862745,0.0191209083686488,0.00511436827660693,0.000238774581917414,0.00980392156862745,0.0191209083686488,0.00511436827660693,0.000238774581917414,0.000278901129549575,0.000386476236452742,3,0,,,0.00717880490345072,,,0.00717880490345072
FI,FIN,Finland,Ahvenanmaa-Åland,2020-05-30,2020-05-16,101,5,15,0.0099009900990099,0.0193092777830645,0.00526149052796957,0.00024562511712741,0.0099009900990099,0.0193092777830645,0.00526149052796957,0.00024562511712741,0.000278901129549575,0.000386476236452742,3,0,,,0.00705684330341495,,,0.00705684330341495
FI,FIN,Finland,Ahvenanmaa-Åland,2020-05-31,2020-05-17,102,8,15,0.00980392156862745,0.0191209083686488,0.00533402172656096,0.000249002053335357,0.00980392156862745,0.0191209083686488,0.00533402172656096,0.000249002053335357,0.000276166804750069,0.000382687777083648,4,0,,,0.00691694531671991,,,0.00691694531671991
FI,FIN,Finland,Ahvenanmaa-Åland,2020-06-01,2020-05-18,100,6,15,0.01,0.0195013954179879,0.00519062273731475,0.000242325387745647,0.01,0.0195013954179879,0.00519062273731475,0.000242325387745647,0.00028169014084507,0.000390340454332305,4,0,,,0.006758895801884,,,0.006758895801884
FI,FIN,Finland,Ahvenanmaa-Åland,2020-06-02,2020-05-18,102,2,16,0.00980392156862745,0.0191209083686488,0.0050709173177126,0.000236751156207398,0.00980392156862745,0.0191209083686488,0.0050709173177126,0.000236751156207398,0.000276166804750069,0.000382687777083648,4,0,,,0.0065827036777825,,,0.0065827036777825
FI,FIN,Finland,Ahvenanmaa-Åland,2020-06-03,2020-05-19,101,7,16,0.0099009900990099,0.0193092777830645,0.00497798132611576,0.000232423012061317,0.0099009900990099,0.0193092777830645,0.00497798132611576,0.000232423012061317,0.000278901129549575,0.000386476236452742,4,0,,,0.00638862939698353,,,0.00638862939698353
FI,FIN,Finland,Ahvenanmaa-Åland,2020-06-04,2020-05-21,101,10,15,0.0099009900990099,0.0193092777830645,0.00525386316668595,0.000245269985060661,0.0099009900990099,0.0193092777830645,0.00525386316668595,0.000245269985060661,0.000557802259099149,0.000546483690453465,4,0,,,0.00617720808748008,,,0.00617720808748008
FI,FIN,Finland,Ahvenanmaa-Åland,2020-06-05,2020-05-21,103,2,16,0.00970873786407767,0.018936178546626,0.00511569877099182,0.000238836539024748,0.00970873786407767,0.018936178546626,0.00511569877099182,0.000238836539024748,0.000957199507725967,0.000708750837076832,4,0,,,0.00594926659195581,,,0.00594926659195581
FI,FIN,Finland,Ahvenanmaa-Åland,2020-06-06,2020-05-22,102,4,16,0.00980392156862745,0.0191209083686488,0.00514291080698815,0.000240103703152396,0.00980392156862745,0.0191209083686488,0.00514291080698815,0.000240103703152396,0.000966583816625242,0.000715696013297813,4,0,,,0.00570593267680063,,,0.00570593267680063
FI,FIN,Finland,Ahvenanmaa-Åland,2020-06-07,2020-05-23,105,11,16,0.00952380952380953,0.0185772237565978,0.00519239704117822,0.000242408005344729,0.00952380952380953,0.0185772237565978,0.00519239704117822,0.000242408005344729,0.000938967136150235,0.000695257165211799,4,0,,,0.00544863486599743,,,0.00544863486599743
FI,FIN,Finland,Ahvenanmaa-Åland,2020-06-08,2020-05-24,101,6,16,0.0099009900990099,0.0193092777830645,0.0056660620588078,0.000264458161615856,0.0099009900990099,0.0193092777830645,0.0056660620588078,0.000264458161615856,0.000976153953423511,0.000722778650523015,3,0,,,0.00517909168965382,,,0.00517909168965382
FI,FIN,Finland,Ahvenanmaa-Åland,2020-06-09,2020-05-24,109,8,17,0.0091743119266055,0.0178986477811282,0.00510149341899376,0.000238175034365046,0.0091743119266055,0.0178986477811282,0.00510149341899376,0.000238175034365046,0.00103372528750485,0.00071595157887028,3,0,,,0.00489928962051381,,,0.00489928962051381
FI,FIN,Finland,Ahvenanmaa-Åland,2020-06-10,2020-05-25,102,5,17,0.00980392156862745,0.0191209083686488,0.00533237388127851,0.000248925335048054,0.00980392156862745,0.0191209083686488,0.00533237388127851,0.000248925335048054,0.00110466721900028,0.000765058343866665,3,0,,,0.00461144958372996,,,0.00461144958372996
FI,FIN,Finland,Ahvenanmaa-Åland,2020-06-11,2020-05-26,103,6,17,0,0,0,0,0,0,0,0,0.000957199507725967,0.000708750837076832,2,0,,,0.00431798262654621,,,0.00431798262654621
FI,FIN,Finland,Ahvenanmaa-Åland,2020-06-12,2020-05-28,103,7,16,0,0,0,0,0,0,0,0,0.000957199507725967,0.000708750837076832,2,0,,,0.00402143606999881,,,0.00402143606999881
FI,FIN,Finland,Ahvenanmaa-Åland,2020-06-13,2020-05-28,108,5,17,0,0,0,0,0,0,0,0,0.000912884715701617,0.000675953289539334,2,0,,,0.00372443216763499,,,0.00372443216763499
FI,FIN,Finland,Ahvenanmaa-Åland,2020-06-14,2020-05-30,101,9,16,0,0,0,0,0,0,0,0,0.00125505508297309,0.000819439548323456,2,0,,,0.00342960189623856,,,0.00342960189623856
FI,FIN,Finland,Ahvenanmaa-Åland,2020-06-15,2020-05-31,102,6,16,0,0,0,0,0,0,0,0,0.00124275062137531,0.00081141082547504,2,0,,,0.00313951693578732,,,0.00313951693578732
FI,FIN,Finland,Ahvenanmaa-Åland,2020-06-16,2020-06-01,103,9,16,0,0,0,0,0,0,0,0,0.00123068508136196,0.000803537904017623,1,0,,,0.00285662311016562,,,0.00285662311016562
FI,FIN,Finland,Ahvenanmaa-Åland,2020-06-17,2020-06-03,106,11,15,0,0,0,0,0,0,0,0,0.00119585437151209,0.000780809879705343,3,0,,,0.00258317852855704,,,0.00258317852855704
FI,FIN,Finland,Ahvenanmaa-Åland,2020-06-18,2020-06-04,106,7,15,0,0,0,0,0,0,0,0,0.0010629816635663,0.000736203578699125,3,0,,,0.00232119938864361,,,0.00232119938864361
FI,FIN,Finland,Ahvenanmaa-Åland,2020-06-19,2020-06-06,100,6,14,0,0,0,0,0,0,0,0,0.000563380281690141,0.000551946987106018,3,0,,,0.0020724159025646,,,0.0020724159025646
FI,FIN,Finland,Ahvenanmaa-Åland,2020-06-20,2020-06-07,102,6,14,0,0,0,0,0,0,0,0,0.000552333609500138,0.000541127487651754,3,0,,,0.00183824013437688,,,0.00183824013437688
FI,FIN,Finland,Ahvenanmaa-Åland,2020-06-21,2020-06-07,107,5,15,0,0,0,0,0,0,0,0,0.000526523627747795,0.000515847817014366,3,0,,,0.00161988202707054,,,0.00161988202707054
FI,FIN,Finland,Ahvenanmaa-Åland,2020-06-22,2020-06-07,108,1,16,0,0,0,0,0,0,0,0,0.000521648408972353,0.000511072694785633,3,0,,,0.00141800089592982,,,0.00141800089592982
FI,FIN,Finland,Ahvenanmaa-Åland,2020-06-23,2020-06-09,103,12,15,0,0,0,0,0,0,0,0,0.000546971147271982,0.000535875260316767,2,0,,,0.00123301013265602,,,0.00123301013265602
FI,FIN,Finland,Ahvenanmaa-Åland,2020-06-24,2020-06-10,102,7,15,0,0,0,0,0,0,0,0,0.000414250207125104,0.000468662522777884,2,0,,,0.0010650124828377,,,0.0010650124828377
FI,FIN,Finland,Ahvenanmaa-Åland,2020-06-25,2020-06-12,102,11,14,0,0,0,0,0,0,0,0,0.000414250207125104,0.000468662522777884,2,0,,,0.000913833225064687,,,0.000913833225064687
