ISO2,ISO_3,country,region,date,first_date,day_count,days_aggregated,count,weight,infected,not_infected,pos_RF,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,reach,positive_recent,test_recent,p_infected,p_infected_low,p_infected_high,p_rf,p_rf_low,p_rf_high,p_cli,p_cli_low,p_cli_high,p_cli_weight,p_cli_weight_low,p_cli_weight_high,p_cliWHO,p_cliWHO_low,p_cliWHO_high,p_cliWHO_weight,p_cliWHO_weight_low,p_cliWHO_weight_high,p_cli_local,p_cli_local_low,p_cli_local_high,TPR,TPR_low,TPR_high
BS,BHS,Bahamas,San Salvador,2020-05-01,2020-05-01,226,1,226,1174221.70673575,0,0,0,1,3272.76768156582,1,3272.76768156582,13,3698.63480519481,0,0,,,,,,,,,,,,,,,,,,,,,,,,
BS,BHS,Bahamas,San Salvador,2020-05-02,2020-05-02,173,1,173,971242.284729423,0,0,0,0,0,0,0,5,2856.53491651206,0,0,,,,,,,,,,,,,,,,,,,,,,,,
BS,BHS,Bahamas,San Salvador,2020-05-03,2020-05-03,343,1,343,1138995.77325651,0,0,0,3,7358.22387198233,0,0,61,5663.53454545455,0,1,,,,,,,,,,,,,,,,,,,,,,,,
BS,BHS,Bahamas,San Salvador,2020-05-04,2020-05-04,409,1,409,1106456.63543454,0,0,0,3,7473.00063558854,1,3208.67210273229,102,6703.77558441559,0,1,,,,,,,,,,,,,,,,,,,,,,,,
BS,BHS,Bahamas,San Salvador,2020-05-05,2020-05-05,375,1,375,1131828.01426233,0,0,0,3,6873.67728485194,1,888.504658192719,64,6175.39918367347,0,0,,,,,,,,,,,,,,,,,,,,,,,,
BS,BHS,Bahamas,San Salvador,2020-05-06,2020-05-06,378,1,378,1144955.79804162,0,0,0,1,2043.20356426847,0,0,49,6175.39918367347,0,3,,,,,,,,,,,,,,,,,,,,,,,,
BS,BHS,Bahamas,San Salvador,2020-05-07,2020-05-06,8,2,386,1164640.46382355,0,0,0,1,2043.20356426847,0,0,50,6307.493283859,0,3,,,,,,,,,,,,,,,,,,,,,,,,
BS,BHS,Bahamas,San Salvador,2020-05-08,2020-05-06,1,3,387,1166141.06963442,0,0,0,1,2043.20356426847,0,0,50,6324.00504638219,0,3,,,,,,,,,,,,,,,,,,,,,,,,
BS,BHS,Bahamas,San Salvador,2020-05-10,2020-05-06,1,4,388,1167109.94216333,0,0,0,1,2043.20356426847,0,0,50,6340.51680890538,0,3,,,,,,,,,,,,,,,,,,,,,,,,
BS,BHS,Bahamas,San Salvador,2020-05-11,2020-05-06,1,5,389,1193818.27448876,0,0,0,1,2043.20356426847,0,0,50,6357.02857142857,0,3,,,,,,,,,,,,,,,,,,,,,,,,
BS,BHS,Bahamas,San Salvador,2020-05-12,2020-05-06,2,6,391,1211669.67880894,0,0,0,1,2043.20356426847,0,0,50,6390.05209647495,0,3,,,,,,,,,,,,,,,,,,,,,,,,
BS,BHS,Bahamas,San Salvador,2020-05-14,2020-05-06,1,7,392,1217859.22249414,0,0,0,1,2043.20356426847,0,0,52,6406.56385899815,0,3,,,,,,,,,,,,,,,,,,,,,,,,
BS,BHS,Bahamas,San Salvador,2020-05-15,2020-05-06,1,8,393,1239426.37041966,0,0,0,1,2043.20356426847,0,0,52,6423.07562152134,0,3,,,,,,,,,,,,,,,,,,,,,,,,
BS,BHS,Bahamas,San Salvador,2020-06-02,2020-05-06,1,9,394,1246617.39644024,0,0,0,1,2043.20356426847,0,0,52,6439.58738404453,0,3,,,,0,0,0,0.00378184713375796,0.00208457107082909,0.00547912319668684,0.00266461123408592,0.00263956598437177,0.00268965648380006,0.000597133757961783,0,0.00127264002563944,0.000452838851488151,0.000442502641844606,0.000463175061131696,0.00850943809045802,0.00788174948309522,0.00913712669782083,0,0,0
BS,BHS,Bahamas,San Salvador,2020-06-04,2020-05-06,1,10,395,1264508.7415546,0,0,0,1,2043.20356426847,0,0,52,6456.09914656772,0,3,,,,0,0,0,0.00365877142306952,0.00201662976000882,0.00530091308613022,0.00257477806942609,0.00255022552069161,0.00259933061816057,0.000385133834007318,0,0.000918789493326383,0.000250358035318497,0.000242693022172074,0.00025802304846492,0.00869216802118667,0.00806820586057841,0.00931613018179494,0,0,0
BS,BHS,Bahamas,San Salvador,2020-06-14,2020-05-06,1,11,396,1271848.40136559,0,0,0,1,2043.20356426847,0,0,52,6456.09914656772,0,3,,,,0,0,0,0.00369276218611521,0.00207735847659094,0.00530816589563949,0.00265093425492789,0.00262624789300201,0.00267562061685378,0.000369276218611521,0,0.000880963039165408,0.000245842271625707,0.000238315497031323,0.000253369046220091,0.00886946689169161,0.00825216193725638,0.00948677184612684,0,0,0
