ISO2,ISO_3,country,region,date,first_date,count,day_count,days_aggregated,p_cli,p_cli_CI,p_cli_weight,p_cli_weight_CI,p_cliWHO,p_cliWHO_CI,p_cliWHO_weight,p_cliWHO_weight_CI,p_cli_local,p_cli_local_CI,test_recent,positive_recent,B0.1,B0.2,p_cli_smooth,p_cases_infected,p_cases_infected_smooth,p_cases_active
EG,EGY,Egypt,Ad Daqahliyah,2020-05-02,2020-05-01,139,62,2,0,0,0,0,0,0,0,0,0.00249355872940792,0.00101779808350169,1,0,,,0.00726559595373401,,,0.00726559595373401
EG,EGY,Egypt,Ad Daqahliyah,2020-05-03,2020-05-03,170,170,1,0.0176470588235294,0.0197921772606766,0.019977609656127,0.000119847223665128,0.0117647058823529,0.0162085568146735,0.0148805610010274,0.000103703237291311,0.00440537523138239,0.00123076242350344,0,0,,,0.00736650611914769,,,0.00736650611914769
EG,EGY,Egypt,Ad Daqahliyah,2020-05-04,2020-05-04,187,187,1,0.0053475935828877,0.0104530289532322,0.00433699867121813,5.30595052811329e-05,0.0053475935828877,0.0104530289532322,0.00433699867121813,5.30595052811329e-05,0.00356460951666914,0.00105137655184916,1,0,,,0.00747209732455922,,,0.00747209732455922
EG,EGY,Egypt,Ad Daqahliyah,2020-05-05,2020-05-05,167,167,1,0,0,0,0,0,0,0,0,0.00651291733218522,0.00149947255401548,1,0,,,0.00758251189658659,,,0.00758251189658659
EG,EGY,Egypt,Ad Daqahliyah,2020-05-06,2020-05-06,179,179,1,0,0,0,0,0,0,0,0,0.00778643253462405,0.00156792494594145,1,0,,,0.00769783632651975,,,0.00769783632651975
EG,EGY,Egypt,Ad Daqahliyah,2020-05-07,2020-05-07,209,209,1,0.00478468899521531,0.00935535623581309,0.00378747995744833,4.7698857197843e-05,0.00478468899521531,0.00935535623581309,0.00378747995744833,4.7698857197843e-05,0.00304814620601537,0.000909676027938082,1,0,,,0.00781819658278782,,,0.00781819658278782
EG,EGY,Egypt,Ad Daqahliyah,2020-05-08,2020-05-08,225,225,1,0.00888888888888889,0.0122642711349567,0.00856803572288826,7.11626037817549e-05,0,0,0,0,0.00321698643983694,0.000908608963473483,1,0,,,0.00794368169902669,,,0.00794368169902669
EG,EGY,Egypt,Ad Daqahliyah,2020-05-09,2020-05-09,202,202,1,0.00495049504950495,0.0096787453932065,0.000903441823542868,2.43345162254874e-05,0,0,0,0,0.00111700918049894,0.000564958455560792,0,0,,,0.00807436576907426,,,0.00807436576907426
EG,EGY,Egypt,Ad Daqahliyah,2020-05-10,2020-05-10,204,204,1,0.0147058823529412,0.0165181534369071,0.00473526040896918,6.01171557657474e-05,0.0147058823529412,0.0165181534369071,0.00473526040896918,6.01171557657474e-05,0.0028586316578483,0.000907596596876887,1,0,,,0.0082103497247983,,,0.0082103497247983
EG,EGY,Egypt,Ad Daqahliyah,2020-05-11,2020-05-11,220,220,1,0,0,0,0,0,0,0,0,0.00343365561786249,0.000940747008755155,1,0,,,0.00835163501936092,,,0.00835163501936092
