ISO2,ISO_3,country,region,date,first_date,day_count,days_aggregated,count,weight,infected,not_infected,pos_RF,pos_RF_symp,pos_XGB,pos_XGB_symp,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,reach,positive_recent,test_recent,p_infected,p_infected_low,p_infected_high,p_rf,p_rf_low,p_rf_high,p_rf_symp,p_rf_symp_low,p_rf_symp_high,p_xgb,p_xgb_low,p_xgb_high,p_xgb_symp,p_xgb_symp_low,p_xgb_symp_high,p_cli,p_cli_low,p_cli_high,p_cli_weight,p_cli_weight_low,p_cli_weight_high,p_cliWHO,p_cliWHO_low,p_cliWHO_high,p_cliWHO_weight,p_cliWHO_weight_low,p_cliWHO_weight_high,p_cli_local,p_cli_local_low,p_cli_local_high,TPR,TPR_low,TPR_high
PS,PSE,Palestine,Gaza,2020-05-14,2020-05-08,59,7,100,1140747.54313676,0,0,0,0,0,0,1,11290.722652582,0,0,4,2492.09356523123,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PS,PSE,Palestine,Gaza,2020-05-15,2020-05-14,83,2,142,1508394.10580772,0,0,1,1,3,2,2,18144.1459263337,2,18144.1459263337,14,3488.93099132372,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PS,PSE,Palestine,Gaza,2020-05-16,2020-05-15,89,2,172,1475559.33220374,0,0,2,2,4,3,2,18144.1459263337,2,18144.1459263337,71,4211.63812524077,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PS,PSE,Palestine,Gaza,2020-05-17,2020-05-16,86,2,175,1522243.38996615,0,0,3,3,3,3,2,23498.2946734886,1,12739.5633018337,66,4336.24280350234,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PS,PSE,Palestine,Gaza,2020-05-18,2020-05-17,65,2,151,1528432.44537487,0,0,2,2,2,2,2,23498.2946734886,1,12739.5633018337,11,3638.45660523759,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PS,PSE,Palestine,Gaza,2020-05-19,2020-05-18,75,2,140,1486765.67814545,0,0,0,0,1,0,0,0,0,0,22,3339.40537740984,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PS,PSE,Palestine,Gaza,2020-05-20,2020-05-19,89,2,164,1596476.04348625,0,0,1,1,3,2,1,4370.64877993872,1,4370.64877993872,36,4037.19157567459,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PS,PSE,Palestine,Gaza,2020-05-21,2020-05-20,88,2,177,1565902.74831228,0,0,2,2,4,3,4,19990.1056836338,3,17041.9003137711,49,4336.24280350234,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PS,PSE,Palestine,Gaza,2020-05-22,2020-05-21,98,2,186,1499190.73146625,0,0,1,1,3,3,4,24589.1216470045,3,21640.9162771417,119,4560.53122437315,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PS,PSE,Palestine,Gaza,2020-05-23,2020-05-22,91,2,189,1606496.05670725,0,0,0,0,1,2,1,8969.66474330933,1,8969.66474330933,118,4635.29403133008,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PS,PSE,Palestine,Gaza,2020-05-24,2020-05-23,73,2,164,1509970.49354053,0,0,0,0,0,1,0,0,0,0,90,3962.42876871765,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PS,PSE,Palestine,Gaza,2020-05-25,2020-05-25,120,1,120,1003402.76404168,0,0,0,0,1,0,0,0,0,0,20,2915.74947132054,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PS,PSE,Palestine,Gaza,2020-05-26,2020-05-26,103,1,103,878767.392134527,0,0,0,0,1,1,0,0,0,0,27,2517.01450088354,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PS,PSE,Palestine,Gaza,2020-05-27,2020-05-26,82,2,185,1621066.6384517,0,0,0,0,1,1,0,0,0,0,57,4510.68935306852,0,0,,,,0.00553505535055351,0.00241203959313847,0.00865807110796854,0.00553505535055351,0.00241203959313847,0.00865807110796854,0.0124538745387454,0.00778567523024197,0.0171220738472488,0.0106088560885609,0.00629628029885589,0.0149214318782659,0.00876383763837638,0.00484051357083842,0.0126871617059144,0.00764639064734863,0.00760816016375681,0.00768462113094045,0.00645756457564576,0.00308588696892813,0.00982924218236339,0.0057056700921392,0.0056726134197612,0.0057387267645172,0.0132875543873815,0.0123125599910672,0.0142625487836958,1,1,1
PS,PSE,Palestine,Gaza,2020-05-28,2020-05-27,93,2,175,1452645.36398424,0,0,0,0,1,1,1,5613.07436780134,1,5613.07436780134,45,4136.87531828384,0,0,,,,0.00534997770842622,0.00233110647681891,0.00836884894003352,0.00534997770842622,0.00233110647681891,0.00836884894003352,0.0124832813196612,0.00788844482725229,0.0170781178120701,0.0106999554168524,0.0064421240932883,0.0149577867404166,0.00847079803834151,0.00467809907831242,0.0122634969983706,0.0072483449201882,0.00721140309529472,0.00728528674508169,0.00668747213553277,0.00331454155103727,0.0100604027200283,0.005894928498802,0.00586159092229766,0.00592826607530635,0.0136380217627257,0.0126654100500526,0.0146106334753989,1,1,1
