ISO2,ISO_3,country,region,date,first_date,day_count,days_aggregated,count,weight,infected,not_infected,pos_RF,pos_RF_symp,pos_XGB,pos_XGB_symp,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,reach,positive_recent,test_recent,p_infected,p_infected_low,p_infected_high,p_rf,p_rf_low,p_rf_high,p_rf_symp,p_rf_symp_low,p_rf_symp_high,p_xgb,p_xgb_low,p_xgb_high,p_xgb_symp,p_xgb_symp_low,p_xgb_symp_high,p_cli,p_cli_low,p_cli_high,p_cli_weight,p_cli_weight_low,p_cli_weight_high,p_cliWHO,p_cliWHO_low,p_cliWHO_high,p_cliWHO_weight,p_cliWHO_weight_low,p_cliWHO_weight_high,p_cli_local,p_cli_local_low,p_cli_local_high,TPR,TPR_low,TPR_high
GN,GIN,Guinea,Boké,2020-06-06,2020-05-01,2,35,100,3991751.43193102,0,0,1,1,6,6,1,11090.9260563147,1,11090.9260563147,10,1525.84897518878,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GN,GIN,Guinea,Boké,2020-06-07,2020-05-05,4,34,100,3994446.02102879,0,0,1,1,6,6,1,11090.9260563147,1,11090.9260563147,10,1525.84897518878,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GN,GIN,Guinea,Boké,2020-06-08,2020-05-05,2,35,102,4124270.08988971,0,0,1,1,6,6,1,11090.9260563147,1,11090.9260563147,11,1557.63749550521,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GN,GIN,Guinea,Boké,2020-06-10,2020-05-05,2,36,104,4201559.13788015,0,0,1,1,6,6,1,11090.9260563147,1,11090.9260563147,11,1589.42601582165,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GN,GIN,Guinea,Boké,2020-06-11,2020-05-06,1,36,100,3912625.63208275,0,0,1,1,6,6,1,11090.9260563147,1,11090.9260563147,11,1541.743235347,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GN,GIN,Guinea,Boké,2020-06-12,2020-05-07,2,36,100,3900095.10358395,0,0,1,1,5,5,1,11090.9260563147,1,11090.9260563147,13,1541.743235347,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GN,GIN,Guinea,Boké,2020-06-13,2020-05-07,2,37,102,3958066.22788504,0,0,1,1,5,5,1,11090.9260563147,1,11090.9260563147,13,1573.53175566343,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GN,GIN,Guinea,Boké,2020-06-14,2020-05-09,5,36,100,4020207.61315723,0,0,1,1,5,5,1,11090.9260563147,1,11090.9260563147,15,1541.743235347,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GN,GIN,Guinea,Boké,2020-06-15,2020-05-10,1,36,100,4133715.6309918,0,0,1,1,5,5,1,11090.9260563147,1,11090.9260563147,15,1541.743235347,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GN,GIN,Guinea,Boké,2020-06-16,2020-05-10,1,37,101,4186580.71242939,0,0,1,1,5,5,1,11090.9260563147,1,11090.9260563147,15,1557.63749550521,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
