"countrycode","date","population_country","p_w_country_only","recent_p_w_country_only","stillsick_p_w_country_only","sumreach_country","n_obs_country","p_w_country_rhs","sumreach_country_rhs","recent_p_w_country_rhs","stillsick_p_w_country_rhs","recent_sumreach_country_rhs","p_w_country","recent_p_w_country","stillsick_p_w_country","regioncode","population_region","p_w_regs_only","p_m_regs_only","recent_p_w_regs_only","recent_p_m_regs_only","stillsick_p_w_regs_only","stillsick_p_m_regs_only","sumreach_regs","n_obs_regs","p_w_regs","p_m_regs","recent_p_w_regs","recent_p_m_regs","stillsick_p_w_regs","stillsick_p_m_regs"
"AR",2020-03-25,41845419,0,0,0,0,0,0,0,0,0,0,0,0,0,"ARA",1295944,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AR",2020-03-25,41845419,0,0,0,0,0,0,0,0,0,0,0,0,0,"ARB",16289599,0.00109769484083425,0.000595238095238095,NA,NA,NA,NA,911,14,0.00109769484083425,0.000595238095238095,NA,NA,NA,NA
"AR",2020-03-25,41845419,0,0,0,0,0,0,0,0,0,0,0,0,0,"ARC",3044076,0.000561797752808989,0.000526315789473684,NA,NA,NA,NA,1780,19,0.000561797752808989,0.000526315789473684,NA,NA,NA,NA
"AR",2020-03-25,41845419,0,0,0,0,0,0,0,0,0,0,0,0,0,"ARD",463411,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AR",2020-03-25,41845419,0,0,0,0,0,0,0,0,0,0,0,0,0,"ARE",1295121,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AR",2020-03-25,41845419,0,0,0,0,0,0,0,0,0,0,0,0,0,"ARG",908268,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AR",2020-03-25,41845419,0,0,0,0,0,0,0,0,0,0,0,0,0,"ARH",1117953,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AR",2020-03-25,41845419,0,0,0,0,0,0,0,0,0,0,0,0,0,"ARJ",721830,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AR",2020-03-25,41845419,0,0,0,0,0,0,0,0,0,0,0,0,0,"ARK",389256,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AR",2020-03-25,41845419,0,0,0,0,0,0,0,0,0,0,0,0,0,"ARL",336706,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AR",2020-03-25,41845419,0,0,0,0,0,0,0,0,0,0,0,0,0,"ARM",1841813,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AR",2020-03-25,41845419,0,0,0,0,0,0,0,0,0,0,0,0,0,"ARN",1159445,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AR",2020-03-25,41845419,0,0,0,0,0,0,0,0,0,0,0,0,0,"ARP",568331,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AR",2020-03-25,41845419,0,0,0,0,0,0,0,0,0,0,0,0,0,"ARQ",601003,0,0,NA,NA,NA,NA,20,1,0,0,NA,NA,NA,NA
"AR",2020-03-25,41845419,0,0,0,0,0,0,0,0,0,0,0,0,0,"ARR",678797,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AR",2020-03-25,41845419,0,0,0,0,0,0,0,0,0,0,0,0,0,"ARS",3341228,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AR",2020-03-25,41845419,0,0,0,0,0,0,0,0,0,0,0,0,0,"ART",1551460,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AR",2020-03-25,41845419,0,0,0,0,0,0,0,0,0,0,0,0,0,"ARU",545656,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AR",2020-03-25,41845419,0,0,0,0,0,0,0,0,0,0,0,0,0,"ARV",143987,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AR",2020-03-25,41845419,0,0,0,0,0,0,0,0,0,0,0,0,0,"ARW",1049325,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AR",2020-03-25,41845419,0,0,0,0,0,0,0,0,0,0,0,0,0,"ARX",3489669,0,0,NA,NA,NA,NA,150,2,0,0,NA,NA,NA,NA
"AR",2020-03-25,41845419,0,0,0,0,0,0,0,0,0,0,0,0,0,"ARY",710121,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AR",2020-03-25,41845419,0,0,0,0,0,0,0,0,0,0,0,0,0,"ARZ",302420,0,0,0,0,0,0,0,0,0,0,0,0,0,0
