"date","country","region","population","p_cases_infected","p_cases_recent","p_cases_active"
2020-03-24,"AR","ARA",1295944,0,0,0
2020-03-24,"AR","ARB",16289599,0.00181488203266788,NA,NA
2020-03-24,"AR","ARC",3044076,0.000630914826498423,NA,NA
2020-03-24,"AR","ARD",463411,0,0,0
2020-03-24,"AR","ARE",1295121,0,0,0
2020-03-24,"AR","ARG",908268,0,0,0
2020-03-24,"AR","ARH",1117953,0,0,0
2020-03-24,"AR","ARJ",721830,0,0,0
2020-03-24,"AR","ARK",389256,0,0,0
2020-03-24,"AR","ARL",336706,0,0,0
2020-03-24,"AR","ARM",1841813,0,0,0
2020-03-24,"AR","ARN",1159445,0,0,0
2020-03-24,"AR","ARP",568331,0,0,0
2020-03-24,"AR","ARQ",601003,0,0,0
2020-03-24,"AR","ARR",678797,0,0,0
2020-03-24,"AR","ARS",3341228,0,0,0
2020-03-24,"AR","ART",1551460,0,0,0
2020-03-24,"AR","ARU",545656,0,0,0
2020-03-24,"AR","ARV",143987,0,0,0
2020-03-24,"AR","ARW",1049325,0,0,0
2020-03-24,"AR","ARX",3489669,0,NA,NA
2020-03-24,"AR","ARY",710121,0,0,0
2020-03-24,"AR","ARZ",302420,0,0,0
2020-03-25,"AR","ARA",1295944,0,0,0
2020-03-25,"AR","ARB",16289599,0.00109769484083425,NA,NA
2020-03-25,"AR","ARC",3044076,0.000561797752808989,NA,NA
2020-03-25,"AR","ARD",463411,0,0,0
2020-03-25,"AR","ARE",1295121,0,0,0
2020-03-25,"AR","ARG",908268,0,0,0
2020-03-25,"AR","ARH",1117953,0,0,0
2020-03-25,"AR","ARJ",721830,0,0,0
2020-03-25,"AR","ARK",389256,0,0,0
2020-03-25,"AR","ARL",336706,0,0,0
2020-03-25,"AR","ARM",1841813,0,0,0
2020-03-25,"AR","ARN",1159445,0,0,0
2020-03-25,"AR","ARP",568331,0,0,0
2020-03-25,"AR","ARQ",601003,0,NA,NA
2020-03-25,"AR","ARR",678797,0,0,0
2020-03-25,"AR","ARS",3341228,0,0,0
2020-03-25,"AR","ART",1551460,0,0,0
2020-03-25,"AR","ARU",545656,0,0,0
2020-03-25,"AR","ARV",143987,0,0,0
2020-03-25,"AR","ARW",1049325,0,0,0
2020-03-25,"AR","ARX",3489669,0,NA,NA
2020-03-25,"AR","ARY",710121,0,0,0
2020-03-25,"AR","ARZ",302420,0,0,0
2020-03-26,"AR","ARA",1295944,0,0,0
2020-03-26,"AR","ARB",16289599,0.00109769484083425,NA,NA
2020-03-26,"AR","ARC",3044076,0.000561797752808989,NA,NA
2020-03-26,"AR","ARD",463411,0,0,0
2020-03-26,"AR","ARE",1295121,0,0,0
2020-03-26,"AR","ARG",908268,0,0,0
2020-03-26,"AR","ARH",1117953,0,0,0
2020-03-26,"AR","ARJ",721830,0,0,0
2020-03-26,"AR","ARK",389256,0,0,0
2020-03-26,"AR","ARL",336706,0,0,0
2020-03-26,"AR","ARM",1841813,0,0,0
2020-03-26,"AR","ARN",1159445,0,0,0
2020-03-26,"AR","ARP",568331,0,0,0
2020-03-26,"AR","ARQ",601003,0,NA,NA
2020-03-26,"AR","ARR",678797,0,0,0
2020-03-26,"AR","ARS",3341228,0,0,0
2020-03-26,"AR","ART",1551460,0,0,0
2020-03-26,"AR","ARU",545656,0,0,0
2020-03-26,"AR","ARV",143987,0,0,0
2020-03-26,"AR","ARW",1049325,0,0,0
2020-03-26,"AR","ARX",3489669,0,NA,NA
2020-03-26,"AR","ARY",710121,0,0,0
2020-03-26,"AR","ARZ",302420,0,0,0
2020-03-27,"AR","ARA",1295944,0,0,0
2020-03-27,"AR","ARB",16289599,0.00109769484083425,NA,NA
2020-03-27,"AR","ARC",3044076,0.000561797752808989,NA,NA
2020-03-27,"AR","ARD",463411,0,0,0
2020-03-27,"AR","ARE",1295121,0,0,0
2020-03-27,"AR","ARG",908268,0,0,0
2020-03-27,"AR","ARH",1117953,0,0,0
2020-03-27,"AR","ARJ",721830,0,0,0
2020-03-27,"AR","ARK",389256,0,0,0
2020-03-27,"AR","ARL",336706,0,0,0
2020-03-27,"AR","ARM",1841813,0,0,0
2020-03-27,"AR","ARN",1159445,0,0,0
2020-03-27,"AR","ARP",568331,0,0,0
2020-03-27,"AR","ARQ",601003,0,NA,NA
2020-03-27,"AR","ARR",678797,0,0,0
2020-03-27,"AR","ARS",3341228,0,0,0
2020-03-27,"AR","ART",1551460,0,0,0
2020-03-27,"AR","ARU",545656,0,0,0
2020-03-27,"AR","ARV",143987,0,0,0
2020-03-27,"AR","ARW",1049325,0,0,0
2020-03-27,"AR","ARX",3489669,0,NA,NA
2020-03-27,"AR","ARY",710121,0,0,0
2020-03-27,"AR","ARZ",302420,0,0,0
2020-03-28,"AR","ARA",1295944,0,0,0
2020-03-28,"AR","ARB",16289599,0.00330305532617671,NA,NA
2020-03-28,"AR","ARC",3044076,0.000561797752808989,NA,NA
2020-03-28,"AR","ARD",463411,0,0,0
2020-03-28,"AR","ARE",1295121,0,0,0
2020-03-28,"AR","ARG",908268,0,0,0
2020-03-28,"AR","ARH",1117953,0,0,0
2020-03-28,"AR","ARJ",721830,0,0,0
2020-03-28,"AR","ARK",389256,0,0,0
2020-03-28,"AR","ARL",336706,0,0,0
2020-03-28,"AR","ARM",1841813,0,0,0
2020-03-28,"AR","ARN",1159445,0,0,0
2020-03-28,"AR","ARP",568331,0,0,0
2020-03-28,"AR","ARQ",601003,0,NA,NA
2020-03-28,"AR","ARR",678797,0,0,0
2020-03-28,"AR","ARS",3341228,0,0,0
2020-03-28,"AR","ART",1551460,0,0,0
2020-03-28,"AR","ARU",545656,0,0,0
2020-03-28,"AR","ARV",143987,0,0,0
2020-03-28,"AR","ARW",1049325,0,0,0
2020-03-28,"AR","ARX",3489669,0,NA,NA
2020-03-28,"AR","ARY",710121,0,0,0
2020-03-28,"AR","ARZ",302420,0,0,0
2020-03-29,"AR","ARA",1295944,0,0,0
2020-03-29,"AR","ARB",16289599,0.00330305532617671,NA,NA
2020-03-29,"AR","ARC",3044076,0.000561797752808989,NA,NA
2020-03-29,"AR","ARD",463411,0,0,0
2020-03-29,"AR","ARE",1295121,0,0,0
2020-03-29,"AR","ARG",908268,0,0,0
2020-03-29,"AR","ARH",1117953,0,0,0
2020-03-29,"AR","ARJ",721830,0,0,0
2020-03-29,"AR","ARK",389256,0,0,0
2020-03-29,"AR","ARL",336706,0,0,0
2020-03-29,"AR","ARM",1841813,0,0,0
2020-03-29,"AR","ARN",1159445,0,0,0
2020-03-29,"AR","ARP",568331,0,0,0
2020-03-29,"AR","ARQ",601003,0,NA,NA
2020-03-29,"AR","ARR",678797,0,0,0
2020-03-29,"AR","ARS",3341228,0,0,0
2020-03-29,"AR","ART",1551460,0,0,0
2020-03-29,"AR","ARU",545656,0,0,0
2020-03-29,"AR","ARV",143987,0,0,0
2020-03-29,"AR","ARW",1049325,0,0,0
2020-03-29,"AR","ARX",3489669,0,NA,NA
2020-03-29,"AR","ARY",710121,0,0,0
2020-03-29,"AR","ARZ",302420,0,0,0
2020-03-30,"AR","ARA",1295944,0,0,0
2020-03-30,"AR","ARB",16289599,0.00330305532617671,NA,NA
2020-03-30,"AR","ARC",3044076,0.00102564102564103,NA,NA
2020-03-30,"AR","ARD",463411,0,0,0
2020-03-30,"AR","ARE",1295121,0,0,0
2020-03-30,"AR","ARG",908268,0,0,0
2020-03-30,"AR","ARH",1117953,0,0,0
2020-03-30,"AR","ARJ",721830,0,0,0
2020-03-30,"AR","ARK",389256,0,0,0
2020-03-30,"AR","ARL",336706,0,0,0
2020-03-30,"AR","ARM",1841813,0,0,0
2020-03-30,"AR","ARN",1159445,0,0,0
2020-03-30,"AR","ARP",568331,0,0,0
2020-03-30,"AR","ARQ",601003,0,NA,NA
2020-03-30,"AR","ARR",678797,0,0,0
2020-03-30,"AR","ARS",3341228,0,NA,NA
2020-03-30,"AR","ART",1551460,0,0,0
2020-03-30,"AR","ARU",545656,0,0,0
2020-03-30,"AR","ARV",143987,0,0,0
2020-03-30,"AR","ARW",1049325,0,0,0
2020-03-30,"AR","ARX",3489669,0,NA,NA
2020-03-30,"AR","ARY",710121,0,0,0
2020-03-30,"AR","ARZ",302420,0,0,0
2020-03-31,"AR","ARA",1295944,0,0,0
2020-03-31,"AR","ARB",16289599,0.00330305532617671,NA,NA
2020-03-31,"AR","ARC",3044076,0.00102564102564103,NA,NA
2020-03-31,"AR","ARD",463411,0,0,0
2020-03-31,"AR","ARE",1295121,0,0,0
2020-03-31,"AR","ARG",908268,0,0,0
2020-03-31,"AR","ARH",1117953,0,0,0
2020-03-31,"AR","ARJ",721830,0,0,0
2020-03-31,"AR","ARK",389256,0,0,0
2020-03-31,"AR","ARL",336706,0,0,0
2020-03-31,"AR","ARM",1841813,0,0,0
2020-03-31,"AR","ARN",1159445,0,0,0
2020-03-31,"AR","ARP",568331,0,0,0
2020-03-31,"AR","ARQ",601003,0,NA,NA
2020-03-31,"AR","ARR",678797,0,0,0
2020-03-31,"AR","ARS",3341228,0,NA,NA
2020-03-31,"AR","ART",1551460,0,0,0
2020-03-31,"AR","ARU",545656,0,0,0
2020-03-31,"AR","ARV",143987,0,0,0
2020-03-31,"AR","ARW",1049325,0,0,0
2020-03-31,"AR","ARX",3489669,0,NA,NA
