"countrycode","date","population_country","p_w_country_only","recent_p_w_country_only","stillsick_p_w_country_only","sumreach_country","n_obs_country","p_w_country_rhs","sumreach_country_rhs","recent_p_w_country_rhs","stillsick_p_w_country_rhs","recent_sumreach_country_rhs","p_w_country","recent_p_w_country","stillsick_p_w_country","regioncode","population_region","p_w_regs_only","p_m_regs_only","recent_p_w_regs_only","recent_p_m_regs_only","stillsick_p_w_regs_only","stillsick_p_m_regs_only","sumreach_regs","n_obs_regs","p_w_regs","p_m_regs","recent_p_w_regs","recent_p_m_regs","stillsick_p_w_regs","stillsick_p_m_regs"
"AR",2020-05-13,41845419,0,NA,NA,310,5,0,0,0,0,0,0,0,0,"ARA",1295944,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AR",2020-05-13,41845419,0,NA,NA,310,5,0,0,0,0,0,0,0,0,"ARB",16289599,0.0082135523613963,0.00990740740740741,NA,NA,NA,NA,1461,18,0.0082135523613963,0.00990740740740741,NA,NA,NA,NA
"AR",2020-05-13,41845419,0,NA,NA,310,5,0,0,0,0,0,0,0,0,"ARC",3044076,0.00230414746543779,0.00145833333333333,NA,NA,NA,NA,2170,24,0.00230414746543779,0.00145833333333333,NA,NA,NA,NA
"AR",2020-05-13,41845419,0,NA,NA,310,5,0,0,0,0,0,0,0,0,"ARD",463411,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AR",2020-05-13,41845419,0,NA,NA,310,5,0,0,0,0,0,0,0,0,"ARE",1295121,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AR",2020-05-13,41845419,0,NA,NA,310,5,0,0,0,0,0,0,0,0,"ARG",908268,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AR",2020-05-13,41845419,0,NA,NA,310,5,0,0,0,0,0,0,0,0,"ARH",1117953,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AR",2020-05-13,41845419,0,NA,NA,310,5,0,0,0,0,0,0,0,0,"ARJ",721830,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AR",2020-05-13,41845419,0,NA,NA,310,5,0,0,0,0,0,0,0,0,"ARK",389256,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AR",2020-05-13,41845419,0,NA,NA,310,5,0,0,0,0,0,0,0,0,"ARL",336706,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AR",2020-05-13,41845419,0,NA,NA,310,5,0,0,0,0,0,0,0,0,"ARM",1841813,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AR",2020-05-13,41845419,0,NA,NA,310,5,0,0,0,0,0,0,0,0,"ARN",1159445,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AR",2020-05-13,41845419,0,NA,NA,310,5,0,0,0,0,0,0,0,0,"ARP",568331,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AR",2020-05-13,41845419,0,NA,NA,310,5,0,0,0,0,0,0,0,0,"ARQ",601003,0,0,NA,NA,NA,NA,20,1,0,0,NA,NA,NA,NA
"AR",2020-05-13,41845419,0,NA,NA,310,5,0,0,0,0,0,0,0,0,"ARR",678797,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AR",2020-05-13,41845419,0,NA,NA,310,5,0,0,0,0,0,0,0,0,"ARS",3341228,0,0,NA,NA,NA,NA,100,1,0,0,NA,NA,NA,NA
"AR",2020-05-13,41845419,0,NA,NA,310,5,0,0,0,0,0,0,0,0,"ART",1551460,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AR",2020-05-13,41845419,0,NA,NA,310,5,0,0,0,0,0,0,0,0,"ARU",545656,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AR",2020-05-13,41845419,0,NA,NA,310,5,0,0,0,0,0,0,0,0,"ARV",143987,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AR",2020-05-13,41845419,0,NA,NA,310,5,0,0,0,0,0,0,0,0,"ARW",1049325,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AR",2020-05-13,41845419,0,NA,NA,310,5,0,0,0,0,0,0,0,0,"ARX",3489669,0.00740740740740741,0.025,NA,NA,NA,NA,270,4,0.00740740740740741,0.025,NA,NA,NA,NA
"AR",2020-05-13,41845419,0,NA,NA,310,5,0,0,0,0,0,0,0,0,"ARY",710121,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AR",2020-05-13,41845419,0,NA,NA,310,5,0,0,0,0,0,0,0,0,"ARZ",302420,0,0,0,0,0,0,0,0,0,0,0,0,0,0
