Unnamed: 0,state,α1,α2,α3,β11,β12,β13,β21,β22,β23,β31,β32,β33,γ1,γ2,γ3,A_b1,A_b2,A_b3,R_b1,R_b2,R_b3,initial-A1,initial-R1,initial-V1,initial-A2,initial-R2,initial-V2,initial-A3,initial-R3,initial-V3,Finalm-V1,Finalm-V2,Finalm-V3,Finals-V1,Finals-V2,Finals-V3,politic
15,Kansas,0.0015393530277856,0.0041088977534493,0.0068430547803736,0.0032132899659995,0.0268429374214836,0.0125239125629313,0.030768063110878,0.0284700927675204,0.0224545666905607,0.7940384502419249,0.5381989750182299,0.322500541100747,0.2236979047235439,0.1391238212736096,0.1280481044734802,0.0238947185254219,0.004888740678525,0.0042348860464025,0.0781176568495657,0.0650924644844254,0.0519030898084044,0.1877344021340734,0.1455989311992598,0.0,0.2443894104686046,0.0889439228647287,0.0,0.2634955325401965,0.0698378007931368,0.0,0.2311323960766453,0.2633515787180883,0.2771953568034921,0.2280492481265236,0.2722103426615926,0.2451261059658133,R
16,Kentucky,0.0019906881257851,0.0041683802595156,0.0118732329629933,0.0064756869063379,0.0062295155841675,0.012823662336549,0.0404462839309008,0.0251597874709942,0.0034494608656565,0.2614198926659082,0.5753740528356739,0.505510901510912,0.2021706376969291,0.155156890209519,0.0893416775364558,0.0251692931429141,0.0080131948287217,0.0058362918749202,0.0843961340289953,0.0575721918668746,0.0514446167272221,0.2067147651697274,0.1266185681636059,0.0,0.2277553232889485,0.1055780100443848,0.0,0.2737365987868425,0.0595967345464908,0.0,0.222488920007682,0.2677406935470729,0.2760524218576603,0.2169615760352643,0.2691716345576233,0.2740144179420982,R
17,Louisiana,0.0041272960531503,0.0052950440282283,0.010922358417041,0.0172524323513293,0.0159381412068922,0.0134734258958975,0.0509419627449418,0.0027410438731389,0.0218718788425952,0.6984554919866254,0.2910677715317191,0.8679776847828827,0.1786302443427534,0.1698927515971413,0.1049786274363891,0.0312161943362938,0.010373031641501,0.0055434848907403,0.0825786261868232,0.0664913288610702,0.0589859813340541,0.1652432233849623,0.1680901099483709,0.0,0.2069215012698003,0.126411832063533,0.0,0.2371116674332323,0.096221665900101,0.0,0.2193354344102369,0.2564645938819131,0.2688038662631081,0.2067048865298064,0.2555734897384869,0.2698320736565998,R
18,Maine,0.0013403687061953,0.0031831929705699,0.0060481957441091,0.0264045413806455,0.0039966383558648,0.0591035968922695,0.019848116198112,0.0154105496646971,0.0287093518685054,0.9289480526293116,0.2968120077154059,0.3563642783553558,0.1873515795720017,0.1315435597494422,0.1015449389272741,0.0149454395869688,0.0031345089347046,0.0052265737169571,0.0741253257461857,0.0399462321109755,0.0359193093642161,0.1708292865968246,0.1625040467365087,0.0,0.2558408454865266,0.0774924878468066,0.0,0.2866669976099983,0.046666335723335,0.0,0.244262327324339,0.2902482019039477,0.2921874422012185,0.2841722280756422,0.2982159698963968,0.3272745265829337,D
19,Maryland,0.0007312919575388,0.0020812470296362,0.0042209802493823,0.0074071931781627,0.0313116973906133,0.0,0.035108115966194,0.0243500865146038,0.0095637509025624,0.2352149256139781,0.4084579411382512,0.0321068311621283,0.1887655797444098,0.1535690656681709,0.1171474718449192,0.0200959380826867,0.0052145297910421,0.0012343970248553,0.040748554682677,0.0273492626252328,0.0177120044473946,0.2264694789447004,0.1068638543886328,0.0,0.2514621238076627,0.0818712095256706,0.0,0.2904075267580803,0.042925806575253,0.0,0.2723063592565286,0.3007676085809307,0.314386930930515,0.2808746606910215,0.3019797000622577,0.3103238327753218,D
20,Massachusetts,0.0012350889748861,0.0022574605951428,0.0031569925682175,0.0489618074959207,0.0,0.0,0.0614840948418131,0.0092818103931452,0.0,0.0377666709422981,0.1628876254225884,0.2384823156441546,0.1737358610424177,0.1390166575678524,0.1190900581868187,0.0153364562023847,0.0038051847571239,0.001045732244129,0.0394987257539883,0.0247065202161617,0.0212504241602435,0.2295231094851189,0.1038102238482144,0.0,0.2658138218114669,0.0675195115218664,0.0,0.3083563194013344,0.0249770139319989,0.0,0.278445482230723,0.3048200890414382,0.3110371745934438,0.2944459484453569,0.2989147899930952,0.2984810691054269,D
21,Michigan,0.0022182425833057,0.0038629896556043,0.0094031896776904,0.0390750695188864,0.0290558000329052,0.0012744852352365,0.0750493982618275,0.017500929001959,0.008059667756726,0.2523103414038628,0.4814587529467872,0.9781332098145624,0.1868701834853272,0.1378189559642662,0.0871347873479285,0.0216708869102971,0.0053441351526858,0.004432208685918,0.0838475276808009,0.0553938432810882,0.0480640798414039,0.1746483975883035,0.1586849357450298,0.0,0.2419582986714109,0.0913750346619223,0.0,0.2734713955853314,0.0598619377480019,0.0,0.2278055358611262,0.2725952200947479,0.2808370313057641,0.2349438970359967,0.267514424679197,0.2669685746585344,D
22,Minnesota,0.0019791345373608,0.002907981768816,0.0041262214840012,0.0296098820887354,3.1556730135703665e-06,0.0286973393264037,0.2308205069321781,0.083937335626668,0.0262521128905946,0.545305359277829,0.3832371999520055,0.558411688344589,0.1805483855764247,0.1384861340196886,0.1363632687126927,0.0199342989407036,0.003610161659745,0.0041656640636569,0.0677290344198459,0.0502464274526412,0.0379057048607295,0.2002893988930559,0.1330439344402773,0.0,0.2604079774790634,0.0729253558542698,0.0,0.2920252421145876,0.0413080912187457,0.0,0.2456517372589986,0.2794767433145967,0.2912619640872599,0.2211562125123338,0.2835793637832385,0.2920999820948188,D
23,Mississippi,0.0020111094221972,0.0064062946554198,0.0163832030155503,0.0137758253856526,0.0078458256984627,0.0180937982254076,0.0053687465378166,0.0308933134053175,0.0217036779879195,0.8423593608036797,0.3645093597903842,0.3370813123377147,0.3130625140213958,0.1630165428499961,0.0692600320521393,0.0355414517119401,0.0121887358108882,0.0062709469202893,0.0859390357827737,0.0718075965006544,0.0611543360274826,0.1645135405269936,0.1688197928063397,0.0,0.1994087010798777,0.1339246322534556,0.0,0.2629080521530509,0.0704252811802823,0.0,0.2114121406026448,0.2493064102457742,0.2659080458029353,0.2027185455594761,0.2538957650444732,0.2798710561117513,R
24,Missouri,0.0027983654400081,0.0033952657067491,0.0066991867563461,0.0229166742695968,0.0061241057802958,0.0121359923346225,0.0512833310412495,0.0086210963168824,0.0160758286351708,0.7194779912366803,0.5295311418355911,0.3451705206853442,0.1863578843691721,0.166354892419665,0.1273097465085348,0.0207022656707087,0.0065910463988872,0.004692790064344,0.0896104901731983,0.0629854079008795,0.0541613304427055,0.1826332691332068,0.1507000642001265,0.0,0.2296777466088273,0.1036555867245059,0.0,0.2681301582190131,0.0652031751143201,0.0,0.2227016162234789,0.2637537435094564,0.2744792128908865,0.2015098672036327,0.2548632003146858,0.2675127536141019,R
25,Montana,0.0048026287160731,0.0039091176218516,0.0067130203067181,0.0245739175968337,1.7988542683690353e-06,0.0228132177077954,0.720321645841832,0.4063705087766689,0.8910079331349998,0.5490385247601501,0.1361320473167593,0.7760689892054734,0.1574730710387851,0.1626911686933324,0.1316085539181529,0.0250327902632713,0.0058823540575653,0.004070418854079,0.1211170577453308,0.075387607959965,0.0646102658674724,0.1952536394210854,0.1380796939122478,0.0,0.2265554289384607,0.1067779043948726,0.0,0.2535544261007452,0.0797789072325881,0.0,0.1871225652784921,0.2520633712587392,0.2646526483408892,0.202493709657905,0.2429505345529694,0.2406435825785242,R
26,Nebraska,0.001176365740707,0.0029320962217476,0.0053768994951983,0.0180420541449995,0.0265423027145657,0.012618650996073,0.0291400261839348,0.0372843561969641,0.0,0.3942812062092575,0.291133419326941,0.3011322594881104,0.2394783911295038,0.1607655328808781,0.1403513252620448,0.0224486004822599,0.005249349827547,0.0034831722683064,0.0670309150991834,0.0605849820247068,0.0545239564200189,0.1914629246547659,0.1418704086785674,0.0,0.2484526496353262,0.0848806836980071,0.0,0.2798137064430025,0.0535196268903307,0.0,0.2438258065860849,0.2674956598259396,0.2753262046818869,0.2222307074383326,0.2741284672185474,0.2476950303655122,R
27,Nevada,0.0008604476876696,0.0039856799537212,0.0154450129129491,0.0048922930436044,0.034223950656378,0.0252984304783792,0.037597660236346,0.0156162835149636,0.0124287434407723,0.4543223772418511,0.5937604056923109,0.4262518352898294,0.2480052496373506,0.1395813374581546,0.0645205463399216,0.0262327969689892,0.0077646202355416,0.0067352989225305,0.0566382296837807,0.0491686410305616,0.0518095865315708,0.1876095408609135,0.1457237924724197,0.0,0.242168989508069,0.0911643438252643,0.0,0.2576703574457258,0.0756629758876075,0.0,0.250453987037623,0.2763949387400811,0.2747884360684106,0.254357370299971,0.2674760808388359,0.2751946845124915,D
28,New Hampshire,0.0024111664873056,0.0029430218941602,0.0049573742261563,0.0484808715240163,0.0342232636784253,0.0046105883043829,0.4703461977059379,0.7115256936298313,0.4642991707548499,0.663194120159573,0.0620121225951713,0.3913240516844067,0.1306790045027221,0.123829083789258,0.1181581985183663,0.0239341422837353,0.002549549363611,0.0029113523569721,0.0693440477992597,0.046352552610435,0.0369184580481246,0.2458891044055433,0.08744422892779,0.0,0.2686210499744398,0.0647122833588935,0.0,0.2743109554754085,0.0590223778579247,0.0,0.2400549153362307,0.2844312260777804,0.2935035212050567,0.223498449977683,0.286838426027251,0.276658126787046,D
29,New Jersey,0.0012424900519796,0.0036297856802733,0.0070687346601828,0.0659954978221867,0.0,0.0,0.0467419538948553,0.0147955694884956,0.0,0.077007313256952,0.0424060219647183,0.0013800186344984,0.1689499473673058,0.1324593384924874,0.1014459459434403,0.0196360003927968,0.005875088285447,0.0039459194117258,0.0385134916298172,0.0328833640063824,0.0293199839115226,0.2150429725331996,0.1182903608001336,0.0,0.2482984466321724,0.0850348867011608,0.0,0.2930847280086611,0.0402486053246722,0.0,0.2751782771544973,0.2945679201444764,0.3000674253283276,0.2722982033535359,0.2974731093936189,0.2953914805777856,D
30,New Mexico,0.0026219732151838,0.0062102817077855,0.010375348951717,0.0347807176194632,0.0052064687466518,0.0020721506695858,0.0541978222040043,0.0124163399776701,0.0087730575736861,0.0615305236687957,0.3725748148072197,0.5273081595830359,0.1651078464874185,0.1154225674931462,0.0817196722518575,0.0217669375944865,0.0059272704420397,0.0021625436679837,0.0484575730557345,0.0418996748881079,0.0326201168800715,0.2292201684739333,0.1041131648594,0.0,0.2610010286936567,0.0723323046396765,0.0,0.2789986455474977,0.0543346877858356,0.0,0.2629650152871611,0.2855055534853883,0.2985506642331172,0.262954875712431,0.2748747997494388,0.3034287312745449,D
31,New York,0.0014173061424244,0.0032261128645405,0.0088434058562969,0.0477570504742451,0.0,0.0,0.0184292321513576,0.0418462174630609,4.2515558272969976e-05,0.0486811794827864,0.0473381978818513,0.0375048276857931,0.1853145024021959,0.1475197525920214,0.0893929757093193,0.0188140550490702,0.0054201077505654,0.0034348160057468,0.0403577265257968,0.033387738289675,0.0301600388387138,0.2101009487797052,0.123232384553628,0.0,0.2461455832647597,0.0871877500685735,0.0,0.2869614130219161,0.0463719203114172,0.0,0.2740729889110503,0.2945178119545557,0.2997384734955036,0.2795542075384788,0.2916972687510943,0.2988159518036316,D
32,North Carolina,0.0017263587069765,0.0036476828946729,0.0079323813908187,0.0399359466706484,0.0044341483224905,0.010595890334301,0.0347463665759323,0.0091903201636768,0.0197765223491044,0.5300522647392553,0.148285543940568,0.7073226433754832,0.2222094549227965,0.1613790926150275,0.1100841588526484,0.0283917849444688,0.0078965282425364,0.0037234823653268,0.0751287549445337,0.0561623574211897,0.0429045022737272,0.1796446803793134,0.1536886529540199,0.0,0.2299526441136083,0.103380689219725,0.0,0.2773424169829944,0.0559909163503388,0.0,0.2297563583063627,0.2692651955401229,0.286705347136973,0.2183992796387238,0.2739910797732201,0.2778998115731321,R
33,North Dakota,0.0110783891183929,0.0059288115476654,0.00882499597939,0.0,0.0603414972153942,0.0837373582204779,0.0932686342640648,0.0,0.0,0.24475297990161,0.6100096852496785,0.2141398826896774,0.034817368711391,0.1552054562791366,0.1294580483845847,0.0159801621329076,0.0069361873371668,0.0031403023874828,0.1105856369441457,0.0747133657045505,0.0710395557668539,0.1221059166997072,0.2112274166336261,0.0,0.2288339448275189,0.1044993885058143,0.0,0.2360517811097972,0.097281552223536,0.0,0.2067402937108898,0.2516827103195252,0.2591534749782967,0.2068141304557811,0.2465553097003398,0.185881591947945,R
34,Ohio,0.0014983524645737,0.0025078355045628,0.0054986319444641,0.056558612067734,0.0,0.0,0.0329119602444427,0.0542162859458258,0.0021340920830182,0.2059122327467625,0.1830328402559895,0.2452259466970349,0.2406470672806589,0.1795221617479892,0.134734438605358,0.0213536737212828,0.0064090809291209,0.0040899989557419,0.0921622849961931,0.0615962368381083,0.0530263494172644,0.1778042628181283,0.155529070515205,0.0,0.2302432967146841,0.1030900366186492,0.0,0.2689302913111614,0.0644030420221719,0.0,0.2197397067216021,0.2653276112373647,0.2762169867932361,0.2213562611043129,0.2711789501007436,0.2661320499225827,R
35,Oklahoma,0.0030130423687422,0.0069171563557022,0.0124433320288853,0.0048287398779472,0.01449816811843,0.0350391433876978,0.0189013782714654,0.0285283921665886,0.0660912013711055,0.3672894053206246,0.4295421458562011,0.6811437680730769,0.1937908897515649,0.1317995077698866,0.1052104063121025,0.0271265706943651,0.0087679080725592,0.0057714917655154,0.0928260661527009,0.0711707215266893,0.0620855582455772,0.1858256706110856,0.1475076627222477,0.0,0.2250289438728514,0.1083043894604818,0.0,0.254317844491409,0.0790154888419243,0.0,0.2133439666039725,0.2533946852627015,0.265476282941982,0.2393695575926959,0.2403424961205328,0.2553922727999696,R
36,Oregon,0.0012832193802647,0.0029988715791427,0.0073218405665732,0.0145457643107479,0.0196117887117593,0.004413705866696,0.0492258811693134,0.0177739730305872,0.0104729533250225,0.2675458639263678,0.080216611919766,0.9224654859611942,0.1863957425394766,0.1337931373882931,0.0863885754673116,0.0166173196860319,0.00372804787219,0.0021479432438204,0.0678101204782192,0.0467188967695292,0.0397851496869646,0.2131155491026614,0.1202177842306718,0.0,0.2491999066076965,0.0841334267256368,0.0,0.2860244401589538,0.0473088931743795,0.0,0.2486684090593807,0.2828851802737409,0.2914002044543596,0.2131258720376351,0.2808556723984952,0.3015391119538974,R
37,Pennsylvania,0.0013289970143903,0.0037275532359994,0.0069649284423439,0.0609328075698059,0.0018271242475278,0.0022350040736124,0.0472825085117888,0.0048147373766309,0.0356144201595668,0.3040715672083663,0.779820585430844,0.134917744606751,0.2139603985204921,0.1330523946350238,0.1038188460299036,0.0195026262038308,0.0057109970496658,0.0036358130360469,0.0779322632228548,0.051371102587736,0.0424198425691629,0.1861070056479862,0.147226327685347,0.0,0.2438447609567757,0.0894885723765576,0.0,0.2858372938058789,0.0474960395274544,0.0,0.2358806109484481,0.2762508862727558,0.2872776734276628,0.2519650489596777,0.2784510155366973,0.2684607779290446,D
38,Rhode Island,0.0014626816565847,0.002787620657695,0.004285720873071,0.0407552683974983,0.0047935875481603,0.0099781221622936,0.027120930722454,0.0263251127034608,0.0142244381606764,0.5963002034421053,0.5604548964315603,0.6291514338010632,0.1841109298545539,0.1262893588637972,0.1158111731565439,0.01792674799498,0.0039544087682409,0.0020249303691837,0.0382761588442088,0.0298841000378797,0.0255529563797621,0.2200095500145624,0.1133237833187709,0.0,0.2711538793387063,0.062179453994627,0.0,0.2957429923572438,0.0375903409760895,0.0,0.2771110349512215,0.2994933811538139,0.3057554449981559,0.2596384353013256,0.2897747332503682,0.2884933231612982,D
39,South Carolina,0.0018732198432146,0.0033184909961673,0.0076530326835355,0.0557235159038669,0.0013482171104813,1.2971128423585798e-05,0.0384675218439659,0.0319313595649269,0.0034455106989529,0.3421618163619724,0.1091618383103465,0.3867236650783687,0.2207515762380548,0.1757285816136208,0.113862420254003,0.0300790809642143,0.0094978289058325,0.0028779578661818,0.0869461898738236,0.0627630738947906,0.0530663921863314,0.1735977538977637,0.1597355794355696,0.0,0.216366392016609,0.1169669413167243,0.0,0.2681088722746301,0.0652244610587031,0.0,0.216231997379175,0.261067851979282,0.2773889821390121,0.1944812326998138,0.2622662916530208,0.2612598039080739,R
40,South Dakota,0.0042613303107394,0.0054767466471483,0.0090179962306232,0.0,0.0751762052179409,0.0,0.053811607191115,0.0238345434654394,0.0201487232071113,0.3603084396788579,0.564215883425023,0.19399926753913,0.1539236426738168,0.1457578037410316,0.1252051053148433,0.0241368487051274,0.0064818120048442,0.0080581849160378,0.0772180253179974,0.0683474547838921,0.0681501539226031,0.1955267157429659,0.1378066175903675,0.0,0.227556355801289,0.1057769775320443,0.0,0.2652054315739139,0.0681279017594194,0.0,0.2319752616582496,0.2585039301584412,0.257124994288981,0.2694009626579575,0.2580504685498645,0.2261696049125172,R
41,Tennessee,0.0016933487511135,0.0028186122980821,0.0070456585082836,0.0540471267384972,0.0,0.0,0.0679070834158458,0.0008976731540481,0.0,0.0104614777169904,0.0181499964562471,0.1613744703239972,0.2355776893948058,0.1802384338167063,0.1242366883066198,0.0297955571376046,0.0088030414193974,0.005570257837007,0.0932742291444576,0.0659065235731767,0.0548173039742775,0.1744043301525786,0.1589290031807546,0.0,0.2276147414510059,0.1057185918823274,0.0,0.2609187223911127,0.0724146109422206,0.0,0.2101465588640824,0.258610925667291,0.272945772572885,0.2208461363118468,0.2582347426073522,0.2526831885549381,R
42,Texas,0.0020464766262106,0.005018075289663,0.0115457858050825,0.008796254798362,0.0297687752304998,0.0119866676366188,0.0163830816761583,0.0392779067595458,0.0166753803462356,0.0287466880695191,0.2442824300679658,0.1025333934270288,0.1732372005301901,0.1245964008036883,0.0786871892654209,0.027505199325864,0.0078581593608571,0.005618820844641,0.0551852564315905,0.0562899385303309,0.0531316081362256,0.2085166912722119,0.1248166420611214,0.0,0.235120857414605,0.0982124759187283,0.0,0.2778592971932983,0.055474036140035,0.0,0.2505815355519523,0.2691830144293179,0.2745828883094614,0.2532781727850783,0.2740590167459545,0.2799952694161104,R
