"countrycode","date","population_country","p_w_country_only","recent_p_w_country_only","stillsick_p_w_country_only","sumreach_country","n_obs_country","p_w_country_rhs","sumreach_country_rhs","recent_p_w_country_rhs","stillsick_p_w_country_rhs","recent_sumreach_country_rhs","p_w_country","recent_p_w_country","stillsick_p_w_country","regioncode","population_region","p_w_regs_only","p_m_regs_only","recent_p_w_regs_only","recent_p_m_regs_only","stillsick_p_w_regs_only","stillsick_p_m_regs_only","sumreach_regs","n_obs_regs","p_w_regs","p_m_regs","recent_p_w_regs","recent_p_m_regs","stillsick_p_w_regs","stillsick_p_m_regs"
"UA",2020-07-14,45307223,0.0192667414889637,NA,NA,5346,30,0,0,0,0,0,0.0192667414889637,0,0,"UA05",1604270,0.0239583333333333,0.0313095238095238,NA,NA,NA,NA,1920,16,0.0239583333333333,0.0313095238095238,NA,NA,NA,NA
"UA",2020-07-14,45307223,0.0192667414889637,NA,NA,5346,30,0,0,0,0,0,0.0192667414889637,0,0,"UA07",1042855,0.06519967400163,0.102398148148148,NA,NA,NA,NA,1227,8,0.06519967400163,0.102398148148148,NA,NA,NA,NA
"UA",2020-07-14,45307223,0.0192667414889637,NA,NA,5346,30,0,0,0,0,0,0.0192667414889637,0,0,"UA09",2263676,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"UA",2020-07-14,45307223,0.0192667414889637,NA,NA,5346,30,0,0,0,0,0,0.0192667414889637,0,0,"UA12",3258705,0.035978835978836,0.0560434173669468,NA,NA,NA,NA,1890,17,0.035978835978836,0.0560434173669468,NA,NA,NA,NA
"UA",2020-07-14,45307223,0.0192667414889637,NA,NA,5346,30,0,0,0,0,0,0.0192667414889637,0,0,"UA14",4387702,0.06,0.06,NA,NA,NA,NA,100,1,0.06,0.06,NA,NA,NA,NA
"UA",2020-07-14,45307223,0.0192667414889637,NA,NA,5346,30,0,0,0,0,0,0.0192667414889637,0,0,"UA18",1249225,0.0591133004926108,0.0535714285714286,NA,NA,NA,NA,1015,7,0.0591133004926108,0.0535714285714286,NA,NA,NA,NA
"UA",2020-07-14,45307223,0.0192667414889637,NA,NA,5346,30,0,0,0,0,0,0.0192667414889637,0,0,"UA21",1259497,0.107142857142857,0.122222222222222,NA,NA,NA,NA,420,3,0.107142857142857,0.122222222222222,NA,NA,NA,NA
"UA",2020-07-14,45307223,0.0192667414889637,NA,NA,5346,30,0,0,0,0,0,0.0192667414889637,0,0,"UA23",1755663,0.0172413793103448,0.0377142857142857,NA,NA,NA,NA,580,5,0.0172413793103448,0.0377142857142857,NA,NA,NA,NA
"UA",2020-07-14,45307223,0.0192667414889637,NA,NA,5346,30,0,0,0,0,0,0.0192667414889637,0,0,"UA26",1382721,0.04,0.0492261904761905,NA,NA,NA,NA,1550,14,0.04,0.0492261904761905,NA,NA,NA,NA
"UA",2020-07-14,45307223,0.0192667414889637,NA,NA,5346,30,0,0,0,0,0,0.0192667414889637,0,0,"UA30",2900920,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"UA",2020-07-14,45307223,0.0192667414889637,NA,NA,5346,30,0,0,0,0,0,0.0192667414889637,0,0,"UA32",1731673,0.0201754385964912,0.0375634920634921,NA,NA,NA,NA,2280,30,0.0201754385964912,0.0375634920634921,NA,NA,NA,NA
"UA",2020-07-14,45307223,0.0192667414889637,NA,NA,5346,30,0,0,0,0,0,0.0192667414889637,0,0,"UA35",974724,0.0470588235294118,0.0733333333333333,NA,NA,NA,NA,170,3,0.0470588235294118,0.0733333333333333,NA,NA,NA,NA
"UA",2020-07-14,45307223,0.0192667414889637,NA,NA,5346,30,0,0,0,0,0,0.0192667414889637,0,0,"UA40",381685,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"UA",2020-07-14,45307223,0.0192667414889637,NA,NA,5346,30,0,0,0,0,0,0.0192667414889637,0,0,"UA43",1963770,0.05,0.05,NA,NA,NA,NA,100,1,0.05,0.05,NA,NA,NA,NA
"UA",2020-07-14,45307223,0.0192667414889637,NA,NA,5346,30,0,0,0,0,0,0.0192667414889637,0,0,"UA46",2535476,0.036889332003988,0.0734523809523809,NA,NA,NA,NA,1003,8,0.036889332003988,0.0734523809523809,NA,NA,NA,NA
"UA",2020-07-14,45307223,0.0192667414889637,NA,NA,5346,30,0,0,0,0,0,0.0192667414889637,0,0,"UA48",1159634,0.03,0.03625,NA,NA,NA,NA,500,4,0.03,0.03625,NA,NA,NA,NA
"UA",2020-07-14,45307223,0.0192667414889637,NA,NA,5346,30,0,0,0,0,0,0.0192667414889637,0,0,"UA51",2387282,0.0466970387243736,0.0801683006535948,NA,NA,NA,NA,878,10,0.0466970387243736,0.0801683006535948,NA,NA,NA,NA
"UA",2020-07-14,45307223,0.0192667414889637,NA,NA,5346,30,0,0,0,0,0,0.0192667414889637,0,0,"UA53",1440684,0.031502423263328,0.0550925925925926,NA,NA,NA,NA,1238,9,0.031502423263328,0.0550925925925926,NA,NA,NA,NA
"UA",2020-07-14,45307223,0.0192667414889637,NA,NA,5346,30,0,0,0,0,0,0.0192667414889637,0,0,"UA56",1162049,0.025503355704698,0.0343001443001443,NA,NA,NA,NA,745,6,0.025503355704698,0.0343001443001443,NA,NA,NA,NA
"UA",2020-07-14,45307223,0.0192667414889637,NA,NA,5346,30,0,0,0,0,0,0.0192667414889637,0,0,"UA59",1115051,0.0276243093922652,0.0326612903225806,NA,NA,NA,NA,362,4,0.0276243093922652,0.0326612903225806,NA,NA,NA,NA
"UA",2020-07-14,45307223,0.0192667414889637,NA,NA,5346,30,0,0,0,0,0,0.0192667414889637,0,0,"UA61",1066523,0.05,0.05,NA,NA,NA,NA,100,1,0.05,0.05,NA,NA,NA,NA
"UA",2020-07-14,45307223,0.0192667414889637,NA,NA,5346,30,0,0,0,0,0,0.0192667414889637,0,0,"UA63",2720342,0.0483516483516484,0.07125,NA,NA,NA,NA,455,8,0.0483516483516484,0.07125,NA,NA,NA,NA
"UA",2020-07-14,45307223,0.0192667414889637,NA,NA,5346,30,0,0,0,0,0,0.0192667414889637,0,0,"UA65",1063803,0.0384615384615385,0.0716666666666667,NA,NA,NA,NA,520,4,0.0384615384615385,0.0716666666666667,NA,NA,NA,NA
"UA",2020-07-14,45307223,0.0192667414889637,NA,NA,5346,30,0,0,0,0,0,0.0192667414889637,0,0,"UA68",1296103,0.0128205128205128,0.0271121121121121,NA,NA,NA,NA,1326,9,0.0128205128205128,0.0271121121121121,NA,NA,NA,NA
"UA",2020-07-14,45307223,0.0192667414889637,NA,NA,5346,30,0,0,0,0,0,0.0192667414889637,0,0,"UA71",1246166,0.0751978891820581,0.114489795918367,NA,NA,NA,NA,758,7,0.0751978891820581,0.114489795918367,NA,NA,NA,NA
"UA",2020-07-14,45307223,0.0192667414889637,NA,NA,5346,30,0,0,0,0,0,0.0192667414889637,0,0,"UA74",1047023,0.0311111111111111,0.0415277777777778,NA,NA,NA,NA,1800,12,0.0311111111111111,0.0415277777777778,NA,NA,NA,NA
"UA",2020-07-14,45307223,0.0192667414889637,NA,NA,5346,30,0,0,0,0,0,0.0192667414889637,0,0,"UA77",910001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
