"countrycode","date","population_country","p_w_country_only","recent_p_w_country_only","stillsick_p_w_country_only","sumreach_country","n_obs_country","p_w_country_rhs","sumreach_country_rhs","recent_p_w_country_rhs","stillsick_p_w_country_rhs","recent_sumreach_country_rhs","p_w_country","recent_p_w_country","stillsick_p_w_country","regioncode","population_region","p_w_regs_only","p_m_regs_only","recent_p_w_regs_only","recent_p_m_regs_only","stillsick_p_w_regs_only","stillsick_p_m_regs_only","sumreach_regs","n_obs_regs","p_w_regs","p_m_regs","recent_p_w_regs","recent_p_m_regs","stillsick_p_w_regs","stillsick_p_m_regs"
"UA",2021-02-17,45307223,0.00819818214222064,NA,NA,5611,50,0,0,0,0,0,0.00819818214222064,0,0,"UA05",1604270,0.00677822495234061,0.00647619047619048,NA,NA,NA,NA,4721,50,0.00677822495234061,0.00647619047619048,NA,NA,NA,NA
"UA",2021-02-17,45307223,0.00819818214222064,NA,NA,5611,50,0,0,0,0,0,0.00819818214222064,0,0,"UA07",1042855,0.0206504904491482,0.0190508182601206,NA,NA,NA,NA,3874,43,0.0206504904491482,0.0190508182601206,NA,NA,NA,NA
"UA",2021-02-17,45307223,0.00819818214222064,NA,NA,5611,50,0,0,0,0,0,0.00819818214222064,0,0,"UA09",2263676,0,0,NA,NA,NA,NA,701,10,0,0,NA,NA,NA,NA
"UA",2021-02-17,45307223,0.00819818214222064,NA,NA,5611,50,0,0,0,0,0,0.00819818214222064,0,0,"UA12",3258705,0.00861688024745912,0.0134880952380952,NA,NA,NA,NA,4526,50,0.00861688024745912,0.0134880952380952,NA,NA,NA,NA
"UA",2021-02-17,45307223,0.00819818214222064,NA,NA,5611,50,0,0,0,0,0,0.00819818214222064,0,0,"UA14",4387702,0.0033955857385399,0.00230769230769231,NA,NA,NA,NA,1767,26,0.0033955857385399,0.00230769230769231,NA,NA,NA,NA
"UA",2021-02-17,45307223,0.00819818214222064,NA,NA,5611,50,0,0,0,0,0,0.00819818214222064,0,0,"UA18",1249225,0.0113337381096944,0.00723333333333333,NA,NA,NA,NA,4941,50,0.0113337381096944,0.00723333333333333,NA,NA,NA,NA
"UA",2021-02-17,45307223,0.00819818214222064,NA,NA,5611,50,0,0,0,0,0,0.00819818214222064,0,0,"UA21",1259497,0.0283018867924528,0.0229166666666667,NA,NA,NA,NA,1590,16,0.0283018867924528,0.0229166666666667,NA,NA,NA,NA
"UA",2021-02-17,45307223,0.00819818214222064,NA,NA,5611,50,0,0,0,0,0,0.00819818214222064,0,0,"UA23",1755663,0.00214868929952729,0.00384839650145773,NA,NA,NA,NA,4654,49,0.00214868929952729,0.00384839650145773,NA,NA,NA,NA
"UA",2021-02-17,45307223,0.00819818214222064,NA,NA,5611,50,0,0,0,0,0,0.00819818214222064,0,0,"UA26",1382721,0.0178263369752731,0.0164087301587302,NA,NA,NA,NA,3478,42,0.0178263369752731,0.0164087301587302,NA,NA,NA,NA
"UA",2021-02-17,45307223,0.00819818214222064,NA,NA,5611,50,0,0,0,0,0,0.00819818214222064,0,0,"UA30",2900920,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"UA",2021-02-17,45307223,0.00819818214222064,NA,NA,5611,50,0,0,0,0,0,0.00819818214222064,0,0,"UA32",1731673,0.00518745578872907,0.00813333333333333,NA,NA,NA,NA,4241,50,0.00518745578872907,0.00813333333333333,NA,NA,NA,NA
"UA",2021-02-17,45307223,0.00819818214222064,NA,NA,5611,50,0,0,0,0,0,0.00819818214222064,0,0,"UA35",974724,0.00205233453052848,0.00564102564102564,NA,NA,NA,NA,3898,39,0.00205233453052848,0.00564102564102564,NA,NA,NA,NA
"UA",2021-02-17,45307223,0.00819818214222064,NA,NA,5611,50,0,0,0,0,0,0.00819818214222064,0,0,"UA40",381685,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"UA",2021-02-17,45307223,0.00819818214222064,NA,NA,5611,50,0,0,0,0,0,0.00819818214222064,0,0,"UA43",1963770,0.0416666666666667,0.025,NA,NA,NA,NA,120,2,0.0416666666666667,0.025,NA,NA,NA,NA
"UA",2021-02-17,45307223,0.00819818214222064,NA,NA,5611,50,0,0,0,0,0,0.00819818214222064,0,0,"UA46",2535476,0.00586011342155009,0.011152380952381,NA,NA,NA,NA,5290,50,0.00586011342155009,0.011152380952381,NA,NA,NA,NA
"UA",2021-02-17,45307223,0.00819818214222064,NA,NA,5611,50,0,0,0,0,0,0.00819818214222064,0,0,"UA48",1159634,0.00517419799931011,0.00439393939393939,NA,NA,NA,NA,2899,33,0.00517419799931011,0.00439393939393939,NA,NA,NA,NA
"UA",2021-02-17,45307223,0.00819818214222064,NA,NA,5611,50,0,0,0,0,0,0.00819818214222064,0,0,"UA51",2387282,0.00544354838709677,0.010083660130719,NA,NA,NA,NA,4960,50,0.00544354838709677,0.010083660130719,NA,NA,NA,NA
"UA",2021-02-17,45307223,0.00819818214222064,NA,NA,5611,50,0,0,0,0,0,0.00819818214222064,0,0,"UA53",1440684,0.00188938509103401,0.00448333333333333,NA,NA,NA,NA,5822,50,0.00188938509103401,0.00448333333333333,NA,NA,NA,NA
"UA",2021-02-17,45307223,0.00819818214222064,NA,NA,5611,50,0,0,0,0,0,0.00819818214222064,0,0,"UA56",1162049,0.00622338683262365,0.00623638987275351,NA,NA,NA,NA,3053,33,0.00622338683262365,0.00623638987275351,NA,NA,NA,NA
"UA",2021-02-17,45307223,0.00819818214222064,NA,NA,5611,50,0,0,0,0,0,0.00819818214222064,0,0,"UA59",1115051,0.00385356454720617,0.00395894428152493,NA,NA,NA,NA,2595,33,0.00385356454720617,0.00395894428152493,NA,NA,NA,NA
"UA",2021-02-17,45307223,0.00819818214222064,NA,NA,5611,50,0,0,0,0,0,0.00819818214222064,0,0,"UA61",1066523,0.00230520977408944,0.00166666666666667,NA,NA,NA,NA,2169,30,0.00230520977408944,0.00166666666666667,NA,NA,NA,NA
"UA",2021-02-17,45307223,0.00819818214222064,NA,NA,5611,50,0,0,0,0,0,0.00819818214222064,0,0,"UA63",2720342,0.00428173838578463,0.0074,NA,NA,NA,NA,4671,50,0.00428173838578463,0.0074,NA,NA,NA,NA
"UA",2021-02-17,45307223,0.00819818214222064,NA,NA,5611,50,0,0,0,0,0,0.00819818214222064,0,0,"UA65",1063803,0.00718648939992813,0.0102380952380952,NA,NA,NA,NA,2783,28,0.00718648939992813,0.0102380952380952,NA,NA,NA,NA
"UA",2021-02-17,45307223,0.00819818214222064,NA,NA,5611,50,0,0,0,0,0,0.00819818214222064,0,0,"UA68",1296103,0.00220409962530306,0.00383333333333333,NA,NA,NA,NA,4537,50,0.00220409962530306,0.00383333333333333,NA,NA,NA,NA
"UA",2021-02-17,45307223,0.00819818214222064,NA,NA,5611,50,0,0,0,0,0,0.00819818214222064,0,0,"UA71",1246166,0.00925196850393701,0.0148285714285714,NA,NA,NA,NA,5080,50,0.00925196850393701,0.0148285714285714,NA,NA,NA,NA
"UA",2021-02-17,45307223,0.00819818214222064,NA,NA,5611,50,0,0,0,0,0,0.00819818214222064,0,0,"UA74",1047023,0.00751445086705202,0.00546666666666667,NA,NA,NA,NA,5190,50,0.00751445086705202,0.00546666666666667,NA,NA,NA,NA
"UA",2021-02-17,45307223,0.00819818214222064,NA,NA,5611,50,0,0,0,0,0,0.00819818214222064,0,0,"UA77",910001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
