"countrycode","date","population_country","p_w_country_only","recent_p_w_country_only","stillsick_p_w_country_only","sumreach_country","n_obs_country","p_w_country_rhs","sumreach_country_rhs","recent_p_w_country_rhs","stillsick_p_w_country_rhs","recent_sumreach_country_rhs","p_w_country","recent_p_w_country","stillsick_p_w_country","regioncode","provincecode","population","p_w_provs","p_m_provs","recent_p_w_provs","recent_p_m_provs","stillsick_p_w_provs","stillsick_p_m_provs","sumreach_provs","n_obs_provs","population_region","p_w_regs_only","p_m_regs_only","recent_p_w_regs_only","recent_p_m_regs_only","stillsick_p_w_regs_only","stillsick_p_m_regs_only","sumreach_regs","n_obs_regs","p_w_regs_rhs","p_m_regs_rhs","recent_p_w_regs_rhs","recent_p_m_regs_rhs","stillsick_p_w_regs_rhs","stillsick_p_m_regs_rhs","sumreach_regs_rhs1","sumreach_regs_rhs2","p_w_regs","p_m_regs","recent_p_w_regs","recent_p_m_regs","stillsick_p_w_regs","stillsick_p_m_regs"
"FR",2021-04-09,64207050,0.181818181818182,0,0,22,1,0.0353921789227813,67,0.0026584684938451,0.00213728339106132,67,0.0715873706497342,0.0020013189785126,0.0020013189785126,"FRARA","FR01",614331,0,0,0,0,0,0,0,0,7773595,0,0,0,0,0,0,0,0,0.0112950893376874,0.0112950893376874,0,0,0,0,40,40,0.0112950893376874,0.0112950893376874,0,0,0,0
"FR",2021-04-09,64207050,0.181818181818182,0,0,22,1,0.0353921789227813,67,0.0026584684938451,0.00213728339106132,67,0.0715873706497342,0.0020013189785126,0.0020013189785126,"FRARA","FR15",154135,0,0,0,0,0,0,0,0,7773595,0,0,0,0,0,0,0,0,0.0112950893376874,0.0112950893376874,0,0,0,0,40,40,0.0112950893376874,0.0112950893376874,0,0,0,0
"FR",2021-04-09,64207050,0.181818181818182,0,0,22,1,0.0353921789227813,67,0.0026584684938451,0.00213728339106132,67,0.0715873706497342,0.0020013189785126,0.0020013189785126,"FRARA","FR03",353124,0,0,0,0,0,0,0,0,7773595,0,0,0,0,0,0,0,0,0.0112950893376874,0.0112950893376874,0,0,0,0,40,40,0.0112950893376874,0.0112950893376874,0,0,0,0
"FR",2021-04-09,64207050,0.181818181818182,0,0,22,1,0.0353921789227813,67,0.0026584684938451,0.00213728339106132,67,0.0715873706497342,0.0020013189785126,0.0020013189785126,"FRARA","FR42",766729,0,0,0,0,0,0,0,0,7773595,0,0,0,0,0,0,0,0,0.0112950893376874,0.0112950893376874,0,0,0,0,40,40,0.0112950893376874,0.0112950893376874,0,0,0,0
"FR",2021-04-09,64207050,0.181818181818182,0,0,22,1,0.0353921789227813,67,0.0026584684938451,0.00213728339106132,67,0.0715873706497342,0.0020013189785126,0.0020013189785126,"FRARA","FR43",231877,0,0,0,0,0,0,0,0,7773595,0,0,0,0,0,0,0,0,0.0112950893376874,0.0112950893376874,0,0,0,0,40,40,0.0112950893376874,0.0112950893376874,0,0,0,0
"FR",2021-04-09,64207050,0.181818181818182,0,0,22,1,0.0353921789227813,67,0.0026584684938451,0.00213728339106132,67,0.0715873706497342,0.0020013189785126,0.0020013189785126,"FRARA","FR74",760979,0,0,0,0,0,0,0,0,7773595,0,0,0,0,0,0,0,0,0.0112950893376874,0.0112950893376874,0,0,0,0,40,40,0.0112950893376874,0.0112950893376874,0,0,0,0
"FR",2021-04-09,64207050,0.181818181818182,0,0,22,1,0.0353921789227813,67,0.0026584684938451,0.00213728339106132,67,0.0715873706497342,0.0020013189785126,0.0020013189785126,"FRARA","FR07",324885,0,0,0,0,0,0,0,0,7773595,0,0,0,0,0,0,0,0,0.0112950893376874,0.0112950893376874,0,0,0,0,40,40,0.0112950893376874,0.0112950893376874,0,0,0,0
"FR",2021-04-09,64207050,0.181818181818182,0,0,22,1,0.0353921789227813,67,0.0026584684938451,0.00213728339106132,67,0.0715873706497342,0.0020013189785126,0.0020013189785126,"FRARA","FR26",499313,0,0,0,0,0,0,0,0,7773595,0,0,0,0,0,0,0,0,0.0112950893376874,0.0112950893376874,0,0,0,0,40,40,0.0112950893376874,0.0112950893376874,0,0,0,0
"FR",2021-04-09,64207050,0.181818181818182,0,0,22,1,0.0353921789227813,67,0.0026584684938451,0.00213728339106132,67,0.0715873706497342,0.0020013189785126,0.0020013189785126,"FRARA","FR73",428751,0,0,0,0,0,0,0,0,7773595,0,0,0,0,0,0,0,0,0.0112950893376874,0.0112950893376874,0,0,0,0,40,40,0.0112950893376874,0.0112950893376874,0,0,0,0
"FR",2021-04-09,64207050,0.181818181818182,0,0,22,1,0.0353921789227813,67,0.0026584684938451,0.00213728339106132,67,0.0715873706497342,0.0020013189785126,0.0020013189785126,"FRARA","FR69",1756069,0.05,0.05,0,0,0,0,40,1,7773595,0,0,0,0,0,0,0,0,0.0112950893376874,0.0112950893376874,0,0,0,0,40,40,0.0112950893376874,0.0112950893376874,0,0,0,0
"FR",2021-04-09,64207050,0.181818181818182,0,0,22,1,0.0353921789227813,67,0.0026584684938451,0.00213728339106132,67,0.0715873706497342,0.0020013189785126,0.0020013189785126,"FRARA","FR38",1233759,0,0,0,0,0,0,0,0,7773595,0,0,0,0,0,0,0,0,0.0112950893376874,0.0112950893376874,0,0,0,0,40,40,0.0112950893376874,0.0112950893376874,0,0,0,0
"FR",2021-04-09,64207050,0.181818181818182,0,0,22,1,0.0353921789227813,67,0.0026584684938451,0.00213728339106132,67,0.0715873706497342,0.0020013189785126,0.0020013189785126,"FRARA","FR63",649643,0,0,0,0,0,0,0,0,7773595,0,0,0,0,0,0,0,0,0.0112950893376874,0.0112950893376874,0,0,0,0,40,40,0.0112950893376874,0.0112950893376874,0,0,0,0
"FR",2021-04-09,64207050,0.181818181818182,0,0,22,1,0.0353921789227813,67,0.0026584684938451,0.00213728339106132,67,0.0715873706497342,0.0020013189785126,0.0020013189785126,"FRBFC","FR21",538505,0,0,0,0,0,0,0,0,2902010,0,0,0,0,0,0,0,0,0.0594285340160785,0.0594285340160785,0,0,0.0198095113386928,0.0198095113386928,10,10,0.0594285340160785,0.0594285340160785,0,0,0.0198095113386928,0.0198095113386928
"FR",2021-04-09,64207050,0.181818181818182,0,0,22,1,0.0353921789227813,67,0.0026584684938451,0.00213728339106132,67,0.0715873706497342,0.0020013189785126,0.0020013189785126,"FRBFC","FR58",226997,0,0,0,0,0,0,0,0,2902010,0,0,0,0,0,0,0,0,0.0594285340160785,0.0594285340160785,0,0,0.0198095113386928,0.0198095113386928,10,10,0.0594285340160785,0.0594285340160785,0,0,0.0198095113386928,0.0198095113386928
"FR",2021-04-09,64207050,0.181818181818182,0,0,22,1,0.0353921789227813,67,0.0026584684938451,0.00213728339106132,67,0.0715873706497342,0.0020013189785126,0.0020013189785126,"FRBFC","FR25",542509,0,0,0,0,0,0,0,0,2902010,0,0,0,0,0,0,0,0,0.0594285340160785,0.0594285340160785,0,0,0.0198095113386928,0.0198095113386928,10,10,0.0594285340160785,0.0594285340160785,0,0,0.0198095113386928,0.0198095113386928
"FR",2021-04-09,64207050,0.181818181818182,0,0,22,1,0.0353921789227813,67,0.0026584684938451,0.00213728339106132,67,0.0715873706497342,0.0020013189785126,0.0020013189785126,"FRBFC","FR39",271973,0,0,0,0,0,0,0,0,2902010,0,0,0,0,0,0,0,0,0.0594285340160785,0.0594285340160785,0,0,0.0198095113386928,0.0198095113386928,10,10,0.0594285340160785,0.0594285340160785,0,0,0.0198095113386928,0.0198095113386928
"FR",2021-04-09,64207050,0.181818181818182,0,0,22,1,0.0353921789227813,67,0.0026584684938451,0.00213728339106132,67,0.0715873706497342,0.0020013189785126,0.0020013189785126,"FRBFC","FR70",247311,0,0,0,0,0,0,0,0,2902010,0,0,0,0,0,0,0,0,0.0594285340160785,0.0594285340160785,0,0,0.0198095113386928,0.0198095113386928,10,10,0.0594285340160785,0.0594285340160785,0,0,0.0198095113386928,0.0198095113386928
"FR",2021-04-09,64207050,0.181818181818182,0,0,22,1,0.0353921789227813,67,0.0026584684938451,0.00213728339106132,67,0.0715873706497342,0.0020013189785126,0.0020013189785126,"FRBFC","FR71",574874,0.3,0.3,0,0,0.1,0.1,10,1,2902010,0,0,0,0,0,0,0,0,0.0594285340160785,0.0594285340160785,0,0,0.0198095113386928,0.0198095113386928,10,10,0.0594285340160785,0.0594285340160785,0,0,0.0198095113386928,0.0198095113386928
"FR",2021-04-09,64207050,0.181818181818182,0,0,22,1,0.0353921789227813,67,0.0026584684938451,0.00213728339106132,67,0.0715873706497342,0.0020013189785126,0.0020013189785126,"FRBFC","FR90",146475,0,0,0,0,0,0,0,0,2902010,0,0,0,0,0,0,0,0,0.0594285340160785,0.0594285340160785,0,0,0.0198095113386928,0.0198095113386928,10,10,0.0594285340160785,0.0594285340160785,0,0,0.0198095113386928,0.0198095113386928
"FR",2021-04-09,64207050,0.181818181818182,0,0,22,1,0.0353921789227813,67,0.0026584684938451,0.00213728339106132,67,0.0715873706497342,0.0020013189785126,0.0020013189785126,"FRBFC","FR89",353366,0,0,0,0,0,0,0,0,2902010,0,0,0,0,0,0,0,0,0.0594285340160785,0.0594285340160785,0,0,0.0198095113386928,0.0198095113386928,10,10,0.0594285340160785,0.0594285340160785,0,0,0.0198095113386928,0.0198095113386928
"FR",2021-04-09,64207050,0.181818181818182,0,0,22,1,0.0353921789227813,67,0.0026584684938451,0.00213728339106132,67,0.0715873706497342,0.0020013189785126,0.0020013189785126,"FRBRE","FR22",612383,0.181818181818182,0.142857142857143,0.00505050505050505,0.005,0.0252525252525253,0.025,396,8,3301802,0,0,0,0,0,0,0,0,0.072370522260306,0.067669358490039,0.00556110560892604,0.00248851207396965,0.009077143771017,0.00687928705294866,1111,1111,0.072370522260306,0.067669358490039,0.00556110560892604,0.00248851207396965,0.009077143771017,0.00687928705294866
"FR",2021-04-09,64207050,0.181818181818182,0,0,22,1,0.0353921789227813,67,0.0026584684938451,0.00213728339106132,67,0.0715873706497342,0.0020013189785126,0.0020013189785126,"FRBRE","FR35",1015470,0.0690476190476191,0.085625,0.00731707317073171,0.00214285714285714,0.0142857142857143,0.00729166666666667,420,8,3301802,0,0,0,0,0,0,0,0,0.072370522260306,0.067669358490039,0.00556110560892604,0.00248851207396965,0.009077143771017,0.00687928705294866,1111,1111,0.072370522260306,0.067669358490039,0.00556110560892604,0.00248851207396965,0.009077143771017,0.00687928705294866
"FR",2021-04-09,64207050,0.181818181818182,0,0,22,1,0.0353921789227813,67,0.0026584684938451,0.00213728339106132,67,0.0715873706497342,0.0020013189785126,0.0020013189785126,"FRBRE","FR29",929286,0.045,0.0463157894736842,0,0,0,0,200,5,3301802,0,0,0,0,0,0,0,0,0.072370522260306,0.067669358490039,0.00556110560892604,0.00248851207396965,0.009077143771017,0.00687928705294866,1111,1111,0.072370522260306,0.067669358490039,0.00556110560892604,0.00248851207396965,0.009077143771017,0.00687928705294866
"FR",2021-04-09,64207050,0.181818181818182,0,0,22,1,0.0353921789227813,67,0.0026584684938451,0.00213728339106132,67,0.0715873706497342,0.0020013189785126,0.0020013189785126,"FRBRE","FR56",744663,0.0210526315789474,0.008,0.0105263157894737,0.004,0,0,95,5,3301802,0,0,0,0,0,0,0,0,0.072370522260306,0.067669358490039,0.00556110560892604,0.00248851207396965,0.009077143771017,0.00687928705294866,1111,1111,0.072370522260306,0.067669358490039,0.00556110560892604,0.00248851207396965,0.009077143771017,0.00687928705294866
