"countrycode","date","population_country","p_w_country_only","recent_p_w_country_only","stillsick_p_w_country_only","sumreach_country","n_obs_country","p_w_country_rhs","sumreach_country_rhs","recent_p_w_country_rhs","stillsick_p_w_country_rhs","recent_sumreach_country_rhs","p_w_country","recent_p_w_country","stillsick_p_w_country","regioncode","provincecode","population","p_w_provs","p_m_provs","recent_p_w_provs","recent_p_m_provs","stillsick_p_w_provs","stillsick_p_m_provs","sumreach_provs","n_obs_provs","population_region","p_w_regs_only","p_m_regs_only","recent_p_w_regs_only","recent_p_m_regs_only","stillsick_p_w_regs_only","stillsick_p_m_regs_only","sumreach_regs","n_obs_regs","p_w_regs_rhs","p_m_regs_rhs","recent_p_w_regs_rhs","recent_p_m_regs_rhs","stillsick_p_w_regs_rhs","stillsick_p_m_regs_rhs","sumreach_regs_rhs1","sumreach_regs_rhs2","p_w_regs","p_m_regs","recent_p_w_regs","recent_p_m_regs","stillsick_p_w_regs","stillsick_p_m_regs"
"FR",2020-09-05,64207050,0.0456273764258555,0,0,263,7,0.050238983730539,1116,0.0183915778078616,0.00109228515217087,1116,0.0493594676165929,0.014883974498603,0.014883974498603,"FRARA","FR01",614331,0,0,0,0,0,0,10,1,7773595,0.106796116504854,0.0910493827160494,0,0,0.00813008130081301,0.00555555555555556,206,9,0.0274696487587049,0.0233582801401259,0,0,0.00376502977922913,0.00376502977922913,410,410,0.0539976558296574,0.0459952397677887,0,0,0.00522477103482374,0.0043638095031305
"FR",2020-09-05,64207050,0.0456273764258555,0,0,263,7,0.050238983730539,1116,0.0183915778078616,0.00109228515217087,1116,0.0493594676165929,0.014883974498603,0.014883974498603,"FRARA","FR15",154135,0,0,0,0,0,0,0,0,7773595,0.106796116504854,0.0910493827160494,0,0,0.00813008130081301,0.00555555555555556,206,9,0.0274696487587049,0.0233582801401259,0,0,0.00376502977922913,0.00376502977922913,410,410,0.0539976558296574,0.0459952397677887,0,0,0.00522477103482374,0.0043638095031305
"FR",2020-09-05,64207050,0.0456273764258555,0,0,263,7,0.050238983730539,1116,0.0183915778078616,0.00109228515217087,1116,0.0493594676165929,0.014883974498603,0.014883974498603,"FRARA","FR03",353124,0,0,0,0,0,0,0,0,7773595,0.106796116504854,0.0910493827160494,0,0,0.00813008130081301,0.00555555555555556,206,9,0.0274696487587049,0.0233582801401259,0,0,0.00376502977922913,0.00376502977922913,410,410,0.0539976558296574,0.0459952397677887,0,0,0.00522477103482374,0.0043638095031305
"FR",2020-09-05,64207050,0.0456273764258555,0,0,263,7,0.050238983730539,1116,0.0183915778078616,0.00109228515217087,1116,0.0493594676165929,0.014883974498603,0.014883974498603,"FRARA","FR42",766729,0,0,0,0,0,0,0,0,7773595,0.106796116504854,0.0910493827160494,0,0,0.00813008130081301,0.00555555555555556,206,9,0.0274696487587049,0.0233582801401259,0,0,0.00376502977922913,0.00376502977922913,410,410,0.0539976558296574,0.0459952397677887,0,0,0.00522477103482374,0.0043638095031305
"FR",2020-09-05,64207050,0.0456273764258555,0,0,263,7,0.050238983730539,1116,0.0183915778078616,0.00109228515217087,1116,0.0493594676165929,0.014883974498603,0.014883974498603,"FRARA","FR43",231877,0,0,0,0,0,0,0,0,7773595,0.106796116504854,0.0910493827160494,0,0,0.00813008130081301,0.00555555555555556,206,9,0.0274696487587049,0.0233582801401259,0,0,0.00376502977922913,0.00376502977922913,410,410,0.0539976558296574,0.0459952397677887,0,0,0.00522477103482374,0.0043638095031305
"FR",2020-09-05,64207050,0.0456273764258555,0,0,263,7,0.050238983730539,1116,0.0183915778078616,0.00109228515217087,1116,0.0493594676165929,0.014883974498603,0.014883974498603,"FRARA","FR74",760979,0,0,0,0,0,0,0,0,7773595,0.106796116504854,0.0910493827160494,0,0,0.00813008130081301,0.00555555555555556,206,9,0.0274696487587049,0.0233582801401259,0,0,0.00376502977922913,0.00376502977922913,410,410,0.0539976558296574,0.0459952397677887,0,0,0.00522477103482374,0.0043638095031305
"FR",2020-09-05,64207050,0.0456273764258555,0,0,263,7,0.050238983730539,1116,0.0183915778078616,0.00109228515217087,1116,0.0493594676165929,0.014883974498603,0.014883974498603,"FRARA","FR07",324885,0,0,0,0,0,0,0,0,7773595,0.106796116504854,0.0910493827160494,0,0,0.00813008130081301,0.00555555555555556,206,9,0.0274696487587049,0.0233582801401259,0,0,0.00376502977922913,0.00376502977922913,410,410,0.0539976558296574,0.0459952397677887,0,0,0.00522477103482374,0.0043638095031305
"FR",2020-09-05,64207050,0.0456273764258555,0,0,263,7,0.050238983730539,1116,0.0183915778078616,0.00109228515217087,1116,0.0493594676165929,0.014883974498603,0.014883974498603,"FRARA","FR26",499313,0,0,0,0,0,0,0,0,7773595,0.106796116504854,0.0910493827160494,0,0,0.00813008130081301,0.00555555555555556,206,9,0.0274696487587049,0.0233582801401259,0,0,0.00376502977922913,0.00376502977922913,410,410,0.0539976558296574,0.0459952397677887,0,0,0.00522477103482374,0.0043638095031305
"FR",2020-09-05,64207050,0.0456273764258555,0,0,263,7,0.050238983730539,1116,0.0183915778078616,0.00109228515217087,1116,0.0493594676165929,0.014883974498603,0.014883974498603,"FRARA","FR73",428751,0,0,0,0,0,0,0,0,7773595,0.106796116504854,0.0910493827160494,0,0,0.00813008130081301,0.00555555555555556,206,9,0.0274696487587049,0.0233582801401259,0,0,0.00376502977922913,0.00376502977922913,410,410,0.0539976558296574,0.0459952397677887,0,0,0.00522477103482374,0.0043638095031305
"FR",2020-09-05,64207050,0.0456273764258555,0,0,263,7,0.050238983730539,1116,0.0183915778078616,0.00109228515217087,1116,0.0493594676165929,0.014883974498603,0.014883974498603,"FRARA","FR69",1756069,0.11038961038961,0.0733333333333333,0,0,0.0166666666666667,0.0166666666666667,154,5,7773595,0.106796116504854,0.0910493827160494,0,0,0.00813008130081301,0.00555555555555556,206,9,0.0274696487587049,0.0233582801401259,0,0,0.00376502977922913,0.00376502977922913,410,410,0.0539976558296574,0.0459952397677887,0,0,0.00522477103482374,0.0043638095031305
