"countrycode","date","population_country","p_w_country_only","recent_p_w_country_only","stillsick_p_w_country_only","sumreach_country","n_obs_country","p_w_country_rhs","sumreach_country_rhs","recent_p_w_country_rhs","stillsick_p_w_country_rhs","recent_sumreach_country_rhs","p_w_country","recent_p_w_country","stillsick_p_w_country","regioncode","population_region","p_w_regs_only","p_m_regs_only","recent_p_w_regs_only","recent_p_m_regs_only","stillsick_p_w_regs_only","stillsick_p_m_regs_only","sumreach_regs","n_obs_regs","p_w_regs","p_m_regs","recent_p_w_regs","recent_p_m_regs","stillsick_p_w_regs","stillsick_p_m_regs"
"FR",2020-11-03,64207050,0.142857142857143,0,0,84,4,0.00529495881917241,360,0.00361041976414427,0,360,0.0313202368804101,0.00292736737633319,0.00292736737633319,"FRARA",7773595,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FR",2020-11-03,64207050,0.142857142857143,0,0,84,4,0.00529495881917241,360,0.00361041976414427,0,360,0.0313202368804101,0.00292736737633319,0.00292736737633319,"FRBFC",2902010,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FR",2020-11-03,64207050,0.142857142857143,0,0,84,4,0.00529495881917241,360,0.00361041976414427,0,360,0.0313202368804101,0.00292736737633319,0.00292736737633319,"FRBRE",3301802,0.0266666666666667,0.0266666666666667,0,0,0,0,300,2,0.0266666666666667,0.0266666666666667,0,0,0,0
"FR",2020-11-03,64207050,0.142857142857143,0,0,84,4,0.00529495881917241,360,0.00361041976414427,0,360,0.0313202368804101,0.00292736737633319,0.00292736737633319,"FRCOR",314867,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FR",2020-11-03,64207050,0.142857142857143,0,0,84,4,0.00529495881917241,360,0.00361041976414427,0,360,0.0313202368804101,0.00292736737633319,0.00292736737633319,"FRCVL",2619613,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FR",2020-11-03,64207050,0.142857142857143,0,0,84,4,0.00529495881917241,360,0.00361041976414427,0,360,0.0313202368804101,0.00292736737633319,0.00292736737633319,"FRGES",5661319,0.0333333333333333,0.0333333333333333,0.0333333333333333,0.0333333333333333,0,0,60,2,0.0333333333333333,0.0333333333333333,0.0333333333333333,0.0333333333333333,0,0
"FR",2020-11-03,64207050,0.142857142857143,0,0,84,4,0.00529495881917241,360,0.00361041976414427,0,360,0.0313202368804101,0.00292736737633319,0.00292736737633319,"FRHDF",6069298,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FR",2020-11-03,64207050,0.142857142857143,0,0,84,4,0.00529495881917241,360,0.00361041976414427,0,360,0.0313202368804101,0.00292736737633319,0.00292736737633319,"FRIDF",11938714,0,0,0,0,NA,NA,6,1,0,0,0,0,NA,NA
"FR",2020-11-03,64207050,0.142857142857143,0,0,84,4,0.00529495881917241,360,0.00361041976414427,0,360,0.0313202368804101,0.00292736737633319,0.00292736737633319,"FRNAQ",5910360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FR",2020-11-03,64207050,0.142857142857143,0,0,84,4,0.00529495881917241,360,0.00361041976414427,0,360,0.0313202368804101,0.00292736737633319,0.00292736737633319,"FRNOR",3397249,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FR",2020-11-03,64207050,0.142857142857143,0,0,84,4,0.00529495881917241,360,0.00361041976414427,0,360,0.0313202368804101,0.00292736737633319,0.00292736737633319,"FROCC",5657583,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FR",2020-11-03,64207050,0.142857142857143,0,0,84,4,0.00529495881917241,360,0.00361041976414427,0,360,0.0313202368804101,0.00292736737633319,0.00292736737633319,"FRPAC",4984058,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FR",2020-11-03,64207050,0.142857142857143,0,0,84,4,0.00529495881917241,360,0.00361041976414427,0,360,0.0313202368804101,0.00292736737633319,0.00292736737633319,"FRPDL",3676582,0,0,0,0,0,0,0,0,0,0,0,0,0,0
