"Timestamp","Country","ISO.3166.1.a2","Region","ISO.3166.2","Language","Reach","Cases","Visibility","Recovered","Fatalities","RecentCases","RecentCases14","PositiveTest14Days","PositiveTest07Days","LongCovid","StillSick","Tested","Positive","Hospital","Severe","ICU","Vaccinated","RecentVaccinated","VaccineSideEffects","RefuseVaccine","ContactsDoctors","Surveyfirst","Surveyknown","Surveyforward","Dataset","Cookie","Campaign"
"2021-02-09","Nigeria","NG","Borno","NGBO","en",80,17,50,,,14,,,,,15,,,,,,0,,,50,,,,,"limesurvey-29194","wx0jtjwy4eh47cfvw0",
"2021-05-08","Nigeria","NG","Lagos","NGLA","en",50,10,3,,0,0,,,,,1,,,,,,5,,0,8,,,,,"limesurvey-13301","9jfdxnkylp6km7uxwp",
