ISO2,ISO_3,country_agg,region_agg,date,first_date,count,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,count_local,test_recent,positive_recent,weight,Finished,B1_1.1,B1_1.2,B1_1.NA,B1_2.1,B1_2.2,B1_2.NA,B1_3.1,B1_3.2,B1_3.NA,B1_4.1,B1_4.2,B1_4.NA,B1_5.1,B1_5.2,B1_5.NA,B1_6.1,B1_6.2,B1_6.NA,B1_7.1,B1_7.2,B1_7.NA,B1_8.1,B1_8.2,B1_8.NA,B1_9.1,B1_9.2,B1_9.NA,B1_10.1,B1_10.2,B1_10.NA,B1_11.1,B1_11.2,B1_11.NA,B1_12.1,B1_12.2,B1_12.NA,B3.1,B3.2,B3.NA,B5.1,B5.2,B5.NA,B6.1,B6.2,B6.NA,B7.1,B7.2,B7.NA,B8.1,B8.2,B8.3,B8.NA,C0_1.1,C0_1.2,C0_1.NA,C0_2.1,C0_2.2,C0_2.NA,C0_3.1,C0_3.2,C0_3.NA,C0_4.1,C0_4.2,C0_4.NA,C0_5.1,C0_5.2,C0_5.NA,C0_6.1,C0_6.2,C0_6.NA,C1_m.1,C1_m.2,C1_m.NA,C2.1,C2.2,C2.3,C2.4,C2.NA,C3.1,C3.2,C3.NA,C5.1,C5.2,C5.3,C5.4,C5.5,C5.6,C5.NA,C6.1,C6.2,C6.3,C6.4,C6.NA,D1.1,D1.2,D1.3,D1.4,D1.5,D1.NA,D2.1,D2.2,D2.3,D2.4,D2.5,D2.NA,D3.1,D3.2,D3.3,D3.4,D3.NA,D4.1,D4.2,D4.3,D4.4,D4.NA,E3.1,E3.2,E3.3,E3.4,E3.NA,E4.1,E4.2,E4.3,E4.4,E4.5,E4.6,E4.7,E4.NA,E2.1,E2.2,E2.3,E2.NA,B2.mean,B2.sd,B4.mean,B4.sd,E5.mean,E5.sd,p_cli,p_cli_CI,p_cli_weight,p_cli_weight_CI,p_cliWHO,p_cliWHO_CI,p_cliWHO_weight,p_cliWHO_weight_CI,p_cli_local,p_cli_local_CI
LU,LUX,Luxembourg,Luxembourg,2021-01-28,2020-12-01,100,2,30797.3094646256,2,30797.3094646256,12,97,32,2,1045213.5980422,82,2,98,0,16,84,0,3,97,0,20,80,0,20,80,0,7,93,0,4,96,0,4,96,0,6,94,0,3,97,0,5,95,0,12,88,0,5,93,2,3,2,95,75,21,4,32,42,26,2,30,0,68,41,53,6,50,44,6,22,72,6,47,46,7,2,91,7,32,62,6,40,53,7,32,3,2,3,60,11,79,10,62,21,4,1,0,3,9,28,27,26,10,9,1,4,15,25,41,14,0,6,21,19,41,13,33,35,16,2,14,7,7,16,57,13,43,39,0,2,16,13,33,15,11,9,3,0,16,50,24,9,17,13.5776759683465,16.5301451832489,75,54.0061724867322,3.25156045870228,2.07604901006522,0.02,0.0274394957835608,0.0294650868705807,0.00032419402754353,0.02,0.0274394957835608,0.0294650868705807,0.00032419402754353,0.00174241324234064,0.000984985734816623
LU,LUX,Luxembourg,Luxembourg,2021-01-29,2020-12-02,100,2,30797.3094646256,2,30797.3094646256,13,97,33,2,1052888.58542812,82,2,98,0,16,84,0,3,97,0,21,79,0,20,80,0,7,93,0,4,96,0,4,96,0,6,94,0,3,97,0,5,95,0,11,89,0,6,92,2,3,3,94,76,20,4,33,42,25,2,31,0,67,41,53,6,49,45,6,21,73,6,47,46,7,2,91,7,33,61,6,40,53,7,32,3,2,3,60,12,78,10,62,21,4,1,0,3,9,29,27,24,11,9,2,4,14,24,42,14,1,6,20,18,42,13,32,36,16,2,14,7,8,14,58,13,44,38,0,2,16,14,33,14,12,8,3,0,16,50,24,9,17,13.5776759683465,16.5301451832489,52,41.4728827066554,3.25156045870228,2.06750450313257,0.02,0.0274394957835608,0.0292503023499898,0.000321866438178783,0.02,0.0274394957835608,0.0292503023499898,0.000321866438178783,0.00188761434586903,0.00102513109394056
LU,LUX,Luxembourg,Luxembourg,2021-01-30,2020-12-02,100,2,30797.3094646256,2,30797.3094646256,13,97,32,2,1052637.66224226,83,2,98,0,16,84,0,3,97,0,21,79,0,20,80,0,7,93,0,4,96,0,4,96,0,6,94,0,3,97,0,5,95,0,11,89,0,6,92,2,3,3,94,76,20,4,32,43,25,2,30,0,68,41,53,6,48,46,6,22,72,6,47,46,7,2,91,7,33,61,6,41,52,7,33,3,2,3,59,12,78,10,63,20,4,1,0,3,9,29,27,24,11,9,2,4,14,24,43,13,1,6,20,18,43,12,32,36,17,2,13,7,8,14,59,12,45,38,0,2,15,14,33,15,12,8,3,0,15,51,24,9,16,13.5776759683465,16.5301451832489,52,41.4728827066554,3.2171201814059,2.03092436638011,0.02,0.0274394957835608,0.0292572749097948,0.000321942007094511,0.02,0.0274394957835608,0.0292572749097948,0.000321942007094511,0.00188761434586903,0.00102513109394056
LU,LUX,Luxembourg,Luxembourg,2021-01-31,2020-12-02,100,2,30797.3094646256,2,30797.3094646256,13,97,31,2,1054036.18663016,82,2,98,0,16,84,0,3,97,0,20,80,0,19,81,0,7,93,0,4,96,0,4,96,0,6,94,0,3,97,0,5,95,0,11,89,0,6,92,2,3,3,94,75,21,4,31,43,26,2,29,0,69,41,53,6,49,45,6,23,71,6,47,46,7,3,90,7,34,60,6,40,53,7,32,3,2,3,60,11,79,10,64,19,4,1,0,3,9,30,26,24,11,9,2,4,14,24,42,14,1,6,20,18,42,13,32,35,17,2,14,7,8,14,58,13,45,37,0,2,16,14,32,15,12,8,3,0,16,51,23,9,17,13.7152777777778,17.0221038448995,52,41.4728827066554,3.2660763536072,2.06575006267618,0.02,0.0274394957835608,0.0292184555476099,0.000321521274047402,0.02,0.0274394957835608,0.0292184555476099,0.000321521274047402,0.00188761434586903,0.00102513109394056
LU,LUX,Luxembourg,Luxembourg,2021-02-01,2020-12-03,100,2,30797.3094646256,2,30797.3094646256,13,97,31,2,1029180.13030521,82,2,98,0,17,83,0,4,96,0,21,79,0,21,79,0,8,92,0,5,95,0,4,96,0,6,94,0,3,97,0,5,95,0,12,88,0,6,92,2,3,3,94,76,20,4,31,44,25,2,29,0,69,42,52,6,49,45,6,23,71,6,47,46,7,3,90,7,33,61,6,40,53,7,32,3,2,3,60,11,79,10,64,19,4,1,0,3,9,29,26,25,11,9,2,3,14,25,42,14,1,5,21,18,42,13,33,34,17,2,14,7,8,13,59,13,45,37,0,2,16,14,31,16,12,8,3,0,16,50,23,10,17,13.9525197834236,16.6024042518804,52,41.4728827066554,3.29510814341704,2.08752350967085,0.02,0.0274394957835608,0.0299241197510222,0.000329166735055117,0.02,0.0274394957835608,0.0299241197510222,0.000329166735055117,0.00188761434586903,0.00102513109394056
LU,LUX,Luxembourg,Luxembourg,2021-02-02,2020-12-03,100,2,30797.3094646256,2,30797.3094646256,13,97,31,2,1029180.13030521,82,2,98,0,17,83,0,4,96,0,21,79,0,21,79,0,8,92,0,5,95,0,4,96,0,6,94,0,3,97,0,5,95,0,12,88,0,6,92,2,3,3,94,76,20,4,31,44,25,2,29,0,69,42,52,6,49,45,6,23,71,6,47,46,7,3,90,7,33,61,6,40,53,7,32,3,2,3,60,11,79,10,64,19,4,1,0,3,9,29,26,25,11,9,2,3,14,25,42,14,1,5,21,18,42,13,33,34,17,2,14,7,8,13,59,13,45,37,0,2,16,14,31,16,12,8,3,0,16,50,23,10,17,13.9525197834236,16.6024042518804,52,41.4728827066554,3.29510814341704,2.08752350967085,0.02,0.0274394957835608,0.0299241197510222,0.000329166735055117,0.02,0.0274394957835608,0.0299241197510222,0.000329166735055117,0.00188761434586903,0.00102513109394056
LU,LUX,Luxembourg,Luxembourg,2021-02-03,2020-12-03,100,2,30797.3094646256,2,30797.3094646256,13,97,30,2,1025871.32586695,83,2,98,0,17,83,0,4,96,0,21,79,0,20,80,0,8,92,0,5,95,0,4,96,0,6,94,0,3,97,0,5,95,0,12,88,0,6,92,2,3,3,94,76,20,4,30,45,25,2,28,0,70,42,52,6,49,45,6,23,71,6,47,46,7,3,90,7,33,61,6,39,54,7,31,3,2,3,61,12,79,9,65,19,4,1,0,3,8,30,26,25,11,8,2,3,14,25,43,13,1,5,21,19,42,12,33,34,18,2,13,7,8,13,60,12,45,38,0,2,15,14,31,16,13,8,3,0,15,50,24,10,16,14.4097222222222,17.0870808321164,52,41.4728827066554,3.30215419501134,2.09361401156194,0.02,0.0274394957835608,0.03002063581278,0.000330211988139366,0.02,0.0274394957835608,0.03002063581278,0.000330211988139366,0.00188761434586903,0.00102513109394056
LU,LUX,Luxembourg,Luxembourg,2021-02-04,2020-12-03,100,2,30797.3094646256,2,30797.3094646256,13,97,29,1,1018705.31789214,83,2,98,0,17,83,0,4,96,0,21,79,0,20,80,0,9,91,0,5,95,0,4,96,0,6,94,0,2,98,0,6,94,0,13,87,0,6,92,2,3,3,94,76,20,4,29,46,25,1,28,0,71,41,53,6,48,46,6,23,71,6,47,46,7,3,90,7,32,62,6,40,53,7,32,3,2,3,60,12,79,9,65,19,4,1,0,3,8,30,27,24,11,8,2,3,14,26,42,13,1,5,22,19,41,12,33,34,18,2,13,7,9,13,59,12,45,39,0,1,15,14,31,17,12,8,3,0,15,50,23,11,16,13.2378472222222,15.5812898267913,52,41.4728827066554,3.25963718820862,2.09986716466085,0.02,0.0274394957835608,0.0302318137774623,0.000332498639499124,0.02,0.0274394957835608,0.0302318137774623,0.000332498639499124,0.00188761434586903,0.00102513109394056
LU,LUX,Luxembourg,Luxembourg,2021-02-05,2020-12-04,100,2,30797.3094646256,2,30797.3094646256,13,97,29,1,993489.053858204,82,2,98,0,17,83,0,4,96,0,21,79,0,20,80,0,9,91,0,5,95,0,4,96,0,6,94,0,2,98,0,6,94,0,13,87,0,6,92,2,3,3,94,76,19,5,29,46,25,1,28,0,71,40,53,7,48,45,7,23,70,7,47,45,8,3,89,8,32,61,7,40,53,7,32,3,2,3,60,12,78,10,65,19,4,1,0,2,9,29,27,24,11,9,2,3,14,25,42,14,1,5,22,19,40,13,33,33,18,2,14,7,9,13,58,13,45,38,0,1,16,14,31,17,12,8,2,0,16,50,22,11,17,13.2378472222222,15.5812898267913,52,41.4728827066554,3.32413993322688,2.12539137149353,0.02,0.0274394957835608,0.0309991432165504,0.000340803050614471,0.02,0.0274394957835608,0.0309991432165504,0.000340803050614471,0.00188761434586903,0.00102513109394056
LU,LUX,Luxembourg,Luxembourg,2021-02-06,2020-12-07,100,2,30797.3094646256,2,30797.3094646256,13,97,28,0,965894.479961382,80,2,98,0,15,85,0,4,96,0,20,80,0,20,80,0,9,91,0,5,95,0,5,95,0,6,94,0,2,98,0,5,95,0,13,87,0,6,92,2,3,3,94,76,20,4,28,47,25,0,28,0,72,38,54,8,48,44,8,22,70,8,44,47,9,4,87,9,34,58,8,38,54,8,31,3,1,3,62,10,79,11,65,17,4,1,0,3,10,31,26,23,10,10,2,4,12,25,42,15,1,5,22,19,39,14,31,32,20,2,15,7,8,14,57,14,43,37,0,1,19,13,29,17,12,8,3,0,18,48,22,11,19,13.8524219103667,15.9643669264311,52,41.4728827066554,4.05426002133821,5.5391890883079,0.02,0.0274394957835608,0.0318847556369273,0.00035037920655261,0.02,0.0274394957835608,0.0318847556369273,0.00035037920655261,0.00188761434586903,0.00102513109394056
