ISO2,ISO_3,country_agg,region_agg,date,first_date,count,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,count_local,test_recent,positive_recent,weight,Finished,B1_1.1,B1_1.2,B1_1.NA,B1_2.1,B1_2.2,B1_2.NA,B1_3.1,B1_3.2,B1_3.NA,B1_4.1,B1_4.2,B1_4.NA,B1_5.1,B1_5.2,B1_5.NA,B1_6.1,B1_6.2,B1_6.NA,B1_7.1,B1_7.2,B1_7.NA,B1_8.1,B1_8.2,B1_8.NA,B1_9.1,B1_9.2,B1_9.NA,B1_10.1,B1_10.2,B1_10.NA,B1_11.1,B1_11.2,B1_11.NA,B1_12.1,B1_12.2,B1_12.NA,B3.1,B3.2,B3.NA,B5.1,B5.2,B5.NA,B6.1,B6.2,B6.NA,B7.1,B7.2,B7.NA,B8.1,B8.2,B8.3,B8.NA,C0_1.1,C0_1.2,C0_1.NA,C0_2.1,C0_2.2,C0_2.NA,C0_3.1,C0_3.2,C0_3.NA,C0_4.1,C0_4.2,C0_4.NA,C0_5.1,C0_5.2,C0_5.NA,C0_6.1,C0_6.2,C0_6.NA,C1_m.1,C1_m.2,C1_m.NA,C2.1,C2.2,C2.3,C2.4,C2.NA,C3.1,C3.2,C3.NA,C5.1,C5.2,C5.3,C5.4,C5.5,C5.6,C5.NA,C6.1,C6.2,C6.3,C6.4,C6.NA,D1.1,D1.2,D1.3,D1.4,D1.5,D1.NA,D2.1,D2.2,D2.3,D2.4,D2.5,D2.NA,D3.1,D3.2,D3.3,D3.4,D3.NA,D4.1,D4.2,D4.3,D4.4,D4.NA,E3.1,E3.2,E3.3,E3.4,E3.NA,E4.1,E4.2,E4.3,E4.4,E4.5,E4.6,E4.7,E4.NA,E2.1,E2.2,E2.3,E2.NA,B2.mean,B2.sd,B4.mean,B4.sd,E5.mean,E5.sd,p_cli,p_cli_CI,p_cli_weight,p_cli_weight_CI,p_cliWHO,p_cliWHO_CI,p_cliWHO_weight,p_cliWHO_weight_CI,p_cli_local,p_cli_local_CI
NP,NPL,Nepal,Bagmati Pradesh,2021-01-01,2021-01-01,141,1,46235.6786935171,1,46235.6786935171,84,130,15,6,7321973.40644878,95,1,137,3,19,119,3,2,136,3,14,124,3,23,115,3,15,122,4,9,129,3,11,128,2,3,134,4,9,129,3,12,126,3,15,123,3,22,115,4,4,15,122,48,81,12,15,33,93,6,9,0,126,54,58,29,78,31,32,58,51,32,54,55,32,31,78,32,28,82,31,45,68,28,29,9,6,1,96,21,89,31,67,30,5,1,2,4,32,46,20,25,16,34,3,1,22,23,58,34,1,1,20,28,56,35,33,44,15,13,36,7,12,39,45,38,71,24,2,0,44,33,30,20,5,6,3,0,44,67,19,9,46,20.2933065211146,32.9306960870016,52.64,58.5738215539039,4.86436672967864,2.89732670964378,0.00709219858156028,0.0138510736925787,0.00631464717596425,5.73763618053039e-05,0.00709219858156028,0.0138510736925787,0.00631464717596425,5.73763618053039e-05,0.00910075839653305,0.00193731740864753
NP,NPL,Nepal,Gandaki Pradesh,2021-01-01,2020-12-30,100,1,47763.4417101753,1,47763.4417101753,92,87,7,3,4217102.08366108,57,3,93,4,15,82,3,5,93,2,12,85,3,23,74,3,8,89,3,13,86,1,8,89,3,4,94,2,6,91,3,12,86,2,13,85,2,15,76,9,2,12,86,16,74,10,7,9,84,3,4,0,93,39,35,26,51,24,25,33,41,26,38,36,26,36,38,26,21,53,26,35,38,27,18,11,1,5,65,14,56,30,33,24,6,4,2,1,30,24,20,19,7,30,0,5,3,14,37,41,1,3,7,16,36,37,14,23,10,15,38,2,12,23,25,38,49,9,0,0,42,22,18,11,6,0,1,0,42,23,21,11,45,12.2945430637738,15.587722354361,76.0330578512397,129.606698586753,6.9063723745105,4.50075371406109,0.01,0.0195013954179879,0.011326128882493,0.000100996962364066,0.01,0.0195013954179879,0.011326128882493,0.000100996962364066,0.0148939614699692,0.00302068816463366
NP,NPL,Nepal,Karnali Pradesh,2021-01-01,2020-12-14,100,6,428095.500520142,3,366881.053222269,109,87,10,3,3189070.87638891,49,7,89,4,11,84,5,5,89,6,11,83,6,16,80,4,11,83,6,13,82,5,6,89,5,7,86,7,6,89,5,12,83,5,13,83,4,22,72,6,7,13,80,36,54,10,10,23,67,3,6,1,90,41,35,24,44,30,26,35,40,25,30,45,25,26,47,27,19,55,26,27,50,23,12,6,2,6,74,17,57,26,41,19,6,1,4,3,26,36,21,9,8,26,1,1,13,16,32,37,3,4,7,10,39,37,12,15,18,12,43,4,19,17,18,42,44,8,0,0,48,19,22,6,4,1,0,0,48,23,12,12,53,34.1311134235172,48.4213082894391,48.4444444444445,62.5625612812813,6.83567224988683,4.87883723553389,0.06,0.046546565661405,0.134238314892797,0.000374156618688345,0.03,0.0334344809563718,0.115043242199026,0.000350193101531131,0.0176461065242027,0.00328335411069396
NP,NPL,Nepal,Province No. 1,2021-01-01,2020-12-30,100,2,131158.857247739,1,100367.328086074,9,82,3,1,5071070.40104014,44,2,89,9,12,81,7,4,88,8,12,80,8,18,77,5,21,71,8,17,75,8,10,82,8,8,85,7,8,85,7,16,76,8,17,76,7,11,76,13,4,5,91,23,60,17,3,19,78,1,2,0,97,35,32,33,42,25,33,30,36,34,28,39,33,31,37,32,20,46,34,21,48,31,10,2,3,5,80,16,48,36,29,22,4,1,2,5,37,28,8,20,6,38,3,1,7,9,35,45,1,3,6,12,32,46,13,22,10,9,46,2,9,16,25,48,32,13,0,0,55,13,19,8,4,1,0,0,55,12,15,16,57,24.4456462952948,41.7630591003209,25,9.12870929175277,8,8.60828462021117,0.02,0.0274394957835608,0.0258641365382813,0.000138151953231769,0.01,0.0195013954179879,0.0197921385720631,0.000121228218543766,0.00154586052902783,0.00100916273607561
NP,NPL,Nepal,Province No. 2,2021-01-01,2020-12-29,100,2,87195.3120515903,0,0,40,94,8,1,3495686.59644144,51,2,92,6,18,77,5,4,92,4,9,85,6,17,78,5,13,84,3,10,85,5,4,94,2,5,91,4,6,88,6,8,89,3,12,82,6,13,82,5,8,5,87,26,68,6,8,18,74,1,5,2,92,43,34,23,47,29,24,31,45,24,33,43,24,29,48,23,22,54,24,27,51,22,16,6,2,2,74,23,50,27,33,20,8,5,3,4,27,37,17,10,8,28,1,2,10,10,41,36,3,2,10,15,34,36,13,18,9,18,42,4,8,19,28,41,50,4,0,0,46,21,20,11,2,0,0,0,46,23,11,17,49,13.6574074074074,29.1288492547599,27.7777777777778,21.4185482410505,5.29300567107751,4.1412818139558,0.02,0.0274394957835608,0.0249436869255825,0.000163484664013002,0,0,0,0,0.00599340725202278,0.00185176775235551
NP,NPL,Nepal,Province No. 5,2021-01-01,2020-12-29,100,2,48118.3849596228,2,48118.3849596228,33,90,11,5,4811022.0202056,62,3,92,5,12,84,4,6,92,2,6,89,5,15,81,4,12,85,3,9,87,4,5,89,6,4,92,4,9,87,4,9,88,3,12,84,4,20,76,4,7,11,82,34,56,10,11,21,68,5,6,0,89,43,33,24,48,27,25,40,34,26,39,37,24,32,43,25,30,46,24,27,48,25,11,7,3,5,74,14,60,26,36,22,6,9,0,1,26,27,16,14,17,26,1,5,7,16,40,31,1,6,10,20,32,31,16,22,15,13,34,7,4,26,28,35,52,11,0,0,37,19,25,12,3,3,1,0,37,22,13,26,39,17.67578125,24.3567623950713,16.8367346938776,12.0852358961326,5.7372175980975,5.76272472797285,0.02,0.0274394957835608,0.0100016970942,8.89167320113445e-05,0.02,0.0274394957835608,0.0100016970942,8.89167320113445e-05,0.00516431924882629,0.0017574374609365
NP,NPL,Nepal,Sudurpashchim Pradesh,2021-01-01,2020-12-25,100,8,296069.695737856,6,256890.670518805,60,83,12,5,4018499.49128053,51,12,83,5,14,82,4,8,85,7,15,80,5,15,80,5,22,73,5,22,74,4,12,85,3,9,88,3,15,80,5,17,78,5,25,71,4,26,64,10,14,10,76,29,57,14,12,16,72,5,7,0,88,36,37,27,41,31,28,30,40,30,32,40,28,25,46,29,22,49,29,28,43,29,14,6,2,6,72,13,56,31,33,22,6,3,2,3,31,32,11,18,8,31,4,0,6,11,43,36,1,3,8,17,35,36,16,24,7,10,43,5,8,15,28,44,37,11,0,1,51,12,24,9,3,2,0,0,50,19,14,16,51,16.75,21.2901204968227,16.6204986149585,11.6720285653444,7.69578995020371,7.63993256415095,0.08,0.0531724899927667,0.0736766786658249,0.000255424440691989,0.06,0.046546565661405,0.0639270133233101,0.000239173575345879,0.0101815713558459,0.00256309700285116
NP,NPL,Nepal,Bagmati Pradesh,2021-01-02,2021-01-02,148,0,0,0,0,78,138,8,1,6224519.30451226,99,1,145,2,17,128,3,9,137,2,19,127,2,33,113,2,22,126,0,15,132,1,8,136,4,3,142,3,8,139,1,15,131,2,15,130,3,17,122,9,2,15,131,48,89,11,8,40,100,1,7,0,140,71,53,24,79,46,23,61,64,23,58,67,23,45,80,23,38,87,23,53,70,25,30,11,2,10,95,27,91,30,74,35,3,2,2,2,30,45,28,27,18,30,4,3,19,22,62,38,4,2,16,25,64,37,26,45,20,16,41,8,20,27,52,41,79,22,0,1,46,28,45,18,7,4,0,1,45,61,29,10,48,22.2615268329554,43.3333673616621,45.09375,57.0083235881685,4.625,4.05117122621268,0,0,0,0,0,0,0,0,0.00796080832823025,0.00175963411035768
NP,NPL,Nepal,Gandaki Pradesh,2021-01-02,2020-12-31,100,3,91643.2048156638,2,58353.4276682309,90,87,6,3,4377776.67414766,56,5,94,1,19,80,1,4,95,1,12,87,1,26,73,1,12,86,2,10,89,1,10,89,1,5,93,2,7,92,1,9,90,1,10,89,1,11,79,10,4,6,90,13,74,13,6,7,87,3,3,0,94,45,30,25,49,26,25,33,42,25,38,37,25,42,34,24,23,52,25,32,42,26,16,8,3,5,68,13,60,27,32,27,7,4,0,3,27,24,22,21,6,27,0,4,7,16,36,37,0,3,10,22,29,36,16,22,15,10,37,2,14,25,22,37,47,9,0,0,44,21,24,7,4,0,0,0,44,25,18,9,48,13.1482834185537,14.9419535659308,140.625,205.042460759438,6.64,4.73700154881433,0.03,0.0334344809563718,0.0209337322657069,0.000134106758782427,0.02,0.0274394957835608,0.0133294665332813,0.000107427075501326,0.014570179698883,0.00298816513763437
NP,NPL,Nepal,Karnali Pradesh,2021-01-02,2020-12-14,100,6,428095.500520142,3,366881.053222269,109,86,11,3,3280981.51153312,46,7,89,4,11,84,5,5,89,6,10,84,6,16,80,4,11,83,6,12,83,5,5,90,5,6,87,7,6,89,5,11,84,5,11,85,4,23,71,6,7,13,80,35,54,11,11,21,68,3,7,1,89,41,33,26,44,28,28,34,39,27,29,44,27,25,46,29,19,53,28,27,48,25,12,6,2,6,74,18,54,28,40,18,6,1,4,3,28,36,21,8,7,28,1,1,12,15,32,39,3,4,5,10,39,39,12,15,17,11,45,3,18,16,19,44,42,7,0,0,51,17,21,6,4,1,0,0,51,23,12,10,55,31.7602040816327,48.9625870030772,48.4444444444445,62.5625612812813,7.12809917355372,5.20091500479585,0.06,0.046546565661405,0.130477876518147,0.000364464268906042,0.03,0.0334344809563718,0.11182051832131,0.000341002307663943,0.0178512938093678,0.00332118573936881
