ISO2,ISO_3,country_agg,region_agg,date,first_date,count,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,count_local,test_recent,positive_recent,weight,Finished,B1_1.1,B1_1.2,B1_1.NA,B1_2.1,B1_2.2,B1_2.NA,B1_3.1,B1_3.2,B1_3.NA,B1_4.1,B1_4.2,B1_4.NA,B1_5.1,B1_5.2,B1_5.NA,B1_6.1,B1_6.2,B1_6.NA,B1_7.1,B1_7.2,B1_7.NA,B1_8.1,B1_8.2,B1_8.NA,B1_9.1,B1_9.2,B1_9.NA,B1_10.1,B1_10.2,B1_10.NA,B1_11.1,B1_11.2,B1_11.NA,B1_12.1,B1_12.2,B1_12.NA,B3.1,B3.2,B3.NA,B5.1,B5.2,B5.NA,B6.1,B6.2,B6.NA,B7.1,B7.2,B7.NA,B8.1,B8.2,B8.3,B8.NA,C0_1.1,C0_1.2,C0_1.NA,C0_2.1,C0_2.2,C0_2.NA,C0_3.1,C0_3.2,C0_3.NA,C0_4.1,C0_4.2,C0_4.NA,C0_5.1,C0_5.2,C0_5.NA,C0_6.1,C0_6.2,C0_6.NA,C1_m.1,C1_m.2,C1_m.NA,C2.1,C2.2,C2.3,C2.4,C2.NA,C3.1,C3.2,C3.NA,C5.1,C5.2,C5.3,C5.4,C5.5,C5.6,C5.NA,C6.1,C6.2,C6.3,C6.4,C6.NA,D1.1,D1.2,D1.3,D1.4,D1.5,D1.NA,D2.1,D2.2,D2.3,D2.4,D2.5,D2.NA,D3.1,D3.2,D3.3,D3.4,D3.NA,D4.1,D4.2,D4.3,D4.4,D4.NA,E3.1,E3.2,E3.3,E3.4,E3.NA,E4.1,E4.2,E4.3,E4.4,E4.5,E4.6,E4.7,E4.NA,E2.1,E2.2,E2.3,E2.NA,B2.mean,B2.sd,B4.mean,B4.sd,E5.mean,E5.sd,p_cli,p_cli_CI,p_cli_weight,p_cli_weight_CI,p_cliWHO,p_cliWHO_CI,p_cliWHO_weight,p_cliWHO_weight_CI,p_cli_local,p_cli_local_CI
DO,DOM,Dominican Republic,Azua,2021-01-01,2020-12-11,100,5,85006.352005815,2,27839.3037193744,7,93,6,1,1469855.9064326,65,7,90,3,19,79,2,5,89,6,12,83,5,14,81,5,13,84,3,9,89,2,8,87,5,7,91,2,3,93,4,13,81,6,21,75,4,6,88,6,3,3,94,35,56,9,6,28,66,1,4,1,94,27,54,19,43,39,18,20,58,22,42,37,21,13,65,22,16,64,20,34,49,17,16,11,4,3,66,18,60,22,58,7,2,4,0,10,19,29,15,14,22,20,0,2,6,11,54,27,0,3,4,18,49,26,27,18,12,14,29,13,21,12,26,28,37,31,0,0,32,10,25,19,2,8,3,2,31,18,24,22,36,13.1358024691358,33.0079139652478,28,10.9544511501033,5.69719042663892,3.46443820754758,0.05,0.042716424707947,0.0578331193104017,0.000377366145208498,0.02,0.0274394957835608,0.0189401584179374,0.000220368879313864,0.00106012418597607,0.000784920168850148
DO,DOM,Dominican Republic,Barahona,2021-01-01,2020-12-16,100,2,23968.4632806318,2,23968.4632806318,37,84,10,2,1679786.98890009,62,3,92,5,21,76,3,6,90,4,14,82,4,23,75,2,15,80,5,6,89,5,6,89,5,7,88,5,3,94,3,12,84,4,21,75,4,14,75,11,7,7,86,29,58,13,10,19,71,2,7,1,90,30,52,18,63,20,17,29,50,21,52,33,15,23,58,19,21,60,19,49,35,16,28,12,5,4,51,27,51,22,67,10,1,1,0,1,20,18,24,21,17,20,0,1,9,14,46,30,0,4,7,15,44,30,35,22,5,8,30,14,24,14,18,30,36,26,0,1,37,18,11,15,13,4,1,2,36,19,34,8,39,8.03602430555556,10.6353158268843,45.679012345679,35.7651998441259,7.06693478885378,9.39033763151121,0.02,0.0274394957835608,0.0142687515970856,0.00017934663612482,0.02,0.0274394957835608,0.0142687515970856,0.00017934663612482,0.00620389000670691,0.00199278279273318
DO,DOM,Dominican Republic,Distrito Nacional,2021-01-01,2021-01-01,101,2,27573.7162227316,1,13983.9146800114,58,85,15,4,1500734.44221069,63,5,94,2,15,85,1,3,98,0,19,81,1,26,75,0,19,82,0,10,89,2,3,96,2,6,93,2,9,91,1,7,92,2,31,69,1,21,68,12,9,12,80,40,48,13,15,25,61,4,10,1,86,33,42,26,52,22,27,27,49,25,45,31,25,10,65,26,22,52,27,50,28,23,31,14,3,2,51,15,61,25,69,5,0,1,0,1,25,16,18,23,19,25,1,2,9,16,45,28,2,3,10,19,39,28,33,24,9,7,28,11,14,14,33,29,40,24,0,0,37,10,11,19,13,8,4,0,36,59,1,1,40,9.12964876033058,9.040448724225,20.2698961937716,12.9585120991311,6.42472222222222,4.62291587049096,0.0198019801980198,0.0271705622473482,0.0183734813083342,0.00021486468114046,0.0099009900990099,0.0193092777830645,0.00931804740844892,0.000153718362588642,0.0096106048053024,0.00246143178291667
DO,DOM,Dominican Republic,Duarte,2021-01-01,2020-12-24,100,4,60713.1592644027,2,35524.8099771579,66,90,15,4,1432484.30022615,68,6,91,3,20,78,2,7,90,3,21,78,1,26,71,3,21,77,2,17,81,2,4,93,3,12,86,2,6,91,3,16,83,1,36,62,2,26,69,5,8,18,74,35,61,4,15,20,65,4,11,0,85,37,53,10,55,34,11,31,57,12,62,27,11,12,76,12,16,73,11,59,27,14,25,20,10,4,41,19,66,15,71,10,1,1,0,3,14,7,25,31,23,14,0,3,6,13,56,22,1,3,10,19,46,21,36,28,8,6,22,10,19,25,25,21,37,33,0,0,30,18,15,23,8,4,2,0,30,42,16,8,34,5.94656707842574,5.16566127809188,14.9659863945578,11.9793581237077,5.56815318720081,2.89154089985106,0.04,0.0384072934108425,0.0423831236787849,0.000329910039599268,0.02,0.0274394957835608,0.0247994410630186,0.000254666061998353,0.0103286384976526,0.00247893250490954
DO,DOM,Dominican Republic,Espaillat,2021-01-01,2020-12-20,100,9,144948.244790284,4,83796.6520722336,91,88,6,4,1432617.28176455,60,10,83,7,29,69,2,3,91,6,21,73,6,31,63,6,22,73,5,18,77,5,8,87,5,7,86,7,11,84,5,9,86,5,25,71,4,31,64,5,14,15,71,32,60,8,6,25,69,4,2,0,94,30,52,18,57,25,18,35,45,20,47,36,17,19,63,18,18,64,18,52,31,17,27,12,6,7,48,24,59,17,66,11,2,1,1,2,17,13,33,19,18,17,1,6,7,15,48,23,2,2,12,20,41,23,27,32,9,6,26,11,24,20,20,25,30,27,1,1,41,9,18,19,13,3,1,0,37,22,17,19,42,8.6669921875,9.54674728720788,15.7986111111111,17.8467699053568,6.72153635116598,3.5301088350553,0.09,0.0560905943465434,0.10117722760663,0.000493811749574175,0.04,0.0384072934108425,0.0584920014150753,0.000384275986376208,0.0145646606914213,0.00297058396665314
DO,DOM,Dominican Republic,La Altagracia,2021-01-01,2020-12-26,100,4,50664.8944670925,1,19415.1971180788,47,89,15,2,1377201.75539482,65,5,91,4,20,77,3,2,94,4,14,82,4,13,82,5,20,77,3,9,87,4,5,90,5,6,89,5,7,90,3,6,91,3,23,76,1,16,79,5,8,8,84,45,45,10,15,26,59,2,13,0,85,30,52,18,54,30,16,35,47,18,42,41,17,15,68,17,6,77,17,47,37,16,26,11,6,3,54,16,67,17,66,14,0,0,0,3,17,25,16,22,20,17,0,0,5,14,53,28,1,3,7,10,51,28,38,17,12,6,27,15,16,16,25,28,40,26,0,0,34,10,15,17,13,9,3,0,33,25,29,10,36,10.5462412114657,21.0672813286716,47,53.7587202228625,4.67616232195646,2.46513020610716,0.04,0.0384072934108425,0.0367882877498713,0.00031438728411872,0.01,0.0195013954179879,0.0140975692501298,0.000196896680422094,0.00743788574141478,0.00211849533389568
DO,DOM,Dominican Republic,La Romana,2021-01-01,2020-12-23,100,0,0,0,0,30,91,10,0,1480341.96165257,63,2,97,1,6,93,1,2,97,1,11,88,1,15,84,1,13,86,1,7,92,1,3,96,1,5,94,1,6,93,1,9,90,1,20,79,1,11,83,6,2,8,90,35,54,11,10,24,66,0,9,1,90,32,49,19,56,25,19,36,43,21,45,35,20,24,54,22,31,49,20,54,27,19,29,16,5,4,46,15,63,22,63,9,0,0,0,6,22,19,14,23,22,22,1,1,7,13,49,29,2,4,10,11,45,28,28,34,3,5,30,11,21,13,25,30,31,32,0,1,36,8,19,13,13,8,4,0,35,33,25,5,37,11.375,16.601957715884,46.875,38.8161877130074,4.81269510926119,3.24547067622865,0,0,0,0,0,0,0,0,0.0046432440798638,0.00165767108322342
DO,DOM,Dominican Republic,La Vega,2021-01-01,2020-12-26,100,3,32420.2143730039,2,18509.2140978447,72,90,13,6,1528107.04735763,64,8,88,4,15,79,6,5,89,6,14,80,6,12,83,5,24,73,3,11,84,5,9,87,4,10,84,6,8,89,3,9,88,3,21,77,2,24,71,5,11,11,78,35,53,12,13,20,67,6,7,0,87,25,58,17,56,30,14,28,54,18,43,40,17,19,63,18,9,72,19,51,34,15,30,12,7,1,50,20,62,18,65,6,0,1,2,8,18,20,21,27,14,18,0,2,9,18,47,24,0,3,6,25,42,24,36,21,7,5,31,20,21,17,13,29,36,31,2,0,31,12,16,23,9,7,2,0,31,22,17,21,40,9.3278463648834,12.5596795335768,19.9445983379501,12.9609764660059,5.44444444444444,3.09708973815777,0.03,0.0334344809563718,0.0212159314552369,0.000228478689673864,0.02,0.0274394957835608,0.0121125114433903,0.000173437116494906,0.0112676056338028,0.0025879320123579
DO,DOM,Dominican Republic,María Trinidad Sánchez,2021-01-01,2020-12-07,100,5,105780.541876819,1,15551.6898937671,89,96,11,1,1637536.71152877,65,6,91,3,16,81,3,9,88,3,14,83,3,21,76,3,21,78,1,10,87,3,10,87,3,10,87,3,3,95,2,8,89,3,26,71,3,34,65,1,18,16,66,29,68,3,11,18,71,1,6,4,89,44,42,14,57,32,11,26,61,13,53,35,12,21,66,13,13,74,13,55,35,10,33,12,6,4,45,22,65,13,67,12,3,0,0,5,13,12,17,31,27,13,1,1,9,13,50,26,2,7,4,6,55,26,35,29,4,6,26,11,26,16,20,27,27,38,0,1,34,9,19,22,10,6,1,1,32,15,32,18,35,8.8387573964497,12.8990408845346,9.26118626430801,5.99120267788413,5.37278106508876,3.78922363403749,0.05,0.042716424707947,0.0645973559750393,0.000376495020133791,0.01,0.0195013954179879,0.00949700228659203,0.000148550369664166,0.0130575117370892,0.00269500413298848
DO,DOM,Dominican Republic,Monseñor Nouel,2021-01-01,2020-12-19,100,3,48027.5925555956,3,48027.5925555956,77,91,14,3,1464229.84686303,62,8,89,3,17,79,4,4,95,1,18,79,3,22,76,2,21,76,3,10,87,3,11,86,3,7,89,4,5,92,3,6,92,2,26,70,4,25,68,7,14,10,76,35,56,9,14,20,66,3,11,0,86,31,49,20,49,30,21,27,52,21,51,30,19,12,67,21,11,70,19,49,37,14,27,11,2,8,52,23,61,16,72,7,2,1,1,3,14,17,22,24,23,14,1,5,4,11,53,26,2,3,7,22,40,26,34,23,8,6,29,21,14,16,21,28,40,26,0,0,34,10,20,18,16,1,2,0,33,17,30,14,39,15.0173611111111,18.8602860417971,14.5557655954631,9.59828059051015,5.52777777777778,3.04535190676425,0.03,0.0334344809563718,0.0328005829538921,0.000288497635194811,0.03,0.0334344809563718,0.0328005829538921,0.000288497635194811,0.0119176598049838,0.00264600268908545
