ISO2,ISO_3,country_agg,region_agg,date,first_date,count,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,count_local,test_recent,positive_recent,weight,Finished,B1_1.1,B1_1.2,B1_1.NA,B1_2.1,B1_2.2,B1_2.NA,B1_3.1,B1_3.2,B1_3.NA,B1_4.1,B1_4.2,B1_4.NA,B1_5.1,B1_5.2,B1_5.NA,B1_6.1,B1_6.2,B1_6.NA,B1_7.1,B1_7.2,B1_7.NA,B1_8.1,B1_8.2,B1_8.NA,B1_9.1,B1_9.2,B1_9.NA,B1_10.1,B1_10.2,B1_10.NA,B1_11.1,B1_11.2,B1_11.NA,B1_12.1,B1_12.2,B1_12.NA,B3.1,B3.2,B3.NA,B5.1,B5.2,B5.NA,B6.1,B6.2,B6.NA,B7.1,B7.2,B7.NA,B8.1,B8.2,B8.NA,C0_1.1,C0_1.2,C0_1.NA,C0_2.1,C0_2.2,C0_2.NA,C0_3.1,C0_3.2,C0_3.NA,C0_4.1,C0_4.2,C0_4.NA,C0_5.1,C0_5.2,C0_5.NA,C0_6.1,C0_6.2,C0_6.NA,C1_m.1,C1_m.2,C1_m.NA,C2.1,C2.2,C2.3,C2.4,C2.NA,C3.1,C3.2,C3.NA,C5.1,C5.2,C5.3,C5.4,C5.5,C5.6,C5.NA,C6.1,C6.2,C6.3,C6.4,C6.NA,D1.1,D1.2,D1.3,D1.4,D1.5,D1.NA,D2.1,D2.2,D2.3,D2.4,D2.5,D2.NA,D3.1,D3.2,D3.3,D3.4,D3.NA,D4.1,D4.2,D4.3,D4.4,D4.NA,E3.1,E3.2,E3.3,E3.4,E3.NA,E4.1,E4.2,E4.3,E4.4,E4.5,E4.6,E4.7,E4.NA,E2.1,E2.2,E2.3,E2.NA,B2.mean,B2.sd,B4.mean,B4.sd,E5.mean,E5.sd,p_cli,p_cli_CI,p_cli_weight,p_cli_weight_CI,p_cliWHO,p_cliWHO_CI,p_cliWHO_weight,p_cliWHO_weight_CI,p_cli_local,p_cli_local_CI
LT,LTU,Lithuania,Vilniaus,2021-05-10,2020-12-05,100,4,170516.636351802,3,34785.2074581145,124,94,23,2,2215678.85530689,82,5,92,3,16,80,4,3,94,3,21,78,1,19,79,2,15,81,4,8,89,3,3,94,3,4,93,3,5,92,3,11,86,3,23,75,2,13,83,4,5,8,87,70,26,4,23,46,31,2,21,77,20,70,10,61,29,10,20,69,11,28,61,11,6,82,12,19,70,11,33,59,8,22,6,4,1,67,11,79,10,54,21,7,3,1,5,9,37,22,20,11,10,0,5,13,19,51,12,1,3,20,17,47,12,25,44,10,9,12,4,7,16,61,12,49,31,0,2,18,14,25,19,16,6,1,1,18,61,13,6,20,28.0612244897959,48.1978061175165,102.479338842975,268.638775841836,5.11176857330704,14.5040091992349,0.04,0.0384072934108425,0.0769590935723326,0.000350941825193113,0.03,0.0334344809563718,0.0156995709801529,0.000163682561951898,0.0185795624812706,0.00323966631392541
LT,LTU,Lithuania,Vilniaus,2021-05-12,2020-12-06,100,4,170516.636351802,3,34785.2074581145,124,94,24,2,2226914.48385147,82,5,92,3,16,80,4,3,94,3,20,79,1,19,79,2,14,82,4,8,89,3,3,94,3,4,93,3,5,92,3,11,86,3,23,75,2,13,83,4,5,8,87,71,25,4,24,46,30,2,22,76,19,71,10,60,30,10,20,69,11,27,62,11,6,82,12,19,70,11,32,60,8,21,6,4,1,68,11,79,10,55,20,7,3,1,5,9,36,23,20,11,10,0,5,13,19,51,12,1,3,19,18,47,12,25,44,10,9,12,4,7,16,61,12,49,31,0,2,18,14,25,19,16,6,1,1,18,62,12,6,20,28.0612244897959,48.1978061175165,102.479338842975,268.638775841836,5.09533201840894,14.5047167507657,0.04,0.0384072934108425,0.0765708057441395,0.000349244624251818,0.03,0.0334344809563718,0.0156203606875614,0.000162863274028884,0.0185795624812706,0.00323966631392541
LT,LTU,Lithuania,Vilniaus,2021-05-13,2020-12-11,100,3,166067.359564899,2,30335.9306712123,122,94,23,1,2233723.23764726,81,4,93,3,14,82,4,2,95,3,19,80,1,19,79,2,13,83,4,8,89,3,2,95,3,3,94,3,4,93,3,11,86,3,23,75,2,12,84,4,4,8,88,72,24,4,23,48,29,1,22,77,21,69,10,61,29,10,22,67,11,29,60,11,6,82,12,20,69,11,33,58,9,21,7,4,1,67,11,78,11,54,21,6,3,1,5,10,36,23,18,12,11,0,5,12,19,51,13,1,3,18,18,47,13,23,44,11,9,13,5,7,16,59,13,50,29,0,2,19,14,25,18,16,6,1,1,19,62,11,6,21,27.4241522903034,49.5301556028316,122,309.795631559474,5.16107269354023,14.7954393786682,0.03,0.0334344809563718,0.0743455396648939,0.000344021288494962,0.02,0.0274394957835608,0.0135808815344396,0.000151784746927917,0.0182798921186695,0.00321392432942014
LT,LTU,Lithuania,Vilniaus,2021-05-15,2020-12-11,100,3,166067.359564899,2,30335.9306712123,122,94,23,1,2233723.23764726,81,4,93,3,14,82,4,2,95,3,19,80,1,19,79,2,13,83,4,8,89,3,2,95,3,3,94,3,4,93,3,11,86,3,23,75,2,12,84,4,4,8,88,72,24,4,23,48,29,1,22,77,21,69,10,61,29,10,22,67,11,29,60,11,6,82,12,20,69,11,33,58,9,21,7,4,1,67,11,78,11,54,21,6,3,1,5,10,36,23,18,12,11,0,5,12,19,51,13,1,3,18,18,47,13,23,44,11,9,13,5,7,16,59,13,50,29,0,2,19,14,25,18,16,6,1,1,19,62,11,6,21,27.4241522903034,49.5301556028316,122,309.795631559474,5.16107269354023,14.7954393786682,0.03,0.0334344809563718,0.0743455396648939,0.000344021288494962,0.02,0.0274394957835608,0.0135808815344396,0.000151784746927917,0.0182798921186695,0.00321392432942014
LT,LTU,Lithuania,Vilniaus,2021-05-16,2020-12-12,100,3,166067.359564899,2,30335.9306712123,122,94,23,1,2236655.20707531,81,4,93,3,14,82,4,2,95,3,19,80,1,19,79,2,13,83,4,8,89,3,2,95,3,3,94,3,4,93,3,11,86,3,23,75,2,12,84,4,4,8,88,72,23,5,23,48,29,1,22,77,21,69,10,60,30,10,22,67,11,29,60,11,6,82,12,21,68,11,33,58,9,22,6,4,1,67,11,78,11,54,21,6,3,1,5,10,36,24,18,11,11,0,5,12,19,51,13,1,3,18,18,47,13,23,43,11,10,13,5,7,16,59,13,50,29,0,2,19,14,25,18,16,6,1,1,19,63,10,6,21,27.4241522903034,49.5301556028316,122,309.795631559474,5.11176857330704,14.5113660488396,0.03,0.0334344809563718,0.0742480821539106,0.000343588406427184,0.02,0.0274394957835608,0.0135630787325866,0.00015158714439962,0.0182798921186695,0.00321392432942014
LT,LTU,Lithuania,Vilniaus,2021-05-19,2020-12-13,100,3,166067.359564899,2,30335.9306712123,122,94,23,1,2266096.55922703,81,4,93,3,14,82,4,2,95,3,19,80,1,19,79,2,13,83,4,8,89,3,2,95,3,3,94,3,4,93,3,11,86,3,23,75,2,12,84,4,4,8,88,72,23,5,23,48,29,1,22,77,21,69,10,60,30,10,23,66,11,30,59,11,6,82,12,21,68,11,33,58,9,22,6,4,1,67,11,78,11,53,22,6,3,1,5,10,35,24,19,11,11,0,5,12,20,50,13,1,3,19,18,46,13,23,43,11,10,13,5,8,16,58,13,50,29,0,2,19,14,24,19,16,6,1,1,19,63,10,6,21,27.4241522903034,49.5301556028316,122,309.795631559474,5.07889546351085,14.5171734388499,0.03,0.0334344809563718,0.0732834436770626,0.000339301110395833,0.02,0.0274394957835608,0.0133868658631034,0.000149631072061612,0.0182798921186695,0.00321392432942014
