ISO2,ISO_3,country_agg,region_agg,date,first_date,count,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,count_local,test_recent,positive_recent,weight,Finished,B1_1.1,B1_1.2,B1_1.NA,B1_2.1,B1_2.2,B1_2.NA,B1_3.1,B1_3.2,B1_3.NA,B1_4.1,B1_4.2,B1_4.NA,B1_5.1,B1_5.2,B1_5.NA,B1_6.1,B1_6.2,B1_6.NA,B1_7.1,B1_7.2,B1_7.NA,B1_8.1,B1_8.2,B1_8.NA,B1_9.1,B1_9.2,B1_9.NA,B1_10.1,B1_10.2,B1_10.NA,B1_11.1,B1_11.2,B1_11.NA,B1_12.1,B1_12.2,B1_12.NA,B3.1,B3.2,B3.NA,B5.1,B5.2,B5.NA,B6.1,B6.2,B6.NA,B7.1,B7.2,B7.NA,B8.1,B8.2,B8.3,B8.NA,C0_1.1,C0_1.2,C0_1.NA,C0_2.1,C0_2.2,C0_2.NA,C0_3.1,C0_3.2,C0_3.NA,C0_4.1,C0_4.2,C0_4.NA,C0_5.1,C0_5.2,C0_5.NA,C0_6.1,C0_6.2,C0_6.NA,C1_m.1,C1_m.2,C1_m.NA,C2.1,C2.2,C2.3,C2.4,C2.NA,C3.1,C3.2,C3.NA,C5.1,C5.2,C5.3,C5.4,C5.5,C5.6,C5.NA,C6.1,C6.2,C6.3,C6.4,C6.NA,D1.1,D1.2,D1.3,D1.4,D1.5,D1.NA,D2.1,D2.2,D2.3,D2.4,D2.5,D2.NA,D3.1,D3.2,D3.3,D3.4,D3.NA,D4.1,D4.2,D4.3,D4.4,D4.NA,E3.1,E3.2,E3.3,E3.4,E3.NA,E4.1,E4.2,E4.3,E4.4,E4.5,E4.6,E4.7,E4.NA,E2.1,E2.2,E2.3,E2.NA,B2.mean,B2.sd,B4.mean,B4.sd,E5.mean,E5.sd,p_cli,p_cli_CI,p_cli_weight,p_cli_weight_CI,p_cliWHO,p_cliWHO_CI,p_cliWHO_weight,p_cliWHO_weight_CI,p_cli_local,p_cli_local_CI
GI,GIB,Gibraltar,Gibraltar,2021-03-19,2020-12-21,100,4,180562.711389447,3,168633.045346736,144,81,16,4,2818062.70643428,55,4,87,9,19,75,6,11,82,7,24,70,6,21,73,6,22,71,7,13,78,9,6,86,8,12,79,9,7,86,7,11,80,9,33,61,6,15,69,16,9,4,87,39,37,24,16,22,62,4,12,0,84,28,37,35,46,19,35,20,45,35,34,30,36,11,53,36,15,48,37,30,34,36,14,6,5,5,70,18,45,37,39,8,3,1,7,7,35,18,11,14,21,36,3,7,15,10,23,42,5,6,14,10,22,43,25,16,6,11,42,9,11,7,31,42,28,23,1,3,45,9,6,11,15,11,2,1,45,30,19,3,48,20.4617473970122,45.5372600792115,100,168.774549280537,6.28698224852071,4.45933048252626,0.04,0.0384072934108425,0.0640733476147219,0.000285911997455654,0.03,0.0334344809563718,0.0598400613874591,0.00027692977357924,0.0250391236306729,0.00403812318999157
GI,GIB,Gibraltar,Gibraltar,2021-03-20,2020-12-22,100,3,168633.045346736,3,168633.045346736,132,81,17,4,2826709.65258423,56,3,88,9,19,75,6,10,83,7,23,71,6,22,73,5,21,72,7,13,79,8,5,87,8,13,79,8,6,87,7,10,81,9,32,62,6,14,70,16,8,4,88,40,36,24,17,22,61,4,13,0,83,27,38,35,45,20,35,19,46,35,33,31,36,10,54,36,14,49,37,29,35,36,14,6,5,4,71,18,45,37,39,8,3,1,6,8,35,19,11,14,20,36,3,7,15,10,24,41,5,6,14,10,23,42,26,16,6,11,41,9,11,7,32,41,28,24,1,3,44,10,6,11,15,11,2,1,44,30,19,4,47,20.3712086917157,45.565759596714,109.090909090909,193.104262506935,6.15877536489854,4.33348059376038,0.03,0.0334344809563718,0.0596570097648935,0.000276109517055028,0.03,0.0334344809563718,0.0596570097648935,0.000276109517055028,0.0229525299947835,0.00387034359020617
GI,GIB,Gibraltar,Gibraltar,2021-03-21,2020-12-24,100,3,168633.045346736,3,168633.045346736,132,82,17,4,2964446.55472951,57,3,88,9,19,75,6,9,84,7,23,71,6,21,74,5,22,71,7,12,80,8,5,87,8,13,79,8,6,87,7,10,81,9,31,63,6,14,71,15,8,4,88,41,36,23,17,23,60,4,13,0,83,27,39,34,45,21,34,18,47,35,33,32,35,10,55,35,14,50,36,29,36,35,15,5,5,4,71,17,47,36,40,8,3,1,6,8,34,20,11,13,21,35,3,7,14,10,26,40,5,5,14,10,25,41,26,17,6,11,40,8,11,7,34,40,28,24,1,4,43,10,6,11,14,13,2,1,43,30,20,4,46,21.9754253308129,47.0651549371334,109.090909090909,193.104262506935,6.1042524005487,4.23556484171632,0.03,0.0334344809563718,0.0568851697048467,0.000263668406564373,0.03,0.0334344809563718,0.0568851697048467,0.000263668406564373,0.0226726210924081,0.00382369187459754
GI,GIB,Gibraltar,Gibraltar,2021-03-22,2020-12-28,100,2,121758.140027865,2,121758.140027865,145,82,18,5,3358721.37608188,56,2,88,10,19,75,6,9,83,8,23,71,6,20,74,6,21,71,8,12,79,9,5,86,9,13,78,9,6,86,8,11,80,9,29,64,7,16,69,15,9,5,86,43,35,22,18,24,58,5,13,0,82,28,39,33,44,23,33,18,47,35,33,32,35,9,56,35,14,50,36,31,35,34,15,7,5,4,69,17,47,36,39,8,3,1,6,9,34,19,11,13,22,35,2,8,13,10,27,40,5,5,13,10,26,41,24,18,6,11,41,7,11,7,34,41,28,23,1,4,44,9,6,10,15,13,2,1,44,28,20,4,48,21.1860570393843,45.6137088703602,85.7988165680473,150.405308886633,6.22997508009968,4.35607573356227,0.02,0.0274394957835608,0.0362513368613809,0.000199896416947961,0.02,0.0274394957835608,0.0362513368613809,0.000199896416947961,0.0249055307454483,0.0040029783163999
GI,GIB,Gibraltar,Gibraltar,2021-03-23,2020-12-29,100,2,121758.140027865,2,121758.140027865,145,82,18,5,3903908.49494907,56,2,87,11,20,74,6,9,82,9,23,70,7,20,73,7,20,71,9,12,78,10,5,85,10,13,77,10,6,85,9,12,79,9,29,63,8,16,69,15,9,5,86,43,35,22,18,24,58,5,13,0,82,28,39,33,44,23,33,18,47,35,33,32,35,9,56,35,14,50,36,31,35,34,15,7,5,4,69,17,47,36,39,8,3,1,6,9,34,19,11,13,22,35,2,8,13,10,27,40,5,5,13,10,26,41,24,18,6,11,41,7,11,7,34,41,28,23,1,4,44,9,6,10,15,13,2,1,44,28,20,4,48,21.1860570393843,45.6137088703602,85.7988165680473,150.405308886633,6.22997508009968,4.35607573356227,0.02,0.0274394957835608,0.0311887791902391,0.000172431673898843,0.02,0.0274394957835608,0.0311887791902391,0.000172431673898843,0.0249055307454483,0.0040029783163999
GI,GIB,Gibraltar,Gibraltar,2021-03-24,2020-12-30,100,2,121758.140027865,2,121758.140027865,145,82,18,5,3900363.84192333,54,2,87,11,20,74,6,9,82,9,23,70,7,20,73,7,20,71,9,12,78,10,5,85,10,13,77,10,6,85,9,12,79,9,28,64,8,16,69,15,9,5,86,44,35,21,18,25,57,5,13,0,82,27,39,34,43,23,34,17,47,36,32,32,36,9,55,36,14,49,37,31,34,35,15,7,5,4,69,16,48,36,39,8,2,1,6,9,35,20,11,12,21,36,2,7,12,11,27,41,5,4,13,10,26,42,24,17,6,11,42,6,11,6,35,42,27,23,1,4,45,8,6,10,15,13,2,1,45,27,20,3,50,22.5679012345679,48.6171408798388,85.7988165680473,150.405308886633,6.61284121491734,4.55578915357146,0.02,0.0274394957835608,0.0312171235716882,0.000172585855192548,0.02,0.0274394957835608,0.0312171235716882,0.000172585855192548,0.0249055307454483,0.0040029783163999
GI,GIB,Gibraltar,Gibraltar,2021-03-27,2020-12-31,100,1,16678.290482987,1,16678.290482987,77,83,17,4,3860909.77594437,54,1,87,12,19,74,7,9,82,9,22,70,8,21,71,8,19,71,10,10,79,11,5,85,10,12,77,11,5,85,10,11,79,10,26,65,9,16,70,14,9,5,86,43,35,22,17,25,58,4,13,0,83,26,39,35,42,23,35,16,47,37,31,32,37,8,55,37,14,48,38,30,34,36,15,7,4,4,70,15,48,37,39,8,2,1,5,9,36,20,11,12,20,37,1,7,12,11,27,42,5,4,13,10,26,42,23,17,6,11,43,5,11,6,35,43,27,23,1,4,45,8,6,10,15,13,2,1,45,27,20,3,50,22.5897920604915,47.199403742931,45.5621301775148,69.8308422772579,6.61284121491734,4.55578915357146,0.01,0.0195013954179879,0.00431978249968494,6.54175302931278e-05,0.01,0.0195013954179879,0.00431978249968494,6.54175302931278e-05,0.0130663499066689,0.00289935230834447
GI,GIB,Gibraltar,Gibraltar,2021-03-28,2021-01-02,100,1,16678.290482987,1,16678.290482987,77,82,16,3,3970346.73659715,52,1,88,11,18,74,8,9,81,10,21,70,9,20,71,9,18,71,11,10,79,11,5,84,11,11,78,11,4,86,10,11,79,10,25,65,10,16,69,15,9,5,86,41,35,24,16,24,60,3,13,0,84,26,37,37,42,22,36,15,46,39,30,31,39,7,54,39,14,46,40,29,34,37,14,8,3,4,71,15,47,38,39,7,2,1,5,9,37,19,12,10,21,38,1,7,11,11,27,43,5,3,12,10,26,44,24,15,6,11,44,6,11,5,34,44,25,23,1,4,47,7,5,10,15,13,2,1,47,25,20,3,52,24.4834710743802,50.3014735040797,45.5621301775148,69.8308422772579,6.70553935860058,4.74974151148603,0.01,0.0195013954179879,0.00420071383923547,6.36181926732563e-05,0.01,0.0195013954179879,0.00420071383923547,6.36181926732563e-05,0.0132256956372381,0.00293447334140563
GI,GIB,Gibraltar,Gibraltar,2021-03-29,2021-01-03,100,1,16678.290482987,1,16678.290482987,77,82,17,3,4052379.81050735,51,1,88,11,18,74,8,9,81,10,22,69,9,19,72,9,18,71,11,10,79,11,6,83,11,11,78,11,4,86,10,11,79,10,25,65,10,16,69,15,9,5,86,42,34,24,17,24,59,3,14,0,83,26,37,37,42,22,36,15,46,39,29,32,39,7,54,39,14,46,40,28,35,37,13,8,3,4,72,14,48,38,40,7,2,1,5,8,37,20,10,10,22,38,1,7,11,9,28,44,5,3,11,10,26,45,22,15,6,12,45,7,11,4,33,45,24,23,1,4,48,8,5,9,15,13,1,1,48,24,20,4,52,24.2252066115702,50.3994785057189,45.5621301775148,69.8308422772579,6.72743055555556,4.90451797500824,0.01,0.0195013954179879,0.00411567801215032,6.23330191135311e-05,0.01,0.0195013954179879,0.00411567801215032,6.23330191135311e-05,0.0132256956372381,0.00293447334140563
GI,GIB,Gibraltar,Gibraltar,2021-03-30,2021-01-04,100,1,16678.290482987,1,16678.290482987,77,83,17,3,3960787.21669935,52,1,89,10,18,75,7,8,82,10,22,70,8,19,73,8,18,72,10,10,80,10,6,84,10,11,79,10,4,87,9,11,80,9,26,65,9,16,70,14,9,5,86,43,34,23,17,25,58,3,14,0,83,26,38,36,42,23,35,15,47,38,29,33,38,7,55,38,14,47,39,28,36,36,13,8,3,4,72,14,49,37,40,8,2,1,5,8,36,20,10,11,22,37,1,7,11,9,29,43,5,3,11,10,27,44,22,16,6,12,44,7,11,4,34,44,24,24,1,4,47,8,5,10,15,13,1,1,47,24,20,4,52,23.4074074074074,48.7523345436584,45.5621301775148,69.8308422772579,6.72743055555556,4.90451797500824,0.01,0.0195013954179879,0.00421085243172582,6.37714131080126e-05,0.01,0.0195013954179879,0.00421085243172582,6.37714131080126e-05,0.0130663499066689,0.00289935230834447
