ISO2,ISO_3,country_agg,region_agg,date,first_date,count,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,count_local,test_recent,positive_recent,weight,Finished,B1_1.1,B1_1.2,B1_1.NA,B1_2.1,B1_2.2,B1_2.NA,B1_3.1,B1_3.2,B1_3.NA,B1_4.1,B1_4.2,B1_4.NA,B1_5.1,B1_5.2,B1_5.NA,B1_6.1,B1_6.2,B1_6.NA,B1_7.1,B1_7.2,B1_7.NA,B1_8.1,B1_8.2,B1_8.NA,B1_9.1,B1_9.2,B1_9.NA,B1_10.1,B1_10.2,B1_10.NA,B1_11.1,B1_11.2,B1_11.NA,B1_12.1,B1_12.2,B1_12.NA,B3.1,B3.2,B3.NA,B5.1,B5.2,B5.NA,B6.1,B6.2,B6.NA,B7.1,B7.2,B7.NA,B8.1,B8.2,B8.3,B8.NA,C0_1.1,C0_1.2,C0_1.NA,C0_2.1,C0_2.2,C0_2.NA,C0_3.1,C0_3.2,C0_3.NA,C0_4.1,C0_4.2,C0_4.NA,C0_5.1,C0_5.2,C0_5.NA,C0_6.1,C0_6.2,C0_6.NA,C1_m.1,C1_m.2,C1_m.NA,C2.1,C2.2,C2.3,C2.4,C2.NA,C3.1,C3.2,C3.NA,C5.1,C5.2,C5.3,C5.4,C5.5,C5.6,C5.NA,C6.1,C6.2,C6.3,C6.4,C6.NA,D1.1,D1.2,D1.3,D1.4,D1.5,D1.NA,D2.1,D2.2,D2.3,D2.4,D2.5,D2.NA,D3.1,D3.2,D3.3,D3.4,D3.NA,D4.1,D4.2,D4.3,D4.4,D4.NA,E3.1,E3.2,E3.3,E3.4,E3.NA,E4.1,E4.2,E4.3,E4.4,E4.5,E4.6,E4.7,E4.NA,E2.1,E2.2,E2.3,E2.NA,B2.mean,B2.sd,B4.mean,B4.sd,E5.mean,E5.sd,p_cli,p_cli_CI,p_cli_weight,p_cli_weight_CI,p_cliWHO,p_cliWHO_CI,p_cliWHO_weight,p_cliWHO_weight_CI,p_cli_local,p_cli_local_CI
NI,NIC,Nicaragua,Atlántico Norte,2021-01-01,2020-12-13,100,4,51078.1326814786,2,26643.2653520731,81,91,5,1,1502745.43507172,62,6,91,3,18,81,1,9,88,3,14,81,5,17,81,2,15,81,4,16,80,4,6,91,3,8,89,3,7,89,4,11,86,3,26,71,3,26,66,8,14,11,75,19,70,11,5,14,81,1,3,1,95,43,39,18,54,27,19,31,44,25,43,37,20,28,49,23,33,47,20,48,35,17,24,12,4,7,53,17,62,21,32,11,5,9,11,13,19,22,26,17,15,20,1,5,7,18,39,30,0,9,7,11,42,31,27,19,8,13,33,11,22,16,18,33,40,21,1,1,37,16,23,15,6,2,1,1,36,32,23,6,39,15.14,25.6363979131075,12.96,9.32952303175248,7.14861596345069,6.34232604054057,0.04,0.0384072934108425,0.033989877120499,0.000289715024633595,0.02,0.0274394957835608,0.0177297263596755,0.00021099487149169,0.0125367590156323,0.00271300958589419
NI,NIC,Nicaragua,Atlántico Sur,2021-01-01,2020-12-15,100,6,97599.5587403501,3,41830.9846329464,50,90,3,0,1615814.33672525,64,9,87,4,15,80,5,5,91,4,11,84,5,17,79,4,22,76,2,12,84,4,8,88,4,9,86,5,12,86,2,16,80,4,24,72,4,17,77,6,6,10,84,10,82,8,3,7,90,0,3,0,97,31,57,12,60,29,11,29,57,14,45,44,11,29,58,13,39,50,11,55,33,12,20,14,7,13,46,13,72,15,42,14,8,10,5,7,14,29,22,25,10,14,2,1,12,19,46,20,2,3,7,22,46,20,35,20,15,9,21,17,21,24,17,21,33,32,2,1,32,12,22,16,14,2,1,1,32,34,23,7,36,16.9667590027701,19.160112032492,29.585798816568,23.6772666721195,7.07986898463089,10.8026279527035,0.06,0.046546565661405,0.0604027062528447,0.000367325805417146,0.03,0.0334344809563718,0.0258884846372417,0.000244855585950151,0.00782472613458529,0.00216036152892623
NI,NIC,Nicaragua,Boaco,2021-01-01,2020-12-02,100,2,34723.5388850668,2,34723.5388850668,63,91,0,0,1552518.42118185,59,3,97,0,17,83,0,5,95,0,10,90,0,22,78,0,19,81,0,20,80,0,3,97,0,6,94,0,5,95,0,9,91,0,32,68,0,21,75,4,8,11,81,9,81,10,0,8,92,0,0,0,100,42,41,17,63,22,15,32,52,16,49,34,17,42,40,18,32,49,19,53,28,19,28,10,7,8,47,19,58,23,43,17,3,8,2,5,22,16,21,20,20,23,1,2,6,16,46,29,2,5,7,19,39,28,22,31,10,7,30,11,16,23,22,28,34,28,0,2,36,12,26,17,6,2,0,1,36,33,19,9,39,13.5350658597366,25.6826759742835,24.609375,46.0111371255192,5.85864015049718,3.45766964683934,0.02,0.0274394957835608,0.0223659432386211,0.000232600947956473,0.02,0.0274394957835608,0.0223659432386211,0.000232600947956473,0.00975081256771398,0.00239602238996057
NI,NIC,Nicaragua,Carazo,2021-01-01,2020-12-24,100,3,45203.4496846416,2,30362.0882712679,25,90,1,0,1437124.09762047,66,5,95,0,20,80,0,9,91,0,16,84,0,23,76,1,20,79,1,16,83,1,11,88,1,6,94,0,3,97,0,5,94,1,18,82,0,12,82,6,4,7,89,9,82,9,1,7,92,0,1,0,99,29,46,25,67,13,20,30,46,24,47,32,21,28,49,23,35,43,22,53,27,20,28,17,6,2,47,12,65,23,59,14,3,4,0,0,20,15,22,30,13,20,1,4,10,15,45,25,1,3,17,17,38,24,29,37,8,1,25,18,23,13,22,24,36,31,1,0,32,9,19,17,12,9,3,0,31,40,21,3,36,13.9886578449905,16.9549867626372,39.0625,15.5802931844778,5.25494276795005,3.06215617710657,0.03,0.0334344809563718,0.0314541032047876,0.000285364346762038,0.02,0.0274394957835608,0.0211269773581419,0.000235116343198127,0.00391236306729265,0.00153061516571891
NI,NIC,Nicaragua,Chinandega,2021-01-01,2020-12-25,100,3,47974.8033810124,1,16505.620502085,55,88,3,0,1603646.18205699,62,4,92,4,14,83,3,6,91,3,18,77,5,29,67,4,20,76,4,20,77,3,7,88,5,4,92,4,6,90,4,14,82,4,27,69,4,14,77,9,5,8,87,6,80,14,3,3,94,0,3,0,97,29,47,24,58,21,21,31,46,23,52,25,23,35,42,23,34,42,24,50,29,21,29,9,4,8,50,11,67,22,48,19,5,1,1,4,22,10,26,25,16,23,1,4,11,19,39,26,1,5,17,14,37,26,29,27,9,7,28,14,20,16,24,26,29,31,0,2,38,10,17,18,11,2,2,2,38,42,11,8,39,17.428700769579,40.8267694340538,45.4545454545455,79.4609941214988,7.14285714285714,4.63160474600231,0.03,0.0334344809563718,0.0299160774476296,0.000263663972815496,0.01,0.0195013954179879,0.0102925574773067,0.000156210017926592,0.00880281690140845,0.00231615939935926
NI,NIC,Nicaragua,Chontales,2021-01-01,2020-12-15,100,4,67538.0404983789,2,34934.9308195959,144,90,3,1,1553744.38378028,67,6,90,4,19,79,2,5,91,4,17,79,4,26,72,2,17,80,3,12,86,2,8,88,4,13,83,4,4,92,4,17,80,3,30,67,3,18,76,6,8,10,82,9,84,7,3,5,92,1,2,0,97,44,45,11,63,28,9,37,48,15,58,31,11,46,44,10,41,50,9,61,28,11,29,16,4,12,39,16,69,15,49,20,10,3,1,4,13,16,23,25,23,13,4,4,13,19,39,21,3,6,12,20,39,20,33,20,12,8,27,15,16,23,20,26,31,37,0,2,30,16,24,16,10,3,1,0,30,44,17,5,34,16.0911356354575,28.8210813907713,72.9591836734694,185.908152645344,5.34894398530762,3.3746087963615,0.04,0.0384072934108425,0.0434679225253629,0.000320621407753273,0.02,0.0274394957835608,0.022484348895665,0.000233109687837321,0.0225352112676056,0.0036389747303011
NI,NIC,Nicaragua,Estelí,2021-01-01,2020-12-22,100,3,36541.0699836431,1,16689.9955113068,78,90,1,0,1446899.36565442,68,4,93,3,19,80,1,2,96,2,14,85,1,29,69,2,20,79,1,21,78,1,5,92,3,11,88,1,4,93,3,12,83,5,30,70,0,23,70,7,9,14,77,12,80,8,1,11,88,0,1,0,99,35,49,16,66,17,17,32,49,19,40,42,18,28,54,18,22,61,17,51,33,16,26,17,3,5,49,13,68,19,47,21,6,4,0,4,18,17,18,30,17,18,0,1,13,14,51,21,2,5,12,21,39,21,36,23,11,8,22,11,25,26,16,22,37,35,0,0,28,17,29,10,9,5,1,1,28,56,11,2,31,12.468112244898,24.0122376022045,19.5,14.3178210632764,5.01995379122033,3.34923105914701,0.03,0.0334344809563718,0.0252547418645912,0.000255650096142567,0.01,0.0195013954179879,0.0115350078294893,0.000173987689602308,0.0122065727699531,0.0026923257209851
NI,NIC,Nicaragua,Granada,2021-01-01,2020-12-19,100,2,25992.8353851023,0,0,35,95,1,0,1466669.39504873,70,4,93,3,14,83,3,5,92,3,12,84,4,18,79,3,17,80,3,13,85,2,6,92,2,6,91,3,5,92,3,9,89,2,24,71,5,12,84,4,7,5,88,2,90,8,1,1,98,0,1,0,99,35,45,20,61,19,20,34,44,22,53,29,18,31,48,21,29,52,19,51,35,14,28,12,7,3,50,16,68,16,55,17,3,6,1,2,16,19,18,28,19,16,0,4,11,20,39,26,4,4,9,24,34,25,31,23,11,9,26,18,27,18,12,25,40,30,1,0,29,13,18,22,13,3,1,1,29,54,7,8,31,8.62603305785124,10.5077187321376,28.9256198347107,36.5491137512663,5.34894398530762,2.90193974593252,0.02,0.0274394957835608,0.0177223547943733,0.000213530452188924,0,0,0,0,0.00518902891030393,0.00171463009547772
NI,NIC,Nicaragua,Jinotega,2021-01-01,2020-12-15,100,3,37633.6069073336,0,0,44,93,2,0,1648432.6223527,71,5,91,4,12,85,3,7,91,2,10,87,3,28,70,2,12,85,3,18,79,3,4,93,3,14,81,5,6,90,4,8,89,3,25,75,0,15,81,4,8,7,85,11,85,4,2,8,90,0,2,0,98,36,55,9,65,26,9,36,55,9,48,44,8,37,53,10,31,61,8,55,36,9,25,14,6,10,45,20,69,11,40,24,8,7,5,6,10,24,18,23,25,10,1,4,5,22,55,13,3,2,12,30,40,13,27,37,9,11,16,12,22,28,22,16,39,31,1,1,28,14,30,14,9,5,0,1,27,35,22,13,30,9.506564056134,12.0836068292678,30.5555555555556,34.5119898162572,5.85714285714286,12.3972261258994,0.03,0.0334344809563718,0.0228299333542802,0.000228007897560365,0,0,0,0,0.00666363774042102,0.00196237182047796
NI,NIC,Nicaragua,León,2021-01-01,2020-12-28,100,4,54958.0245199499,2,34087.7596000027,76,94,3,0,1328792.28846554,65,5,92,3,19,79,2,6,91,3,16,82,2,34,64,2,19,77,4,14,82,4,11,86,3,17,80,3,8,90,2,11,85,4,25,72,3,21,74,5,12,8,80,9,83,8,3,6,91,0,2,1,97,30,57,13,68,18,14,32,53,15,49,37,14,32,54,14,36,50,14,56,32,12,32,11,7,6,44,14,71,15,50,20,6,6,1,2,15,25,30,22,8,15,0,7,7,21,41,24,0,5,7,25,39,24,31,29,9,5,26,15,23,20,17,25,30,36,0,0,34,9,19,23,10,3,2,0,34,53,6,6,35,9.63648834019204,9.88703195287809,19,22.9759599765082,5.3850156087409,3.38002016138282,0.04,0.0384072934108425,0.0413593794884333,0.000338559077314849,0.02,0.0274394957835608,0.0256531889113885,0.000268810980640649,0.0113874737788433,0.00254555062930533
