"date","region","population","sample_size","reach","sample_size_recent","reach_recent","p_cases","p_cases_error","p_fatalities","p_fatalities_error","p_recentcases","p_recentcases_error","p_cases_daily","p_cases_daily_error","p_stillsick","p_stillsick_error"
"2023/05/05","CNGX",50126804,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2023/05/05","CNNM",24049155,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2023/05/05","CNNX",7202654,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2023/05/05","CNXJ",25852345,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2023/05/05","CNXZ",3648100,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2023/05/05","CNAH",61027171,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2023/05/05","CNFJ",41540086,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2023/05/05","CNGD",126012510,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2023/05/05","CNGS",25019831,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2023/05/05","CNGZ",38562148,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2023/05/05","CNHA",99365519,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2023/05/05","CNHB",57752557,1,50,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2023/05/05","CNHE",74610235,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2023/05/05","CNHI",10081232,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2023/05/05","CNHL",31850088,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2023/05/05","CNHN",66444864,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2023/05/05","CNJL",24073453,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2023/05/05","CNJS",84748016,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2023/05/05","CNJX",45188635,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2023/05/05","CNLN",42591407,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2023/05/05","CNQH",5923957,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2023/05/05","CNSC",83674866,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2023/05/05","CNSD",101527453,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2023/05/05","CNSN",39528999,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2023/05/05","CNSX",34915616,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2023/05/05","CNTW",7060473,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2023/05/05","CNYN",47209277,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2023/05/05","CNZJ",64567588,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2023/05/05","CNBJ",21893095,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2023/05/05","CNCQ",32054159,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2023/05/05","CNSH",24870895,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2023/05/05","CNTJ",13866009,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2023/05/05","CNHK",7061200,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2023/05/05","CNMO",552300,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
