"date","population","total_responses","pct_cli","pct_cli_smooth","pct_cli_smooth_low","pct_cli_smooth_high","number_cli","batched_pct_cli","batched_pct_cli_smooth","batched_pct_cli_smooth_low","batched_pct_cli_smooth_high","estimate_cli","cum_estimate_cli","number_cli_smooth","cum_number_cli_smooth","b_size_denom","p_symptom","p_symptom_high","p_symptom_low"
2020-04-23,211049519,508,1.7717,1.91272302947126,1.78278883070586,2.04265722823667,9.000236,NA,2.34144714952919,2.12462608065134,2.55826821840704,4941612.94672056,4941612.94672056,4036792.75350133,4036792.75350133,1000,2.34144714952919,2.55826821840704,2.12462608065134
2020-04-24,211049519,17215,2.0157,1.94107973249972,1.82752940631925,2.05463005868019,347.002755,NA,2.33490215610638,2.12834501047139,2.54145930174137,4927799.76958314,9869412.71630371,4096639.43884714,8133432.19234848,1000,2.33490215610638,2.54145930174137,2.12834501047139
2020-04-25,211049519,11029,1.9766,1.96933732563271,1.86959952282611,2.06907512843931,217.999214,NA,2.32837545775331,2.13201205487733,2.5247388606293,4914025.20410242,14783437.9204061,4156276.95323529,12289709.1455838,1000,2.32837545775331,2.5247388606293,2.13201205487733
2020-04-26,211049519,11178,2.156,1.99726266764344,1.9085817147632,2.08594362052367,240.99768,NA,2.32186700333021,2.1356252828344,2.50810872382601,4900289.14234811,19683727.0627542,4215213.25322804,16504922.3988118,1000,2.32186700333021,2.50810872382601,2.1356252828344
2020-04-27,211049519,11569,1.8238,2.0246104610877,1.94400184037119,2.10521908180421,210.995422,NA,2.31537674184022,2.13918230871923,2.4915711749612,4886591.47669165,24570318.5394459,4272930.63974927,20777853.0385611,1000,2.31537674184022,2.4915711749612,2.13918230871923
2020-04-28,211049519,12610,2.1253,2.05112380141179,1.97555639398172,2.12669120884185,268.00033,NA,2.30890462242906,2.14268016525054,2.47512907960758,4872932.09980529,29443250.6392512,4328886.91697409,25106739.9555352,1000,2.30890462242906,2.47512907960758,2.14268016525054
2020-04-29,211049519,12660,2.0774,2.07653503575253,2.00334860592125,2.14972146558381,262.99884,NA,2.30245059438459,2.14611513185789,2.4587860569113,4859310.90466132,34302561.5439125,4382517.2048222,29489257.1603574,1000,2.30245059438459,2.4587860569113,2.14611513185789
2020-04-30,211049519,12069,1.9471,2.10056695106932,2.02793902538774,2.1731948767509,234.995499,NA,2.29601460713644,2.14948249946574,2.44254671480714,4845727.7845312,39148289.3284437,4433236.44650477,33922493.6068621,1000,2.29601460713644,2.44254671480714,2.14948249946574
2020-05-01,211049519,11648,2.069,2.12293430779043,2.05013640323423,2.19573221234662,240.99712,NA,2.28959661025558,2.15277624300102,2.42641697751013,4832182.6329847,43980471.9614284,4480442.64527768,38402936.2521398,1000,2.28959661025558,2.42641697751013,2.15277624300102
2020-05-02,211049519,10022,1.9956,2.14336527531237,2.07063969069582,2.21609085992892,199.999032,NA,2.28319655345394,2.15598855752326,2.41040454938463,4818675.34388913,48799147.3053175,4523562.10395978,42926498.3560996,1000,2.28319655345394,2.41040454938463,2.15598855752326
2020-05-03,211049519,14367,2.3596,2.16172879671161,2.08956501714331,2.23389257627992,339.003732,NA,2.27681438658405,2.15910918882421,2.39451958434389,4805205.81140843,53604353.116726,4562318.22754435,47488816.583644,1000,2.27681438658405,2.39451958434389,2.15910918882421
2020-05-04,211049519,16541,2.255,2.17796159552331,2.10658161535556,2.24934157569105,372.99955,NA,2.27045005963857,2.16212444778299,2.37877567149416,4791773.93000242,58396127.0467284,4596577.47135667,52085394.0550006,1000,2.27045005963857,2.37877567149416,2.16212444778299
2020-05-05,211049519,16424,2.4355,2.1920067463955,2.1212419061128,2.26277158667819,400.00652,NA,2.26410352274999,2.16501572745271,2.36319131804727,4778379.59442591,63174506.6411543,4626219.69471525,56711613.7497159,1000,2.26410352274999,2.36319131804727,2.16501572745271
2020-05-06,211049519,16650,2.2823,2.20381371821548,2.13319705592174,2.27443038050923,380.00295,NA,2.25777472619016,2.16775722086767,2.34779223151265,4765022.69972791,67939529.3408822,4651138.25194979,61362752.0016657,1000,2.25777472619016,2.34779223151265,2.16775722086767
2020-05-07,211049519,17103,2.0815,2.21333866981336,2.14235113970339,2.28432619992333,355.998945,NA,2.25146362036996,2.17031232712377,2.33261491361614,4751703.14125078,72691232.482133,4671240.6164821,66033992.6181478,1000,2.25146362036996,2.33261491361614,2.17031232712377
2020-05-08,211049519,16949,2.2243,2.22054471346595,2.14891077774065,2.29217864919124,376.996607,NA,2.24517015583885,2.17262786860415,2.31771244307356,4738420.81462945,77429653.2967624,4686448.93694981,70720441.5550976,1000,2.24517015583885,2.31771244307356,2.17262786860415
2020-05-09,211049519,16554,2.2955,2.22540214403875,2.15331181119347,2.29749247688402,379.99707,NA,2.23889428328456,2.1746246337335,2.30316393283562,4725175.61579056,82154828.912553,4696700.52080946,75417142.075907,1000,2.23889428328456,2.30316393283562,2.1746246337335
2020-05-10,211049519,16262,2.1277,2.22789317471036,2.15604745602247,2.29973889339825,346.006574,NA,2.23263595353263,2.1761818714374,2.28909003562787,4711967.44095169,86866796.3535047,4701957.82906005,80119099.9049671,1000,2.23263595353263,2.28909003562787,2.1761818714374
2020-05-11,211049519,16977,2.2737,2.22816210857725,2.15733421494744,2.29899000220707,386.006049,NA,2.22639511754608,2.17711264870923,2.27567758638293,4698796.18662048,91565592.5401252,4702525.41269255,84821625.3176596,1000,2.22639511754608,2.27567758638293,2.17711264870923
