ISO2,ISO_3,country,date,first_date,day_count,days_aggregated,count,weight,infected,not_infected,pos_RF,pos_RF_symp,pos_XGB,pos_XGB_symp,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,reach,positive_recent,test_recent,p_infected,p_infected_low,p_infected_high,p_rf,p_rf_low,p_rf_high,p_rf_symp,p_rf_symp_low,p_rf_symp_high,p_xgb,p_xgb_low,p_xgb_high,p_xgb_symp,p_xgb_symp_low,p_xgb_symp_high,p_cli,p_cli_low,p_cli_high,p_cli_weight,p_cli_weight_low,p_cli_weight_high,p_cliWHO,p_cliWHO_low,p_cliWHO_high,p_cliWHO_weight,p_cliWHO_weight_low,p_cliWHO_weight_high,p_cli_local,p_cli_local_low,p_cli_local_high,TPR,TPR_low,TPR_high
BM,BMU,Bermuda,2020-06-29,2020-04-28,2,49,100,2657647.91899905,0,0,0,0,0,0,3,17556.5534240168,2,14564.7000630014,117,3898.34042553192,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BM,BMU,Bermuda,2020-08-08,2020-06-11,2,51,100,2843377.910805,0,0,2,1,0,0,3,27680.6457912148,2,18003.2827750731,78,3677.40693559802,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BM,BMU,Bermuda,2020-08-09,2020-06-12,2,51,100,2858000.9664401,0,0,2,1,0,0,3,27680.6457912148,2,18003.2827750731,78,3677.40693559802,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BM,BMU,Bermuda,2020-08-12,2020-06-14,3,50,100,2973689.01196655,0,0,2,1,0,0,3,27680.6457912148,2,18003.2827750731,78,3677.40693559802,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BM,BMU,Bermuda,2020-08-13,2020-06-15,3,50,101,3063530.12882676,0,0,2,1,0,0,3,27680.6457912148,2,18003.2827750731,85,3677.40693559802,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BM,BMU,Bermuda,2020-08-14,2020-06-17,2,49,100,3059555.03759104,0,0,2,1,0,0,3,27680.6457912148,2,18003.2827750731,82,3636.08775654636,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BM,BMU,Bermuda,2020-08-15,2020-06-18,2,49,101,3009877.31729454,0,0,2,1,0,0,3,27680.6457912148,2,18003.2827750731,82,3677.40693559802,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BM,BMU,Bermuda,2020-08-16,2020-06-19,4,49,103,3063616.91341345,0,0,2,1,0,0,3,27680.6457912148,2,18003.2827750731,82,3760.04529370135,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BM,BMU,Bermuda,2020-08-18,2020-06-20,1,49,100,2991192.13782115,0,0,2,1,0,0,3,27680.6457912148,2,18003.2827750731,73,3636.08775654636,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BM,BMU,Bermuda,2020-08-20,2020-06-20,2,50,102,3023327.17816448,0,0,2,1,0,0,3,27680.6457912148,2,18003.2827750731,73,3718.72611464968,0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BM,BMU,Bermuda,2020-08-21,2020-06-21,1,50,100,2886624.60404006,0,0,2,1,0,0,3,27680.6457912148,2,18003.2827750731,73,3636.08775654636,0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
