ISO2,ISO_3,country_agg,date,first_date,count,day_count,days_aggregated,p_cli,p_cli_CI,p_cli_weight,p_cli_weight_CI,p_cliWHO,p_cliWHO_CI,p_cliWHO_weight,p_cliWHO_weight_CI,p_cli_local,p_cli_local_CI,test_recent,positive_recent,p_cli_smooth,p_cli_CI_smooth,p_cli_weight_smooth,p_cli_weight_CI_smooth,p_cliWHO_smooth,p_cliWHO_CI_smooth,p_cliWHO_weight_smooth,p_cliWHO_weight_CI_smooth,p_cli_local_smooth,p_cli_local_CI_smooth,p_cases_active
KI,KIR,Kiribati,2020-09-29,2020-05-30,100,1,67,0.03,0.0334344809563718,0.021841297118922,0.00014501258021695,0.03,0.0334344809563718,0.021841297118922,0.00014501258021695,0.0249601601165459,0.00456454641149989,5,2,0.0298676305454389,0.033289210350573,0.0217857873656923,0.000144648077778657,0.0298676305454389,0.033289210350573,0.0217857873656923,0.000144648077778657,0.0251267214402557,0.00458784339566574,0.0298676305454389
KI,KIR,Kiribati,2020-10-03,2020-05-31,100,1,67,0.03,0.0334344809563718,0.0217320189913432,0.000144295101176854,0.03,0.0334344809563718,0.0217320189913432,0.000144295101176854,0.0252344475903541,0.00461405713733952,5,2,0.0298421548144229,0.0332612446156027,0.0217963731508051,0.000144717606573102,0.0298421548144229,0.0332612446156027,0.0217963731508051,0.000144717606573102,0.0249188356972097,0.00458690959497639,0.0298421548144229
KI,KIR,Kiribati,2020-10-05,2020-06-04,100,4,65,0.03,0.0334344809563718,0.021863222716903,0.0001451565256205,0.03,0.0334344809563718,0.021863222716903,0.0001451565256205,0.0250592083709766,0.00462389769519572,5,2,0.0298205799067454,0.0332375623437465,0.02180172535329,0.000144752741683277,0.0298205799067454,0.0332375623437465,0.02180172535329,0.000144752741683277,0.0248581028328923,0.00458609409229728,0.0298205799067454
KI,KIR,Kiribati,2020-10-06,2020-06-04,101,1,66,0.0297029702970297,0.0331085145091172,0.0218226700553348,0.000144890287693399,0.0297029702970297,0.0331085145091172,0.0218226700553348,0.000144890287693399,0.0250592083709766,0.00462389769519572,5,2,0.0298079159971056,0.0332236614759105,0.0218024689089132,0.000144757617002716,0.0298079159971056,0.0332236614759105,0.0218024689089132,0.000144757617002716,0.0248218141999588,0.0045841538156737,0.0298079159971056
KI,KIR,Kiribati,2020-10-08,2020-06-04,102,1,67,0.0294117647058824,0.032788840416564,0.0217095678004114,0.000144147685018017,0.0294117647058824,0.032788840416564,0.0217095678004114,0.000144147685018017,0.024783832454812,0.00457373143015308,5,2,0.0297788641914833,0.0331917716981184,0.0217980774418761,0.000144728756788495,0.0297788641914833,0.0331917716981184,0.0217980774418761,0.000144728756788495,0.0247373049446909,0.00457725146034403,0.0297788641914833
KI,KIR,Kiribati,2020-10-10,2020-06-05,100,1,67,0.03,0.0334344809563718,0.0219497962686069,0.000145724864142643,0.03,0.0334344809563718,0.0219497962686069,0.000145724864142643,0.0246035864005952,0.00458273989198481,6,2,0.0297447159171536,0.0331542868900309,0.0217811521888549,0.000144617563481393,0.0297447159171536,0.0331542868900309,0.0217811521888549,0.000144617563481393,0.0246367650185171,0.00456657545558149,0.0297447159171536
KI,KIR,Kiribati,2020-10-11,2020-06-06,100,1,67,0.03,0.0334344809563718,0.021895047914257,0.000145365457795429,0.03,0.0334344809563718,0.021895047914257,0.000145365457795429,0.0246035864005952,0.00458273989198481,6,2,0.0297260665099073,0.0331338149743691,0.0217654507495036,0.000144514408537993,0.0297260665099073,0.0331338149743691,0.0217654507495036,0.000144514408537993,0.0245814297580488,0.0045600291007884,0.0297260665099073
KI,KIR,Kiribati,2020-10-13,2020-06-06,101,1,68,0.0297029702970297,0.0331085145091172,0.0217886258360072,0.000144666770580117,0.0297029702970297,0.0331085145091172,0.0217886258360072,0.000144666770580117,0.02433321731927,0.00453300823220904,6,2,0.0296885216442328,0.0330926002567782,0.0217102679068868,0.000144151840078511,0.0296885216442328,0.0330926002567782,0.0217102679068868,0.000144151840078511,0.024460781969114,0.0045448487693673,0.0296885216442328
KI,KIR,Kiribati,2020-10-16,2020-06-06,102,1,69,0.0294117647058824,0.032788840416564,0.021712172130843,0.000144164785418157,0.0294117647058824,0.032788840416564,0.021712172130843,0.000144164785418157,0.0240687258266692,0.00448434410583529,7,2,0.0296528031245779,0.0330533875053715,0.0215244802590734,0.000142930980089101,0.0296528031245779,0.0330533875053715,0.0215244802590734,0.000142930980089101,0.0242455928937485,0.00451740584043764,0.0296528031245779
KI,KIR,Kiribati,2020-10-17,2020-06-06,103,1,70,0.029126213592233,0.0324752782875229,0.0214444165150793,0.000142406422111588,0.029126213592233,0.0324752782875229,0.0214444165150793,0.000142406422111588,0.0238099223231567,0.00443671351262529,7,2,0.0296536471127027,0.0330546645787908,0.0214215763447019,0.000142254911012213,0.0296536471127027,0.0330546645787908,0.0214215763447019,0.000142254911012213,0.024155748445205,0.00450661054426964,0.0296536471127027
KI,KIR,Kiribati,2020-10-24,2020-06-08,100,1,70,0.03,0.0334344809563718,0.021636217258557,0.000143666036025745,0.03,0.0334344809563718,0.021636217258557,0.000143666036025745,0.02433321731927,0.00453300823220904,7,2,0.0297765499200734,0.0332223804871336,0.0203627381762269,0.000135313823055265,0.0297765499200734,0.0332223804871336,0.0203627381762269,0.000135313823055265,0.0229838925966912,0.00438438044259454,0.0297765499200734
KI,KIR,Kiribati,2020-10-25,2020-06-09,100,1,70,0.03,0.0334344809563718,0.0198577750346284,0.000131976840582641,0.03,0.0334344809563718,0.0198577750346284,0.000131976840582641,0.02433321731927,0.00453300823220904,7,2,0.0297604380423488,0.0332243152344687,0.0202337442195214,0.000134476827341179,0.0297604380423488,0.0332243152344687,0.0202337442195214,0.000134476827341179,0.0227151850280061,0.00435635641199562,0.0297604380423488
KI,KIR,Kiribati,2020-10-27,2020-06-09,101,1,71,0.0297029702970297,0.0331085145091172,0.0196904557421203,0.000130875988579869,0.0297029702970297,0.0331085145091172,0.0196904557421203,0.000130875988579869,0.0240687258266692,0.00448434410583529,7,2,0.0296509113162276,0.0331743919414469,0.0200029728384532,0.000132998938372475,0.0296509113162276,0.0331743919414469,0.0200029728384532,0.000132998938372475,0.0220628405129406,0.00428627675644612,0.0296509113162276
KI,KIR,Kiribati,2020-10-28,2020-06-11,100,1,71,0.03,0.0334344809563718,0.0198548768165289,0.000131957773818304,0.03,0.0334344809563718,0.0198548768165289,0.000131957773818304,0.0240687258266692,0.00448434410583529,7,2,0.0295423334319507,0.0331141490524713,0.0198921426614765,0.00013230310400843,0.0295423334319507,0.0331141490524713,0.0198921426614765,0.00013230310400843,0.0216588185634755,0.00424151561990695,0.0295423334319507
KI,KIR,Kiribati,2020-10-29,2020-06-12,100,1,71,0.03,0.0334344809563718,0.0198042940934769,0.000131624991556023,0.03,0.0334344809563718,0.0198042940934769,0.000131624991556023,0.019611554377286,0.00405712009539125,7,2,0.029384938440008,0.0330232283126216,0.0197774493999061,0.000131594537992781,0.029384938440008,0.0330232283126216,0.0197774493999061,0.000131594537992781,0.0211859111684475,0.00418802227674271,0.029384938440008
KI,KIR,Kiribati,2020-10-31,2020-06-13,100,1,71,0.03,0.0334344809563718,0.0195482473586902,0.000129940200035814,0.03,0.0334344809563718,0.0195482473586902,0.000129940200035814,0.019611554377286,0.00405712009539125,7,2,0.0288756335737741,0.0327222141256901,0.0195150547127517,0.000130012459917703,0.0288756335737741,0.0327222141256901,0.0195150547127517,0.000130012459917703,0.0199754576046615,0.00404699588481697,0.0288756335737741
KI,KIR,Kiribati,2020-11-03,2020-06-13,101,1,72,0.0297029702970297,0.0331085145091172,0.0195171402018946,0.000129735484024904,0.0297029702970297,0.0331085145091172,0.0195171402018946,0.000129735484024904,0.019400677448498,0.00401392676685498,7,2,0.0274697980899759,0.0318844524456828,0.0189750721808314,0.000126851665928298,0.0274697980899759,0.0318844524456828,0.0189750721808314,0.000126851665928298,0.0173451422904323,0.00372813249670625,0.0274697980899759
KI,KIR,Kiribati,2020-11-04,2020-06-15,100,2,71,0.03,0.0334344809563718,0.0195146354676688,0.000129719000097294,0.03,0.0334344809563718,0.0195146354676688,0.000129719000097294,0.0198270659638496,0.00410125298422132,8,2,0.0268227306705106,0.03149871629779,0.0187504629320622,0.000125553397176586,0.0268227306705106,0.03149871629779,0.0187504629320622,0.000125553397176586,0.0162620403887307,0.00359378013071872,0.0268227306705106
KI,KIR,Kiribati,2020-11-08,2020-06-16,100,2,71,0.02,0.0274394957835608,0.017021119556912,0.000116147510308658,0.02,0.0274394957835608,0.017021119556912,0.000116147510308658,0.00630861189758852,0.00232931728271398,8,2,0.023845981824132,0.0297260262033901,0.0177533867408193,0.000119813500126448,0.023845981824132,0.0297260262033901,0.0177533867408193,0.000119813500126448,0.011672104774582,0.00301237041178489,0.023845981824132
KI,KIR,Kiribati,2020-11-10,2020-06-20,100,2,70,0.02,0.0274394957835608,0.0165443017827346,0.000112921212574621,0.02,0.0274394957835608,0.0165443017827346,0.000112921212574621,0.00630861189758852,0.00232931728271398,8,2,0.0225343068818467,0.0289457938414874,0.0173062274013825,0.00011722828519001,0.0225343068818467,0.0289457938414874,0.0173062274013825,0.00011722828519001,0.00976764896794745,0.00276634947347918,0.0225343068818467
KI,KIR,Kiribati,2020-11-11,2020-06-21,100,1,70,0.02,0.0274394957835608,0.0164966123840525,0.000112598444059598,0.02,0.0274394957835608,0.0164966123840525,0.000112598444059598,0.00624004002913647,0.00230407811148217,8,2,0.0219950650345262,0.0286251675026718,0.0171157287181356,0.000116120018728549,0.0219950650345262,0.0286251675026718,0.0171157287181356,0.000116120018728549,0.00900336716241403,0.00266674503010472,0.0219950650345262
KI,KIR,Kiribati,2020-11-15,2020-06-22,100,1,70,0.02,0.0274394957835608,0.0161602578141472,0.000110321499238008,0.02,0.0274394957835608,0.0161602578141472,0.000110321499238008,0.00624004002913647,0.00230407811148217,8,2,0.0206281204223249,0.02781272010231,0.0165848975418571,0.000112985502294988,0.0206281204223249,0.02781272010231,0.0165848975418571,0.000112985502294988,0.00727364111027103,0.00243836123144624,0.0206281204223249
KI,KIR,Kiribati,2020-11-16,2020-06-23,100,1,70,0.02,0.0274394957835608,0.0161541136582338,0.000110279899178909,0.02,0.0274394957835608,0.0161541136582338,0.000110279899178909,0.00579432288419815,0.00222076307968289,9,3,0.0204448173391633,0.0277037866438073,0.0165012149494909,0.000112480500141725,0.0204448173391633,0.0277037866438073,0.0165012149494909,0.000112480500141725,0.0071745473120751,0.00242490206513544,0.0204448173391633
KI,KIR,Kiribati,2020-11-25,2020-06-26,100,1,70,0.02,0.0274394957835608,0.0162980276342938,0.000111254224309604,0.02,0.0274394957835608,0.0162980276342938,0.000111254224309604,0.00579432288419815,0.00222076307968289,9,3,0.0198792452639774,0.0273369881545514,0.0162441559200725,0.000110889944942682,0.0198693218393758,0.0273291094440141,0.0162239598255295,0.00011083401353433,0.0127375113919041,0.00318222792368162,0.0198792452639774
KI,KIR,Kiribati,2020-11-28,2020-07-02,100,2,69,0.02,0.0274394957835608,0.0162832739629148,0.000111154345772711,0.02,0.0274394957835608,0.0162832739629148,0.000111154345772711,0.0169372515076561,0.00377550327422158,10,3,0.0196068141010196,0.0271114165002714,0.0162473868394999,0.000110776064855892,0.0195558545133899,0.0270709572586435,0.0161441954062921,0.00011049023584062,0.0150092801717812,0.00349389781192134,0.0196068141010196
KI,KIR,Kiribati,2020-11-29,2020-07-04,100,1,69,0.02,0.0274394957835608,0.0162529466249366,0.000110949032780243,0.02,0.0274394957835608,0.0162529466249366,0.000110949032780243,0.0180515443700019,0.00389550970334199,10,3,0.0194591031314233,0.0269893554029067,0.0162658571829025,0.000110770508153375,0.0193780314767323,0.0269249888975647,0.0161018154977684,0.000110316119718154,0.0156464379836435,0.00358077587045062,0.0194591031314233
KI,KIR,Kiribati,2020-12-05,2020-07-05,100,2,69,0.02,0.0274394957835608,0.0159429583382953,0.000108850076113484,0.02,0.0274394957835608,0.0159429583382953,0.000108850076113484,0.0180246054216815,0.00391398508829852,10,3,0.0180575621161034,0.0258406192075904,0.0171276646185242,0.00011267766270793,0.0173225146766339,0.0252571580295827,0.0156517101015785,0.000108588423058615,0.0186334851527974,0.0039610757058035,0.0180575621161034
KI,KIR,Kiribati,2020-12-06,2020-07-06,100,1,69,0.02,0.0274394957835608,0.016232653721775,0.000110811648311732,0.02,0.0274394957835608,0.016232653721775,0.000110811648311732,0.0182248788152557,0.00395707022851487,10,3,0.0178155660404323,0.0256431458967093,0.0174991867766811,0.000113600560846847,0.0168419733060935,0.0248705171282142,0.0155475321690078,0.000108193204717458,0.0190923348518009,0.00401139892925617,0.0178155660404323
KI,KIR,Kiribati,2020-12-07,2020-07-06,101,1,70,0.0198019801980198,0.0271705622473482,0.0162139365309102,0.000110684928989261,0.0198019801980198,0.0271705622473482,0.0162139365309102,0.000110684928989261,0.0180246054216815,0.00391398508829852,10,3,0.0176006638893153,0.0254677058361698,0.0179667481148,0.000114775589148052,0.0163356784614815,0.0244641443049056,0.0154357018285362,0.000107762755789311,0.0195817682080811,0.00406274880997089,0.0176006638893153
KI,KIR,Kiribati,2020-12-09,2020-07-06,102,1,71,0.0196078431372549,0.0269068483623884,0.0161408767134221,0.000110190275285024,0.0196078431372549,0.0269068483623884,0.0161408767134221,0.000110190275285024,0.0180246054216815,0.00391398508829852,11,3,0.0172956013995981,0.0252172346332362,0.0192290020801816,0.000117971257352798,0.0152671309112607,0.0236094474833533,0.0151881081566194,0.00010677459665535,0.0207162109147718,0.00417603093048947,0.0172956013995981
KI,KIR,Kiribati,2020-12-10,2020-07-07,100,1,71,0.01,0.0195013954179879,0.0143963526952519,0.000105081699265496,0.01,0.0195013954179879,0.0143963526952519,0.000105081699265496,0.0184296527345283,0.00400111435990459,11,3,0.0172271941918322,0.025158967418376,0.0200373849666141,0.000120018320195674,0.0147179542617708,0.023171622612623,0.0150517381928492,0.000106203904549494,0.0213863393832261,0.00424092659428986,0.0172271941918322
KI,KIR,Kiribati,2020-12-11,2020-07-07,101,1,72,0.0099009900990099,0.0193092777830645,0.0141807128584541,0.000103519025925996,0.0099009900990099,0.0193092777830645,0.0141807128584541,0.000103519025925996,0.0182248788152557,0.00395707022851487,11,3,0.0172286999961322,0.0251556550568686,0.0209658160359873,0.00012236164244917,0.0141703388818748,0.0227360030688105,0.0149068272240011,0.000105573606827482,0.0221362927417799,0.00431274284508841,0.0172286999961322
KI,KIR,Kiribati,2020-12-14,2020-07-09,101,2,72,0.0198019801980198,0.0271705622473482,0.034392037549027,0.000159224872755499,0.0099009900990099,0.0193092777830645,0.0141226488196181,0.000103098195241317,0.0309822939859347,0.00512575759307127,11,3,0.0177417192278289,0.0255353334059445,0.0243458175306683,0.000130765696855391,0.0126817168867229,0.0215577151185538,0.0144303181714238,0.000103302498655436,0.024834546446508,0.00456873309625072,0.0177417192278289
KI,KIR,Kiribati,2020-12-16,2020-07-12,100,3,71,0.02,0.0274394957835608,0.0337959223393908,0.000156513326351392,0.01,0.0195013954179879,0.0138778617595399,0.000101323776832199,0.031330409648698,0.00518241924263029,11,3,0.0185537361269971,0.0261313557734327,0.026782457460912,0.000136634778880855,0.0120262413417715,0.0210445298232068,0.0141064881899784,0.000101550542890244,0.026828422784639,0.00475780200921762,0.0185537361269971
KI,KIR,Kiribati,2020-12-18,2020-07-14,101,3,70,0.0198019801980198,0.0271705622473482,0.0321043814578245,0.000148809670128419,0.0099009900990099,0.0193092777830645,0.0131832522063742,9.62862503868308e-05,0.0309822939859347,0.00512575759307127,11,3,0.0197001633181968,0.0269472450688368,0.0289290465081952,0.000141584923564349,0.0118467045488703,0.0209114729919352,0.0138270020906056,9.98394802885732e-05,0.0286735961023666,0.00493361625705083,0.0197001633181968
KI,KIR,Kiribati,2020-12-22,2020-07-15,100,1,70,0.02,0.0274394957835608,0.0319364872442146,0.000148044288235198,0.01,0.0195013954179879,0.0131143086023705,9.57860542458787e-05,0.0316864370310696,0.00524034707933098,11,3,0.022434035053243,0.0287772770719509,0.0314137752504932,0.000146747099110159,0.0129880979031659,0.0218329850933803,0.0135566643956582,9.76098406453508e-05,0.0310549242767797,0.00516236613367174,0.022434035053243
KI,KIR,Kiribati,2020-12-24,2020-07-18,100,3,70,0.02,0.0274394957835608,0.0313529150489992,0.000145382890324476,0.01,0.0195013954179879,0.0128746721701826,9.40471816125886e-05,0.0316864370310696,0.00524034707933098,10,3,0.0237315531914125,0.0295969847034209,0.0319050688567754,0.000147589730016902,0.0139801056378493,0.0226232382165871,0.0135658057996657,9.72737265989007e-05,0.031600291739045,0.00521476199155645,0.0237315531914125
KI,KIR,Kiribati,2020-12-25,2020-07-20,100,2,69,0.02,0.0274394957835608,0.0312691840566826,0.000145000897871127,0.01,0.0195013954179879,0.0128402891128217,9.37976530310499e-05,0.0316864370310696,0.00524034707933098,10,3,0.0243275503504766,0.029965400559408,0.0320557095385369,0.000147833008838447,0.0144947318766912,0.0230320063734196,0.0135936997856211,9.72566288990492e-05,0.0317717039992448,0.00523101907646543,0.0243275503504766
KI,KIR,Kiribati,2020-12-27,2020-07-21,100,1,69,0.03,0.0334344809563718,0.0324745277364197,0.000147778663343711,0.02,0.0274394957835608,0.0140203035679618,9.80216035080814e-05,0.0323854025538138,0.00529591732156853,10,3,0.0254017616893057,0.0306197788169626,0.0322652291313823,0.000148198347069457,0.0154851183250228,0.0238171901577346,0.0136763478294006,9.74238846326757e-05,0.0319929233214673,0.00525146146785136,0.0254017616893057
KI,KIR,Kiribati,2020-12-28,2020-07-21,101,1,70,0.0297029702970297,0.0331085145091172,0.0324590046126661,0.000147709208699835,0.0198019801980198,0.0271705622473482,0.0140136017335543,9.79750812506981e-05,0.0327126336037877,0.00529172401633293,10,3,0.025880169001343,0.0309082305701466,0.0323475553859264,0.000148369837875296,0.01594400608787,0.0241805254476367,0.0137250106241081,9.75738120982929e-05,0.0320653345857882,0.00525788093481614,0.025880169001343
KI,KIR,Kiribati,2020-12-29,2020-07-26,101,2,70,0.0297029702970297,0.0331085145091172,0.0327874953404503,0.000149178721028378,0.0198019801980198,0.0271705622473482,0.0141554218012756,9.89594882567893e-05,0.0322518922854244,0.00525557743434375,10,3,0.0263204951124363,0.0311726015427483,0.0324229052753284,0.000148547383523086,0.0163729785400631,0.024520001670819,0.0137757249433468,9.77506420402146e-05,0.0321215832612192,0.00526270787194696,0.0263204951124363
KI,KIR,Kiribati,2020-12-31,2020-07-29,100,1,70,0.03,0.0334344809563718,0.0339817925899396,0.000154517127895292,0.02,0.0274394957835608,0.0146710385370794,0.00010253730097509,0.0323854025538138,0.00529591732156853,10,3,0.0270922453228555,0.0316343020069505,0.0325633336206498,0.00014893066993639,0.0171352468365951,0.0251230623948694,0.0138778438340181,9.81493234805588e-05,0.0322021898886277,0.00526931337493069,0.0270922453228555
