ISO2,ISO_3,country_agg,date,first_date,count,day_count,days_aggregated,p_cli,p_cli_CI,p_cli_weight,p_cli_weight_CI,p_cliWHO,p_cliWHO_CI,p_cliWHO_weight,p_cliWHO_weight_CI,p_cli_local,p_cli_local_CI,test_recent,positive_recent,B0.1,B0.2,p_cli_smooth,p_cli_CI_smooth,p_cli_weight_smooth,p_cli_weight_CI_smooth,p_cliWHO_smooth,p_cliWHO_CI_smooth,p_cliWHO_weight_smooth,p_cliWHO_weight_CI_smooth,p_cli_local_smooth,p_cli_local_CI_smooth,p_cases_infected,p_cases_infected_smooth,p_cases_active
FO,FRO,Faroe Islands,2020-08-10,2020-04-25,100,2,61,0.04,0.0384072934108425,0.0364643734927353,0.000318892290001077,0.02,0.0274394957835608,0.0261518373801806,0.000271501654601462,0.0165978830461788,0.00894735531725488,15,1,,,0.0382488187029422,0.0375035065334727,0.0345356513733149,0.000311839132986382,0.0182860083385019,0.0260579257280336,0.0240549114070282,0.000260280140658477,0.0163519469774886,0.00887240952670502,,,0.0382488187029422
FO,FRO,Faroe Islands,2020-08-11,2020-04-25,101,1,62,0.0396039603960396,0.0380348662281565,0.0362705115310334,0.00031722881500937,0.0198019801980198,0.0271705622473482,0.026012801767855,0.000270077499929297,0.0164285168926463,0.0088568183562285,15,1,,,0.0378998905259322,0.0373325788743838,0.0340189323512706,0.000309380205695259,0.0179341600592755,0.0257802728589377,0.0235358361768685,0.00025709644909141,0.0163091811065186,0.00886149274296707,,,0.0378998905259322
FO,FRO,Faroe Islands,2020-08-12,2020-04-28,100,1,62,0.04,0.0384072934108425,0.0367314353444773,0.000321183308751484,0.02,0.0274394957835608,0.026343371128007,0.00027346321278735,0.0165978830461788,0.00894735531725488,15,1,,,0.0374972019393368,0.0371350627839781,0.0334099733570424,0.000306419108344411,0.0175283870588239,0.025459906726683,0.0229288098198591,0.000253324537644432,0.016259713615136,0.00884879656635049,,,0.0374972019393368
FO,FRO,Faroe Islands,2020-08-14,2020-04-29,100,1,62,0.04,0.0384072934108425,0.0382677538059364,0.000334350082465351,0.02,0.0274394957835608,0.0274452014001287,0.000284739758020512,0.0165978830461788,0.00894735531725488,16,1,,,0.0365305702406505,0.0366601090166109,0.0319034429048254,0.000298864735219261,0.0165552849455486,0.0246910997854832,0.0214440612342275,0.000243920801454128,0.0161408788752245,0.00881807061603142,,,0.0365305702406505
FO,FRO,Faroe Islands,2020-08-15,2020-04-30,100,2,62,0.04,0.0384072934108425,0.0384830353923701,0.000336193389841823,0.02,0.0274394957835608,0.0275995989257157,0.000286318878761456,0.0165978830461788,0.00894735531725488,17,1,,,0.0359735365553447,0.0363859904758547,0.0310099977443381,0.000294253368853471,0.0159949968752278,0.0242481738560585,0.0205732621292925,0.000238302339993626,0.0160727003608063,0.00880032692363532,,,0.0359735365553447
FO,FRO,Faroe Islands,2020-08-18,2020-05-01,100,1,62,0.03,0.0334344809563718,0.0230534594120314,0.000263996126675169,0.01,0.0195013954179879,0.0120278606732463,0.000191761159050213,0.0153211228118573,0.00860191947547227,18,1,,,0.0341202678686392,0.0354723564360879,0.0279066591372695,0.000277532635439017,0.0141327425944481,0.0227749675154606,0.0176005188135525,0.000218562885238834,0.015851871880386,0.00874241649571833,,,0.0341202678686392
FO,FRO,Faroe Islands,2020-08-19,2020-05-06,100,1,62,0.03,0.0334344809563718,0.0216114524020478,0.000247665598080299,0.01,0.0195013954179879,0.0112755111409729,0.000179834823209649,0.0153211228118573,0.00860191947547227,19,1,,,0.0334900581367599,0.0351611602033944,0.0267988087826404,0.000271279677460524,0.0135000543151565,0.0222741310769829,0.0165601931080702,0.00021142544276668,0.0157815286360396,0.00872383686998596,,,0.0334900581367599
FO,FRO,Faroe Islands,2020-08-21,2020-05-08,100,1,62,0.03,0.0334344809563718,0.020157081451929,0.000231170243329892,0.01,0.0195013954179879,0.0105167108740543,0.000167796954775862,0.0153211228118573,0.00860191947547227,19,1,,,0.032314808751335,0.0345800506418062,0.0246346009415216,0.000258535478384557,0.0123210521246452,0.0213403413107565,0.0145667463141251,0.000197312759104034,0.015666379290282,0.00869325834361669,,,0.032314808751335
FO,FRO,Faroe Islands,2020-08-22,2020-05-11,100,2,61,0.03,0.0334344809563718,0.0202551721471814,0.000232283562745096,0.01,0.0195013954179879,0.0105678884953714,0.000168609146975798,0.0153211228118573,0.00860191947547227,20,1,,,0.0318026071523687,0.0343263512826043,0.0236359455477099,0.000252362327209501,0.0118077053805947,0.0209334839204032,0.0136683392107861,0.000190706694074545,0.0156290596837852,0.0086832889497074,,,0.0318026071523687
FO,FRO,Faroe Islands,2020-08-27,2020-05-13,100,1,61,0.03,0.0334344809563718,0.0197722197310797,0.000226801008680745,0.01,0.0195013954179879,0.0103159139752416,0.000164609885856867,0.0153211228118573,0.00860191947547227,20,1,,,0.0302979396959268,0.0335745505747924,0.0202483299180933,0.000229035313170734,0.0103069338751527,0.0197398904690928,0.0107954875942289,0.000167530074531141,0.0157198379662823,0.00870801772590151,,,0.0302979396959268
