ISO2,ISO_3,country_agg,date,first_date,count,day_count,days_aggregated,p_cli,p_cli_CI,p_cli_weight,p_cli_weight_CI,p_cliWHO,p_cliWHO_CI,p_cliWHO_weight,p_cliWHO_weight_CI,p_cli_local,p_cli_local_CI,test_recent,positive_recent,B0.1,B0.2,p_cli_smooth,p_cli_CI_smooth,p_cli_weight_smooth,p_cli_weight_CI_smooth,p_cliWHO_smooth,p_cliWHO_CI_smooth,p_cliWHO_weight_smooth,p_cliWHO_weight_CI_smooth,p_cli_local_smooth,p_cli_local_CI_smooth,p_cases_infected,p_cases_infected_smooth,p_cases_active
PG,PNG,Papua New Guinea,2020-09-21,2020-04-24,100,1,74,0.01,0.0195013954179879,0.00273535279015351,5.84281455228443e-05,0.01,0.0195013954179879,0.00273535279015351,5.84281455228443e-05,0.00970842240540338,0.00175059372219863,10,1,,,0.00995378097105739,0.0194117125636459,0.00264644620858725,5.65315542457845e-05,0.00995378097105739,0.0194117125636459,0.00264644620858725,5.65315542457845e-05,0.00953624786477466,0.00171969608477593,,,0.00995378097105739
PG,PNG,Papua New Guinea,2020-09-22,2020-04-25,101,2,74,0.0099009900990099,0.0193092777830645,0.0026363731897876,5.63166992533615e-05,0.0099009900990099,0.0193092777830645,0.0026363731897876,5.63166992533615e-05,0.00950186022656501,0.00171352572909987,11,1,,,0.00995313851325859,0.0194104659461702,0.00264347968249034,5.64682694351178e-05,0.00995313851325859,0.0194104659461702,0.00264347968249034,5.64682694351178e-05,0.00953150403892237,0.00171884475599842,,,0.00995313851325859
PG,PNG,Papua New Guinea,2020-09-23,2020-04-27,100,1,74,0.01,0.0195013954179879,0.00260981836294317,5.5750192359838e-05,0.01,0.0195013954179879,0.00260981836294317,5.5750192359838e-05,0.00950186022656501,0.00171352572909987,11,1,,,0.00995268623469265,0.0194095883502172,0.00264012901775738,5.63967894168167e-05,0.00995268623469265,0.0194095883502172,0.00264012901775738,5.63967894168167e-05,0.0095266843436474,0.00171797981368193,,,0.00995268623469265
PG,PNG,Papua New Guinea,2020-09-25,2020-04-27,101,1,75,0.0099009900990099,0.0193092777830645,0.00259734040493168,5.54839888607309e-05,0.0099009900990099,0.0193092777830645,0.00259734040493168,5.54839888607309e-05,0.00940184064523275,0.00169557421843314,11,1,,,0.00995281234027961,0.0194098330439991,0.00263171508064913,5.62172925144214e-05,0.00995281234027961,0.0194098330439991,0.00263171508064913,5.62172925144214e-05,0.0095170182959761,0.00171624366398421,,,0.00995281234027961
PG,PNG,Papua New Guinea,2020-10-05,2020-04-28,100,1,75,0.01,0.0195013954179879,0.00255460658513452,5.4572284571897e-05,0.01,0.0195013954179879,0.00255460658513452,5.4572284571897e-05,0.00950186022656501,0.00171352572909987,11,1,,,0.00998122564321488,0.0194649657734293,0.00252783194273885,5.40009456650211e-05,0.00998122564321488,0.0194649657734293,0.00252783194273885,5.40009456650211e-05,0.00950193628254423,0.00171230258452347,,,0.00998122564321488
PG,PNG,Papua New Guinea,2020-10-06,2020-05-03,100,1,75,0.01,0.0195013954179879,0.0025361165207163,5.41777963309243e-05,0.01,0.0195013954179879,0.0025361165207163,5.41777963309243e-05,0.00950186022656501,0.00171352572909987,11,1,,,0.00998046051318813,0.0194634810593949,0.00251016405140101,5.36239559706824e-05,0.00998046051318813,0.0194634810593949,0.00251016405140101,5.36239559706824e-05,0.00950570727778877,0.00171238415136716,,,0.00998046051318813
PG,PNG,Papua New Guinea,2020-10-15,2020-05-03,101,1,76,0.0099009900990099,0.0193092777830645,0.00249475500562364,5.32953158035554e-05,0.0099009900990099,0.0193092777830645,0.00249475500562364,5.32953158035554e-05,0.00940184064523275,0.00169557421843314,11,1,,,0.00994967607208812,0.0194037456139139,0.00225466635423002,4.81717415485199e-05,0.00994967607208812,0.0194037456139139,0.00225466635423002,4.81717415485199e-05,0.00957212476903898,0.00171539400238738,,,0.00994967607208812
PG,PNG,Papua New Guinea,2020-10-17,2020-05-04,100,1,76,0.01,0.0195013954179879,0.0023289471796476,4.97573070918101e-05,0.01,0.0195013954179879,0.0023289471796476,4.97573070918101e-05,0.00966428518770288,0.0017279674935885,11,1,,,0.00994764301907985,0.0193998003095962,0.00220516795992703,4.71153630918875e-05,0.00994764301907985,0.0193998003095962,0.00220516795992703,4.71153630918875e-05,0.00958387941865262,0.00171644436032073,,,0.00994764301907985
PG,PNG,Papua New Guinea,2020-10-18,2020-05-08,100,1,76,0.01,0.0195013954179879,0.00224329624137168,4.79294559389026e-05,0.01,0.0195013954179879,0.00224329624137168,4.79294559389026e-05,0.00966428518770288,0.0017279674935885,11,1,,,0.00994692108747019,0.0193983992982614,0.00218206280420277,4.66222460056456e-05,0.00994692108747019,0.0193983992982614,0.00218206280420277,4.66222460056456e-05,0.00958886741497013,0.00171695842903269,,,0.00994692108747019
PG,PNG,Papua New Guinea,2020-10-19,2020-05-08,101,1,77,0.0099009900990099,0.0193092777830645,0.00223616303920695,4.77772213065157e-05,0.0099009900990099,0.0193092777830645,0.00223616303920695,4.77772213065157e-05,0.00956255586993758,0.00170986617579375,11,1,,,0.00994614221597637,0.0193968878023919,0.00215972983064394,4.61456007092425e-05,0.00994614221597637,0.0193968878023919,0.00215972983064394,4.61456007092425e-05,0.00959335472512826,0.00171745692150472,,,0.00994614221597637
