ISO2,ISO_3,country,date,first_date,day_count,days_aggregated,count,weight,infected,not_infected,pos_RF,pos_RF_symp,pos_XGB,pos_XGB_symp,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,reach,positive_recent,test_recent,p_infected,p_infected_low,p_infected_high,p_rf,p_rf_low,p_rf_high,p_rf_symp,p_rf_symp_low,p_rf_symp_high,p_xgb,p_xgb_low,p_xgb_high,p_xgb_symp,p_xgb_symp_low,p_xgb_symp_high,p_cli,p_cli_low,p_cli_high,p_cli_weight,p_cli_weight_low,p_cli_weight_high,p_cliWHO,p_cliWHO_low,p_cliWHO_high,p_cliWHO_weight,p_cliWHO_weight_low,p_cliWHO_weight_high,p_cli_local,p_cli_local_low,p_cli_local_high,TPR,TPR_low,TPR_high
MO,MAC,Macau,2020-05-24,2020-04-27,6,25,100,1629129.96601335,0,0,1,1,0,0,1,5991.177170584,1,5991.177170584,21,896.898648648649,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MO,MAC,Macau,2020-05-25,2020-05-04,8,20,100,1534390.19173996,0,0,1,1,0,0,1,5991.177170584,1,5991.177170584,23,887.746621621622,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MO,MAC,Macau,2020-05-26,2020-05-07,3,18,100,1486385.54613951,0,0,1,1,0,0,1,5991.177170584,1,5991.177170584,22,896.898648648649,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MO,MAC,Macau,2020-05-27,2020-05-13,11,15,102,1434151.91708404,0,0,1,1,0,0,1,5991.177170584,1,5991.177170584,19,906.050675675676,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MO,MAC,Macau,2020-05-28,2020-05-14,2,15,100,1399317.94169595,0,0,1,1,0,0,1,5991.177170584,1,5991.177170584,11,887.746621621622,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MO,MAC,Macau,2020-05-29,2020-05-14,3,16,103,1458617.09490729,0,0,1,1,0,0,1,5991.177170584,1,5991.177170584,11,915.202702702703,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MO,MAC,Macau,2020-05-30,2020-05-15,7,16,102,1450509.70355853,0,0,1,1,0,0,1,5991.177170584,1,5991.177170584,11,906.050675675676,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MO,MAC,Macau,2020-05-31,2020-05-15,2,17,104,1454429.09055093,0,0,1,1,0,0,1,5991.177170584,1,5991.177170584,11,924.35472972973,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MO,MAC,Macau,2020-06-01,2020-05-16,6,17,105,1287832.09814466,0,0,1,1,0,0,1,5991.177170584,1,5991.177170584,11,942.658783783784,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MO,MAC,Macau,2020-06-02,2020-05-17,7,17,105,1226806.0426124,0,0,0,0,0,0,1,5991.177170584,1,5991.177170584,7,942.658783783784,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MO,MAC,Macau,2020-06-03,2020-05-19,9,16,101,1128684.06066764,0,0,0,0,0,0,1,5991.177170584,1,5991.177170584,6,906.050675675676,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MO,MAC,Macau,2020-06-04,2020-05-20,3,16,101,1102545.37143529,0,0,0,0,0,0,2,7954.6621309632,2,7954.6621309632,11,906.050675675676,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MO,MAC,Macau,2020-06-05,2020-05-20,4,17,105,1126818.77856161,0,0,0,0,0,0,3,18689.4014607507,3,18689.4014607507,11,942.658783783784,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MO,MAC,Macau,2020-06-06,2020-05-21,6,17,100,1096060.45420306,0,0,0,0,0,0,2,12698.2242901667,2,12698.2242901667,11,896.898648648649,0,2,,,,0.00630252100840336,0.00219794566175942,0.0104070963550473,0.00630252100840336,0.00219794566175942,0.0104070963550473,0,0,0,0,0,0,0.0126050420168067,0.0068187334611497,0.0183913505724637,0.00559348620437813,0.00555978763857918,0.00562718477017708,0.0126050420168067,0.0068187334611497,0.0183913505724637,0.00559348620437813,0.00555978763857918,0.00562718477017708,0.0145791725652257,0.0124993065246733,0.0166590386057782,0.6,0.352081987078175,0.847918012921825
MO,MAC,Macau,2020-06-07,2020-05-21,2,18,102,1102586.05233347,0,0,0,0,0,0,2,12698.2242901667,2,12698.2242901667,11,915.202702702703,0,2,,,,0.00559440559440559,0.00172861053655274,0.00946020065225845,0.00559440559440559,0.00172861053655274,0.00946020065225845,0,0,0,0,0,0,0.0132867132867133,0.0073522104444708,0.0192212161289558,0.00612124564095911,0.00608549876252652,0.0061569925193917,0.0132867132867133,0.0073522104444708,0.0192212161289558,0.00612124564095911,0.00608549876252652,0.0061569925193917,0.0137755819770879,0.011754473664876,0.0157966902892998,0.5,0.255004501932493,0.744995498067507
MO,MAC,Macau,2020-06-08,2020-05-21,1,19,103,1104282.94435767,0,0,0,0,0,0,2,12698.2242901667,2,12698.2242901667,11,924.35472972973,0,2,,,,0.00488485694347523,0.00127501997552059,0.00849469391142987,0.00488485694347523,0.00127501997552059,0.00849469391142987,0,0,0,0,0,0,0.0139567341242149,0.00788287263064212,0.0200305956177878,0.00664422145495105,0.00660654295071594,0.00668189995918616,0.0139567341242149,0.00788287263064212,0.0200305956177878,0.00664422145495105,0.00660654295071594,0.00668189995918616,0.0127996625006592,0.0108532838468983,0.0147460411544201,0.411764705882353,0.177814339879176,0.64571507188553
MO,MAC,Macau,2020-06-09,2020-05-21,3,20,106,1135804.1899783,0,0,0,0,0,0,3,24231.8035599211,3,24231.8035599211,13,951.810810810811,0,3,,,,0.00416956219596942,0.000840241576441175,0.00749888281549767,0.00416956219596942,0.000840241576441175,0.00749888281549767,0,0,0,0,0,0,0.0152883947185546,0.00894892158511699,0.0216278678519921,0.0078190811119992,0.00777782411740173,0.00786033810659666,0.0152883947185546,0.00894892158511699,0.0216278678519921,0.0078190811119992,0.00777782411740173,0.00786033810659666,0.0120456179207709,0.0101607549984404,0.0139304808431014,0.315789473684211,0.106780471975021,0.5247984753934
MO,MAC,Macau,2020-06-10,2020-05-22,4,20,101,1101705.09169475,0,0,0,0,0,0,3,24231.8035599211,3,24231.8035599211,13,906.050675675676,0,3,,,,0.00347705146036161,0.000434640623621389,0.00651946229710184,0.00347705146036161,0.000434640623621389,0.00651946229710184,0,0,0,0,0,0,0.0166898470097357,0.0100685954608582,0.0233110985586133,0.00903240530851186,0.0089876629859776,0.00907714763104611,0.0166898470097357,0.0100685954608582,0.0233110985586133,0.00903240530851186,0.0089876629859776,0.00907714763104611,0.0115793359367411,0.00973087822806238,0.0134277936454198,0.238095238095238,0.0559305718581775,0.420259904332299
MO,MAC,Macau,2020-06-11,2020-05-23,9,20,104,1216803.53187211,0,0,0,0,0,0,3,24231.8035599211,3,24231.8035599211,10,933.506756756757,0,3,,,,0.00277392510402219,5.93013868046542e-05,0.00548854882123973,0.00277392510402219,5.93013868046542e-05,0.00548854882123973,0,0,0,0,0,0,0.0180305131761442,0.0111626995494595,0.024898326802829,0.0102028050877803,0.0101550257885807,0.0102505843869798,0.0180305131761442,0.0111626995494595,0.024898326802829,0.0102028050877803,0.0101550257885807,0.0102505843869798,0.0114608652838178,0.00962503903773099,0.0132966915299047,0.173913043478261,0.0190088648940743,0.328817222062447
MO,MAC,Macau,2020-06-12,2020-05-23,3,21,107,1231288.46156181,0,0,0,0,0,0,3,24231.8035599211,3,24231.8035599211,10,960.962837837838,0,3,,,,0.0020746887966805,0,0.00441994041593564,0.0020746887966805,0,0.00441994041593564,0,0,0,0,0,0,0.0193637621023513,0.012261236912364,0.0264662872923387,0.0114290859528617,0.0113782066672342,0.0114799652384892,0.0193637621023513,0.012261236912364,0.0264662872923387,0.0114290859528617,0.0113782066672342,0.0114799652384892,0.011343231288048,0.00951996969742208,0.0131664928786739,0.12,0,0.247382581456854
MO,MAC,Macau,2020-06-13,2020-05-24,6,21,105,1218833.63459166,0,0,0,0,0,0,3,24231.8035599211,3,24231.8035599211,12,942.658783783784,0,3,,,,0.00138026224982747,0,0.0032918523653783,0.00138026224982747,0,0.0032918523653783,0,0,0,0,0,0,0.020703933747412,0.0133723577976923,0.0280355096971317,0.0126924140009288,0.0126384565810227,0.012746371420835,0.020703933747412,0.0133723577976923,0.0280355096971317,0.0126924140009288,0.0126384565810227,0.012746371420835,0.0113882259968077,0.00956396824832513,0.0132124837452903,0.0740740740740741,0,0.172858264945583
MO,MAC,Macau,2020-06-14,2020-05-25,3,21,102,1254496.57527502,0,0,0,0,0,0,3,24231.8035599211,3,24231.8035599211,12,915.202702702703,0,3,,,,0.000691085003455425,0,0.00204511860168045,0.000691085003455425,0,0.00204511860168045,0,0,0,0,0,0,0.0221147201105736,0.0145376988921924,0.0296917413289548,0.0139644573750133,0.0139075520566963,0.0140213626933303,0.0221147201105736,0.0145376988921924,0.0296917413289548,0.0139644573750133,0.0139075520566963,0.0140213626933303,0.0114732532255518,0.00964163166076436,0.0133048747903392,0.0344827586206897,0,0.100892243239672
MO,MAC,Macau,2020-06-15,2020-05-25,5,22,107,1352145.3623668,0,0,0,0,0,0,3,24231.8035599211,3,24231.8035599211,12,960.962837837838,0,3,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.0234644582470669,0.0156704081800406,0.0312585083140933,0.015022001982944,0.0149631286765678,0.0150808752893202,0.0234644582470669,0.0156704081800406,0.0312585083140933,0.015022001982944,0.0149631286765678,0.0150808752893202,0.0115339984086199,0.00969888369725127,0.0133691131199886,0,0,0
MO,MAC,Macau,2020-06-16,2020-05-27,8,21,104,1157125.95854074,0,0,0,0,0,0,3,24231.8035599211,3,24231.8035599211,9,942.658783783784,0,3,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.0248618784530387,0.0168420727449792,0.0328816841610982,0.0162031611224913,0.0161419234771399,0.0162643987678427,0.0248618784530387,0.0168420727449792,0.0328816841610982,0.0162031611224913,0.0161419234771399,0.0162643987678427,0.0116877850540682,0.0098406204640613,0.0135349496440751,0,0,0
MO,MAC,Macau,2020-06-17,2020-05-27,5,22,109,1193696.23075243,0,0,0,0,0,0,3,24231.8035599211,3,24231.8035599211,9,988.418918918919,0,3,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.0260989010989011,0.0179098054769678,0.0342879967208344,0.0172515338055834,0.0171885051391788,0.0173145624719879,0.0260989010989011,0.0179098054769678,0.0342879967208344,0.0172515338055834,0.0171885051391788,0.0173145624719879,0.0118434537039188,0.00999003524204198,0.0136968721657957,0,0,0
MO,MAC,Macau,2020-06-18,2020-05-30,8,20,101,1214996.96383753,0,0,0,0,0,0,3,24231.8035599211,3,24231.8035599211,9,924.35472972973,0,4,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.0267857142857143,0.0184924929332422,0.0350789356381864,0.0181201039874708,0.0180557569995611,0.0181844509753805,0.0267857142857143,0.0184924929332422,0.0350789356381864,0.0181201039874708,0.0180557569995611,0.0181844509753805,0.0116743072440097,0.00983529958804461,0.0135133148999748,0,0,0
MO,MAC,Macau,2020-06-19,2020-05-30,2,21,103,1237242.77673678,0,0,0,0,0,0,3,24231.8035599211,3,24231.8035599211,9,942.658783783784,0,4,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.0268225584594223,0.0185180868505704,0.0351270300682742,0.0183332286927985,0.0182687268068768,0.0183977305787202,0.0268225584594223,0.0185180868505704,0.0351270300682742,0.0183332286927985,0.0182687268068768,0.0183977305787202,0.0115217019205586,0.00969461241903202,0.0133487914220852,0,0,0
MO,MAC,Macau,2020-06-20,2020-06-01,7,20,101,1256438.33159868,0,0,0,0,0,0,3,24231.8035599211,3,24231.8035599211,9,915.202702702703,0,4,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.0274914089347079,0.0190898125002886,0.0358930053691273,0.0188454243459485,0.0187803579364539,0.0189104907554431,0.0274914089347079,0.0190898125002886,0.0358930053691273,0.0188454243459485,0.0187803579364539,0.0189104907554431,0.0113532401164979,0.00954066775450869,0.0131658124784871,0,0,0
MO,MAC,Macau,2020-06-21,2020-06-02,7,20,102,1314796.17211596,0,0,0,0,0,0,3,24231.8035599211,3,24231.8035599211,9,924.35472972973,0,4,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.0281786941580756,0.0196757322379153,0.0366816560782359,0.0192888935611018,0.0192234932219471,0.0193542939002565,0.0281786941580756,0.0196757322379153,0.0366816560782359,0.0192888935611018,0.0192234932219471,0.0193542939002565,0.0111930421629798,0.00939378466904849,0.012992299656911,0,0,0
MO,MAC,Macau,2020-06-22,2020-06-02,4,21,106,1370778.25765321,0,0,0,0,0,0,3,24231.8035599211,3,24231.8035599211,11,960.962837837838,0,4,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.0288065843621399,0.0202210352489475,0.0373921334753323,0.0196593805449911,0.0195938793035076,0.0197248817864746,0.0288065843621399,0.0202210352489475,0.0373921334753323,0.0196593805449911,0.0195938793035076,0.0197248817864746,0.0111619287726727,0.00936764446098896,0.0129562130843564,0,0,0
MO,MAC,Macau,2020-06-23,2020-06-03,3,21,102,1367416.35681026,0,0,0,0,0,0,3,24231.8035599211,3,24231.8035599211,11,924.35472972973,0,4,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.0288858321870702,0.0202770152109724,0.0374946491631679,0.0193990069601633,0.0193343646503162,0.0194636492700104,0.0288858321870702,0.0202770152109724,0.0374946491631679,0.0193990069601633,0.0193343646503162,0.0194636492700104,0.0110330673263886,0.00924719156213488,0.0128189430906423,0,0,0
MO,MAC,Macau,2020-06-24,2020-06-03,3,22,105,1391048.77168387,0,0,0,0,0,0,3,24231.8035599211,3,24231.8035599211,11,951.810810810811,0,4,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.0288065843621399,0.0202210352489475,0.0373921334753323,0.0190832649251796,0.0190196645094,0.0191468653409592,0.0288065843621399,0.0202210352489475,0.0373921334753323,0.0190832649251796,0.0190196645094,0.0191468653409592,0.0108431324479611,0.00907559989812914,0.0126106649977931,0,0,0
