ISO2,ISO_3,country_agg,date,first_date,count,p_cli,p_cli_CI,p_cli_weight,p_cli_weight_CI,p_cliWHO,p_cliWHO_CI,p_cliWHO_weight,p_cliWHO_weight_CI,p_cli_local,p_cli_local_CI,p_cli_smooth,p_cli_CI_smooth,p_cli_weight_smooth,p_cli_weight_CI_smooth,p_cliWHO_smooth,p_cliWHO_CI_smooth,p_cliWHO_weight_smooth,p_cliWHO_weight_CI_smooth,p_cli_local_smooth,p_cli_local_CI_smooth,p_cli_smooth_slope,p_cli_weight_smooth_slope,p_cliWHO_smooth_slope,p_cliWHO_weight_smooth_slope,p_cli_local_smooth_slope
HK,HKG,Hong Kong,2020-04-25,2020-04-23,100,0.01,0.0195013954179879,0.00290847725811465,3.27463490988082e-05,0.01,0.0195013954179879,0.00290847725811465,3.27463490988082e-05,0.00156494522691706,0.00092408261656366,0.00727329532805643,0.0137563416308239,0.00349058257633567,3.08986909817596e-05,0.00615650029381348,0.0120076892385667,0.00266888916776664,2.52103435816122e-05,0.00131338829372105,0.000793471293083581,,,,,
HK,HKG,Hong Kong,2020-04-26,2020-04-24,100,0.01,0.0195013954179879,0.0029591295826713,3.33157939468054e-05,0.01,0.0195013954179879,0.0029591295826713,3.33157939468054e-05,0.000995874235310855,0.000737372961609233,0.00709788153569595,0.0133382086478227,0.00354179625254476,3.11387571848397e-05,0.00581689304174488,0.011345681131951,0.00259856439562495,2.45008287199658e-05,0.001314162305999,0.000784713750022128,,,,,
HK,HKG,Hong Kong,2020-04-27,2020-04-25,100,0.01,0.0195013954179879,0.00266044033702776,2.99574435674895e-05,0.01,0.0195013954179879,0.00266044033702776,2.99574435674895e-05,0.000985915492957746,0.000730002870544757,0.00691259391601154,0.0128935951812837,0.00358845811237859,3.14087298685253e-05,0.00545553853930189,0.0106412113872058,0.00251327437418969,2.37067048595846e-05,0.00131336102339029,0.000774008501905635,,,,,
HK,HKG,Hong Kong,2020-04-28,2020-04-26,100,0,0,0,0,0,0,0,0,0.000711338739507754,0.000623282638282056,0.00671683133700038,0.0124228933214854,0.00362835807889123,3.17020178187902e-05,0.00507496178143429,0.00989921472455307,0.00241235123079359,2.28244403626813e-05,0.0013106915875367,0.000761176166252119,,,,,
HK,HKG,Hong Kong,2020-04-29,2020-04-27,100,0.01,0.0195013954179879,0.00697232640937253,4.93622164275762e-05,0.01,0.0195013954179879,0.00697232640937253,4.93622164275762e-05,0.00203281544939742,0.00106375142858211,0.00650995537416455,0.0119272260989028,0.00365899142779514,3.20072943021225e-05,0.00467920474358998,0.00912735673429756,0.00229587662603794,2.18544431717232e-05,0.00130611303660649,0.000746131604955224,,,,,
HK,HKG,Hong Kong,2020-04-30,2020-04-28,100,0.01,0.0195013954179879,0.0063616483336862,4.50526246104214e-05,0.01,0.0195013954179879,0.0063616483336862,4.50526246104214e-05,0.00205399061032864,0.00107482076951694,0.00629084900921576,0.0114081378251795,0.00367756252675083,3.23063995092184e-05,0.0042733914105485,0.00833578443223683,0.00216477048082502,2.08007994221683e-05,0.00129961737754659,0.00072887878566626,,,,,
HK,HKG,Hong Kong,2020-05-01,2020-04-29,100,0,0,0,0,0,0,0,0,0.00130680993175548,0.000853208762454368,0.00605866711038731,0.0108681573556749,0.00368135314388451,3.25775384468611e-05,0.00386438323551825,0.00753759281134215,0.00202120375671777,1.96762346567298e-05,0.00129154339799868,0.000709559678016526,-0.000202438036278187,3.17950945914729e-05,-0.000382019509715872,-0.000107947568508145,-3.64081595372971e-06
HK,HKG,Hong Kong,2020-05-02,2020-04-30,100,0.01,0.0195013954179879,0.00960146712709921,5.88407414291945e-05,0,0,0,0,0.00129347513653349,0.000844508188575854,0.00581256202236837,0.0103103965249272,0.00366775431974199,3.27939981451959e-05,0.00346010820653209,0.0067479846231177,0.00186846495640755,1.85008374831131e-05,0.00128247012252404,0.000688448777940584,-0.00021421991888793,2.09930111995368e-05,-0.000392797472535465,-0.000121683239869567,-5.28203057916005e-06
HK,HKG,Hong Kong,2020-05-03,2020-05-03,207,0.00966183574879227,0.0133255303018499,0.00494425850405014,6.05468065086049e-05,0.00483091787439614,0.00944552676577995,0.00480153399970388,5.96707924131941e-05,0.00173454520224797,0.000679339285274448,0.0055517645341895,0.00973821334017305,0.00363438037692732,3.29239446676097e-05,0.00306913321914362,0.00598327995166419,0.00171088477900642,1.73019230345517e-05,0.00127315732290504,0.00066593250047721,-0.00022680489697034,7.65371075812167e-06,-0.000397734220026378,-0.000133731599197211,-6.70061674754232e-06
HK,HKG,Hong Kong,2020-05-04,2020-05-04,240,0,0,0,0,0,0,0,0,0.000653711297319784,0.000386185302087639,0.00527602451219765,0.00915533963709177,0.00357930747678851,3.29345575966081e-05,0.00270016812391596,0.00525990842662443,0.00155353155137828,1.61138178102106e-05,0.00126459283535486,0.000642492207609962,-0.000240134470800454,-8.17510035045309e-06,-0.000395798942919721,-0.000143136613235886,-7.68312536363904e-06
