ISO2,ISO_3,country,date,first_date,day_count,days_aggregated,count,weight,infected,not_infected,pos_RF,pos_RF_symp,pos_XGB,pos_XGB_symp,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,reach,positive_recent,test_recent,p_infected,p_infected_low,p_infected_high,p_rf,p_rf_low,p_rf_high,p_rf_symp,p_rf_symp_low,p_rf_symp_high,p_xgb,p_xgb_low,p_xgb_high,p_xgb_symp,p_xgb_symp_low,p_xgb_symp_high,p_cli,p_cli_low,p_cli_high,p_cli_weight,p_cli_weight_low,p_cli_weight_high,p_cliWHO,p_cliWHO_low,p_cliWHO_high,p_cliWHO_weight,p_cliWHO_weight_low,p_cliWHO_weight_high,p_cli_local,p_cli_local_low,p_cli_local_high,TPR,TPR_low,TPR_high
CY,CYP,Cyprus,2020-05-16,2020-04-24,7,23,104,1920241.7800245,0,0,1,1,0,0,3,39263.364048195,3,39263.364048195,41,2013.37162162162,1,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CY,CYP,Cyprus,2020-05-17,2020-04-25,3,23,102,1904394.47239317,0,0,1,1,0,0,2,29159.3785562645,2,29159.3785562645,40,1974.27702702703,1,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CY,CYP,Cyprus,2020-05-18,2020-04-26,3,23,100,1883267.77040815,0,0,1,1,0,0,2,29159.3785562645,2,29159.3785562645,38,1935.18243243243,1,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CY,CYP,Cyprus,2020-05-19,2020-04-28,5,22,101,1907862.14278728,0,0,1,1,0,0,2,29159.3785562645,2,29159.3785562645,38,1954.72972972973,1,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CY,CYP,Cyprus,2020-05-20,2020-04-29,5,22,102,1892131.22931246,0,0,1,1,0,0,2,29159.3785562645,2,29159.3785562645,37,1974.27702702703,1,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CY,CYP,Cyprus,2020-05-21,2020-05-01,4,21,100,1831801.14782405,0,0,1,1,0,0,2,29159.3785562645,2,29159.3785562645,37,1954.72972972973,1,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CY,CYP,Cyprus,2020-05-22,2020-05-03,3,20,101,1805515.97866553,0,0,1,1,0,0,1,15365.8216844,1,15365.8216844,24,1974.27702702703,1,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CY,CYP,Cyprus,2020-05-23,2020-05-04,6,20,101,1700720.92268043,0,0,1,1,0,0,1,15365.8216844,1,15365.8216844,26,1974.27702702703,1,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CY,CYP,Cyprus,2020-05-24,2020-05-04,2,21,103,1716192.3358255,0,0,1,1,0,0,1,15365.8216844,1,15365.8216844,26,2013.37162162162,1,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CY,CYP,Cyprus,2020-05-25,2020-05-04,2,22,105,1732951.58821248,0,0,1,1,0,0,1,15365.8216844,1,15365.8216844,26,2052.46621621622,1,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CY,CYP,Cyprus,2020-05-26,2020-05-07,8,20,102,1712722.46588227,0,0,1,1,0,0,1,15365.8216844,1,15365.8216844,26,1993.82432432432,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
