ISO2,ISO_3,country_agg,date,first_date,count,p_cli,p_cli_CI,p_cli_weight,p_cli_weight_CI,p_cliWHO,p_cliWHO_CI,p_cliWHO_weight,p_cliWHO_weight_CI,p_cli_local,p_cli_local_CI,p_cli_smooth,p_cli_CI_smooth,p_cli_weight_smooth,p_cli_weight_CI_smooth,p_cliWHO_smooth,p_cliWHO_CI_smooth,p_cliWHO_weight_smooth,p_cliWHO_weight_CI_smooth,p_cli_local_smooth,p_cli_local_CI_smooth,p_cli_smooth_slope,p_cli_weight_smooth_slope,p_cliWHO_smooth_slope,p_cliWHO_weight_smooth_slope,p_cli_local_smooth_slope
IO,IOT,British Indian Ocean Territory,2020-05-22,2020-04-23,100,0.01,0.0195013954179879,0.00240745432878849,5.87172918655172e-05,0,0,0,0,0.0106012418597607,0.00247025333454661,0.0101807390036159,0.0196369234740845,0.00221460530408085,5.30970717886285e-05,0.000188312422455257,0.000311201884396205,5.65363595235141e-05,8.03012407018481e-07,0.00379894583949159,0.00128947606148745,,,,,
IO,IOT,British Indian Ocean Territory,2020-05-23,2020-04-24,100,0.01,0.0195013954179879,0.00232179224380614,5.66304433252877e-05,0,0,0,0,0.0106012418597607,0.00247025333454661,0.0102613936166714,0.0196970516312266,0.00222263357006168,5.28320725262148e-05,0.000274351115845203,0.000449577152169227,8.48662694442668e-05,1.18095905686306e-06,0.00350991920964696,0.001235618629401,,,,,
IO,IOT,British Indian Ocean Territory,2020-05-24,2020-04-26,100,0.01,0.0195013954179879,0.00227527730395906,5.54971989496424e-05,0,0,0,0,0.00151446312282296,0.000937945670323621,0.0103737832494166,0.0197806908743043,0.00224138588608349,5.26221186745982e-05,0.000395382218185264,0.000642425440493756,0.00012595362070645,1.71840809762303e-06,0.0032362312765054,0.0011841755427855,,,,,
IO,IOT,British Indian Ocean Territory,2020-05-25,2020-04-26,100,0.01,0.0195013954179879,0.00218222230641947,5.32299394080805e-05,0,0,0,0,0.00151446312282296,0.000937945670323621,0.0105278820696771,0.0198951850031731,0.00227545312060223,5.25015555778137e-05,0.000563174531598169,0.000907207769248389,0.000184661846249445,2.47160476225361e-06,0.00298602712527024,0.0011367336332962,,,,,
IO,IOT,British Indian Ocean Territory,2020-05-26,2020-04-27,100,0.01,0.0195013954179879,0.00215066609561614,5.24610328794869e-05,0,0,0,0,0.00181735574738755,0.00102731214862319,0.0107353395683705,0.0200491040676926,0.00233067934981429,5.25149281751795e-05,0.000791983541792383,0.00126467959659989,0.000267187629994632,3.51031939212524e-06,0.00276893155229838,0.00109519510509161,,,,,
IO,IOT,British Indian Ocean Territory,2020-05-27,2020-04-29,100,0.01,0.0195013954179879,0.00205692582066391,5.01767902485261e-05,0,0,0,0,0.0016840171463564,0.000994333953714819,0.0110089638556326,0.0202518700583905,0.00241416536309403,5.2717185410624e-05,0.00109828259402516,0.00173829331585598,0.000381096724837849,4.91731802205298e-06,0.00259588066566734,0.00106174540316187,,,,,
IO,IOT,British Indian Ocean Territory,2020-05-28,2020-05-03,100,0.01,0.0195013954179879,0.00202650684092366,4.94355009813253e-05,0,0,0,0,0.000765462339252909,0.000670688153595338,0.0113617238645513,0.0205130368559966,0.00253407033176763,5.31723490251622e-05,0.0015000090936791,0.00235287462670584,0.000535161660290902,6.785514511132e-06,0.00247874591763791,0.00103877121901243,0.000196830810155901,5.32441712811314e-05,0.000218616111870641,7.97708834612313e-05,-0.000220033320308946
IO,IOT,British Indian Ocean Territory,2020-05-29,2020-05-03,100,0.01,0.0195013954179879,0.00203058868050883,4.95349738725686e-05,0,0,0,0,0.000765462339252909,0.000670688153595338,0.0118052150160364,0.0208411862157928,0.00269920212805885,5.39507456395228e-05,0.00201521399572537,0.00313245442471898,0.000738984772035639,9.21276473256834e-06,0.00242969271147711,0.00102871901824735,0.000257303566560826,7.9428092999528e-05,0.000290143813313361,0.000109019750431895,-0.000180037749694975
IO,IOT,British Indian Ocean Territory,2020-05-30,2020-05-03,100,0.01,0.0195013954179879,0.00202975527032365,4.95146640137777e-05,0,0,0,0,0.000765462339252909,0.000670688153595338,0.0123476505864658,0.0212424860130815,0.00291823289746062,5.51232046014339e-05,0.00266009726465099,0.00409729549920695,0.00100223155742858,1.22927232978611e-05,0.00246025297608516,0.00103389158153398,0.000328977889508195,0.000112807835229522,0.000377452507744287,0.000146046322787022,-0.000129329716736707
IO,IOT,British Indian Ocean Territory,2020-05-31,2020-05-06,100,0.01,0.0195013954179879,0.00187896961154548,4.58398008161739e-05,0,0,0,0,0.000765462339252909,0.000670688153595338,0.0129916066798112,0.0217190747987592,0.00319872617560025,5.67540871962142e-05,0.00344656480841159,0.00526038479077068,0.00133364545031112,1.61038843240475e-05,0.00258020656975699,0.00105620121767332,0.000410620768355682,0.000153878842499669,0.00048056504613557,0.000191497267343612,-6.7636759252207e-05
