ISO2,ISO_3,country_agg,date,first_date,count,day_count,days_aggregated,p_cli,p_cli_CI,p_cli_weight,p_cli_weight_CI,p_cliWHO,p_cliWHO_CI,p_cliWHO_weight,p_cliWHO_weight_CI,p_cli_local,p_cli_local_CI,test_recent,positive_recent,p_cli_smooth,p_cli_CI_smooth,p_cli_weight_smooth,p_cli_weight_CI_smooth,p_cliWHO_smooth,p_cliWHO_CI_smooth,p_cliWHO_weight_smooth,p_cliWHO_weight_CI_smooth,p_cli_local_smooth,p_cli_local_CI_smooth,p_cases_active
BV,BVT,Bouvet Island,2020-09-11,2020-04-24,100,1,76,0.05,0.042716424707947,0.0392218372453965,0.000251421486860809,0.02,0.0274394957835608,0.00522171576937648,9.33461959634178e-05,0.0426676117798461,0.00872240937595001,2,0,0.049603940536793,0.042521018390948,0.0357124252309025,0.000234504468162033,0.0235298880163763,0.0295281650158356,0.00868423095664961,0.000111935384849106,0.0426034116664047,0.00871114293452131,0.049603940536793
BV,BVT,Bouvet Island,2020-09-13,2020-04-25,100,1,76,0.05,0.042716424707947,0.0376659213143008,0.000241643113578006,0.02,0.0274394957835608,0.0050145722155854,8.96525192815035e-05,0.0426676117798461,0.00872240937595001,2,0,0.049379753587114,0.0424169057527923,0.0350710370581559,0.000230965606502877,0.0244660792367114,0.0300736581845398,0.00977988006908735,0.000117245865590592,0.0427188757021475,0.00872078227516859,0.049379753587114
BV,BVT,Bouvet Island,2020-09-14,2020-04-29,100,2,75,0.05,0.042716424707947,0.0388939091292935,0.00024936193273262,0.02,0.0274394957835608,0.00517805775804051,9.25677731039591e-05,0.0426676117798461,0.00872240937595001,2,0,0.0492345631678532,0.0423501565550448,0.0347791567368563,0.000229123672374504,0.0250070188590145,0.0303865160325282,0.010471770382034,0.000120422430440768,0.0428279562059149,0.00873039365372147,0.0492345631678532
BV,BVT,Bouvet Island,2020-09-15,2020-05-03,100,1,75,0.05,0.042716424707947,0.0389961294028848,0.000250004005399375,0.02,0.0274394957835608,0.00519166663646255,9.28104232465973e-05,0.0426676117798461,0.00872240937595001,2,0,0.0490665341205287,0.0422733004964727,0.0345378323821348,0.000227318344381314,0.0256008094553862,0.0307276934781523,0.0112872267566612,0.000124019830676241,0.04298737018026,0.00874470974769071,0.0490665341205287
BV,BVT,Bouvet Island,2020-09-16,2020-05-08,100,3,74,0.05,0.042716424707947,0.0316958169162777,0.000221597824904481,0.03,0.0334344809563718,0.0152982113450937,0.000155249891757772,0.0421827525550751,0.00867490458429684,2,0,0.0488766962342522,0.0421868619214157,0.0343787676617905,0.000225641771151096,0.026249653958809,0.0310977062115154,0.0122505795140085,0.000128101775694469,0.0432122323721139,0.00876514598495954,0.0488766962342522
BV,BVT,Bouvet Island,2020-09-18,2020-05-08,101,1,75,0.0495049504950495,0.042304508043671,0.0297348409896253,0.000208098274135948,0.0297029702970297,0.0331085145091172,0.0143517323744519,0.000145714776640879,0.041733999868319,0.0085846286768058,2,0,0.048450064408294,0.0419934317333276,0.0344632837645262,0.000223152607783545,0.0277174377294017,0.0319232699891926,0.014724287498771,0.000137979667730424,0.0439258140200963,0.00883064277551284,0.048450064408294
BV,BVT,Bouvet Island,2020-09-19,2020-05-10,100,3,74,0.05,0.042716424707947,0.0283270359303225,0.000198389568391048,0.03,0.0334344809563718,0.0136722452551644,0.000138863706636479,0.0421827525550751,0.00867490458429684,2,0,0.0482305187950173,0.0418939979668888,0.0347908335581756,0.00022261336975028,0.0285341689169787,0.03237559347653,0.0162796239541462,0.000143880669286931,0.044447010794318,0.00887869261908517,0.0482305187950173
BV,BVT,Bouvet Island,2020-09-21,2020-05-10,101,1,75,0.0495049504950495,0.042304508043671,0.0282800436593043,0.000198065245341023,0.0297029702970297,0.0331085145091172,0.0136495641015118,0.000138634936898026,0.041733999868319,0.0085846286768058,2,0,0.0478496318395498,0.0417201815621051,0.0362033583886103,0.000223607083097706,0.0303147066724392,0.0333439706594267,0.0200880541098942,0.000157705251217664,0.0458761039807737,0.00901061514548738,0.0478496318395498
BV,BVT,Bouvet Island,2020-09-22,2020-05-13,100,2,74,0.04,0.0384072934108425,0.0233361528033166,0.000180343346890758,0.03,0.0334344809563718,0.0136442386262984,0.000138581221594659,0.0426412607350216,0.00876709786200562,2,0,0.0477249486429813,0.0416614119751273,0.037330062523383,0.000225321241316281,0.0312654342841401,0.0338511122188645,0.0223281537979623,0.00016555516901827,0.0467875607245097,0.00909473064474935,0.0477249486429813
BV,BVT,Bouvet Island,2020-09-25,2020-05-14,100,1,74,0.04,0.0384072934108425,0.0235197976979074,0.000181745477426258,0.03,0.0334344809563718,0.0137516125702992,0.000139664190204746,0.0426412607350216,0.00876709786200562,2,0,0.0478322401968154,0.0416887500033191,0.0422472528397583,0.000235262734685483,0.034256048453572,0.035402071994664,0.0299823757780067,0.000191441105279092,0.0501359375309356,0.00940309881741679,0.0478322401968154
