ISO2,ISO_3,country,date,first_date,day_count,days_aggregated,count,weight,infected,not_infected,pos_RF,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,reach,positive_recent,test_recent,p_infected,p_infected_low,p_infected_high,p_rf,p_rf_low,p_rf_high,p_cli,p_cli_low,p_cli_high,p_cli_weight,p_cli_weight_low,p_cli_weight_high,p_cliWHO,p_cliWHO_low,p_cliWHO_high,p_cliWHO_weight,p_cliWHO_weight_low,p_cliWHO_weight_high,p_cli_local,p_cli_local_low,p_cli_local_high,TPR,TPR_low,TPR_high
JM,JAM,Jamaica,2020-06-24,2020-04-23,3,45,100,2303809.39997739,0,0,0,1,7900.04554884793,0,0,16,1578.09009009009,0,0,,,,,,,,,,,,,,,,,,,,,,,,
JM,JAM,Jamaica,2020-06-25,2020-05-02,2,44,100,2266509.6865401,0,0,0,1,7900.04554884793,0,0,16,1578.09009009009,0,0,,,,,,,,,,,,,,,,,,,,,,,,
JM,JAM,Jamaica,2020-06-26,2020-05-07,3,43,100,2113605.93858276,0,0,0,1,7900.04554884793,0,0,16,1578.09009009009,0,0,,,,,,,,,,,,,,,,,,,,,,,,
JM,JAM,Jamaica,2020-06-27,2020-05-08,2,43,100,2107284.80629275,0,0,0,1,7900.04554884793,0,0,16,1578.09009009009,0,0,,,,,,,,,,,,,,,,,,,,,,,,
JM,JAM,Jamaica,2020-06-28,2020-05-08,1,44,101,2125586.06821794,0,0,0,1,7900.04554884793,0,0,16,1595.24324324324,0,0,,,,,,,,,,,,,,,,,,,,,,,,
JM,JAM,Jamaica,2020-06-29,2020-05-11,2,43,100,2125711.87043547,0,0,0,1,7900.04554884793,0,0,16,1612.3963963964,0,0,,,,,,,,,,,,,,,,,,,,,,,,
JM,JAM,Jamaica,2020-06-30,2020-05-14,1,43,100,2142027.78698798,0,0,0,1,7900.04554884793,0,0,16,1612.3963963964,0,0,,,,,,,,,,,,,,,,,,,,,,,,
JM,JAM,Jamaica,2020-07-23,2020-06-10,4,41,100,2414140.65289775,0,0,0,0,0,0,0,59,2350.51785714286,0,6,,,,,,,,,,,,,,,,,,,,,,,,
JM,JAM,Jamaica,2020-07-24,2020-06-10,1,42,101,2417718.73599049,0,0,0,0,0,0,0,59,2374.75,0,6,,,,,,,,,,,,,,,,,,,,,,,,
JM,JAM,Jamaica,2020-07-25,2020-06-11,1,42,100,2346283.19933264,0,0,0,0,0,0,0,59,2350.51785714286,0,6,,,,,,,,,,,,,,,,,,,,,,,,
JM,JAM,Jamaica,2020-07-26,2020-06-12,2,42,101,2352288.42974236,0,0,0,0,0,0,0,59,2374.75,0,6,,,,,,,,,,,,,,,,,,,,,,,,
JM,JAM,Jamaica,2020-07-28,2020-06-12,2,43,103,2372334.28805419,0,0,0,0,0,0,0,59,2423.21428571429,0,6,,,,,,,,,,,,,,,,,,,,,,,,
JM,JAM,Jamaica,2020-07-29,2020-06-12,1,44,104,2412782.09042888,0,0,0,0,0,0,0,59,2447.44642857143,0,6,,,,,,,,,,,,,,,,,,,,,,,,
JM,JAM,Jamaica,2020-07-30,2020-06-13,2,44,101,2402702.30202905,0,0,0,0,0,0,0,59,2398.98214285714,0,6,,,,0,0,0,0.00496102055279943,0.0012950401055604,0.00862700100003847,0.00173340096794166,0.0017189663072941,0.00174783562858922,0,0,0,0,0,0,0.0188492446607351,0.0172521514549797,0.0204463378664906,0,0,0
JM,JAM,Jamaica,2020-07-31,2020-06-14,1,44,100,2427659.13660511,0,0,0,0,0,0,0,59,2350.51785714286,0,6,,,,0,0,0,0.00425230333097094,0.000857056459564176,0.00764755020237771,0.00148002664984081,0.00146671274091161,0.00149334055877001,0,0,0,0,0,0,0.0198427928640135,0.0182272272877086,0.0214583584403185,0,0,0
JM,JAM,Jamaica,2020-08-01,2020-06-15,2,44,100,2273077.69924017,0,0,0,0,0,0,0,61,2350.51785714286,0,6,,,,0,0,0,0.00354358610914245,0.000443061141842742,0.00664411107644216,0.00123310265721085,0.00122094976643331,0.00124525554798839,0,0,0,0,0,0,0.0208521625711385,0.0192187605430882,0.0224855645991888,0,0,0
JM,JAM,Jamaica,2020-08-02,2020-06-16,1,44,100,2268271.84651315,0,0,0,0,0,0,0,61,2326.28571428571,0,6,,,,0,0,0,0.00283486888731396,6.06890256803954e-05,0.00560904874894753,0.000981741981149206,0.000970922974864202,0.00099256098743421,0,0,0,0,0,0,0.0218273787794951,0.0201779085535167,0.0234768490054736,0,0,0
JM,JAM,Jamaica,2020-08-05,2020-06-16,1,45,101,2306868.65356248,0,0,0,0,0,0,0,61,2350.51785714286,0,6,,,,0,0,0,0.00212464589235128,0,0.00452630945904782,0.000731769084223474,0.000722456123664772,0.000741082044782177,0,0,0,0,0,0,0.0227375242448586,0.021075952052517,0.0243990964372002,0,0,0
JM,JAM,Jamaica,2020-08-06,2020-06-17,4,45,101,2184312.46192168,0,0,0,0,0,0,0,61,2350.51785714286,0,6,,,,0,0,0,0.00141643059490085,0,0.00337807642811753,0.000486963072688142,0.000479371905504144,0.000494554239872141,0,0,0,0,0,0,0.0236160844236132,0.0219437794053484,0.0252883894418779,0,0,0
JM,JAM,Jamaica,2020-08-07,2020-06-19,2,45,101,2220685.23559859,0,0,0,0,0,0,0,56,2350.51785714286,0,6,,,,0,0,0,0.000707714083510262,0,0.00209431727864886,0.0002427709204294,0.000237418167043941,0.000248123673814858,0,0,0,0,0,0,0.0243123957978508,0.0226356464994047,0.0259891450962969,0,0,0
JM,JAM,Jamaica,2020-08-08,2020-06-20,1,45,100,2224399.30316077,0,0,0,0,0,0,0,56,2326.28571428571,0,6,,,,0,0,0,0,0,0,8.36354804093229e-20,0,9.92380675736801e-14,0,0,0,0,0,0,0.0249959703916779,0.0233148216901737,0.0266771190931822,0,0,0
JM,JAM,Jamaica,2020-08-09,2020-06-21,1,45,100,2222156.17182788,0,0,0,0,0,0,0,56,2326.28571428571,0,6,,,,0,0,0,0,0,0,8.41305760639302e-20,0,9.98255256212323e-14,0,0,0,0,0,0,0.024923637642677,0.0232442464953618,0.0266030287899923,0,0,0
JM,JAM,Jamaica,2020-08-10,2020-06-22,3,45,101,2226746.4312081,0,0,0,1,6437.11512075991,1,6437.11512075991,56,2350.51785714286,0,6,,,,0,0,0,0.000707714083510262,0,0.00209431727864886,0.000199658866762483,0.000194781923590386,0.000204535809934581,0.000707714083510262,0,0.00209431727864886,0.000199658866762483,0.000194781923590386,0.000204535809934581,0.0248511989116263,0.0231735735872902,0.0265288242359624,0,0,0
JM,JAM,Jamaica,2020-08-11,2020-06-22,2,46,103,2299561.34182127,0,0,0,1,6437.11512075991,1,6437.11512075991,56,2398.98214285714,0,6,,,,0,0,0,0.00141242937853107,0,0.00336853775828313,0.00039989725007605,0.000392990893156343,0.000406803606995758,0.00141242937853107,0,0.00336853775828313,0.00039989725007605,0.000392990893156343,0.000406803606995758,0.0247242750613336,0.0230520550590048,0.0263964950636624,0,0,0
JM,JAM,Jamaica,2020-08-12,2020-06-23,2,46,100,2057902.50483819,0,0,0,1,6437.11512075991,1,6437.11512075991,57,2326.28571428571,0,6,,,,0,0,0,0.00212014134275618,0,0.00451671845245822,0.000605381585928522,0.000596845878206846,0.000613917293650197,0.00212014134275618,0,0.00451671845245822,0.000605381585928521,0.000596845878206846,0.000613917293650197,0.024700035901215,0.0230273909985618,0.0263726808038681,0,0,0
JM,JAM,Jamaica,2020-08-13,2020-06-25,5,45,101,2162452.53629569,0,0,0,1,6437.11512075991,1,6437.11512075991,57,2374.75,0,6,,,,0,0,0,0.00283085633404105,6.05975510346401e-05,0.00560111511704746,0.0008125214136511,0.000802600977546425,0.000822441849755775,0.00283085633404105,6.05975510346401e-05,0.00560111511704746,0.0008125214136511,0.000802600977546425,0.000822441849755775,0.0246757256063638,0.023002657056191,0.0263487941565366,0,0,0
JM,JAM,Jamaica,2020-08-14,2020-06-26,1,45,100,2167804.12414823,0,0,0,1,6437.11512075991,1,6437.11512075991,57,2326.28571428571,0,6,,,,0,0,0,0.0035486160397445,0.000443697879953079,0.00665353419953592,0.00102356448677831,0.00101238787200859,0.00103474110154804,0.0035486160397445,0.000443697879953079,0.00665353419953592,0.00102356448677831,0.00101238787200859,0.00103474110154804,0.0247058019129523,0.0230286608451585,0.0263829429807462,0,0,0
JM,JAM,Jamaica,2020-08-15,2020-06-26,2,46,102,2187431.15747586,0,0,0,1,6437.11512075991,1,6437.11512075991,57,2374.75,0,6,,,,0,0,0,0.00425531914893617,0.000857669446262113,0.00765296885161023,0.00123674419050251,0.00122441774145153,0.00124907063955349,0.00425531914893617,0.000857669446262113,0.00765296885161023,0.00123674419050251,0.00122441774145153,0.00124907063955349,0.0246631864363336,0.0229868385230147,0.0263395343496525,0,0,0
JM,JAM,Jamaica,2020-08-16,2020-06-27,1,46,100,2135604.76066822,0,0,0,1,6437.11512075991,1,6437.11512075991,57,2326.28571428571,0,6,,,,0,0,0,0.0049645390070922,0.00129596505976978,0.00863311295441461,0.0014564892017581,0.0014430509058791,0.0014699274976371,0.0049645390070922,0.00129596505976978,0.00863311295441461,0.0014564892017581,0.0014430509058791,0.0014699274976371,0.0246205081050295,0.0229449571038305,0.0262960591062286,0,0,0
JM,JAM,Jamaica,2020-08-18,2020-06-29,4,45,101,2230017.86879836,0,0,0,1,6437.11512075991,1,6437.11512075991,57,2350.51785714286,0,6,,,,0,0,0,0.00566973777462792,0.00175203576476636,0.00958743978448949,0.0016668791218618,0.00165249447163282,0.00168126377209079,0.00566973777462792,0.00175203576476636,0.00958743978448949,0.0016668791218618,0.00165249447163282,0.00168126377209079,0.0244987750612469,0.0228272671726775,0.0261702829498164,0,0,0
JM,JAM,Jamaica,2020-08-19,2020-07-02,4,43,100,2222605.35131317,0,0,0,1,6437.11512075991,1,6437.11512075991,58,2326.28571428571,0,6,,,,0,0,0,0.00637845499645641,0.00222458565409612,0.0105323243388167,0.00187801501288442,0.00186273681718019,0.00189329320858865,0.00637845499645641,0.00222458565409612,0.0105323243388167,0.00187801501288442,0.00186273681718019,0.00189329320858865,0.02440747527841,0.0227390068353003,0.0260759437215197,0,0,0
JM,JAM,Jamaica,2020-08-20,2020-07-02,3,44,103,2281329.73360234,0,0,0,1,6437.11512075991,1,6437.11512075991,58,2398.98214285714,0,6,,,,0,0,0,0.00707714083510262,0.00270631316510583,0.0114479685050994,0.00208841230406071,0.00207229602684613,0.00210452858127528,0.00707714083510262,0.00270631316510583,0.0114479685050994,0.00208841230406071,0.00207229602684613,0.00210452858127528,0.0242803637496297,0.0226173631236976,0.0259433643755617,0,0,0
JM,JAM,Jamaica,2020-08-21,2020-07-04,2,43,100,2207381.28460785,0,0,0,1,6437.11512075991,1,6437.11512075991,58,2302.05357142857,0,6,,,,0,0,0,0.00779036827195467,0.00320460685297972,0.0123761296909296,0.00229553548996251,0.00227864698990249,0.00231242399002252,0.00779036827195467,0.00320460685297972,0.0123761296909296,0.00229553548996251,0.00227864698990249,0.00231242399002252,0.0242248757127361,0.0225625045908661,0.0258872468346061,0,0,0
JM,JAM,Jamaica,2020-08-22,2020-07-05,2,43,100,2296756.6760564,0,0,0,1,6437.11512075991,1,6437.11512075991,58,2277.82142857143,0,6,,,,0,0,0,0.00850460666194189,0.0037132659935965,0.0132959473302873,0.00249805991281654,0.002480465630569,0.00251565419506407,0.00850460666194189,0.0037132659935965,0.0132959473302873,0.00249805991281654,0.002480465630569,0.00251565419506407,0.0243395908870324,0.0226715401339571,0.0260076416401076,0,0,0
JM,JAM,Jamaica,2020-08-23,2020-07-05,1,44,101,2303062.40019078,0,0,0,1,6437.11512075991,1,6437.11512075991,58,2302.05357142857,0,6,,,,0,0,0,0.00920679886685552,0.00422511023728226,0.0141884874964288,0.00269936463742935,0.00268110023873273,0.00271762903612596,0.00920679886685552,0.00422511023728226,0.0141884874964288,0.00269936463742935,0.00268110023873273,0.00271762903612596,0.0244186401433723,0.0227473328085901,0.0260899474781545,0,0,0
JM,JAM,Jamaica,2020-08-24,2020-07-06,3,44,100,2293964.25328936,0,0,0,1,6437.11512075991,1,6437.11512075991,58,2277.82142857143,0,6,,,,0,0,0,0.00991501416430595,0.00474711954151392,0.015082908787098,0.00290029004506236,0.00288138188970347,0.00291919820042125,0.00991501416430595,0.00474711954151392,0.015082908787098,0.00290029004506236,0.00288138188970347,0.00291919820042125,0.0245159529463141,0.0228401622625734,0.0261917436300547,0,0,0
JM,JAM,Jamaica,2020-08-25,2020-07-08,3,43,100,2320879.33401855,0,0,0,1,6437.11512075991,1,6437.11512075991,78,2277.82142857143,0,6,,,,0,0,0,0.00992204110559887,0.00475050225899513,0.0150935799522026,0.00289153030297218,0.00287267917308415,0.00291038143286021,0.00992204110559887,0.00475050225899513,0.0150935799522026,0.00289153030297218,0.00287267917308415,0.00291038143286021,0.0252445594046433,0.02354279233921,0.0269463264700766,0,0,0
JM,JAM,Jamaica,2020-08-26,2020-07-08,2,44,102,2355732.06401049,0,0,0,1,6437.11512075991,1,6437.11512075991,78,2326.28571428571,0,6,,,,0,0,0,0.0099290780141844,0.00475388980077231,0.0151042662275965,0.0028863283768139,0.00286751111143545,0.00290514564219236,0.0099290780141844,0.00475388980077231,0.0151042662275965,0.0028863283768139,0.00286751111143545,0.00290514564219236,0.0259764185703758,0.0242488833161946,0.0277039538245571,0,0,0
JM,JAM,Jamaica,2020-08-27,2020-07-10,3,43,100,2266341.04526497,0,0,0,1,6437.11512075991,1,6437.11512075991,78,2277.82142857143,0,6,,,,0,0,0,0.0099290780141844,0.00475388980077231,0.0151042662275965,0.00286718755616581,0.00284849489894476,0.00288588021338685,0.0099290780141844,0.00475388980077231,0.0151042662275965,0.00286718755616581,0.00284849489894476,0.00288588021338685,0.0266608972408893,0.0249100615595915,0.028411732922187,0,0,0
JM,JAM,Jamaica,2020-08-28,2020-07-12,1,43,100,2250625.2972529,0,0,0,1,6437.11512075991,1,6437.11512075991,78,2277.82142857143,0,7,,,,0,0,0,0.0099361249112846,0.00475728217717296,0.0151149676453962,0.00285916688453482,0.00284052644319173,0.00287780732587791,0.0099361249112846,0.00475728217717296,0.0151149676453962,0.00285916688453482,0.00284052644319173,0.00287780732587791,0.0273882971868174,0.0256117514808642,0.0291648428927706,0,0,0
JM,JAM,Jamaica,2020-08-29,2020-07-12,3,44,103,2336742.64589813,0,0,0,1,6437.11512075991,1,6437.11512075991,78,2350.51785714286,0,8,,,,0,0,0,0.00991501416430595,0.00474711954151392,0.015082908787098,0.00284392401014289,0.00282538280355345,0.00286246521673233,0.00991501416430595,0.00474711954151392,0.015082908787098,0.00284392401014289,0.00282538280355345,0.00286246521673233,0.0280150553955564,0.0262195471495797,0.029810563641533,0,0,0
JM,JAM,Jamaica,2020-08-30,2020-07-13,1,44,100,2242519.66248741,0,0,0,1,6437.11512075991,1,6437.11512075991,28,2277.82142857143,0,6,,,,0,0,0,0.0099290780141844,0.00475388980077231,0.0151042662275965,0.00283898859929573,0.00282047952373572,0.00285749767485574,0.0099290780141844,0.00475388980077231,0.0151042662275965,0.00283898859929573,0.00282047952373572,0.00285749767485574,0.0272025480308789,0.0254298794267822,0.0289752166349755,0,0,0
