"date","ISO2","country","ISO3","population","count_14days","count_local_14days","p_cli_14days","p_cli_14days_low","p_cli_14days_high","p_cliWHO_14days","p_cliWHO_14days_low","p_cliWHO_14days_high","p_anosmia_14days","p_anosmia_14days_low","p_anosmia_14days_high","p_cli_local_14days","p_cli_local_14days_low","p_cli_local_14days_high","p_cases_active"
2020-06-15,"SB","Solomon Islands","SLB",728041,8,8,0.125,0,0.354172303767662,0.125,0,0.354172303767662,0.125,0,0.354172303767662,0.172169811320755,0.136235088904626,0.208104533736883,0.125
2020-06-16,"SB","Solomon Islands","SLB",728041,9,9,0.111111111111111,0,0.316430196199952,0.111111111111111,0,0.316430196199952,0.111111111111111,0,0.316430196199952,0.153039832285115,0.120730897844659,0.185348766725572,0.111111111111111
2020-06-17,"SB","Solomon Islands","SLB",728041,8,8,0.125,0,0.354172303767662,0.125,0,0.354172303767662,0.125,0,0.354172303767662,0.172169811320755,0.136235088904626,0.208104533736883,0.125
2020-06-18,"SB","Solomon Islands","SLB",728041,9,9,0.111111111111111,0,0.316430196199952,0.111111111111111,0,0.316430196199952,0.111111111111111,0,0.316430196199952,0.153039832285115,0.120730897844659,0.185348766725572,0.111111111111111
2020-06-19,"SB","Solomon Islands","SLB",728041,8,8,0.125,0,0.354172303767662,0.125,0,0.354172303767662,0.125,0,0.354172303767662,0.162735849056604,0.127601005183362,0.197870692929846,0.125
2020-06-20,"SB","Solomon Islands","SLB",728041,6,6,0.166666666666667,0,0.464865690619526,0.166666666666667,0,0.464865690619526,0.166666666666667,0,0.464865690619526,0.216981132075472,0.171677645168895,0.262284618982049,0.166666666666667
2020-06-21,"SB","Solomon Islands","SLB",728041,6,6,0.166666666666667,0,0.464865690619526,0.166666666666667,0,0.464865690619526,0.166666666666667,0,0.464865690619526,0.216981132075472,0.171677645168895,0.262284618982049,0.166666666666667
2020-06-22,"SB","Solomon Islands","SLB",728041,7,7,0.142857142857143,0,0.402082007388211,0.142857142857143,0,0.402082007388211,0.142857142857143,0,0.402082007388211,0.185983827493261,0.146391116167244,0.225576538819279,0.142857142857143
2020-06-23,"SB","Solomon Islands","SLB",728041,6,6,0.166666666666667,0,0.464865690619526,0.166666666666667,0,0.464865690619526,0.166666666666667,0,0.464865690619526,0.216981132075472,0.171677645168895,0.262284618982049,0.166666666666667
2020-06-24,"SB","Solomon Islands","SLB",728041,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-25,"SB","Solomon Islands","SLB",728041,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-26,"SB","Solomon Islands","SLB",728041,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-27,"SB","Solomon Islands","SLB",728041,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-28,"SB","Solomon Islands","SLB",728041,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-29,"SB","Solomon Islands","SLB",728041,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-30,"SB","Solomon Islands","SLB",728041,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-01,"SB","Solomon Islands","SLB",728041,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-02,"SB","Solomon Islands","SLB",728041,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-03,"SB","Solomon Islands","SLB",728041,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-04,"SB","Solomon Islands","SLB",728041,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-05,"SB","Solomon Islands","SLB",728041,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-06,"SB","Solomon Islands","SLB",728041,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-07,"SB","Solomon Islands","SLB",728041,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-08,"SB","Solomon Islands","SLB",728041,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-09,"SB","Solomon Islands","SLB",728041,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-10,"SB","Solomon Islands","SLB",728041,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-11,"SB","Solomon Islands","SLB",728041,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-12,"SB","Solomon Islands","SLB",728041,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-13,"SB","Solomon Islands","SLB",728041,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-14,"SB","Solomon Islands","SLB",728041,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-15,"SB","Solomon Islands","SLB",728041,8,8,0.125,0,0.354172303767662,0,0,0,0,0,0,0.0165094339622642,0.00438067532607174,0.0286381925984566,0
2020-07-16,"SB","Solomon Islands","SLB",728041,8,8,0.125,0,0.354172303767662,0,0,0,0,0,0,0.0165094339622642,0.00438067532607174,0.0286381925984566,0
2020-07-17,"SB","Solomon Islands","SLB",728041,8,8,0.125,0,0.354172303767662,0,0,0,0,0,0,0.0165094339622642,0.00438067532607174,0.0286381925984566,0
2020-07-18,"SB","Solomon Islands","SLB",728041,8,8,0.125,0,0.354172303767662,0,0,0,0,0,0,0.0165094339622642,0.00438067532607174,0.0286381925984566,0
2020-07-19,"SB","Solomon Islands","SLB",728041,8,8,0.125,0,0.354172303767662,0,0,0,0,0,0,0.0165094339622642,0.00438067532607174,0.0286381925984566,0
2020-07-20,"SB","Solomon Islands","SLB",728041,7,7,0.142857142857143,0,0.402082007388211,0,0,0,0,0,0,0.0215633423180593,0.00678296460497964,0.036343720031139,0
2020-07-21,"SB","Solomon Islands","SLB",728041,7,7,0.142857142857143,0,0.402082007388211,0,0,0,0,0,0,0.0242587601078167,0.00860341064185135,0.0399141095737821,0
2020-07-22,"SB","Solomon Islands","SLB",728041,9,9,0.222222222222222,0,0.493833841502414,0.111111111111111,0,0.316430196199952,0,0,0,0.0356394129979036,0.0190024558118265,0.0522763701839806,0.111111111111111
2020-07-23,"SB","Solomon Islands","SLB",728041,10,10,0.2,0,0.447918012921825,0.1,0,0.285938509691368,0,0,0,0.0320754716981132,0.0170745677631812,0.0470763756330452,0.1
2020-07-24,"SB","Solomon Islands","SLB",728041,10,9,0.2,0,0.447918012921825,0.1,0,0.285938509691368,0.1,0,0.285938509691368,0.0356394129979036,0.0190024558118265,0.0522763701839806,0.1
2020-07-25,"SB","Solomon Islands","SLB",728041,10,9,0.2,0,0.447918012921825,0.1,0,0.285938509691368,0.1,0,0.285938509691368,0.0356394129979036,0.0190024558118265,0.0522763701839806,0.1
2020-07-26,"SB","Solomon Islands","SLB",728041,9,8,0.222222222222222,0,0.493833841502414,0.111111111111111,0,0.316430196199952,0.111111111111111,0,0.316430196199952,0.0400943396226415,0.0214210440549908,0.0587676351902922,0.111111111111111
2020-07-27,"SB","Solomon Islands","SLB",728041,9,8,0.222222222222222,0,0.493833841502414,0.111111111111111,0,0.316430196199952,0.111111111111111,0,0.316430196199952,0.0400943396226415,0.0214210440549908,0.0587676351902922,0.111111111111111
2020-07-28,"SB","Solomon Islands","SLB",728041,9,8,0.222222222222222,0,0.493833841502414,0.111111111111111,0,0.316430196199952,0.111111111111111,0,0.316430196199952,0.0400943396226415,0.0214210440549908,0.0587676351902922,0.111111111111111
2020-07-29,"SB","Solomon Islands","SLB",728041,8,7,0.125,0,0.354172303767662,0.125,0,0.354172303767662,0.125,0,0.354172303767662,0.0269541778975741,0.0104747994440159,0.0434335563511324,0.125
2020-07-30,"SB","Solomon Islands","SLB",728041,8,7,0.125,0,0.354172303767662,0.125,0,0.354172303767662,0.125,0,0.354172303767662,0.0269541778975741,0.0104747994440159,0.0434335563511324,0.125
2020-07-31,"SB","Solomon Islands","SLB",728041,9,8,0.111111111111111,0,0.316430196199952,0.111111111111111,0,0.316430196199952,0.111111111111111,0,0.316430196199952,0.0235849056603774,0.00914050665427828,0.0380293046664764,0.111111111111111
2020-08-01,"SB","Solomon Islands","SLB",728041,9,8,0.111111111111111,0,0.316430196199952,0.111111111111111,0,0.316430196199952,0.111111111111111,0,0.316430196199952,0.0235849056603774,0.00914050665427828,0.0380293046664764,0.111111111111111
2020-08-02,"SB","Solomon Islands","SLB",728041,9,8,0.111111111111111,0,0.316430196199952,0.111111111111111,0,0.316430196199952,0.111111111111111,0,0.316430196199952,0.0235849056603774,0.00914050665427828,0.0380293046664764,0.111111111111111
2020-08-03,"SB","Solomon Islands","SLB",728041,8,7,0.125,0,0.354172303767662,0.125,0,0.354172303767662,0.125,0,0.354172303767662,0.0242587601078167,0.00860341064185135,0.0399141095737821,0.125
2020-08-04,"SB","Solomon Islands","SLB",728041,8,7,0.125,0,0.354172303767662,0.125,0,0.354172303767662,0.25,0,0.550056979772207,0.0215633423180593,0.00678296460497964,0.036343720031139,0.125
2020-08-05,"SB","Solomon Islands","SLB",728041,6,5,0,0,0,0,0,0,0.333333333333333,0,0.71052857802539,0,0,0,0
2020-08-06,"SB","Solomon Islands","SLB",728041,7,6,0,0,0,0,0,0,0.428571428571429,0.0619721094472632,0.795170747695594,0.00314465408805031,0,0.00929836431956434,0
2020-08-07,"SB","Solomon Islands","SLB",728041,6,6,0,0,0,0,0,0,0.333333333333333,0,0.71052857802539,0.00314465408805031,0,0.00929836431956434,0
2020-08-08,"SB","Solomon Islands","SLB",728041,6,6,0,0,0,0,0,0,0.333333333333333,0,0.71052857802539,0.00314465408805031,0,0.00929836431956434,0
2020-08-09,"SB","Solomon Islands","SLB",728041,7,7,0,0,0,0,0,0,0.285714285714286,0,0.620372146798186,0.00269541778975741,0,0.00797121493606835,0
2020-08-10,"SB","Solomon Islands","SLB",728041,7,7,0,0,0,0,0,0,0.285714285714286,0,0.620372146798186,0.00269541778975741,0,0.00797121493606835,0
2020-08-11,"SB","Solomon Islands","SLB",728041,7,7,0,0,0,0,0,0,0.285714285714286,0,0.620372146798186,0.00269541778975741,0,0.00797121493606835,0
2020-08-12,"SB","Solomon Islands","SLB",728041,8,8,0,0,0,0,0,0,0.25,0,0.550056979772207,0.00235849056603774,0,0.00697559278741737,0
2020-08-13,"SB","Solomon Islands","SLB",728041,11,11,0,0,0,0,0,0,0.181818181818182,0,0.409744941200983,0.00343053173241852,0,0.00817675673606153,0
2020-08-14,"SB","Solomon Islands","SLB",728041,10,10,0,0,0,0,0,0,0.2,0,0.447918012921825,0.00377358490566038,0,0.00899353373550594,0
2020-08-15,"SB","Solomon Islands","SLB",728041,9,9,0,0,0,0,0,0,0.222222222222222,0,0.493833841502414,0.00419287211740042,0,0.00999159460646785,0
2020-08-16,"SB","Solomon Islands","SLB",728041,9,9,0,0,0,0,0,0,0.222222222222222,0,0.493833841502414,0.00419287211740042,0,0.00999159460646785,0
2020-08-17,"SB","Solomon Islands","SLB",728041,10,10,0,0,0,0,0,0,0.2,0,0.447918012921825,0.00566037735849057,0,0.0120474259703057,0
2020-08-18,"SB","Solomon Islands","SLB",728041,11,11,0.0909090909090909,0,0.260795666866152,0.0909090909090909,0,0.260795666866152,0.181818181818182,0,0.409744941200983,0.135506003430532,0.107723327525441,0.163288679335622,0.0909090909090909
2020-08-19,"SB","Solomon Islands","SLB",728041,12,12,0.0833333333333333,0,0.239710220752064,0.0833333333333333,0,0.239710220752064,0.166666666666667,0,0.377525218646943,0.281446540880503,0.246496552711127,0.316396529049879,0.0833333333333333
2020-08-20,"SB","Solomon Islands","SLB",728041,10,10,0.1,0,0.285938509691368,0.1,0,0.285938509691368,0.1,0,0.285938509691368,0.335849056603774,0.295640765129068,0.376057348078479,0.1
2020-08-21,"SB","Solomon Islands","SLB",728041,10,10,0.1,0,0.285938509691368,0.1,0,0.285938509691368,0.1,0,0.285938509691368,0.335849056603774,0.295640765129068,0.376057348078479,0.1
2020-08-22,"SB","Solomon Islands","SLB",728041,10,10,0.1,0,0.285938509691368,0.1,0,0.285938509691368,0.1,0,0.285938509691368,0.335849056603774,0.295640765129068,0.376057348078479,0.1
2020-08-23,"SB","Solomon Islands","SLB",728041,10,10,0.2,0,0.447918012921825,0.1,0,0.285938509691368,0.2,0,0.447918012921825,0.34177358490566,0.301393515920994,0.382153653890327,0.1
2020-08-24,"SB","Solomon Islands","SLB",728041,10,10,0.2,0,0.447918012921825,0.1,0,0.285938509691368,0.2,0,0.447918012921825,0.34177358490566,0.301393515920994,0.382153653890327,0.1
2020-08-25,"SB","Solomon Islands","SLB",728041,9,9,0.222222222222222,0,0.493833841502414,0.111111111111111,0,0.316430196199952,0.222222222222222,0,0.493833841502414,0.379748427672956,0.336195151353098,0.423301703992814,0.111111111111111
2020-08-26,"SB","Solomon Islands","SLB",728041,9,9,0.222222222222222,0,0.493833841502414,0.111111111111111,0,0.316430196199952,0.222222222222222,0,0.493833841502414,0.379748427672956,0.336195151353098,0.423301703992814,0.111111111111111
2020-08-27,"SB","Solomon Islands","SLB",728041,8,8,0.25,0,0.550056979772207,0.125,0,0.354172303767662,0.25,0,0.550056979772207,0.424858490566038,0.377806860905283,0.471910120226793,0.125
2020-08-28,"SB","Solomon Islands","SLB",728041,8,8,0.25,0,0.550056979772207,0.125,0,0.354172303767662,0.25,0,0.550056979772207,0.424858490566038,0.377806860905283,0.471910120226793,0.125
2020-08-29,"SB","Solomon Islands","SLB",728041,9,9,0.222222222222222,0,0.493833841502414,0.111111111111111,0,0.316430196199952,0.222222222222222,0,0.493833841502414,0.377651991614256,0.334145762439395,0.421158220789116,0.111111111111111
2020-08-30,"SB","Solomon Islands","SLB",728041,10,10,0.2,0,0.447918012921825,0.1,0,0.285938509691368,0.2,0,0.447918012921825,0.33988679245283,0.299560665619506,0.380212919286155,0.1
2020-08-31,"SB","Solomon Islands","SLB",728041,9,9,0.222222222222222,0,0.493833841502414,0.111111111111111,0,0.316430196199952,0.222222222222222,0,0.493833841502414,0.375555555555556,0.33209723890639,0.419013872204721,0.111111111111111
2020-09-01,"SB","Solomon Islands","SLB",728041,8,8,0.125,0,0.354172303767662,0,0,0,0.125,0,0.354172303767662,0.243254716981132,0.202416134494572,0.284093299467692,0
2020-09-02,"SB","Solomon Islands","SLB",728041,7,7,0.142857142857143,0,0.402082007388211,0,0,0,0.142857142857143,0,0.402082007388211,0.00846361185983827,0,0.0177852734813023,0
2020-09-03,"SB","Solomon Islands","SLB",728041,8,8,0.25,0,0.550056979772207,0.125,0,0.354172303767662,0.25,0,0.550056979772207,0.243254716981132,0.202416134494572,0.284093299467692,0.125
2020-09-04,"SB","Solomon Islands","SLB",728041,9,9,0.222222222222222,0,0.493833841502414,0.111111111111111,0,0.316430196199952,0.222222222222222,0,0.493833841502414,0.21832285115304,0.181250322736123,0.255395379569956,0.111111111111111
2020-09-05,"SB","Solomon Islands","SLB",728041,9,9,0.222222222222222,0,0.493833841502414,0.111111111111111,0,0.316430196199952,0.222222222222222,0,0.493833841502414,0.21832285115304,0.181250322736123,0.255395379569956,0.111111111111111
2020-09-06,"SB","Solomon Islands","SLB",728041,9,9,0.111111111111111,0,0.316430196199952,0.111111111111111,0,0.316430196199952,0.111111111111111,0,0.316430196199952,0.211740041928721,0.175077283959444,0.248402799897998,0.111111111111111
2020-09-07,"SB","Solomon Islands","SLB",728041,10,10,0.1,0,0.285938509691368,0.1,0,0.285938509691368,0.1,0,0.285938509691368,0.194339622641509,0.160652273592779,0.22802697169024,0.1
2020-09-08,"SB","Solomon Islands","SLB",728041,10,10,0.1,0,0.285938509691368,0.1,0,0.285938509691368,0.1,0,0.285938509691368,0.194339622641509,0.160652273592779,0.22802697169024,0.1
2020-09-09,"SB","Solomon Islands","SLB",728041,9,9,0.111111111111111,0,0.316430196199952,0.111111111111111,0,0.316430196199952,0.111111111111111,0,0.316430196199952,0.215932914046122,0.179007537228518,0.252858290863726,0.111111111111111
2020-09-10,"SB","Solomon Islands","SLB",728041,7,7,0.142857142857143,0,0.402082007388211,0.142857142857143,0,0.402082007388211,0.142857142857143,0,0.402082007388211,0.277628032345013,0.232058640153421,0.323197424536606,0.142857142857143
2020-09-11,"SB","Solomon Islands","SLB",728041,8,8,0.125,0,0.354172303767662,0.125,0,0.354172303767662,0.125,0,0.354172303767662,0.242924528301887,0.202104769454662,0.283744287149112,0.125
2020-09-12,"SB","Solomon Islands","SLB",728041,7,7,0.142857142857143,0,0.402082007388211,0.142857142857143,0,0.402082007388211,0.142857142857143,0,0.402082007388211,0.277628032345013,0.232058640153421,0.323197424536606,0.142857142857143
2020-09-13,"SB","Solomon Islands","SLB",728041,6,6,0.166666666666667,0,0.464865690619526,0.166666666666667,0,0.464865690619526,0.166666666666667,0,0.464865690619526,0.323899371069182,0.27246596880853,0.375332773329835,0.166666666666667
2020-09-14,"SB","Solomon Islands","SLB",728041,6,6,0.166666666666667,0,0.464865690619526,0.166666666666667,0,0.464865690619526,0.166666666666667,0,0.464865690619526,0.323899371069182,0.27246596880853,0.375332773329835,0.166666666666667
2020-09-15,"SB","Solomon Islands","SLB",728041,5,5,0.2,0,0.550609016230633,0.2,0,0.550609016230633,0.2,0,0.550609016230633,0.388679245283019,0.329990422299019,0.447368068267018,0.2
2020-09-16,"SB","Solomon Islands","SLB",728041,5,5,0.2,0,0.550609016230633,0.2,0,0.550609016230633,0.2,0,0.550609016230633,0.388679245283019,0.329990422299019,0.447368068267018,0.2
2020-09-17,"SB","Solomon Islands","SLB",728041,5,5,0,0,0,0,0,0,0,0,0,0.0113207547169811,0,0.024058441138122,0
2020-09-18,"SB","Solomon Islands","SLB",728041,4,4,0,0,0,0,0,0,0,0,0,0.00943396226415094,0,0.0224467080271918,0
2020-09-19,"SB","Solomon Islands","SLB",728041,4,4,0,0,0,0,0,0,0,0,0,0.00943396226415094,0,0.0224467080271918,0
2020-09-20,"SB","Solomon Islands","SLB",728041,4,4,0.25,0,0.674344650278564,0.25,0,0.674344650278564,0.25,0,0.674344650278564,0.481132075471698,0.413874574266159,0.548389576677237,0.25
2020-09-21,"SB","Solomon Islands","SLB",728041,3,3,0.333333333333333,0,0.866767964039479,0.333333333333333,0,0.866767964039479,0.333333333333333,0,0.866767964039479,0.628930817610063,0.55384145629842,0.704020178921706,0.333333333333333
2020-09-22,"SB","Solomon Islands","SLB",728041,3,3,0.333333333333333,0,0.866767964039479,0.333333333333333,0,0.866767964039479,0.333333333333333,0,0.866767964039479,0.628930817610063,0.55384145629842,0.704020178921706,0.333333333333333
2020-09-23,"SB","Solomon Islands","SLB",728041,5,5,0.2,0,0.550609016230633,0.2,0,0.550609016230633,0.2,0,0.550609016230633,0.377358490566038,0.318997688453012,0.435719292679064,0.2
2020-09-24,"SB","Solomon Islands","SLB",728041,6,6,0.166666666666667,0,0.464865690619526,0.166666666666667,0,0.464865690619526,0.166666666666667,0,0.464865690619526,0.314465408805031,0.263434223264162,0.365496594345901,0.166666666666667
2020-09-25,"SB","Solomon Islands","SLB",728041,6,6,0.166666666666667,0,0.464865690619526,0.166666666666667,0,0.464865690619526,0.166666666666667,0,0.464865690619526,0.314465408805031,0.263434223264162,0.365496594345901,0.166666666666667
2020-09-26,"SB","Solomon Islands","SLB",728041,7,7,0.142857142857143,0,0.402082007388211,0.142857142857143,0,0.402082007388211,0.142857142857143,0,0.402082007388211,0.269541778975741,0.224390311284278,0.314693246667205,0.142857142857143
2020-09-27,"SB","Solomon Islands","SLB",728041,7,7,0.142857142857143,0,0.402082007388211,0.142857142857143,0,0.402082007388211,0.142857142857143,0,0.402082007388211,0.269541778975741,0.224390311284278,0.314693246667205,0.142857142857143
2020-09-28,"SB","Solomon Islands","SLB",728041,8,8,0.125,0,0.354172303767662,0.125,0,0.354172303767662,0.125,0,0.354172303767662,0.235849056603774,0.195440642027787,0.276257471179761,0.125
2020-09-29,"SB","Solomon Islands","SLB",728041,8,8,0.125,0,0.354172303767662,0.125,0,0.354172303767662,0.125,0,0.354172303767662,0.235849056603774,0.195440642027787,0.276257471179761,0.125
2020-09-30,"SB","Solomon Islands","SLB",728041,8,8,0.125,0,0.354172303767662,0.125,0,0.354172303767662,0.125,0,0.354172303767662,0.235849056603774,0.195440642027787,0.276257471179761,0.125
2020-10-01,"SB","Solomon Islands","SLB",728041,7,7,0.142857142857143,0,0.402082007388211,0.142857142857143,0,0.402082007388211,0.142857142857143,0,0.402082007388211,0.269541778975741,0.224390311284278,0.314693246667205,0.142857142857143
2020-10-02,"SB","Solomon Islands","SLB",728041,7,7,0.142857142857143,0,0.402082007388211,0.142857142857143,0,0.402082007388211,0.142857142857143,0,0.402082007388211,0.269541778975741,0.224390311284278,0.314693246667205,0.142857142857143
2020-10-03,"SB","Solomon Islands","SLB",728041,7,7,0.142857142857143,0,0.402082007388211,0.142857142857143,0,0.402082007388211,0.142857142857143,0,0.402082007388211,0.269541778975741,0.224390311284278,0.314693246667205,0.142857142857143
2020-10-04,"SB","Solomon Islands","SLB",728041,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-05,"SB","Solomon Islands","SLB",728041,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-06,"SB","Solomon Islands","SLB",728041,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-07,"SB","Solomon Islands","SLB",728041,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-08,"SB","Solomon Islands","SLB",728041,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-09,"SB","Solomon Islands","SLB",728041,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-10,"SB","Solomon Islands","SLB",728041,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
