ISO2,ISO_3,country,date,first_date,day_count,days_aggregated,count,weight,infected,not_infected,pos_RF,pos_RF_symp,pos_XGB,pos_XGB_symp,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,reach,positive_recent,test_recent,p_infected,p_infected_low,p_infected_high,p_rf,p_rf_low,p_rf_high,p_rf_symp,p_rf_symp_low,p_rf_symp_high,p_xgb,p_xgb_low,p_xgb_high,p_xgb_symp,p_xgb_symp_low,p_xgb_symp_high,p_cli,p_cli_low,p_cli_high,p_cli_weight,p_cli_weight_low,p_cli_weight_high,p_cliWHO,p_cliWHO_low,p_cliWHO_high,p_cliWHO_weight,p_cliWHO_weight_low,p_cliWHO_weight_high,p_cli_local,p_cli_local_low,p_cli_local_high,TPR,TPR_low,TPR_high
BH,BHR,Bahrain,2020-05-01,2020-05-01,134,1,134,3108170.81686874,0,0,0,0,0,0,3,189979.109813067,1,45719.4892184927,3,1582.10414531905,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BH,BHR,Bahrain,2020-05-02,2020-05-02,108,1,108,4076501.95479986,0,0,0,0,0,0,0,0,0,0,10,1304.33013507219,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BH,BHR,Bahrain,2020-05-03,2020-05-03,345,1,345,3997865.24347946,0,0,0,0,0,0,3,26212.378244907,0,0,38,4154.53302282254,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BH,BHR,Bahrain,2020-05-04,2020-05-04,343,1,343,3360621.41744542,0,0,0,0,0,0,3,16668.8138593076,1,3383.35700617421,29,4106.22449930135,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BH,BHR,Bahrain,2020-05-05,2020-05-05,373,1,373,4112130.16792351,0,0,0,0,0,0,3,136302.24475785,1,20197.5253701541,23,4456.46129483,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BH,BHR,Bahrain,2020-05-06,2020-05-06,380,1,380,4562535.23230899,0,0,0,0,0,0,0,0,0,0,36,4528.92408011178,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BH,BHR,Bahrain,2020-05-07,2020-05-06,38,2,418,5053146.3389915,0,0,0,0,0,0,0,0,0,0,36,4951.62366092222,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BH,BHR,Bahrain,2020-05-08,2020-05-06,23,3,441,5503612.79990568,0,0,0,0,0,0,0,0,0,0,36,5205.24340940848,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BH,BHR,Bahrain,2020-05-09,2020-05-06,26,4,467,5839761.55384243,0,0,0,0,0,0,0,0,0,0,41,5519.24881229623,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BH,BHR,Bahrain,2020-05-10,2020-05-07,34,4,121,1787042.51405634,0,0,1,1,0,0,1,32821.3465713291,0,0,5,1400.94718211458,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BH,BHR,Bahrain,2020-05-11,2020-05-08,23,4,106,1656497.99508537,0,0,1,1,0,0,1,32821.3465713291,0,0,5,1256.021611551,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BH,BHR,Bahrain,2020-05-12,2020-05-09,22,4,105,1495126.66792242,0,0,1,1,0,0,1,32821.3465713291,0,0,5,1243.9444806707,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BH,BHR,Bahrain,2020-05-13,2020-05-10,26,4,105,1702433.48079499,0,0,1,1,0,0,2,125591.849047732,1,92770.5024764028,2,1243.9444806707,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BH,BHR,Bahrain,2020-05-14,2020-05-10,9,5,114,1910712.47790393,0,0,1,1,0,0,2,125591.849047732,1,92770.5024764028,8,1328.48439683279,1,1,,,,0.00140449438202247,0.000174288217972389,0.00263470054607256,0.00140449438202247,0.000174288217972389,0.00263470054607256,0,0,0,0,0,0,0.00533707865168539,0.00294369203665645,0.00773046526671433,0.0149235543058097,0.0148893131679993,0.0149577954436201,0.00140449438202247,0.000174288217972389,0.00263470054607256,0.00529088022857493,0.00527039272227649,0.00531136773487337,0.00655124566761359,0.00578228375953364,0.00732020757569355,0.25,0.0602273032177511,0.439772696782249
BH,BHR,Bahrain,2020-05-15,2020-05-10,14,6,128,2198030.25997484,0,0,1,1,0,0,2,125591.849047732,1,92770.5024764028,12,1485.48709827667,1,1,,,,0.00168823860438942,0.000338531957714886,0.00303794525106395,0.00168823860438942,0.000338531957714886,0.00303794525106395,0,0,0,0,0,0,0.00506471581316826,0.00273091204597757,0.00739851958035895,0.0138484588835434,0.0138151398741645,0.0138817778929223,0.00140686550365785,0.000174583921072401,0.0026391470862433,0.00638844324839984,0.00636572758804192,0.00641115890875776,0.00677959381325017,0.00599654007709353,0.00756264754940681,0.285714285714286,0.0924994795310712,0.4789290918975
BH,BHR,Bahrain,2020-05-16,2020-05-11,9,6,103,1850182.4517737,0,0,0,0,0,0,2,104235.003581435,1,92770.5024764028,18,1183.55882626921,0,0,,,,0.00169061707523246,0.000339010507737917,0.003042223642727,0.00169061707523246,0.000339010507737917,0.003042223642727,0,0,0,0,0,0,0.00563539025077487,0.00317258586104905,0.00809819464050068,0.0168479481511997,0.016810357277089,0.0168855390253104,0.00169061707523246,0.000339010507737917,0.003042223642727,0.00876450219610384,0.00873727827852228,0.0087917261136854,0.0069892420826901,0.00619311667236211,0.0077853674930181,0.315789473684211,0.106780471975021,0.5247984753934
BH,BHR,Bahrain,2020-05-17,2020-05-11,5,7,108,1906234.27421042,0,0,0,0,0,0,2,104235.003581435,1,92770.5024764028,24,1243.9444806707,0,0,,,,0.00181159420289855,0.000363357169930426,0.00325983123586668,0.00181159420289855,0.000363357169930426,0.00325983123586668,0,0,0,0,0,0,0.00573671497584541,0.00316463028373954,0.00830879966795128,0.0194857546875479,0.019444410695126,0.0195270986799698,0.00211352657004831,0.00054948838904102,0.0036775647510556,0.0113520105034604,0.0113203232878417,0.0113836977190792,0.00715123826386112,0.00631661233487205,0.00798586419285018,0.315789473684211,0.106780471975021,0.5247984753934
