ISO2,ISO_3,country,date,first_date,day_count,days_aggregated,count,weight,infected,not_infected,pos_RF,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,reach,positive_recent,test_recent,p_infected,p_infected_low,p_infected_high,p_rf,p_rf_low,p_rf_high,p_cli,p_cli_low,p_cli_high,p_cli_weight,p_cli_weight_low,p_cli_weight_high,p_cliWHO,p_cliWHO_low,p_cliWHO_high,p_cliWHO_weight,p_cliWHO_weight_low,p_cliWHO_weight_high,p_cli_local,p_cli_local_low,p_cli_local_high,TPR,TPR_low,TPR_high
LR,LBR,Liberia,2020-06-25,2020-05-02,2,47,100,1236279.17732014,0,0,0,4,13652.6229699455,3,11580.8767396099,27,680.625,0,0,,,,,,,,,,,,,,,,,,,,,,,,
LR,LBR,Liberia,2020-06-27,2020-05-03,2,47,101,1098496.92073105,0,0,0,4,13652.6229699455,3,11580.8767396099,27,687.789473684211,0,0,,,,,,,,,,,,,,,,,,,,,,,,
LR,LBR,Liberia,2020-06-28,2020-05-06,4,45,100,1077101.03090694,0,0,0,4,13652.6229699455,3,11580.8767396099,27,680.625,0,0,,,,,,,,,,,,,,,,,,,,,,,,
LR,LBR,Liberia,2020-06-29,2020-05-09,5,43,100,1099492.75148775,0,0,0,4,13652.6229699455,3,11580.8767396099,27,680.625,0,0,,,,,,,,,,,,,,,,,,,,,,,,
LR,LBR,Liberia,2020-06-30,2020-05-11,3,43,100,1026098.04688915,0,0,0,4,13652.6229699455,3,11580.8767396099,27,673.46052631579,0,0,,,,,,,,,,,,,,,,,,,,,,,,
LR,LBR,Liberia,2020-08-16,2020-06-13,2,49,100,1500130.6499993,0,0,0,2,10841.4346428944,2,10841.4346428944,27,2347.60839160839,0,3,,,,,,,,,,,,,,,,,,,,,,,,
LR,LBR,Liberia,2020-08-17,2020-06-14,2,49,101,1523657.5948338,0,0,0,2,10841.4346428944,2,10841.4346428944,34,2373.98601398601,0,3,,,,,,,,,,,,,,,,,,,,,,,,
LR,LBR,Liberia,2020-08-18,2020-06-16,3,48,100,1570941.48114807,0,0,0,2,10841.4346428944,2,10841.4346428944,35,2347.60839160839,0,3,,,,,,,,,,,,,,,,,,,,,,,,
LR,LBR,Liberia,2020-08-19,2020-06-17,2,48,101,1583045.2547959,0,0,0,2,10841.4346428944,2,10841.4346428944,35,2373.98601398601,0,3,,,,,,,,,,,,,,,,,,,,,,,,
LR,LBR,Liberia,2020-08-20,2020-06-19,1,48,100,1579383.02843388,0,0,0,2,10841.4346428944,2,10841.4346428944,35,2373.98601398601,0,3,,,,,,,,,,,,,,,,,,,,,,,,
