ISO2,ISO_3,country_agg,date,first_date,count,day_count,days_aggregated,p_cli,p_cli_CI,p_cli_weight,p_cli_weight_CI,p_cliWHO,p_cliWHO_CI,p_cliWHO_weight,p_cliWHO_weight_CI,p_cli_local,p_cli_local_CI,test_recent,positive_recent,B0.1,B0.2,p_cli_smooth,p_cli_CI_smooth,p_cli_weight_smooth,p_cli_weight_CI_smooth,p_cliWHO_smooth,p_cliWHO_CI_smooth,p_cliWHO_weight_smooth,p_cliWHO_weight_CI_smooth,p_cli_local_smooth,p_cli_local_CI_smooth,p_cases_infected,p_cases_infected_smooth,p_cases_active
GG,GGY,Guernsey,2020-08-30,2020-04-25,100,2,64,0,0,0,0,0,0,0,0,0.00962662582781163,0.00326862193515717,0,0,,,0.000570188762463141,0.00111195093549484,0.0036770697742989,1.81651622320927e-05,0,0,0,0,0.00953020607910445,0.00324171522090504,,,0.000570188762463141
GG,GGY,Guernsey,2020-08-31,2020-04-25,101,1,65,0,0,0,0,0,0,0,0,0.0095242149147498,0.00323401655736443,0,0,,,0.000768535389309576,0.00149875621879544,0.00494968627129607,2.44531863820535e-05,0,0,0,0,0.00952192647299698,0.00324092184500035,,,0.000768535389309576
GG,GGY,Guernsey,2020-09-01,2020-04-25,102,1,66,0,0,0,0,0,0,0,0,0.00942396002091033,0.00320013622269298,0,0,,,0.00102393426492287,0.0019968221687003,0.00658543134431919,3.25359619631812e-05,0,0,0,0,0.00951113933822201,0.00323987867510496,,,0.00102393426492287
GG,GGY,Guernsey,2020-09-02,2020-04-27,100,1,66,0,0,0,0,0,0,0,0,0.00962662582781163,0.00326862193515717,0,0,,,0.00134506396063857,0.00262307338184463,0.00863837954865103,4.26809545032556e-05,0,0,0,0,0.00949732941467415,0.00323851349306264,,,0.00134506396063857
GG,GGY,Guernsey,2020-09-07,2020-04-28,100,1,66,0,0,0,0,0,0,0,0,0.00962662582781163,0.00326862193515717,0,0,,,0.00400883383156711,0.00781783874334167,0.0255194513013493,0.000126127790593948,0,0,0,0,0.00936639347873093,0.00322372920505522,,,0.00400883383156711
GG,GGY,Guernsey,2020-09-08,2020-04-28,101,1,67,0,0,0,0,0,0,0,0,0.0095242149147498,0.00323401655736443,0,0,,,0.00468946160220624,0.00914517224359125,0.0297864403754162,0.000147228571954503,0,0,0,0,0.00932655904893326,0.00321869981749919,,,0.00468946160220624
GG,GGY,Guernsey,2020-09-10,2020-05-01,100,1,67,0.01,0.0195013954179879,0.0658896118956429,0.000325259101656793,0,0,0,0,0.00914148954597527,0.00320324408589259,0,0,,,0.00605027920891469,0.0117989894694076,0.038239099484858,0.000189041605389038,0,0,0,0,0.00923413584829253,0.00320631481354936,,,0.00605027920891469
GG,GGY,Guernsey,2020-09-12,2020-05-03,100,1,67,0.01,0.0195013954179879,0.0634689111971784,0.000313715195490707,0,0,0,0,0.00914148954597527,0.00320324408589259,0,0,,,0.00728580746363152,0.0142084765070531,0.045782787277648,0.000226380611424944,0,0,0,0,0.00912691891248252,0.00319099042382218,,,0.00728580746363152
GG,GGY,Guernsey,2020-09-13,2020-05-11,100,3,66,0.01,0.0195013954179879,0.0623570918620408,0.000308402576225584,0,0,0,0,0.00914148954597527,0.00320324408589259,0,0,,,0.00782152764691351,0.0152532216972145,0.0489944366663297,0.000242287472541807,0,0,0,0,0.00906923591481346,0.00318244156131046,,,0.00782152764691351
GG,GGY,Guernsey,2020-09-15,2020-05-11,101,1,67,0.0099009900990099,0.0193092777830645,0.0617437421302181,0.000305468962640237,0,0,0,0,0.0090431939594594,0.00316895777358325,0,0,,,0.00869098682979134,0.0169488149688222,0.0540801571177909,0.000267498075974254,0,0,0,0,0.00895105126030188,0.00316447544513999,,,0.00869098682979134
GG,GGY,Guernsey,2020-09-19,2020-05-15,100,1,67,0.01,0.0195013954179879,0.0616037329495951,0.00030479902474657,0,0,0,0,0.00855171602688009,0.00309911288581578,1,0,,,0.00964200928460683,0.0188034686923733,0.0592180050399726,0.0002930403801592,0,0,0,0,0.00874444667924363,0.00313199595596194,,,0.00964200928460683
GG,GGY,Guernsey,2020-09-20,2020-05-16,100,1,67,0.01,0.0195013954179879,0.0611146041048359,0.000302457739814732,0,0,0,0,0.00855171602688009,0.00309911288581578,1,0,,,0.0097530112055844,0.0190199413635961,0.0597224737062089,0.000295565904361478,0,0,0,0,0.00870579086100701,0.00312568952053041,,,0.0097530112055844
GG,GGY,Guernsey,2020-09-21,2020-05-19,100,2,67,0.01,0.0195013954179879,0.060832197756474,0.000301105377940412,0,0,0,0,0.00855171602688009,0.00309911288581578,1,0,,,0.00983110764588187,0.0191722436097301,0.0600319299265592,0.000297125120494991,0,0,0,0,0.00867315906694036,0.00312020711773283,,,0.00983110764588187
GG,GGY,Guernsey,2020-09-22,2020-05-22,100,1,67,0.01,0.0195013954179879,0.0609158902052044,0.000301506201277893,0,0,0,0,0.00864569092827438,0.00313302057838834,1,0,,,0.00988464170696027,0.0192766462265826,0.06019877853221,0.000297977217050746,0,0,0,0,0.00864633560330538,0.00311548424452009,,,0.00988464170696027
GG,GGY,Guernsey,2020-09-23,2020-05-22,101,1,68,0.0099009900990099,0.0193092777830645,0.0595721340734653,0.000295066096063882,0,0,0,0,0.00855171602688009,0.00309911288581578,1,0,,,0.00991996897577371,0.0193455440010414,0.0602621653208537,0.000298315945150086,0,0,0,0,0.00862495860806398,0.00311143335674204,,,0.00991996897577371
GG,GGY,Guernsey,2020-09-27,2020-05-23,100,1,68,0.01,0.0195013954179879,0.0597038863950317,0.000295697961505875,0,0,0,0,0.00855171602688009,0.00309911288581578,1,0,,,0.00996781087727522,0.0194388757409127,0.0600350212951713,0.000297277547464152,0,0,0,0,0.00858638385380198,0.00310049402441227,,,0.00996781087727522
GG,GGY,Guernsey,2020-09-28,2020-05-24,100,1,68,0.01,0.0195013954179879,0.0596166166882669,0.000295279438758838,0,0,0,0,0.00855171602688009,0.00309911288581578,1,0,,,0.00996951859296878,0.019442217622811,0.0599448432033019,0.000296848122037287,0,0,0,0,0.00858705975666075,0.00309897862498692,,,0.00996951859296878
GG,GGY,Guernsey,2020-10-02,2020-05-24,101,1,69,0.0099009900990099,0.0193092777830645,0.0588502350935826,0.000291602322690447,0,0,0,0,0.00845976209110719,0.00306593125954516,2,0,,,0.00996822304948097,0.0194397357966738,0.0596997270553259,0.000295675642372864,0,0,0,0,0.00862394436846162,0.00309872259793241,,,0.00996822304948097
