ISO2,ISO_3,country,date,first_date,day_count,days_aggregated,count,weight,infected,not_infected,pos_RF,pos_RF_symp,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,reach,positive_recent,test_recent,p_infected,p_infected_low,p_infected_high,p_rf,p_rf_low,p_rf_high,p_rf_symp,p_rf_symp_low,p_rf_symp_high,p_cli,p_cli_low,p_cli_high,p_cli_weight,p_cli_weight_low,p_cli_weight_high,p_cliWHO,p_cliWHO_low,p_cliWHO_high,p_cliWHO_weight,p_cliWHO_weight_low,p_cliWHO_weight_high,p_cli_local,p_cli_local_low,p_cli_local_high,TPR,TPR_low,TPR_high
MQ,MTQ,Martinique,2020-09-16,2020-06-10,2,63,100,2539940.68830099,0,0,3,2,2,45104.3597802082,2,45104.3597802082,8,448.747826086957,2,27,,,,,,,,,,,,,,,,,,,,,,,,,,,
MQ,MTQ,Martinique,2020-09-17,2020-06-11,2,63,101,2568216.26499282,0,0,3,2,2,45104.3597802082,2,45104.3597802082,8,458.295652173913,2,28,,,,,,,,,,,,,,,,,,,,,,,,,,,
MQ,MTQ,Martinique,2020-09-18,2020-06-12,1,63,100,2566572.38760508,0,0,2,1,1,40560.8651844928,1,40560.8651844928,7,453.521739130435,2,29,,,,,,,,,,,,,,,,,,,,,,,,,,,
MQ,MTQ,Martinique,2020-09-19,2020-06-16,2,62,100,2589969.68911293,0,0,2,1,1,40560.8651844928,1,40560.8651844928,7,453.521739130435,2,29,,,,,,,,,,,,,,,,,,,,,,,,,,,
MQ,MTQ,Martinique,2020-09-21,2020-06-17,2,62,101,2613222.26210309,0,0,2,1,1,40560.8651844928,1,40560.8651844928,7,458.295652173913,2,29,,,,,,,,,,,,,,,,,,,,,,,,,,,
MQ,MTQ,Martinique,2020-09-22,2020-06-19,2,61,100,2581139.8900044,0,0,2,1,1,40560.8651844928,1,40560.8651844928,7,448.747826086957,2,29,,,,,,,,,,,,,,,,,,,,,,,,,,,
MQ,MTQ,Martinique,2020-09-23,2020-06-28,2,61,101,2614617.05891505,0,0,2,1,1,40560.8651844928,1,40560.8651844928,7,453.521739130435,2,29,,,,,,,,,,,,,,,,,,,,,,,,,,,
MQ,MTQ,Martinique,2020-09-24,2020-06-29,1,61,100,2581730.41906293,0,0,2,1,1,40560.8651844928,1,40560.8651844928,7,448.747826086957,2,28,,,,,,,,,,,,,,,,,,,,,,,,,,,
MQ,MTQ,Martinique,2020-09-25,2020-06-29,1,62,101,2591543.20322687,0,0,2,1,1,40560.8651844928,1,40560.8651844928,7,453.521739130435,2,28,,,,,,,,,,,,,,,,,,,,,,,,,,,
MQ,MTQ,Martinique,2020-09-26,2020-07-03,1,62,100,2552530.24852434,0,0,2,1,1,40560.8651844928,1,40560.8651844928,7,448.747826086957,2,27,,,,,,,,,,,,,,,,,,,,,,,,,,,
MQ,MTQ,Martinique,2020-09-27,2020-07-03,1,63,101,2568847.57499704,0,0,2,1,1,40560.8651844928,1,40560.8651844928,7,453.521739130435,2,27,,,,,,,,,,,,,,,,,,,,,,,,,,,
MQ,MTQ,Martinique,2020-09-29,2020-07-08,4,60,100,2455592.71800602,0,0,2,1,1,40560.8651844928,1,40560.8651844928,8,448.747826086957,2,27,,,,,,,,,,,,,,,,,,,,,,,,,,,
MQ,MTQ,Martinique,2020-12-09,2020-09-11,3,63,100,2976422.80563422,0,0,0,0,0,0,0,0,23,Inf,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
MQ,MTQ,Martinique,2020-12-11,2020-09-16,3,61,100,3128026.33296993,0,0,0,0,0,0,0,0,21,Inf,0,0,,,,0.0185053380782918,0.0114583682553712,0.0255523079012125,0.0099644128113879,0.00477090023659563,0.0151579253861802,0.0099644128113879,0.00477090023659563,0.0151579253861802,0.0134264618417275,0.0133893413658667,0.0134635823175883,0.0099644128113879,0.00477090023659563,0.0151579253861802,0.0134264618417275,0.0133893413658667,0.0134635823175883,0,0,0,0.0712166172106825,0.0437578503732377,0.0986753840481273
MQ,MTQ,Martinique,2020-12-12,2020-09-16,1,62,101,3134536.87566151,0,0,0,0,0,0,0,0,21,Inf,0,0,,,,0.0163584637268848,0.00972798145730481,0.0229889459964648,0.0085348506401138,0.00372654440121367,0.0133431568790139,0.0085348506401138,0.00372654440121367,0.0133431568790139,0.0120116568299842,0.0119768008843633,0.0120465127756051,0.0085348506401138,0.00372654440121367,0.0133431568790139,0.0120116568299842,0.0119768008843633,0.0120465127756051,0,0,0,0.0709677419354839,0.0423843914529608,0.099551092418007
MQ,MTQ,Martinique,2020-12-13,2020-09-17,1,62,100,3098399.18322082,0,0,0,0,0,0,0,0,21,Inf,0,0,,,,0.0142348754448399,0.0080408428103889,0.0204289080792908,0.00711743772241993,0.00272181197642116,0.0115130634684187,0.00711743772241993,0.00272181197642116,0.0115130634684187,0.0106590031292222,0.0106263756081637,0.0106916306502808,0.00711743772241993,0.00272181197642116,0.0115130634684187,0.0106590031292222,0.0106263756081637,0.0106916306502808,0,0,0,0.0709219858156028,0.0409621056427074,0.100881865988498
MQ,MTQ,Martinique,2020-12-15,2020-09-19,3,61,100,3134556.20236395,0,0,0,0,0,0,0,0,21,Inf,0,0,,,,0.0128113879003559,0.00693097139718344,0.0186918044035283,0.00640569395017794,0.00223414284424031,0.0105772450561156,0.00640569395017794,0.00223414284424031,0.0105772450561156,0.00945202132792265,0.00942150476045414,0.00948253789539115,0.00640569395017794,0.00223414284424031,0.0105772450561156,0.00945202132792265,0.00942150476045414,0.00948253789539115,0,0,0,0.0711462450592885,0.0394697229267504,0.102822767191827
MQ,MTQ,Martinique,2020-12-16,2020-09-19,1,62,101,3135803.36809088,0,0,0,0,0,0,0,0,21,Inf,0,0,,,,0.0113798008534851,0.00583561856066454,0.0169239831463056,0.00568990042674253,0.0017583061952148,0.00962149465827027,0.00568990042674253,0.0017583061952148,0.00962149465827027,0.00828470869363805,0.00825632164514346,0.00831309574213263,0.00568990042674253,0.0017583061952148,0.00962149465827027,0.00828470869363805,0.00825632164514346,0.00831309574213263,0,0,0,0.0714285714285714,0.0377023472591627,0.10515479559798
MQ,MTQ,Martinique,2020-12-17,2020-09-22,3,61,100,3328275.86776343,0,0,0,0,0,0,0,0,21,Inf,0,0,,,,0.0099644128113879,0.00477090023659563,0.0151579253861802,0.00498220640569395,0.00130060971988766,0.00866380309150024,0.00498220640569395,0.00130060971988766,0.00866380309150024,0.00711914902615351,0.00709305614011178,0.00714524191219524,0.00498220640569395,0.00130060971988766,0.00866380309150024,0.00711914902615351,0.00709305614011178,0.00714524191219524,0,0,0,0.0717948717948718,0.0355622734850434,0.1080274701047
MQ,MTQ,Martinique,2020-12-19,2020-09-22,1,62,101,3340754.02815405,0,0,0,0,0,0,0,0,21,Inf,0,0,,,,0.0085348506401138,0.00372654440121367,0.0133431568790139,0.0042674253200569,0.00086013018611363,0.00767472045400017,0.0042674253200569,0.00086013018611363,0.00767472045400017,0.00598807567161072,0.00596435636780122,0.00601179497542022,0.0042674253200569,0.00086013018611363,0.00767472045400017,0.00598807567161072,0.00596435636780122,0.00601179497542022,0,0,0,0.072289156626506,0.032894534198612,0.1116837790544
MQ,MTQ,Martinique,2020-12-20,2020-09-24,3,61,100,3338584.28054514,0,0,0,0,0,0,0,0,21,Inf,0,0,,,,0.00711743772241993,0.00272181197642116,0.0115130634684187,0.00355871886120996,0.000444976861688327,0.0066724608607316,0.00355871886120996,0.000444976861688327,0.0066724608607316,0.0049027286122696,0.00488144329611298,0.00492401392842622,0.00355871886120996,0.000444976861688327,0.0066724608607316,0.0049027286122696,0.00488144329611298,0.00492401392842622,0,0,0,0.072992700729927,0.0294345833637491,0.116550818096105
MQ,MTQ,Martinique,2020-12-21,2020-09-26,2,60,100,3326837.8269431,0,0,0,0,0,0,0,0,21,Inf,0,0,,,,0.00569395017793594,0.00175956567095137,0.00962833468492052,0.00284697508896797,6.09651079932759e-05,0.00563298506994267,0.00284697508896797,6.09651079932759e-05,0.00563298506994267,0.00385278373956517,0.0038340725721124,0.00387149490701795,0.00284697508896797,6.09651079932759e-05,0.00563298506994267,0.00385278373956517,0.0038340725721124,0.00387149490701795,0,0,0,0.073394495412844,0.0244375825111374,0.122351408314551
MQ,MTQ,Martinique,2020-12-22,2020-09-27,1,60,100,3344129.01139822,0,0,0,0,0,0,0,0,21,Inf,0,0,,,,0.00427350427350427,0.000861365858399624,0.00768564268860892,0.00213675213675214,0,0.00455208574456449,0.00213675213675214,0,0.00455208574456449,0.00283885295785271,0.00282292502445305,0.00285478089125236,0.00213675213675214,0,0.00455208574456449,0.00283885295785271,0.00282292502445305,0.00285478089125236,0,0,0,0.0740740740740741,0.0170409948827293,0.131107153265419
MQ,MTQ,Martinique,2020-12-23,2020-09-29,2,60,101,3351915.67102378,0,0,0,0,0,0,0,0,21,Inf,0,0,,,,0.00284697508896797,6.09651079932759e-05,0.00563298506994267,0.00142348754448399,0,0.0033948997361547,0.00142348754448399,0,0.0033948997361547,0.00185791909987258,0.00184514581875723,0.00187069238098793,0.00142348754448399,0,0.0033948997361547,0.00185791909987258,0.00184514581875723,0.00187069238098793,0,0,0,0.0740740740740741,0.00422310283480423,0.143925045313344
MQ,MTQ,Martinique,2020-12-26,2020-09-29,2,61,103,3358743.66290832,0,0,0,0,0,0,0,0,21,Inf,0,0,,,,0.00142146410803127,0,0.00339007600254607,0.000710732054015636,0,0.00210324616639997,0.000710732054015636,0,0.00210324616639997,0.000912452486677745,0.000903576706902288,0.000921328266453201,0.000710732054015636,0,0.00210324616639997,0.000912452486677745,0.000903576706902288,0.000921328266453201,0,0,0,0.0740740740740741,0,0.172858264945583
MQ,MTQ,Martinique,2020-12-27,2020-10-01,1,61,100,3272042.6338648,0,0,0,0,0,0,0,0,20,Inf,0,0,,,,0,0,0,0,0,0,0,0,0,6.42908228935514e-19,0,2.33573299175521e-13,0,0,0,6.42908228935514e-19,0,2.33573299175521e-13,0,0,0,,,
MQ,MTQ,Martinique,2020-12-28,2020-10-10,6,57,100,3331342.85485227,0,0,0,0,0,0,0,0,19,Inf,0,0,,,,0,0,0,0,0,0,0,0,0,6.37906885753685e-19,0,2.31756274327009e-13,0,0,0,6.37906885753685e-19,0,2.31756274327009e-13,,,,,,
MQ,MTQ,Martinique,2020-12-29,2020-10-12,3,56,100,3413594.84618884,0,0,0,0,0,0,0,0,19,Inf,0,0,,,,0,0,0,0,0,0,0,0,0,6.33938947609991e-19,0,2.30314693147248e-13,0,0,0,6.33938947609991e-19,0,2.30314693147248e-13,,,,,,
MQ,MTQ,Martinique,2020-12-30,2020-10-14,2,55,100,3427224.81106495,0,0,0,0,0,0,0,0,19,Inf,0,0,,,,0,0,0,0,0,0,0,0,0,6.2992298593097e-19,0,2.28855664663067e-13,0,0,0,6.2992298593097e-19,0,2.28855664663067e-13,,,,,,
MQ,MTQ,Martinique,2021-02-01,2020-12-11,3,45,100,1977018.16637171,0,0,0,0,1,9481.60825945244,0,0,12,860.757575757576,0,33,,,,0,0,0,0,0,0,0.000711237553342817,0,0.00210474172159909,0.000210324647594727,0.000206091615311279,0.000214557679878176,0,0,0,6.45592257871102e-19,0,2.34548426674831e-13,,,,0,0,0
MQ,MTQ,Martinique,2021-02-02,2020-12-11,1,46,101,2007839.83299579,0,0,0,0,1,9481.60825945244,0,0,12,869.818181818182,0,34,,,,0,0,0,0,0,0,0.00142146410803127,0,0.00339007600254607,0.000431432188540908,0.000425293000601478,0.000437571376480338,0,0,0,6.62141322720986e-19,0,2.40560823936657e-13,,,,0,0,0
MQ,MTQ,Martinique,2021-02-03,2020-12-13,3,45,100,1875451.36511148,0,0,0,0,1,9481.60825945244,0,0,12,869.818181818182,0,34,,,,0,0,0,0,0,0,0.00213371266002845,0,0.00454561418920919,0.000666252590623034,0.000658512596209906,0.000673992585036163,0,0,0,6.81688236434697e-19,0,2.47662361791243e-13,,,,0,0,0
MQ,MTQ,Martinique,2021-02-04,2020-12-15,2,45,101,1896198.60588459,0,0,0,0,1,9481.60825945244,0,0,12,869.818181818182,0,33,,,,0,0,0,0,0,0,0.00284292821606254,6.08728029129987e-05,0.00562498362921209,0.000919168469298618,0.000909922072585793,0.000928414866011443,0,0,0,7.05347725818913e-19,0,2.56258028705368e-13,,,,0,0,0
