ISO2,ISO_3,country,date,first_date,day_count,days_aggregated,count,weight,infected,not_infected,pos_RF,pos_RF_symp,pos_XGB,pos_XGB_symp,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,reach,positive_recent,test_recent,p_infected,p_infected_low,p_infected_high,p_rf,p_rf_low,p_rf_high,p_rf_symp,p_rf_symp_low,p_rf_symp_high,p_xgb,p_xgb_low,p_xgb_high,p_xgb_symp,p_xgb_symp_low,p_xgb_symp_high,p_cli,p_cli_low,p_cli_high,p_cli_weight,p_cli_weight_low,p_cli_weight_high,p_cliWHO,p_cliWHO_low,p_cliWHO_high,p_cliWHO_weight,p_cliWHO_weight_low,p_cliWHO_weight_high,p_cli_local,p_cli_local_low,p_cli_local_high,TPR,TPR_low,TPR_high
VI,VIR,"Virgin Islands, U.S.",2020-09-18,2020-06-12,5,62,101,3398676.9696927,0,0,4,2,0,0,4,28312.841317011,3,19479.0060932263,187,4785,2,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VI,VIR,"Virgin Islands, U.S.",2020-09-19,2020-06-14,2,61,100,3447308.31301754,0,0,4,2,0,0,4,28312.841317011,3,19479.0060932263,186,4678.66666666667,2,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VI,VIR,"Virgin Islands, U.S.",2020-09-20,2020-06-16,1,61,100,3461785.55507793,0,0,4,2,0,0,4,28312.841317011,3,19479.0060932263,186,4678.66666666667,2,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VI,VIR,"Virgin Islands, U.S.",2020-09-21,2020-06-19,2,60,100,3363373.73936052,0,0,4,2,0,0,4,28312.841317011,3,19479.0060932263,186,4678.66666666667,2,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VI,VIR,"Virgin Islands, U.S.",2020-09-23,2020-06-20,2,60,100,3206966.32821342,0,0,4,2,0,0,4,28312.841317011,3,19479.0060932263,185,4678.66666666667,2,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VI,VIR,"Virgin Islands, U.S.",2020-09-26,2020-06-21,1,60,100,3204382.78339048,0,0,4,2,0,0,4,28312.841317011,3,19479.0060932263,185,4678.66666666667,2,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VI,VIR,"Virgin Islands, U.S.",2020-09-27,2020-06-24,2,59,100,3245995.53026755,0,0,5,3,1,0,4,28312.841317011,3,19479.0060932263,184,4678.66666666667,3,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VI,VIR,"Virgin Islands, U.S.",2020-09-29,2020-06-24,1,60,101,3254736.16263365,0,0,5,3,1,0,4,28312.841317011,3,19479.0060932263,184,4731.83333333333,3,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VI,VIR,"Virgin Islands, U.S.",2020-09-30,2020-06-25,1,60,100,3294420.76858003,0,0,5,3,1,0,4,28312.841317011,3,19479.0060932263,184,4678.66666666667,3,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VI,VIR,"Virgin Islands, U.S.",2020-12-27,2020-09-10,6,61,100,3925751.85179801,0,0,3,2,11,0,2,21315.5498159733,2,21315.5498159733,51,3899.28315412186,3,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VI,VIR,"Virgin Islands, U.S.",2020-12-28,2020-09-12,1,61,100,3913965.12937077,0,0,3,2,11,0,2,21315.5498159733,2,21315.5498159733,51,3853.94265232975,3,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VI,VIR,"Virgin Islands, U.S.",2020-12-29,2020-09-13,1,61,100,3946353.96601602,0,0,2,1,11,0,1,19264.3151342404,1,19264.3151342404,39,3853.94265232975,2,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VI,VIR,"Virgin Islands, U.S.",2020-12-30,2020-09-18,4,60,102,3836627.06914413,0,0,2,1,11,0,2,27670.270604127,2,27670.270604127,43,3899.28315412186,2,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
