ISO2,ISO_3,country,date,first_date,day_count,days_aggregated,count,weight,infected,not_infected,pos_RF,pos_RF_symp,pos_XGB,pos_XGB_symp,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,reach,positive_recent,test_recent,p_infected,p_infected_low,p_infected_high,p_rf,p_rf_low,p_rf_high,p_rf_symp,p_rf_symp_low,p_rf_symp_high,p_xgb,p_xgb_low,p_xgb_high,p_xgb_symp,p_xgb_symp_low,p_xgb_symp_high,p_cli,p_cli_low,p_cli_high,p_cli_weight,p_cli_weight_low,p_cli_weight_high,p_cliWHO,p_cliWHO_low,p_cliWHO_high,p_cliWHO_weight,p_cliWHO_weight_low,p_cliWHO_weight_high,p_cli_local,p_cli_local_low,p_cli_local_high,TPR,TPR_low,TPR_high
CF,CAF,Central African Republic,2020-05-09,2020-04-28,23,12,101,2169727.0508997,0,0,8,6,0,0,1,3307.30394043952,1,3307.30394043952,17,1468.51145038168,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CF,CAF,Central African Republic,2020-05-10,2020-05-03,18,8,101,1609186.70569915,0,0,10,6,0,0,1,3307.30394043952,1,3307.30394043952,16,1453.82633587786,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CF,CAF,Central African Republic,2020-05-11,2020-05-04,7,8,101,1529021.25529064,0,0,10,6,0,0,1,3307.30394043952,1,3307.30394043952,15,1453.82633587786,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CF,CAF,Central African Republic,2020-05-12,2020-05-06,17,7,102,1255920.0843118,0,0,13,9,0,0,1,3307.30394043952,1,3307.30394043952,26,1468.51145038168,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CF,CAF,Central African Republic,2020-05-13,2020-05-07,16,7,109,1483816.29731408,0,0,12,10,0,0,0,0,0,0,31,1556.62213740458,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CF,CAF,Central African Republic,2020-05-14,2020-05-08,3,7,101,1391180.58713424,0,0,9,7,0,0,0,0,0,0,29,1424.45610687023,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CF,CAF,Central African Republic,2020-05-15,2020-05-08,4,8,105,1426798.51678078,0,0,10,8,0,0,0,0,0,0,31,1483.1965648855,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CF,CAF,Central African Republic,2020-05-17,2020-05-08,3,9,108,1523786.69794181,0,0,10,8,0,0,0,0,0,0,33,1527.25190839695,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CF,CAF,Central African Republic,2020-05-18,2020-05-08,2,10,110,1614339.42679164,0,0,11,8,0,0,0,0,0,0,33,1556.62213740458,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CF,CAF,Central African Republic,2020-05-19,2020-05-08,2,11,112,1635894.71849934,0,0,11,8,0,0,0,0,0,0,33,1585.99236641221,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CF,CAF,Central African Republic,2020-05-20,2020-05-08,2,12,114,1712278.37747956,0,0,11,8,0,0,1,62815.056583204,0,0,33,1615.36259541985,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CF,CAF,Central African Republic,2020-05-21,2020-05-08,2,13,116,1783237.19245222,0,0,12,9,0,0,1,62815.056583204,0,0,33,1644.73282442748,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CF,CAF,Central African Republic,2020-05-22,2020-05-09,1,13,100,1602439.83227703,0,0,11,8,0,0,1,62815.056583204,0,0,29,1409.77099236641,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
