"date","ISO2","country","ISO3","population","count_14days","count_local_14days","p_cli_14days","p_cli_14days_low","p_cli_14days_high","p_cliWHO_14days","p_cliWHO_14days_low","p_cliWHO_14days_high","p_anosmia_14days","p_anosmia_14days_low","p_anosmia_14days_high","p_cli_local_14days","p_cli_local_14days_low","p_cli_local_14days_high","p_cases_active"
2020-06-21,"SH","Saint Helena","SHN",5633,7,7,0.142857142857143,0,0.402082007388211,0.142857142857143,0,0.402082007388211,0.142857142857143,0,0.402082007388211,0.00269541778975741,0,0.00797121493606835,0.142857142857143
2020-06-22,"SH","Saint Helena","SHN",5633,7,7,0.142857142857143,0,0.402082007388211,0.142857142857143,0,0.402082007388211,0.142857142857143,0,0.402082007388211,0.00269541778975741,0,0.00797121493606835,0.142857142857143
2020-06-23,"SH","Saint Helena","SHN",5633,8,8,0.25,0,0.550056979772207,0.25,0,0.550056979772207,0.25,0,0.550056979772207,0.106132075471698,0.0768146946750498,0.135449456268346,0.25
2020-06-24,"SH","Saint Helena","SHN",5633,7,7,0.285714285714286,0,0.620372146798186,0.285714285714286,0,0.620372146798186,0.285714285714286,0,0.620372146798186,0.121293800539084,0.0880735974216398,0.154514003656527,0.285714285714286
2020-06-25,"SH","Saint Helena","SHN",5633,7,7,0.285714285714286,0,0.620372146798186,0.285714285714286,0,0.620372146798186,0.285714285714286,0,0.620372146798186,0.121293800539084,0.0880735974216398,0.154514003656527,0.285714285714286
2020-06-26,"SH","Saint Helena","SHN",5633,6,6,0.333333333333333,0,0.71052857802539,0.333333333333333,0,0.71052857802539,0.333333333333333,0,0.71052857802539,0.141509433962264,0.103200947697765,0.179817920226764,0.333333333333333
2020-06-27,"SH","Saint Helena","SHN",5633,6,6,0.333333333333333,0,0.71052857802539,0.333333333333333,0,0.71052857802539,0.333333333333333,0,0.71052857802539,0.141509433962264,0.103200947697765,0.179817920226764,0.333333333333333
2020-06-28,"SH","Saint Helena","SHN",5633,5,5,0.4,0,0.829406594492118,0.4,0,0.829406594492118,0.4,0,0.829406594492118,0.169811320754717,0.124605237823706,0.215017403685728,0.4
2020-06-29,"SH","Saint Helena","SHN",5633,5,5,0.4,0,0.829406594492118,0.4,0,0.829406594492118,0.4,0,0.829406594492118,0.169811320754717,0.124605237823706,0.215017403685728,0.4
2020-06-30,"SH","Saint Helena","SHN",5633,5,5,0.4,0,0.829406594492118,0.4,0,0.829406594492118,0.4,0,0.829406594492118,0.169811320754717,0.124605237823706,0.215017403685728,0.4
2020-07-01,"SH","Saint Helena","SHN",5633,4,4,0.5,0.0100090038649866,0.989990996135013,0.5,0.0100090038649866,0.989990996135013,0.5,0.0100090038649866,0.989990996135013,0.212264150943396,0.157220302286471,0.267307999600322,0.5
2020-07-02,"SH","Saint Helena","SHN",5633,3,3,0.666666666666667,0.133232035960521,1,0.666666666666667,0.133232035960521,1,0.666666666666667,0.133232035960521,1,0.283018867924528,0.213000644516186,0.353037091332871,0.666666666666667
2020-07-03,"SH","Saint Helena","SHN",5633,4,4,0.25,0,0.674344650278564,0.25,0,0.674344650278564,0.25,0,0.674344650278564,0.207547169811321,0.152955638230257,0.262138701392385,0.25
2020-07-04,"SH","Saint Helena","SHN",5633,3,3,0.333333333333333,0,0.866767964039479,0.333333333333333,0,0.866767964039479,0.333333333333333,0,0.866767964039479,0.276729559748428,0.207190684336615,0.346268435160241,0.333333333333333
2020-07-05,"SH","Saint Helena","SHN",5633,3,3,0.333333333333333,0,0.866767964039479,0.333333333333333,0,0.866767964039479,0.333333333333333,0,0.866767964039479,0.276729559748428,0.207190684336615,0.346268435160241,0.333333333333333
2020-07-06,"SH","Saint Helena","SHN",5633,3,3,0.333333333333333,0,0.866767964039479,0.333333333333333,0,0.866767964039479,0.333333333333333,0,0.866767964039479,0.276729559748428,0.207190684336615,0.346268435160241,0.333333333333333
2020-07-07,"SH","Saint Helena","SHN",5633,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-08,"SH","Saint Helena","SHN",5633,3,3,0,0,0,0,0,0,0,0,0,0.00628930817610063,0,0.0185773009704059,0
2020-07-09,"SH","Saint Helena","SHN",5633,3,3,0,0,0,0,0,0,0,0,0,0.00628930817610063,0,0.0185773009704059,0
2020-07-10,"SH","Saint Helena","SHN",5633,3,3,0,0,0,0,0,0,0,0,0,0.00628930817610063,0,0.0185773009704059,0
2020-07-11,"SH","Saint Helena","SHN",5633,3,3,0,0,0,0,0,0,0,0,0,0.00628930817610063,0,0.0185773009704059,0
2020-07-12,"SH","Saint Helena","SHN",5633,3,3,0,0,0,0,0,0,0,0,0,0.00628930817610063,0,0.0185773009704059,0
2020-07-13,"SH","Saint Helena","SHN",5633,4,4,0.25,0,0.674344650278564,0.25,0,0.674344650278564,0.25,0,0.674344650278564,0.00943396226415094,0,0.0224467080271918,0.25
2020-07-14,"SH","Saint Helena","SHN",5633,5,5,0.2,0,0.550609016230633,0.2,0,0.550609016230633,0.2,0,0.550609016230633,0.00754716981132075,0,0.0179672761780292,0.2
2020-07-15,"SH","Saint Helena","SHN",5633,6,6,0.166666666666667,0,0.464865690619526,0.166666666666667,0,0.464865690619526,0.166666666666667,0,0.464865690619526,0.00628930817610063,0,0.0149782312081253,0.166666666666667
2020-07-16,"SH","Saint Helena","SHN",5633,6,6,0.166666666666667,0,0.464865690619526,0.166666666666667,0,0.464865690619526,0.166666666666667,0,0.464865690619526,0.00628930817610063,0,0.0149782312081253,0.166666666666667
2020-07-17,"SH","Saint Helena","SHN",5633,4,4,0.25,0,0.674344650278564,0.25,0,0.674344650278564,0.25,0,0.674344650278564,0.00943396226415094,0,0.0224467080271918,0.25
2020-07-18,"SH","Saint Helena","SHN",5633,5,5,0.2,0,0.550609016230633,0.2,0,0.550609016230633,0.2,0,0.550609016230633,0.00754716981132075,0,0.0179672761780292,0.2
2020-07-19,"SH","Saint Helena","SHN",5633,5,5,0.2,0,0.550609016230633,0.2,0,0.550609016230633,0.2,0,0.550609016230633,0.00754716981132075,0,0.0179672761780292,0.2
2020-07-20,"SH","Saint Helena","SHN",5633,6,6,0.166666666666667,0,0.464865690619526,0.166666666666667,0,0.464865690619526,0.333333333333333,0,0.71052857802539,0.00628930817610063,0,0.0149782312081253,0.166666666666667
2020-07-21,"SH","Saint Helena","SHN",5633,7,7,0.142857142857143,0,0.402082007388211,0.142857142857143,0,0.402082007388211,0.285714285714286,0,0.620372146798186,0.00539083557951483,0,0.0128418500615798,0.142857142857143
2020-07-22,"SH","Saint Helena","SHN",5633,6,6,0.166666666666667,0,0.464865690619526,0.166666666666667,0,0.464865690619526,0.333333333333333,0,0.71052857802539,0.00314465408805031,0,0.00929836431956434,0.166666666666667
2020-07-23,"SH","Saint Helena","SHN",5633,6,6,0.166666666666667,0,0.464865690619526,0.166666666666667,0,0.464865690619526,0.333333333333333,0,0.71052857802539,0.00314465408805031,0,0.00929836431956434,0.166666666666667
2020-07-24,"SH","Saint Helena","SHN",5633,6,6,0.166666666666667,0,0.464865690619526,0.166666666666667,0,0.464865690619526,0.333333333333333,0,0.71052857802539,0.00314465408805031,0,0.00929836431956434,0.166666666666667
2020-07-25,"SH","Saint Helena","SHN",5633,6,6,0.166666666666667,0,0.464865690619526,0.166666666666667,0,0.464865690619526,0.333333333333333,0,0.71052857802539,0.00314465408805031,0,0.00929836431956434,0.166666666666667
2020-07-26,"SH","Saint Helena","SHN",5633,6,6,0.166666666666667,0,0.464865690619526,0.166666666666667,0,0.464865690619526,0.333333333333333,0,0.71052857802539,0.00314465408805031,0,0.00929836431956434,0.166666666666667
2020-07-27,"SH","Saint Helena","SHN",5633,5,5,0,0,0,0,0,0,0.2,0,0.550609016230633,0,0,0,0
2020-07-28,"SH","Saint Helena","SHN",5633,5,5,0,0,0,0,0,0,0.2,0,0.550609016230633,0,0,0,0
2020-07-29,"SH","Saint Helena","SHN",5633,4,4,0,0,0,0,0,0,0.25,0,0.674344650278564,0,0,0,0
2020-07-30,"SH","Saint Helena","SHN",5633,4,4,0,0,0,0,0,0,0.25,0,0.674344650278564,0,0,0,0
2020-07-31,"SH","Saint Helena","SHN",5633,6,6,0,0,0,0,0,0,0.166666666666667,0,0.464865690619526,0,0,0,0
2020-08-01,"SH","Saint Helena","SHN",5633,5,5,0,0,0,0,0,0,0.2,0,0.550609016230633,0,0,0,0
2020-08-02,"SH","Saint Helena","SHN",5633,5,5,0,0,0,0,0,0,0.2,0,0.550609016230633,0,0,0,0
2020-08-03,"SH","Saint Helena","SHN",5633,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-04,"SH","Saint Helena","SHN",5633,6,6,0.333333333333333,0,0.71052857802539,0.333333333333333,0,0.71052857802539,0.333333333333333,0,0.71052857802539,0.320754716981132,0.269452707984634,0.37205672597763,0.333333333333333
2020-08-05,"SH","Saint Helena","SHN",5633,7,7,0.285714285714286,0,0.620372146798186,0.285714285714286,0,0.620372146798186,0.285714285714286,0,0.620372146798186,0.277628032345013,0.232058640153421,0.323197424536606,0.285714285714286
2020-08-06,"SH","Saint Helena","SHN",5633,7,7,0.285714285714286,0,0.620372146798186,0.285714285714286,0,0.620372146798186,0.285714285714286,0,0.620372146798186,0.277628032345013,0.232058640153421,0.323197424536606,0.285714285714286
2020-08-07,"SH","Saint Helena","SHN",5633,8,8,0.25,0,0.550056979772207,0.25,0,0.550056979772207,0.25,0,0.550056979772207,0.242924528301887,0.202104769454662,0.283744287149112,0.25
2020-08-08,"SH","Saint Helena","SHN",5633,8,8,0.25,0,0.550056979772207,0.25,0,0.550056979772207,0.25,0,0.550056979772207,0.242924528301887,0.202104769454662,0.283744287149112,0.25
2020-08-09,"SH","Saint Helena","SHN",5633,8,8,0.25,0,0.550056979772207,0.25,0,0.550056979772207,0.25,0,0.550056979772207,0.242924528301887,0.202104769454662,0.283744287149112,0.25
2020-08-10,"SH","Saint Helena","SHN",5633,8,8,0.25,0,0.550056979772207,0.25,0,0.550056979772207,0.25,0,0.550056979772207,0.242924528301887,0.202104769454662,0.283744287149112,0.25
2020-08-11,"SH","Saint Helena","SHN",5633,7,7,0.285714285714286,0,0.620372146798186,0.285714285714286,0,0.620372146798186,0.285714285714286,0,0.620372146798186,0.277628032345013,0.232058640153421,0.323197424536606,0.285714285714286
2020-08-12,"SH","Saint Helena","SHN",5633,7,7,0.285714285714286,0,0.620372146798186,0.285714285714286,0,0.620372146798186,0.285714285714286,0,0.620372146798186,0.277628032345013,0.232058640153421,0.323197424536606,0.285714285714286
2020-08-13,"SH","Saint Helena","SHN",5633,9,9,0.222222222222222,0,0.493833841502414,0.222222222222222,0,0.493833841502414,0.222222222222222,0,0.493833841502414,0.215932914046122,0.179007537228518,0.252858290863726,0.222222222222222
2020-08-14,"SH","Saint Helena","SHN",5633,8,8,0.25,0,0.550056979772207,0.25,0,0.550056979772207,0.25,0,0.550056979772207,0.242924528301887,0.202104769454662,0.283744287149112,0.25
2020-08-15,"SH","Saint Helena","SHN",5633,8,8,0.25,0,0.550056979772207,0.25,0,0.550056979772207,0.25,0,0.550056979772207,0.242924528301887,0.202104769454662,0.283744287149112,0.25
2020-08-16,"SH","Saint Helena","SHN",5633,8,8,0.25,0,0.550056979772207,0.25,0,0.550056979772207,0.25,0,0.550056979772207,0.242924528301887,0.202104769454662,0.283744287149112,0.25
2020-08-17,"SH","Saint Helena","SHN",5633,9,9,0.222222222222222,0,0.493833841502414,0.222222222222222,0,0.493833841502414,0.222222222222222,0,0.493833841502414,0.215932914046122,0.179007537228518,0.252858290863726,0.222222222222222
2020-08-18,"SH","Saint Helena","SHN",5633,6,6,0,0,0,0,0,0,0,0,0,0.00314465408805031,0,0.00929836431956434,0
2020-08-19,"SH","Saint Helena","SHN",5633,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-20,"SH","Saint Helena","SHN",5633,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-21,"SH","Saint Helena","SHN",5633,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-22,"SH","Saint Helena","SHN",5633,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-23,"SH","Saint Helena","SHN",5633,5,5,0,0,0,0,0,0,0,0,0,0.0377358490566038,0.0147928931569089,0.0606788049562986,0
2020-08-24,"SH","Saint Helena","SHN",5633,5,5,0,0,0,0,0,0,0,0,0,0.0377358490566038,0.0147928931569089,0.0606788049562986,0
2020-08-25,"SH","Saint Helena","SHN",5633,5,5,0,0,0,0,0,0,0,0,0,0.0377358490566038,0.0147928931569089,0.0606788049562986,0
2020-08-26,"SH","Saint Helena","SHN",5633,5,5,0,0,0,0,0,0,0,0,0,0.0377358490566038,0.0147928931569089,0.0606788049562986,0
2020-08-27,"SH","Saint Helena","SHN",5633,4,4,0.25,0,0.674344650278564,0,0,0,0.25,0,0.674344650278564,0.0471698113207547,0.0186320445465413,0.0757075780949682,0
2020-08-28,"SH","Saint Helena","SHN",5633,4,4,0.25,0,0.674344650278564,0,0,0,0.25,0,0.674344650278564,0.0754716981132075,0.039914107402853,0.111029288823562,0
2020-08-29,"SH","Saint Helena","SHN",5633,4,4,0.25,0,0.674344650278564,0,0,0,0.25,0,0.674344650278564,0.0754716981132075,0.039914107402853,0.111029288823562,0
2020-08-30,"SH","Saint Helena","SHN",5633,5,4,0.2,0,0.550609016230633,0,0,0,0.2,0,0.550609016230633,0.0754716981132075,0.039914107402853,0.111029288823562,0
2020-08-31,"SH","Saint Helena","SHN",5633,4,3,0.25,0,0.674344650278564,0,0,0,0.25,0,0.674344650278564,0.10062893081761,0.0538682942630053,0.147389567372215,0
2020-09-01,"SH","Saint Helena","SHN",5633,4,3,0.25,0,0.674344650278564,0,0,0,0.25,0,0.674344650278564,0.10062893081761,0.0538682942630053,0.147389567372215,0
2020-09-02,"SH","Saint Helena","SHN",5633,4,3,0.25,0,0.674344650278564,0,0,0,0.25,0,0.674344650278564,0.10062893081761,0.0538682942630053,0.147389567372215,0
2020-09-03,"SH","Saint Helena","SHN",5633,5,4,0.2,0,0.550609016230633,0,0,0,0.2,0,0.550609016230633,0.0754716981132075,0.039914107402853,0.111029288823562,0
2020-09-04,"SH","Saint Helena","SHN",5633,5,4,0.2,0,0.550609016230633,0,0,0,0.2,0,0.550609016230633,0.0754716981132075,0.039914107402853,0.111029288823562,0
2020-09-05,"SH","Saint Helena","SHN",5633,5,4,0.2,0,0.550609016230633,0,0,0,0.2,0,0.550609016230633,0.0754716981132075,0.039914107402853,0.111029288823562,0
2020-09-06,"SH","Saint Helena","SHN",5633,4,3,0.25,0,0.674344650278564,0,0,0,0.25,0,0.674344650278564,0.0377358490566038,0.00811662035250729,0.0673550777607003,0
2020-09-07,"SH","Saint Helena","SHN",5633,4,3,0.25,0,0.674344650278564,0,0,0,0.25,0,0.674344650278564,0.0377358490566038,0.00811662035250729,0.0673550777607003,0
2020-09-08,"SH","Saint Helena","SHN",5633,5,4,0.2,0,0.550609016230633,0,0,0,0.2,0,0.550609016230633,0.0330188679245283,0.00896581260225671,0.0570719232467999,0
2020-09-09,"SH","Saint Helena","SHN",5633,6,5,0.166666666666667,0,0.464865690619526,0,0,0,0.166666666666667,0,0.464865690619526,0.0264150943396226,0.00710705597397153,0.0457231327052738,0
2020-09-10,"SH","Saint Helena","SHN",5633,5,4,0,0,0,0,0,0,0,0,0,0.0330188679245283,0.00896581260225671,0.0570719232467999,0
2020-09-11,"SH","Saint Helena","SHN",5633,4,3,0,0,0,0,0,0,0,0,0,0.00628930817610063,0,0.0185773009704059,0
2020-09-12,"SH","Saint Helena","SHN",5633,4,3,0,0,0,0,0,0,0,0,0,0.00628930817610063,0,0.0185773009704059,0
2020-09-13,"SH","Saint Helena","SHN",5633,3,3,0,0,0,0,0,0,0,0,0,0.00628930817610063,0,0.0185773009704059,0
2020-09-14,"SH","Saint Helena","SHN",5633,4,3,0,0,0,0,0,0,0,0,0,0.00628930817610063,0,0.0185773009704059,0
2020-09-15,"SH","Saint Helena","SHN",5633,4,3,0,0,0,0,0,0,0,0,0,0.00628930817610063,0,0.0185773009704059,0
2020-09-16,"SH","Saint Helena","SHN",5633,4,3,0,0,0,0,0,0,0,0,0,0.00628930817610063,0,0.0185773009704059,0
2020-09-17,"SH","Saint Helena","SHN",5633,4,3,0,0,0,0,0,0,0,0,0,0.00628930817610063,0,0.0185773009704059,0
2020-09-18,"SH","Saint Helena","SHN",5633,5,3,0.2,0,0.550609016230633,0,0,0,0,0,0,0.00628930817610063,0,0.0185773009704059,0
2020-09-19,"SH","Saint Helena","SHN",5633,5,3,0.2,0,0.550609016230633,0,0,0,0,0,0,0.00628930817610063,0,0.0185773009704059,0
2020-09-20,"SH","Saint Helena","SHN",5633,5,3,0.2,0,0.550609016230633,0,0,0,0,0,0,0.00628930817610063,0,0.0185773009704059,0
2020-09-21,"SH","Saint Helena","SHN",5633,5,3,0.2,0,0.550609016230633,0,0,0,0,0,0,0.00628930817610063,0,0.0185773009704059,0
2020-09-22,"SH","Saint Helena","SHN",5633,4,2,0.25,0,0.674344650278564,0,0,0,0,0,0,0,0,0,0
2020-09-23,"SH","Saint Helena","SHN",5633,3,1,0.333333333333333,0,0.866767964039479,0,0,0,0,0,0,0,0,0,0
2020-09-24,"SH","Saint Helena","SHN",5633,3,1,0.333333333333333,0,0.866767964039479,0,0,0,0,0,0,0,0,0,0
2020-09-25,"SH","Saint Helena","SHN",5633,3,1,0.333333333333333,0,0.866767964039479,0,0,0,0,0,0,0,0,0,0
2020-09-26,"SH","Saint Helena","SHN",5633,3,1,0.333333333333333,0,0.866767964039479,0,0,0,0,0,0,0,0,0,0
2020-09-27,"SH","Saint Helena","SHN",5633,3,1,0.333333333333333,0,0.866767964039479,0,0,0,0,0,0,0,0,0,0
2020-09-28,"SH","Saint Helena","SHN",5633,2,1,0.5,0,1,0,0,0,0,0,0,0,0,0,0
2020-09-29,"SH","Saint Helena","SHN",5633,2,1,0.5,0,1,0,0,0,0,0,0,0,0,0,0
2020-09-30,"SH","Saint Helena","SHN",5633,3,2,0.333333333333333,0,0.866767964039479,0,0,0,0,0,0,0,0,0,0
2020-10-01,"SH","Saint Helena","SHN",5633,2,1,0.5,0,1,0,0,0,0,0,0,0,0,0,0
2020-10-02,"SH","Saint Helena","SHN",5633,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-03,"SH","Saint Helena","SHN",5633,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-04,"SH","Saint Helena","SHN",5633,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-05,"SH","Saint Helena","SHN",5633,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-06,"SH","Saint Helena","SHN",5633,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-07,"SH","Saint Helena","SHN",5633,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-08,"SH","Saint Helena","SHN",5633,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-09,"SH","Saint Helena","SHN",5633,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-10,"SH","Saint Helena","SHN",5633,7,6,0,0,0,0,0,0,0,0,0,0.0157232704402516,0.00205024625527756,0.0293962946252256,0
2020-10-11,"SH","Saint Helena","SHN",5633,7,6,0,0,0,0,0,0,0,0,0,0.0157232704402516,0.00205024625527756,0.0293962946252256,0
2020-10-12,"SH","Saint Helena","SHN",5633,7,6,0,0,0,0,0,0,0,0,0,0.0157232704402516,0.00205024625527756,0.0293962946252256,0
2020-10-13,"SH","Saint Helena","SHN",5633,7,6,0,0,0,0,0,0,0,0,0,0.0157232704402516,0.00205024625527756,0.0293962946252256,0
2020-10-14,"SH","Saint Helena","SHN",5633,6,5,0,0,0,0,0,0,0,0,0,0.0188679245283019,0.00248652674456564,0.0352493223120381,0
2020-10-15,"SH","Saint Helena","SHN",5633,7,6,0,0,0,0,0,0,0,0,0,0.0157232704402516,0.00205024625527756,0.0293962946252256,0
