ISO2,ISO_3,country,date,first_date,day_count,days_aggregated,count,weight,infected,not_infected,pos_RF,pos_RF_symp,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,reach,positive_recent,test_recent,p_infected,p_infected_low,p_infected_high,p_rf,p_rf_low,p_rf_high,p_rf_symp,p_rf_symp_low,p_rf_symp_high,p_cli,p_cli_low,p_cli_high,p_cli_weight,p_cli_weight_low,p_cli_weight_high,p_cliWHO,p_cliWHO_low,p_cliWHO_high,p_cliWHO_weight,p_cliWHO_weight_low,p_cliWHO_weight_high,p_cli_local,p_cli_local_low,p_cli_local_high,TPR,TPR_low,TPR_high
MN,MNG,Mongolia,2020-09-05,2020-06-10,1,58,100,3112036.27146983,0,0,1,0,2,26425.1731457041,1,15733.8219532586,11,1249.2816091954,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,
MN,MNG,Mongolia,2020-09-06,2020-06-10,1,59,101,3117956.72878867,0,0,1,0,2,26425.1731457041,1,15733.8219532586,11,1262.57183908046,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,
MN,MNG,Mongolia,2020-09-09,2020-06-10,1,60,102,3130002.8609798,0,0,1,0,3,38471.3053368277,2,27779.9541443822,31,1275.86206896552,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,
MN,MNG,Mongolia,2020-09-10,2020-06-13,1,60,100,3143671.47912438,0,0,1,0,3,38471.3053368277,2,27779.9541443822,31,1249.2816091954,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,
MN,MNG,Mongolia,2020-09-12,2020-06-13,2,61,102,3250630.73703319,0,0,1,0,3,38471.3053368277,2,27779.9541443822,31,1275.86206896552,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,
MN,MNG,Mongolia,2020-09-13,2020-06-14,1,61,100,3159619.1732357,0,0,1,0,3,38471.3053368277,2,27779.9541443822,31,1249.2816091954,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,
MN,MNG,Mongolia,2020-09-16,2020-06-15,1,61,100,3169640.79422376,0,0,1,0,3,38471.3053368277,2,27779.9541443822,31,1249.2816091954,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,
MN,MNG,Mongolia,2020-09-17,2020-06-16,1,61,100,3176251.15785433,0,0,1,0,3,38471.3053368277,2,27779.9541443822,31,1249.2816091954,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,
MN,MNG,Mongolia,2020-09-18,2020-06-18,2,61,100,3240712.93735726,0,0,1,0,3,38471.3053368277,2,27779.9541443822,31,1249.2816091954,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,
MN,MNG,Mongolia,2020-09-19,2020-06-19,1,61,100,3298146.59397489,0,0,1,0,3,38471.3053368277,2,27779.9541443822,31,1249.2816091954,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,
MN,MNG,Mongolia,2020-09-21,2020-06-21,1,61,100,3559770.59781483,0,0,2,0,3,38471.3053368277,2,27779.9541443822,31,1249.2816091954,2,11,,,,,,,,,,,,,,,,,,,,,,,,,,,
MN,MNG,Mongolia,2020-09-22,2020-06-21,2,62,102,3714188.57757057,0,0,2,0,3,38471.3053368277,2,27779.9541443822,31,1275.86206896552,2,12,,,,,,,,,,,,,,,,,,,,,,,,,,,
MN,MNG,Mongolia,2020-09-24,2020-06-22,2,62,100,3659630.06333252,0,0,2,0,3,38471.3053368277,2,27779.9541443822,36,1249.2816091954,2,12,,,,,,,,,,,,,,,,,,,,,,,,,,,
MN,MNG,Mongolia,2020-09-25,2020-06-22,2,63,102,3681936.68234881,0,0,2,0,3,38471.3053368277,2,27779.9541443822,36,1275.86206896552,2,12,,,,0.0127750177430802,0.00691118709706824,0.0186388483890922,0,0,0,0.028388928317956,0.0197170470890545,0.0370608095468575,0.011085100455938,0.0110549792775546,0.0111152216343215,0.0184528034066714,0.0114256511186451,0.0254799556946977,0.00786024827857159,0.00783484280827614,0.00788565374886705,0.0229420907700153,0.0207307760621041,0.0251534054779265,0.122448979591837,0.0694578476456674,0.175440111538006
MN,MNG,Mongolia,2020-09-26,2020-06-22,1,64,103,3688899.84417904,0,0,2,0,3,38471.3053368277,2,27779.9541443822,36,1289.15229885057,2,12,,,,0.0134560906515581,0.00744645137495179,0.0194657299281644,0,0,0,0.0290368271954674,0.0202787916861248,0.0377948627048101,0.0112053689017107,0.0111752730521292,0.0112354647512922,0.0191218130311615,0.0119784484725584,0.0262651775897646,0.00802010510176436,0.00799460264950524,0.00804560755402349,0.0243067404754152,0.022034769278291,0.0265787116725394,0.12751677852349,0.0739596646928464,0.181073892354133
