ISO2,ISO_3,country,date,first_date,day_count,days_aggregated,count,weight,infected,not_infected,pos_RF,pos_RF_symp,pos_XGB,pos_XGB_symp,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,reach,positive_recent,test_recent,p_infected,p_infected_low,p_infected_high,p_rf,p_rf_low,p_rf_high,p_rf_symp,p_rf_symp_low,p_rf_symp_high,p_xgb,p_xgb_low,p_xgb_high,p_xgb_symp,p_xgb_symp_low,p_xgb_symp_high,p_cli,p_cli_low,p_cli_high,p_cli_weight,p_cli_weight_low,p_cli_weight_high,p_cliWHO,p_cliWHO_low,p_cliWHO_high,p_cliWHO_weight,p_cliWHO_weight_low,p_cliWHO_weight_high,p_cli_local,p_cli_local_low,p_cli_local_high,TPR,TPR_low,TPR_high
TH,THA,Thailand,2020-04-23,2020-04-23,295,1,295,34516985.6735204,0,0,0,0,2,0,1,59357.2757407016,0,0,59,4217.96305581481,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TH,THA,Thailand,2020-04-24,2020-04-24,2628,1,2628,61179332.7792395,0,0,0,0,5,0,18,294966.433558578,10,177981.061715707,242,36845.574185159,0,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TH,THA,Thailand,2020-04-25,2020-04-25,1856,1,1856,53613731.7754206,0,0,1,1,4,0,14,382195.693024998,5,140612.977112153,82,25989.0300999174,1,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TH,THA,Thailand,2020-04-26,2020-04-26,1772,1,1772,55351273.2809345,0,0,0,0,4,0,5,134765.878135152,5,134765.878135152,136,24843.9473459333,0,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TH,THA,Thailand,2020-04-27,2020-04-27,1723,1,1723,54860217.3811127,0,0,0,0,1,0,7,115956.022400804,4,58492.1410328021,187,24191.6850177145,0,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TH,THA,Thailand,2020-04-28,2020-04-28,1844,1,1844,53573833.5066843,0,0,0,0,1,0,14,439968.341268086,8,301484.753422304,199,25771.6093238445,0,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TH,THA,Thailand,2020-04-29,2020-04-29,1921,1,1921,52497408.4750636,0,0,0,0,2,0,10,262204.672552288,6,179890.244749604,236,26974.670951448,0,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TH,THA,Thailand,2020-04-30,2020-04-30,1659,1,1659,55047364.7959299,0,0,0,0,0,0,14,269987.622159174,7,143982.524851871,160,23423.4649422568,0,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TH,THA,Thailand,2020-05-01,2020-05-01,1331,1,1331,53366297.6986186,0,0,0,0,1,0,5,59005.0950153688,4,53234.1287997207,109,18698.1867422719,0,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TH,THA,Thailand,2020-05-02,2020-05-02,1190,1,1190,53687352.1100819,0,0,0,0,1,0,9,313853.817573276,7,286085.604906717,89,16668.9261655912,0,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TH,THA,Thailand,2020-05-03,2020-05-03,3065,1,3065,53077499.4828949,0,0,0,0,1,0,21,276081.735077284,11,128989.964577952,220,43368.1974673468,0,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TH,THA,Thailand,2020-05-04,2020-05-04,3234,1,3234,52987169.3594742,0,0,0,0,2,0,16,186133.560185264,7,64058.3944818269,261,45281.5002967886,1,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TH,THA,Thailand,2020-05-05,2020-05-05,3210,1,3210,53964631.9500676,0,0,0,0,1,0,16,223562.475571575,7,102280.399356171,290,45020.5953655011,0,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TH,THA,Thailand,2020-05-06,2020-05-06,3198,1,3198,53873888.0433223,0,0,0,0,2,0,15,260978.732117821,11,207317.455233567,347,44890.1428998573,0,19,,,,3.45709742100532e-05,0,0.000102327667334407,3.45709742100532e-05,0,0.000102327667334407,0.000933416303671437,0.000581500469666147,0.00128533213767673,0,0,0,0.00570421074465879,0.00483633114221685,0.00657209034710072,0.00442156240505437,0.0044167872252034,0.00442633758490533,0.0031805296273249,0.0025316533766718,0.00382940587797799,0.00266880201093739,0.00266508886521625,0.00267251515665853,0.00644286918061524,0.00619681997607845,0.00668891838515203,0.0087719298245614,0,0.0208755430694433
