ISO2,ISO_3,country_agg,date,first_date,count,day_count,days_aggregated,p_cli,p_cli_CI,p_cli_weight,p_cli_weight_CI,p_cliWHO,p_cliWHO_CI,p_cliWHO_weight,p_cliWHO_weight_CI,p_cli_local,p_cli_local_CI,test_recent,positive_recent,B0.1,B0.2,p_cli_smooth,p_cli_CI_smooth,p_cli_weight_smooth,p_cli_weight_CI_smooth,p_cliWHO_smooth,p_cliWHO_CI_smooth,p_cliWHO_weight_smooth,p_cliWHO_weight_CI_smooth,p_cli_local_smooth,p_cli_local_CI_smooth,p_cases_infected,p_cases_infected_smooth,p_cases_active
KY,CYM,Cayman Islands,2020-08-15,2020-04-23,100,3,65,0.04,0.0384072934108425,0.0769196962569941,0.000352043669291154,0.04,0.0384072934108425,0.0769196962569941,0.000352043669291154,0.0492616300732093,0.015690476400163,6,1,,,0.0375748289562206,0.0371848885119142,0.0544785744968751,0.000288692148247512,0.0375748289562206,0.0371848885119142,0.0544785744968751,0.000288692148247512,0.0491230128278133,0.0156631139920988,,,0.0375748289562206
KY,CYM,Cayman Islands,2020-08-16,2020-04-24,100,1,65,0.04,0.0384072934108425,0.0635491435047508,0.000324622124998888,0.04,0.0384072934108425,0.0635491435047508,0.000324622124998888,0.0492616300732093,0.015690476400163,6,1,,,0.0371431454191716,0.0369649907369529,0.0519201232489832,0.00028006271764959,0.0371431454191716,0.0369649907369529,0.0519201232489832,0.00028006271764959,0.0490725868408157,0.0156537122676337,,,0.0371431454191716
KY,CYM,Cayman Islands,2020-08-19,2020-04-26,100,1,65,0.04,0.0384072934108425,0.0667324042732534,0.00034030300543733,0.04,0.0384072934108425,0.0667324042732534,0.00034030300543733,0.0492616300732093,0.015690476400163,6,1,,,0.0354638328747095,0.036105407124446,0.0425376999364934,0.000247854789521711,0.0354638328747095,0.036105407124446,0.0425376999364934,0.000247854789521711,0.0488193075361419,0.0156080938365141,,,0.0354638328747095
KY,CYM,Cayman Islands,2020-08-20,2020-05-01,100,1,65,0.04,0.0384072934108425,0.0660908007833942,0.000337146969072224,0.04,0.0384072934108425,0.0660908007833942,0.000337146969072224,0.0492616300732093,0.015690476400163,6,1,,,0.0347873930433935,0.0357575979245499,0.0389817466907321,0.000235504922468444,0.0347873930433935,0.0357575979245499,0.0389817466907321,0.000235504922468444,0.0486940661276102,0.015586211873893,,,0.0347873930433935
KY,CYM,Cayman Islands,2020-08-21,2020-05-04,100,2,64,0.03,0.0334344809563718,0.00853341428840676,0.000127591400059806,0.03,0.0334344809563718,0.00853341428840676,0.000127591400059806,0.0492616300732093,0.015690476400163,6,1,,,0.0340722985105315,0.0353890776914648,0.0353594603165072,0.000222885651099445,0.0340722985105315,0.0353890776914648,0.0353594603165072,0.000222885651099445,0.0485479093811512,0.0155611126264434,,,0.0340722985105315
KY,CYM,Cayman Islands,2020-08-25,2020-05-05,100,1,64,0.03,0.0334344809563718,0.00847438454124684,0.000126712560661196,0.03,0.0334344809563718,0.00847438454124684,0.000126712560661196,0.0492616300732093,0.015690476400163,5,0,,,0.0312794600449982,0.0339425311054697,0.0228624362950852,0.000179558957764778,0.0312794600449982,0.0339425311054697,0.0228624362950852,0.000179558957764778,0.0478336360273239,0.0154443642906542,,,0.0312794600449982
KY,CYM,Cayman Islands,2020-08-26,2020-05-05,102,2,65,0.0294117647058824,0.032788840416564,0.00842430105339603,0.000125966872563545,0.0294117647058824,0.032788840416564,0.00842430105339603,0.000125966872563545,0.0481907250716178,0.0153580213703801,5,0,,,0.0307095889808833,0.033646256081451,0.0207966759395251,0.000172639591690741,0.0307095889808833,0.033646256081451,0.0207966759395251,0.000172639591690741,0.0476535056998866,0.015416609434052,,,0.0307095889808833
KY,CYM,Cayman Islands,2020-08-28,2020-05-06,100,1,65,0.03,0.0334344809563718,0.00838211466556881,0.000125338734195396,0.03,0.0334344809563718,0.00838211466556881,0.000125338734195396,0.0465248728469199,0.0152703331302775,5,0,,,0.0298124411277361,0.0331800984236149,0.0182410518195301,0.000164752137302249,0.0298124411277361,0.0331800984236149,0.0182410518195301,0.000164752137302249,0.0473317649438817,0.0153694585358077,,,0.0298124411277361
KY,CYM,Cayman Islands,2020-08-29,2020-05-06,101,1,66,0.0297029702970297,0.0331085145091172,0.00817506270986581,0.000122255423852021,0.0297029702970297,0.0331085145091172,0.00817506270986581,0.000122255423852021,0.0460136105079427,0.0151065757877101,5,0,,,0.0294864882598085,0.033011584872384,0.0177008852585379,0.000163640628674556,0.0294864882598085,0.033011584872384,0.0177008852585379,0.000163640628674556,0.0471963738846759,0.0153509483432423,,,0.0294864882598085
KY,CYM,Cayman Islands,2020-08-30,2020-05-08,100,2,65,0.03,0.0334344809563718,0.00810555939874944,0.000121220271374556,0.03,0.0334344809563718,0.00810555939874944,0.000121220271374556,0.0465248728469199,0.0152703331302775,5,0,,,0.0292369427048319,0.0328837608718786,0.0175915837851753,0.000164221793626638,0.0292369427048319,0.0328837608718786,0.0175915837851753,0.000164221793626638,0.0470793066186319,0.0153359130758046,,,0.0292369427048319
