ISO2,ISO_3,country_agg,date,first_date,count,day_count,days_aggregated,p_cli,p_cli_CI,p_cli_weight,p_cli_weight_CI,p_cliWHO,p_cliWHO_CI,p_cliWHO_weight,p_cliWHO_weight_CI,p_cli_local,p_cli_local_CI,test_recent,positive_recent,p_cli_smooth,p_cli_CI_smooth,p_cli_weight_smooth,p_cli_weight_CI_smooth,p_cliWHO_smooth,p_cliWHO_CI_smooth,p_cliWHO_weight_smooth,p_cliWHO_weight_CI_smooth,p_cli_local_smooth,p_cli_local_CI_smooth,p_cases_active
CK,COK,Cook Islands,2020-12-03,2020-07-05,100,2,73,0.03,0.0334344809563718,0.0111568358910047,0.000106740182152486,0.03,0.0334344809563718,0.0111568358910047,0.000106740182152486,0.0218422589809063,0.00604856081072499,9,1,0.0333054351525157,0.0349911131583284,0.0119340533684998,0.000109344528775814,0.0331059708179699,0.0348919018048579,0.0118859790334774,0.000109128633332385,0.0231391176840299,0.00614494391552818,0.0333054351525157
CK,COK,Cook Islands,2020-12-04,2020-07-05,101,1,74,0.0297029702970297,0.0331085145091172,0.0110975748700831,0.000106176398861673,0.0297029702970297,0.0331085145091172,0.0110975748700831,0.000106176398861673,0.0216048431224182,0.00598354160705301,9,1,0.0330821098212845,0.0348781644079687,0.0118819102103105,0.00010916186067615,0.0328410220951628,0.0347582504302961,0.0118238033212008,0.000108900910708659,0.0229395575310806,0.00612439584036332,0.0330821098212845
CK,COK,Cook Islands,2020-12-06,2020-07-07,100,1,74,0.03,0.0334344809563718,0.0111352345922848,0.000106534680842836,0.03,0.0334344809563718,0.0111352345922848,0.000106534680842836,0.0213964985935408,0.00598788656599054,9,1,0.0326967617872779,0.0346833619547029,0.011791304121207,0.000108848871796354,0.0323504419794448,0.0345111079912487,0.0117078321527971,0.000108474011790084,0.0226442255602714,0.0060935827397578,0.0326967617872779
CK,COK,Cook Islands,2020-12-07,2020-07-09,100,2,73,0.03,0.0334344809563718,0.0110990731942875,0.000106190653679059,0.03,0.0334344809563718,0.0110990731942875,0.000106190653679059,0.0213964985935408,0.00598788656599054,9,1,0.0325363140868554,0.0346023497986068,0.011753328407548,0.000108720581670331,0.032124665955293,0.0343976032272127,0.011654109190947,0.000108275003765927,0.0225416753966376,0.00608272211525068,0.0325363140868554
CK,COK,Cook Islands,2020-12-08,2020-07-09,101,1,74,0.0297029702970297,0.0331085145091172,0.0110650606630574,0.000105867058519822,0.0297029702970297,0.0331085145091172,0.0110650606630574,0.000105867058519822,0.0211639279566545,0.00592350459413566,9,1,0.0323991769436353,0.0345331775367863,0.0117206891857107,0.000108613349057434,0.0319125856124842,0.0342911563093024,0.0116034045945491,0.000108086643136276,0.0224675826662016,0.00607478026825922,0.0323991769436353
CK,COK,Cook Islands,2020-12-09,2020-07-09,102,1,75,0.0294117647058824,0.032788840416564,0.0109272342307259,0.000104555663211955,0.0294117647058824,0.032788840416564,0.0109272342307259,0.000104555663211955,0.020936358838841,0.00586049212905328,9,1,0.0322853849609027,0.0344759054733388,0.0116934183298933,0.000108527197047548,0.0317133752208888,0.0341913996743224,0.011555542674471,0.000107908020909094,0.0224186420419521,0.00606946892017123,0.0322853849609027
CK,COK,Cook Islands,2020-12-10,2020-07-09,103,1,76,0.029126213592233,0.0324752782875229,0.0109152624276423,0.000104441744821678,0.029126213592233,0.0324752782875229,0.0109152624276423,0.000104441744821678,0.0207136316171512,0.00579880594087275,9,1,0.0321963245314577,0.0344312041492944,0.0116718580153492,0.000108463924424678,0.0315276573103927,0.0340986239832809,0.0115106812593102,0.000107740108055343,0.0223948452890011,0.00606681991037175,0.0321963245314577
CK,COK,Cook Islands,2020-12-11,2020-07-11,100,2,75,0.03,0.0334344809563718,0.0113720959907555,0.000108787785385068,0.03,0.0334344809563718,0.0113720959907555,0.000108787785385068,0.0211639279566545,0.00592350459413566,8,0,0.0321320928993703,0.0343991481981916,0.011656053613854,0.000108423730883033,0.0313548187241021,0.0340125505846767,0.0114686942229116,0.00010758233416394,0.0223940320296573,0.00606665498330936,0.0321320928993703
CK,COK,Cook Islands,2020-12-14,2020-07-13,100,1,75,0.03,0.0334344809563718,0.0114196375782369,0.000109239951204539,0.03,0.0334344809563718,0.0114196375782369,0.000109239951204539,0.0211639279566545,0.00592350459413566,8,0,0.0320906197422129,0.0343799777525215,0.0116439189550436,0.000108446236457203,0.0309108902294659,0.033793214012555,0.0113595290937635,0.000107169099504675,0.0225174300741659,0.00608016572043056,0.0320906197422129
CK,COK,Cook Islands,2020-12-18,2020-07-14,100,1,75,0.03,0.0334344809563718,0.0110195922745593,0.000105434454825243,0.03,0.0334344809563718,0.0110195922745593,0.000105434454825243,0.020936358838841,0.00586049212905328,8,0,0.0323781390839331,0.0345287216847695,0.0117085814506664,0.000108808702207341,0.0304819893079835,0.0335856426461877,0.011251436341586,0.000106755769806705,0.0229429587785458,0.00612834036998711,0.0323781390839331
CK,COK,Cook Islands,2020-12-20,2020-07-15,100,1,75,0.03,0.0334344809563718,0.0110391283001156,0.000105620330525935,0.03,0.0334344809563718,0.0110391283001156,0.000105620330525935,0.020936358838841,0.00586049212905328,8,0,0.0326500744084355,0.0346680905615057,0.0117715874132664,0.000109117766907931,0.0303289642314476,0.0335136579822879,0.0112119508826544,0.000106604577775655,0.0232446614693063,0.00616315994692466,0.0326500744084355
CK,COK,Cook Islands,2020-12-22,2020-07-17,101,2,75,0.0297029702970297,0.0331085145091172,0.0109258922935715,0.000104542893999907,0.0297029702970297,0.0331085145091172,0.0109258922935715,0.000104542893999907,0.020936358838841,0.00586049212905328,8,0,0.0329886151442452,0.0348411015111857,0.0118508471953702,0.000109495248444232,0.0302109135714163,0.0334595858676517,0.0111810745574351,0.000106487475648911,0.0235901498104885,0.00620345246957561,0.0329886151442452
CK,COK,Cook Islands,2020-12-25,2020-07-18,100,1,75,0.03,0.0334344809563718,0.0109968179251402,0.000105217763387283,0.03,0.0334344809563718,0.0109968179251402,0.000105217763387283,0.020936358838841,0.00586049212905328,8,0,0.0335819899406167,0.0351435886361748,0.0119912368760885,0.000110152852168576,0.0300875155388272,0.033405594656141,0.0111485312009863,0.000106368502680026,0.024159240226927,0.00627057547947718,0.0335819899406167
CK,COK,Cook Islands,2020-12-26,2020-07-21,101,2,75,0.0396039603960396,0.0380348662281565,0.0134991650446145,0.00011699408413645,0.0297029702970297,0.0331085145091172,0.0111039389660194,0.000106236945704644,0.0296598416883581,0.00694423590486877,8,0,0.0337933587336786,0.0352511680069646,0.0120416282712982,0.000110387543148379,0.0300577787855328,0.0333932643524607,0.0111407402363716,0.000106341920698662,0.0243549504680888,0.00629385379178869,0.0337933587336786
CK,COK,Cook Islands,2020-12-28,2020-07-23,100,1,75,0.04,0.0384072934108425,0.0134858144278437,0.000116879168357911,0.03,0.0334344809563718,0.0110929572176452,0.00010613246711624,0.0296598416883581,0.00694423590486877,8,0,0.0342246376782032,0.0354704483158129,0.0121450231136383,0.000110868269057087,0.0300126919029713,0.0333756343652436,0.0111291605278781,0.000106306346610835,0.0247498661193716,0.00634100494387355,0.0342246376782032
CK,COK,Cook Islands,2020-12-29,2020-07-26,100,1,75,0.04,0.0384072934108425,0.0134977895439558,0.00011698224455162,0.03,0.0334344809563718,0.0111028075274963,0.000106226181434511,0.0296598416883581,0.00694423590486877,8,0,0.0344405831092481,0.0355801473456452,0.012197088318976,0.000111110443843292,0.0299955438696215,0.0333694103998278,0.011124955802979,0.000106295839671394,0.0249443599175146,0.00636435477624893,0.0344405831092481
CK,COK,Cook Islands,2020-12-31,2020-07-31,100,2,75,0.04,0.0384072934108425,0.0137605696285761,0.000119243814250309,0.03,0.0334344809563718,0.0113189611941464,0.000108282396859126,0.030096015830834,0.00699353775790002,7,0,0.0348661555671342,0.0357961457684415,0.0123002863755754,0.000111591112783604,0.029970285161626,0.033361201707509,0.0111192968544382,0.000106287686753056,0.0253268272326537,0.00641038848660215,0.0348661555671342
