"date","ISO2","country","ISO3","population","cli","anosmia","count","cli_local","count_local","cli_14days","anosmia_14days","count_14days","cli_local_14days","count_local_14days","p_cli","p_cli_low","p_cli_high","p_anosmia","p_anosmia_low","p_anosmia_high","p_cli_local","p_cli_local_low","p_cli_local_high","p_cli_14days","p_cli_14days_low","p_cli_14days_high","p_anosmia_14days","p_anosmia_14days_low","p_anosmia_14days_high","p_cli_local_14days","p_cli_local_14days_low","p_cli_local_14days_high","p_cases_active"
2020-05-03,"AN","Sint Maarten","ANT",304759,0,0,2,0,2,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-05-04,"AN","Sint Maarten","ANT",304759,0,0,1,0,1,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-05-05,"AN","Sint Maarten","ANT",304759,0,0,1,0,1,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-05-06,"AN","Sint Maarten","ANT",304759,NA,NA,NA,NA,NA,0,0,4,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
2020-05-07,"AN","Sint Maarten","ANT",304759,NA,NA,NA,NA,NA,0,0,4,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
2020-05-08,"AN","Sint Maarten","ANT",304759,NA,NA,NA,NA,NA,0,0,4,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
2020-05-09,"AN","Sint Maarten","ANT",304759,NA,NA,NA,NA,NA,0,0,4,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
2020-05-10,"AN","Sint Maarten","ANT",304759,NA,NA,NA,NA,NA,0,0,4,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
2020-05-11,"AN","Sint Maarten","ANT",304759,NA,NA,NA,NA,NA,0,0,4,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
2020-05-12,"AN","Sint Maarten","ANT",304759,0,0,2,0,2,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-13,"AN","Sint Maarten","ANT",304759,NA,NA,NA,NA,NA,0,0,6,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
2020-05-14,"AN","Sint Maarten","ANT",304759,0,0,1,0,1,0,0,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-15,"AN","Sint Maarten","ANT",304759,NA,NA,NA,NA,NA,0,0,7,0,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
2020-05-16,"AN","Sint Maarten","ANT",304759,NA,NA,NA,NA,NA,0,0,7,0,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
2020-05-17,"AN","Sint Maarten","ANT",304759,NA,NA,NA,NA,NA,0,0,5,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
2020-05-18,"AN","Sint Maarten","ANT",304759,NA,NA,NA,NA,NA,0,0,4,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
2020-05-19,"AN","Sint Maarten","ANT",304759,NA,NA,NA,NA,NA,0,0,3,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
2020-05-20,"AN","Sint Maarten","ANT",304759,NA,NA,NA,NA,NA,0,0,3,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
2020-05-21,"AN","Sint Maarten","ANT",304759,0,0,1,0,1,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-22,"AN","Sint Maarten","ANT",304759,NA,NA,NA,NA,NA,0,0,4,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
2020-05-23,"AN","Sint Maarten","ANT",304759,0,0,1,0,1,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-24,"AN","Sint Maarten","ANT",304759,NA,NA,NA,NA,NA,0,0,5,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
2020-05-25,"AN","Sint Maarten","ANT",304759,NA,NA,NA,NA,NA,0,0,5,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
2020-05-26,"AN","Sint Maarten","ANT",304759,NA,NA,NA,NA,NA,0,0,3,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
2020-05-27,"AN","Sint Maarten","ANT",304759,NA,NA,NA,NA,NA,0,0,3,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
2020-05-28,"AN","Sint Maarten","ANT",304759,NA,NA,NA,NA,NA,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
2020-05-29,"AN","Sint Maarten","ANT",304759,0,0,1,1,1,0,0,3,1,3,0,0,0,0,0,0,0.0188679245283019,0,0.0554978435392005,0,0,0,0,0,0,0.00628930817610063,0,0.0185773009704059,0
2020-05-30,"AN","Sint Maarten","ANT",304759,NA,NA,NA,NA,NA,0,0,3,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0.00628930817610063,0,0.0185773009704059,0
2020-05-31,"AN","Sint Maarten","ANT",304759,NA,NA,NA,NA,NA,0,0,3,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0.00628930817610063,0,0.0185773009704059,0
2020-06-01,"AN","Sint Maarten","ANT",304759,0,0,1,1,1,0,0,4,2,4,0,0,0,0,0,0,0.0188679245283019,0,0.0554978435392005,0,0,0,0,0,0,0.00943396226415094,0,0.0224467080271918,0
2020-06-02,"AN","Sint Maarten","ANT",304759,NA,NA,NA,NA,NA,0,0,4,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0.00943396226415094,0,0.0224467080271918,0
2020-06-03,"AN","Sint Maarten","ANT",304759,NA,NA,NA,NA,NA,0,0,4,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0.00943396226415094,0,0.0224467080271918,0
2020-06-04,"AN","Sint Maarten","ANT",304759,0,0,1,0,1,0,0,4,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00943396226415094,0,0.0224467080271918,0
2020-06-05,"AN","Sint Maarten","ANT",304759,NA,NA,NA,NA,NA,0,0,4,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0.00943396226415094,0,0.0224467080271918,0
2020-06-06,"AN","Sint Maarten","ANT",304759,NA,NA,NA,NA,NA,0,0,3,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0.0125786163522013,0,0.0299013819415159,0
2020-06-07,"AN","Sint Maarten","ANT",304759,0,0,1,0,1,0,0,4,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00943396226415094,0,0.0224467080271918,0
2020-06-08,"AN","Sint Maarten","ANT",304759,NA,NA,NA,NA,NA,0,0,4,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0.00943396226415094,0,0.0224467080271918,0
2020-06-09,"AN","Sint Maarten","ANT",304759,NA,NA,NA,NA,NA,0,0,4,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0.00943396226415094,0,0.0224467080271918,0
2020-06-10,"AN","Sint Maarten","ANT",304759,NA,NA,NA,NA,NA,0,0,4,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0.00943396226415094,0,0.0224467080271918,0
2020-06-11,"AN","Sint Maarten","ANT",304759,NA,NA,NA,NA,NA,0,0,4,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0.00943396226415094,0,0.0224467080271918,0
2020-06-12,"AN","Sint Maarten","ANT",304759,NA,NA,NA,NA,NA,0,0,3,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0.00628930817610063,0,0.0185773009704059,0
2020-06-13,"AN","Sint Maarten","ANT",304759,NA,NA,NA,NA,NA,0,0,3,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0.00628930817610063,0,0.0185773009704059,0
2020-06-14,"AN","Sint Maarten","ANT",304759,0,0,2,1,2,0,0,5,2,5,0,0,0,0,0,0,0.00943396226415094,0,0.0278367638059564,0,0,0,0,0,0,0.00754716981132075,0,0.0179672761780292,0
2020-06-15,"AN","Sint Maarten","ANT",304759,NA,NA,NA,NA,NA,0,0,4,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0.00471698113207547,0,0.0139402639808974,0
2020-06-16,"AN","Sint Maarten","ANT",304759,0,0,1,3,1,0,0,5,4,5,0,0,0,0,0,0,0.0566037735849057,0,0.118816597672831,0,0,0,0,0,0,0.0150943396226415,0.000414222198662526,0.0297744570466205,0
2020-06-17,"AN","Sint Maarten","ANT",304759,NA,NA,NA,NA,NA,0,0,5,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0.0150943396226415,0.000414222198662526,0.0297744570466205,0
2020-06-18,"AN","Sint Maarten","ANT",304759,NA,NA,NA,NA,NA,0,0,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0.0188679245283019,0.000552965022852563,0.0371828840337512,0
2020-06-19,"AN","Sint Maarten","ANT",304759,NA,NA,NA,NA,NA,0,0,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0.0188679245283019,0.000552965022852563,0.0371828840337512,0
2020-06-20,"AN","Sint Maarten","ANT",304759,0,0,1,0,1,0,0,5,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0150943396226415,0.000414222198662526,0.0297744570466205,0
2020-06-21,"AN","Sint Maarten","ANT",304759,NA,NA,NA,NA,NA,0,0,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0.0188679245283019,0.000552965022852563,0.0371828840337512,0
2020-06-22,"AN","Sint Maarten","ANT",304759,NA,NA,NA,NA,NA,0,0,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0.0188679245283019,0.000552965022852563,0.0371828840337512,0
2020-06-23,"AN","Sint Maarten","ANT",304759,NA,NA,NA,NA,NA,0,0,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0.0188679245283019,0.000552965022852563,0.0371828840337512,0
2020-06-24,"AN","Sint Maarten","ANT",304759,NA,NA,NA,NA,NA,0,0,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0.0188679245283019,0.000552965022852563,0.0371828840337512,0
2020-06-25,"AN","Sint Maarten","ANT",304759,NA,NA,NA,NA,NA,0,0,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0.0188679245283019,0.000552965022852563,0.0371828840337512,0
2020-06-26,"AN","Sint Maarten","ANT",304759,NA,NA,NA,NA,NA,0,0,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0.0188679245283019,0.000552965022852563,0.0371828840337512,0
2020-06-27,"AN","Sint Maarten","ANT",304759,NA,NA,NA,NA,NA,0,0,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0.0188679245283019,0.000552965022852563,0.0371828840337512,0
2020-06-28,"AN","Sint Maarten","ANT",304759,NA,NA,NA,NA,NA,0,0,2,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0.0283018867924528,0,0.0598714470737785,0
2020-06-29,"AN","Sint Maarten","ANT",304759,0,0,1,0,1,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0188679245283019,0,0.0400162181296384,0
2020-06-30,"AN","Sint Maarten","ANT",304759,NA,NA,NA,NA,NA,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
2020-07-01,"AN","Sint Maarten","ANT",304759,0,0,1,0,1,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-02,"AN","Sint Maarten","ANT",304759,NA,NA,NA,NA,NA,0,0,3,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
2020-07-03,"AN","Sint Maarten","ANT",304759,0,1,1,0,1,0,1,4,0,4,0,0,0,1,1,1,0,0,0,0,0,0,0.25,0,0.674344650278564,0,0,0,0
2020-07-04,"AN","Sint Maarten","ANT",304759,NA,NA,NA,NA,NA,0,1,3,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.333333333333333,0,0.866767964039479,0,0,0,0
2020-07-05,"AN","Sint Maarten","ANT",304759,0,0,1,0,1,0,1,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0.674344650278564,0,0,0,0
2020-07-06,"AN","Sint Maarten","ANT",304759,NA,NA,NA,NA,NA,0,1,4,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.25,0,0.674344650278564,0,0,0,0
2020-07-07,"AN","Sint Maarten","ANT",304759,NA,NA,NA,NA,NA,0,1,4,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.25,0,0.674344650278564,0,0,0,0
2020-07-08,"AN","Sint Maarten","ANT",304759,NA,NA,NA,NA,NA,0,1,4,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.25,0,0.674344650278564,0,0,0,0
2020-07-09,"AN","Sint Maarten","ANT",304759,NA,NA,NA,NA,NA,0,1,4,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.25,0,0.674344650278564,0,0,0,0
2020-07-10,"AN","Sint Maarten","ANT",304759,NA,NA,NA,NA,NA,0,1,4,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.25,0,0.674344650278564,0,0,0,0
2020-07-11,"AN","Sint Maarten","ANT",304759,NA,NA,NA,NA,NA,0,1,4,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.25,0,0.674344650278564,0,0,0,0
2020-07-12,"AN","Sint Maarten","ANT",304759,NA,NA,NA,NA,NA,0,1,4,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.25,0,0.674344650278564,0,0,0,0
2020-07-13,"AN","Sint Maarten","ANT",304759,NA,NA,NA,NA,NA,0,1,3,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.333333333333333,0,0.866767964039479,0,0,0,0
2020-07-14,"AN","Sint Maarten","ANT",304759,NA,NA,NA,NA,NA,0,1,3,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.333333333333333,0,0.866767964039479,0,0,0,0
2020-07-15,"AN","Sint Maarten","ANT",304759,NA,NA,NA,NA,NA,0,1,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.5,0,1,0,0,0,0
2020-07-16,"AN","Sint Maarten","ANT",304759,0,0,1,0,1,0,1,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0,0.866767964039479,0,0,0,0
2020-07-17,"AN","Sint Maarten","ANT",304759,NA,NA,NA,NA,NA,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
2020-07-18,"AN","Sint Maarten","ANT",304759,NA,NA,NA,NA,NA,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
2020-07-19,"AN","Sint Maarten","ANT",304759,0,0,1,100,1,0,0,2,100,2,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0.943396226415094,0.899405116625756,0.987387336204432,0
2020-07-20,"AN","Sint Maarten","ANT",304759,NA,NA,NA,NA,NA,0,0,2,100,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0.943396226415094,0.899405116625756,0.987387336204432,0
2020-07-21,"AN","Sint Maarten","ANT",304759,0,0,1,0,1,0,0,3,100,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.628930817610063,0.55384145629842,0.704020178921706,0
2020-07-22,"AN","Sint Maarten","ANT",304759,NA,NA,NA,NA,NA,0,0,3,100,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0.628930817610063,0.55384145629842,0.704020178921706,0
2020-07-23,"AN","Sint Maarten","ANT",304759,0,0,1,0,1,0,0,4,100,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.471698113207547,0.404500583035962,0.538895643379132,0
2020-07-24,"AN","Sint Maarten","ANT",304759,NA,NA,NA,NA,NA,0,0,4,100,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0.471698113207547,0.404500583035962,0.538895643379132,0
2020-07-25,"AN","Sint Maarten","ANT",304759,NA,NA,NA,NA,NA,0,0,4,100,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0.471698113207547,0.404500583035962,0.538895643379132,0
2020-07-26,"AN","Sint Maarten","ANT",304759,0,0,2,0,2,0,0,6,100,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.314465408805031,0.263434223264162,0.365496594345901,0
2020-07-27,"AN","Sint Maarten","ANT",304759,0,0,1,0,1,0,0,7,100,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.269541778975741,0.224390311284278,0.314693246667205,0
2020-07-28,"AN","Sint Maarten","ANT",304759,NA,NA,NA,NA,NA,0,0,7,100,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0.269541778975741,0.224390311284278,0.314693246667205,0
2020-07-29,"AN","Sint Maarten","ANT",304759,NA,NA,NA,NA,NA,0,0,7,100,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0.269541778975741,0.224390311284278,0.314693246667205,0
2020-07-30,"AN","Sint Maarten","ANT",304759,NA,NA,NA,NA,NA,0,0,6,100,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0.314465408805031,0.263434223264162,0.365496594345901,0
2020-07-31,"AN","Sint Maarten","ANT",304759,NA,NA,NA,NA,NA,0,0,6,100,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0.314465408805031,0.263434223264162,0.365496594345901,0
2020-08-01,"AN","Sint Maarten","ANT",304759,NA,NA,NA,NA,NA,0,0,6,100,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0.314465408805031,0.263434223264162,0.365496594345901,0
2020-08-02,"AN","Sint Maarten","ANT",304759,NA,NA,NA,NA,NA,0,0,5,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
2020-08-03,"AN","Sint Maarten","ANT",304759,NA,NA,NA,NA,NA,0,0,5,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
2020-08-04,"AN","Sint Maarten","ANT",304759,NA,NA,NA,NA,NA,0,0,4,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
2020-08-05,"AN","Sint Maarten","ANT",304759,0,0,1,1,1,0,0,5,1,5,0,0,0,0,0,0,0.0188679245283019,0,0.0554978435392005,0,0,0,0,0,0,0.00377358490566038,0,0.0111557073357215,0
2020-08-06,"AN","Sint Maarten","ANT",304759,NA,NA,NA,NA,NA,0,0,4,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0.00471698113207547,0,0.0139402639808974,0
2020-08-07,"AN","Sint Maarten","ANT",304759,NA,NA,NA,NA,NA,0,0,4,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0.00471698113207547,0,0.0139402639808974,0
2020-08-08,"AN","Sint Maarten","ANT",304759,NA,NA,NA,NA,NA,0,0,4,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0.00471698113207547,0,0.0139402639808974,0
2020-08-09,"AN","Sint Maarten","ANT",304759,NA,NA,NA,NA,NA,0,0,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0.00943396226415094,0,0.0278367638059564,0
2020-08-10,"AN","Sint Maarten","ANT",304759,NA,NA,NA,NA,NA,0,0,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0.0188679245283019,0,0.0554978435392005,0
2020-08-11,"AN","Sint Maarten","ANT",304759,NA,NA,NA,NA,NA,0,0,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0.0188679245283019,0,0.0554978435392005,0
2020-08-12,"AN","Sint Maarten","ANT",304759,0,0,1,0,1,0,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00943396226415094,0,0.0278367638059564,0
2020-08-13,"AN","Sint Maarten","ANT",304759,NA,NA,NA,NA,NA,0,0,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0.00943396226415094,0,0.0278367638059564,0
2020-08-14,"AN","Sint Maarten","ANT",304759,NA,NA,NA,NA,NA,0,0,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0.00943396226415094,0,0.0278367638059564,0
2020-08-15,"AN","Sint Maarten","ANT",304759,NA,NA,NA,NA,NA,0,0,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0.00943396226415094,0,0.0278367638059564,0
2020-08-16,"AN","Sint Maarten","ANT",304759,NA,NA,NA,NA,NA,0,0,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0.00943396226415094,0,0.0278367638059564,0
2020-08-17,"AN","Sint Maarten","ANT",304759,NA,NA,NA,NA,NA,0,0,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0.00943396226415094,0,0.0278367638059564,0
2020-08-18,"AN","Sint Maarten","ANT",304759,NA,NA,NA,NA,NA,0,0,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0.00943396226415094,0,0.0278367638059564,0
2020-08-19,"AN","Sint Maarten","ANT",304759,NA,NA,NA,NA,NA,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
2020-08-20,"AN","Sint Maarten","ANT",304759,NA,NA,NA,NA,NA,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
2020-08-21,"AN","Sint Maarten","ANT",304759,0,0,1,0,1,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-22,"AN","Sint Maarten","ANT",304759,NA,NA,NA,NA,NA,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
2020-08-23,"AN","Sint Maarten","ANT",304759,NA,NA,NA,NA,NA,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
2020-08-24,"AN","Sint Maarten","ANT",304759,NA,NA,NA,NA,NA,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
2020-08-25,"AN","Sint Maarten","ANT",304759,0,0,1,0,1,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-26,"AN","Sint Maarten","ANT",304759,NA,NA,NA,NA,NA,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
2020-08-27,"AN","Sint Maarten","ANT",304759,NA,NA,NA,NA,NA,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
